7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1652667660, +2.88, +26.383,  +0.85992, +1004.000, -113.000, +391.000
1652667780, +2.88, +26.375,  +0.87850, +1004.000, -113.000, +393.000
1652667900, +2.88, +26.391,  +0.84134, +1001.000, -111.000, +391.000
1652668020, +2.88, +26.416,  +1.20364, +1113.000, -135.000, +285.000
1652668140, +2.88, +26.408,  +1.06120, +1006.000, -113.000, +391.000
1652668260, +2.88, +26.441,  +0.64006, +1004.000, -111.000, +398.000
1652668380, +2.88, +26.425,  +0.58123, +1110.000, -125.000, +283.000
1652668500, +2.88, +26.449,  +0.55026, +1112.000, -125.000, +287.000
1652668620, +2.88, +26.458,  +0.52859, +1112.000, -129.000, +279.000
1652668740, +2.88, +26.449,  +0.55336, +1112.000, -128.000, +284.000
1652668860, +2.88, +26.458,  +0.38614, +1116.000, -128.000, +279.000
1652668980, +2.88, +26.458,  +0.33041, +1112.000, -132.000, +287.000
1652669100, +2.88, +26.458,  +0.18487, +1112.000, -127.000, +279.000
1652669220, +2.88, +26.441,  +0.19416, +1116.000, -128.000, +275.000
1652669340, +2.88, +26.441,  +0.18177, +1112.000, -124.000, +271.000
1652669460, +2.88, +26.449,  +0.10745, +1112.000, -135.000, +283.000
1652669580, +2.88, +26.416,  +0.14151, +1112.000, -121.000, +270.000
1652669700, +2.88, +26.425,  +0.14771, +1112.000, -114.000, +263.000
1652669820, +2.88, +26.425,  +0.15390, +1113.000, -132.000, +287.000
1652669940, +2.88, +26.425,  +0.03933, +1112.000, -128.000, +271.000
1652670060, +2.88, +26.416,  +0.04242, +1112.000, -116.000, +265.000
1652670180, +2.88, +26.408,  +0.05171, +1112.000, -120.000, +271.000
1652670300, +2.88, +26.383,  +0.07339, +1115.000, -128.000, +279.000
1652670420, +2.88, +26.358,  -0.01332, +1112.000, -125.000, +275.000
1652670540, +2.88, +26.375,  +0.03933, +1112.000, -117.000, +255.000
1652670660, +2.88, +26.367,  -0.00712, +1112.000, -116.000, +263.000
1652670780, +2.88, +26.350,  +0.03313, +1112.000, -117.000, +259.000
1652670900, +2.88, +26.342,  -0.04738, +1112.000, -128.000, +279.000
1652671020, +2.88, +26.309,  +0.02075, +1112.000, -135.000, +279.000
1652671140, +2.88, +26.300,  +0.07339, +1112.000, -132.000, +279.000
1652671260, +2.88, +26.275,  -0.02570, +1112.000, -116.000, +267.000
1652671380, +2.88, +26.267,  -0.00403, +1112.000, -129.000, +273.000
1652671500, +2.88, +26.251,  +0.00526, +1112.000, -120.000, +271.000
1652671620, +2.88, +26.226,  -0.03499, +1112.000, -124.000, +275.000
1652671740, +2.88, +26.201,  +0.00836, +1112.000, -127.000, +287.000
1652671860, +2.88, +26.193,  -0.00093, +1112.000, -127.000, +285.000
1652671980, +2.88, +26.168,  -0.06905, +1112.000, -129.000, +287.000
1652672100, +2.88, +26.143,  -0.04428, +1006.000, -111.000, +391.000
1652672220, +2.88, +26.135,  -0.05357, +1112.000, -129.000, +284.000
1652672340, +2.88, +26.118,  +0.01146, +1112.000, -129.000, +275.000
1652672460, +2.88, +26.093,  -0.00093, +1112.000, -127.000, +283.000
1652672580, +2.88, +26.060,  -0.03499, +1007.000, -112.000, +391.000
1652672700, +2.88, +26.035,  -0.01022, +1112.000, -130.000, +283.000
1652672820, +2.88, +26.035,  +0.01146, +1007.000, -113.000, +392.000
1652672940, +2.88, +26.010,  -0.01641, +1006.000, -113.000, +392.000
1652673060, +2.88, +25.977,  -0.06286, +1007.000, -113.000, +391.000
1652673180, +2.88, +25.960,  +0.00526, +1004.000, -113.000, +391.000
1652673300, +2.88, +25.919,  +0.01765, +1004.000, -112.000, +392.000
1652673420, +2.88, +25.902,  -0.01332, +1112.000, -131.000, +287.000
1652673540, +2.88, +25.886,  +0.00526, +1007.000, -112.000, +391.000
1652673660, +2.88, +25.828,  -0.00712, +1004.000, -113.000, +391.000
1652673780, +2.88, +25.819,  -0.00403, +1004.000, -109.000, +396.000
1652673900, +2.88, +25.803,  -0.05047, +1004.000, -111.000, +392.000
1652674020, +2.88, +25.778,  -0.07834, +1004.000, -112.000, +391.000
1652674140, +2.88, +25.761,  -0.02570, +1072.000, -96.000, +340.000
1652674260, +2.88, +25.736,  +0.00217, +1004.000, -111.000, +393.000
1652674380, +2.88, +25.703,  +0.06410, +1113.000, -125.000, +281.000
1652674500, +2.88, +25.695,  -0.03809, +1004.000, -112.000, +393.000
1652674620, +2.88, +25.661,  -0.04118, +1007.000, -113.000, +391.000
1652674740, +2.88, +25.628,  -0.07834, +1004.000, -111.000, +391.000
1652674860, +2.88, +25.603,  +0.01765, +1004.000, -111.000, +392.000
1652674980, +2.88, +25.562,  -0.05667, +1004.000, -113.000, +396.000
1652675100, +2.88, +25.570,  +0.00526, +1072.000, -96.000, +336.000
1652675220, +2.88, +25.537,  -0.02880, +1008.000, -111.000, +390.000
1652675340, +2.88, +25.512,  -0.03499, +1072.000, -96.000, +339.000
1652675460, +2.88, +25.487,  -0.01022, +1001.000, -111.000, +391.000
1652675580, +2.88, +25.470,  -0.01951, +1006.000, -111.000, +396.000
1652675700, +2.88, +25.437,  -0.06905, +1076.000, -95.000, +328.000
1652675820, +2.88, +25.429,  -0.04738, +1075.000, -96.000, +328.000
1652675940, +2.88, +25.412,  -0.10002, +1006.000, -109.000, +391.000
1652676060, +2.88, +25.354,  +0.04862, +1036.000, -112.000, +393.000
