7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1649397060, +2.98, +27.523,  +0.07649, +1112.000, -49.000, +303.000
1649397180, +2.98, +27.490,  -0.01332, +1006.000, -34.000, +409.000
1649397300, +2.98, +27.523,  -0.00093, +1004.000, -34.000, +414.000
1649397420, +2.98, +27.515,  -0.00712, +1112.000, -49.000, +300.000
1649397540, +2.98, +27.515,  +0.06100, +1112.000, -49.000, +303.000
1649397660, +2.98, +27.499,  -0.04738, +1112.000, -45.000, +303.000
1649397780, +2.98, +27.507,  +0.03313, +1111.000, -48.000, +303.000
1649397900, +2.98, +27.515,  +0.08578, +1111.000, -47.000, +303.000
1649398020, +2.98, +27.515,  -0.00712, +1112.000, -49.000, +307.000
1649398140, +2.98, +27.507,  -0.05667, +1112.000, -49.000, +303.000
1649398260, +2.98, +27.482,  +0.07029, +1110.000, -49.000, +300.000
1649398380, +2.98, +27.482,  -0.02570, +1004.000, -36.000, +412.000
1649398500, +2.98, +27.507,  +0.04552, +1006.000, -37.000, +412.000
1649398620, +2.98, +27.490,  -0.06286, +1113.000, -48.000, +301.000
1649398740, +2.98, +27.490,  +0.03313, +1004.000, -36.000, +415.000
1649398860, +2.98, +27.474,  -0.01951, +1112.000, -42.000, +303.000
1649398980, +2.98, +27.474,  -0.02261, +1112.000, -47.000, +303.000
1649399100, +2.98, +27.466,  -0.06596, +1007.000, -36.000, +415.000
1649399220, +2.98, +27.457,  -0.06905, +1068.000, -16.000, +368.000
1649399340, +2.98, +27.457,  +0.00217, +1064.000, -20.000, +376.000
1649399460, +2.98, +27.441,  -0.10312, +1110.000, -49.000, +299.000
1649399580, +2.98, +27.424,  -0.01641, +1004.000, -36.000, +412.000
1649399700, +2.98, +27.433,  +0.00217, +1112.000, -48.000, +303.000
1649399820, +2.98, +27.433,  -0.03499, +1110.000, -49.000, +303.000
1649399940, +2.98, +27.408,  -0.04118, +1004.000, -33.000, +415.000
1649400060, +2.98, +27.408,  +0.00217, +1113.000, -50.000, +303.000
1649400180, +2.98, +27.400,  -0.05976, +1006.000, -36.000, +415.000
1649400300, +2.98, +27.383,  +0.02075, +1112.000, -49.000, +303.000
1649400420, +2.98, +27.367,  -0.06596, +1004.000, -36.000, +414.000
1649400540, +2.98, +27.317,  +0.08268, +1004.000, -36.000, +415.000
1649400660, +2.98, +27.342,  +0.02075, +1004.000, -34.000, +415.000
1649400780, +2.98, +27.326,  +0.00526, +1004.000, -39.000, +414.000
1649400900, +2.98, +27.334,  -0.01641, +1112.000, -47.000, +303.000
1649401020, +2.98, +27.317,  -0.03809, +1006.000, -36.000, +412.000
1649401140, +2.98, +27.317,  -0.02880, +1004.000, -34.000, +414.000
1649401260, +2.98, +27.293,  +0.05171, +1006.000, -34.000, +414.000
1649401380, +2.98, +27.268,  -0.05357, +1004.000, -36.000, +415.000
1649401500, +2.98, +27.260,  -0.03499, +1000.000, -33.000, +412.000
1649401620, +2.98, +27.235,  +0.00526, +1004.000, -36.000, +414.000
1649401740, +2.98, +27.251,  +0.00526, +1004.000, -36.000, +411.000
1649401860, +2.98, +27.243,  +0.06410, +1004.000, -34.000, +412.000
1649401980, +2.98, +27.235,  -0.11860, +1007.000, -34.000, +412.000
1649402100, +2.98, +27.218,  -0.07215, +1006.000, -34.000, +412.000
1649402220, +2.98, +27.218,  +0.08268, +1004.000, -34.000, +412.000
1649402340, +2.98, +27.185,  -0.01951, +1004.000, -36.000, +415.000
1649402460, +2.98, +27.194,  -0.00093, +1072.000, -16.000, +358.000
1649402580, +2.98, +27.202,  -0.12789, +1004.000, -36.000, +412.000
1649402700, +2.98, +27.185,  -0.09692, +1006.000, -34.000, +412.000
1649402820, +2.98, +27.177,  -0.03189, +1004.000, -34.000, +414.000
1649402940, +2.98, +27.194,  +0.02384, +1072.000, -16.000, +364.000
1649403060, +2.98, +27.185,  -0.05047, +1112.000, -49.000, +307.000
1649403180, +2.98, +27.185,  -0.05667, +1006.000, -36.000, +411.000
1649403300, +2.98, +27.202,  -0.00712, +1004.000, -36.000, +412.000
1649403420, +2.98, +27.177,  -0.10002, +1112.000, -50.000, +301.000
1649403540, +2.98, +27.185,  -0.00403, +1004.000, -36.000, +414.000
1649403660, +2.98, +27.177,  -0.00712, +1004.000, -34.000, +412.000
1649403780, +2.98, +27.177,  -0.05357, +1004.000, -34.000, +414.000
1649403900, +2.98, +27.185,  -0.05047, +1006.000, -34.000, +412.000
1649404020, +2.98, +27.169,  -0.05357, +1006.000, -33.000, +414.000
1649404140, +2.98, +27.152,  -0.02570, +1112.000, -45.000, +303.000
1649404260, +2.98, +27.177,  -0.02570, +1004.000, -36.000, +414.000
1649404380, +2.98, +27.177,  -0.02570, +1000.000, -33.000, +415.000
1649404500, +2.98, +27.185,  -0.07834, +1004.000, -36.000, +412.000
1649404620, +2.98, +27.161,  +0.02694, +1003.000, -34.000, +412.000
1649404740, +2.98, +27.161,  +0.01455, +1004.000, -36.000, +414.000
1649404860, +2.98, +27.152,  -0.06286, +1001.000, -36.000, +414.000
1649404980, +2.98, +27.136,  +0.02694, +1004.000, -39.000, +415.000
1649405100, +2.98, +27.144,  -0.03189, +1004.000, -36.000, +414.000
1649405220, +2.98, +27.119,  -0.04738, +1004.000, -36.000, +412.000
1649405340, +2.98, +27.103,  -0.03809, +1004.000, -34.000, +409.000
1649405460, +2.98, +27.111,  -0.04118, +1004.000, -34.000, +414.000
1649405580, +2.98, +27.119,  +0.01146, +1004.000, -36.000, +414.000
1649405700, +2.98, +27.086,  -0.01641, +1003.000, -32.000, +414.000
1649405820, +2.98, +27.061,  -0.02880, +1004.000, -36.000, +412.000
1649405940, +2.98, +27.037,  +0.04862, +1071.000, -16.000, +364.000
1649406060, +2.98, +27.020,  -0.01951, +1006.000, -36.000, +415.000
1649406180, +2.98, +27.028,  +0.03313, +1006.000, -34.000, +412.000
1649406300, +2.98, +27.012,  -0.01951, +1004.000, -34.000, +412.000
1649406420, +2.98, +26.995,  -0.04428, +1075.000, -16.000, +352.000
1649406540, +2.98, +26.979,  +0.02694, +1004.000, -36.000, +414.000
1649406660, +2.98, +26.971,  -0.06286, +1004.000, -36.000, +414.000
1649406780, +2.98, +26.954,  +0.03313, +1003.000, -36.000, +412.000
1649406900, +2.98, +26.929,  -0.02261, +1078.000, -16.000, +352.000
1649407020, +2.98, +26.946,  -0.09692, +1075.000, -16.000, +352.000
