"Plot Title: CT_342_Varari"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739342, SEN S/N: 20739342)","Temp, °C (LGR S/N: 20739342, SEN S/N: 20739342)"
1,03/23/22 08:00:00 AM,72.2,27.76
2,03/23/22 08:20:00 AM,0.0,29.43
3,03/23/22 08:40:00 AM,0.0,30.69
4,03/23/22 09:00:00 AM,38238.2,28.98
5,03/23/22 09:20:00 AM,38372.6,29.16
6,03/23/22 09:40:00 AM,38438.4,29.34
7,03/23/22 10:00:00 AM,38476.6,29.43
8,03/23/22 10:20:00 AM,38493.9,29.45
9,03/23/22 10:40:00 AM,38493.9,29.48
10,03/23/22 11:00:00 AM,38466.1,29.45
11,03/23/22 11:20:00 AM,38438.4,29.48
12,03/23/22 11:40:00 AM,38462.7,29.59
13,03/23/22 12:00:00 PM,38528.7,29.67
14,03/23/22 12:20:00 PM,38556.6,29.81
15,03/23/22 12:40:00 PM,38605.5,29.93
16,03/23/22 01:00:00 PM,38605.5,29.93
17,03/23/22 01:20:00 PM,38602.0,30.03
18,03/23/22 01:40:00 PM,38672.0,30.16
19,03/23/22 02:00:00 PM,38721.1,30.23
20,03/23/22 02:20:00 PM,38696.5,30.29
21,03/23/22 02:40:00 PM,38717.6,30.36
22,03/23/22 03:00:00 PM,38731.7,30.39
23,03/23/22 03:20:00 PM,38742.2,30.45
24,03/23/22 03:40:00 PM,38749.2,30.51
25,03/23/22 04:00:00 PM,38795.0,30.56
26,03/23/22 04:20:00 PM,38770.4,30.57
27,03/23/22 04:40:00 PM,38763.3,30.53
28,03/23/22 05:00:00 PM,38773.9,30.48
29,03/23/22 05:20:00 PM,38707.1,30.43
30,03/23/22 05:40:00 PM,38686.0,30.40
31,03/23/22 06:00:00 PM,38598.5,30.34
32,03/23/22 06:20:00 PM,38553.1,30.26
33,03/23/22 06:40:00 PM,38504.4,30.20
34,03/23/22 07:00:00 PM,38490.5,30.14
35,03/23/22 07:20:00 PM,38462.7,30.09
36,03/23/22 07:40:00 PM,38504.4,30.05
37,03/23/22 08:00:00 PM,38438.4,30.01
38,03/23/22 08:20:00 PM,38421.1,29.97
39,03/23/22 08:40:00 PM,38421.1,29.92
40,03/23/22 09:00:00 PM,38400.3,29.88
41,03/23/22 09:20:00 PM,38462.7,29.87
42,03/23/22 09:40:00 PM,38407.2,29.83
43,03/23/22 10:00:00 PM,38428.0,29.80
44,03/23/22 10:20:00 PM,38389.9,29.76
45,03/23/22 10:40:00 PM,38389.9,29.74
46,03/23/22 11:00:00 PM,38348.4,29.70
47,03/23/22 11:20:00 PM,38317.3,29.67
48,03/23/22 11:40:00 PM,38338.0,29.65
49,03/24/22 12:00:00 AM,38341.5,29.63
50,03/24/22 12:20:00 AM,38358.8,29.61
51,03/24/22 12:40:00 AM,38310.4,29.58
52,03/24/22 01:00:00 AM,38344.9,29.55
53,03/24/22 01:20:00 AM,38344.9,29.52
54,03/24/22 01:40:00 AM,38355.3,29.47
55,03/24/22 02:00:00 AM,38303.6,29.42
56,03/24/22 02:20:00 AM,38407.2,29.39
57,03/24/22 02:40:00 AM,38441.9,29.41
58,03/24/22 03:00:00 AM,38400.3,29.38
