Serial Number:20555858 --

"Date Time, GMT -1000","Temp, (*C)","Intensity, ( lux)","Button Down","Button Up","Host Connect","Stopped","EOF"
2022-04-04 10:28:00,24.88,5, , , , , 
2022-04-04 10:30:00,24.88,5, , , , , 
2022-04-04 10:32:00,24.75,91, , , , , 
2022-04-04 10:34:00,24.41,115, , , , , 
2022-04-04 10:36:00,24.02,119, , , , , 
2022-04-04 10:38:00,23.81,115, , , , , 
2022-04-04 10:40:00,23.59,94, , , , , 
2022-04-04 10:42:00,23.25,96, , , , , 
2022-04-04 10:44:00,22.78,103, , , , , 
2022-04-04 10:46:00,22.52,111, , , , , 
2022-04-04 10:48:00,22.31,71, , , , , 
2022-04-04 10:50:00,22.05,73, , , , , 
2022-04-04 10:52:00,21.88,72, , , , , 
2022-04-04 10:54:00,21.83,73, , , , , 
2022-04-04 10:56:00,21.62,73, , , , , 
2022-04-04 10:58:00,21.62,59, , , , , 
2022-04-04 11:00:00,21.58,61, , , , , 
2022-04-04 11:02:00,21.49,69, , , , , 
2022-04-04 11:04:00,21.45,69, , , , , 
2022-04-04 11:06:00,21.28,67, , , , , 
2022-04-04 11:08:00,21.19,66, , , , , 
2022-04-04 11:10:00,21.19,70, , , , , 
2022-04-04 11:12:00,21.23,71, , , , , 
2022-04-04 11:14:00,21.32,71, , , , , 
2022-04-04 11:16:00,21.36,74, , , , , 
2022-04-04 11:18:00,21.53,75, , , , , 
2022-04-04 11:20:00,21.62,74, , , , , 
2022-04-04 11:22:00,21.75,73, , , , , 
2022-04-04 11:24:00,21.83,76, , , , , 
2022-04-04 11:26:00,21.96,76, , , , , 
2022-04-04 11:28:00,22.05,76, , , , , 
2022-04-04 11:30:00,22.22,76, , , , , 
2022-04-04 11:32:00,22.31,76, , , , , 
2022-04-04 11:34:00,22.43,77, , , , , 
2022-04-04 11:36:00,22.56,35, , , , , 
2022-04-04 11:38:00,22.56,38, , , , , 
2022-04-04 11:40:00,22.61,94, , , , , 
2022-04-04 11:42:00,22.48,25, , , , , 
2022-04-04 11:44:00,22.18,111, , , , , 
2022-04-04 11:46:00,21.96,12, , , , , 
2022-04-04 11:48:00,21.92,106, , , , , 
2022-04-04 11:50:00,21.75,109, , , , , 
2022-04-04 11:52:00,21.58,105, , , , , 
2022-04-04 11:54:00,21.45,105, , , , , 
2022-04-04 11:56:00,21.36,200, , , , , 
2022-04-04 11:58:00,22.99,77, , , , , 
2022-04-04 12:00:00,24.19,99, , , , , 
2022-04-04 12:02:00,25.14,102, , , , , 
2022-04-04 12:04:00,25.95,61, , , , , 
2022-04-04 12:06:00,26.60,86, , , , , 
2022-04-04 12:08:00,27.20,106, , , , , 
2022-04-04 12:10:00,27.71,84, , , , , 
2022-04-04 12:12:00,28.18,95, , , , , 
2022-04-04 12:14:00,28.61,113, , , , , 
2022-04-04 12:16:00,29.00,77, , , , , 
2022-04-04 12:18:00,29.30,117, , , , , 
2022-04-04 12:20:00,29.60,94, , , , , 
2022-04-04 12:22:00,29.86,108, , , , , 
2022-04-04 12:24:00,30.16,103, , , , , 
2022-04-04 12:26:00,30.41,104, , , , , 
2022-04-04 12:28:00,30.76,98, , , , , 
2022-04-04 12:30:00,30.80,109, , , , , 
2022-04-04 12:32:00,29.94,152, , , , , 
2022-04-04 12:34:00,28.57,49, , , , , 
2022-04-04 12:36:00,27.45,545, , , , , 
2022-04-04 12:38:00,25.74,121, , , , , 
2022-04-04 12:40:00,24.32,147, , , , , 
2022-04-04 12:42:00,23.38,140, , , , , 
2022-04-04 12:44:00,22.65,157, , , , , 
2022-04-04 12:46:00,22.13,140, , , , , 
2022-04-04 12:48:00,21.70,"3,713", , , , , 
2022-04-04 12:50:00,21.36,113, , , , , 
