Serial Number:20555858 --

"Date Time, GMT -1000","Temp, (*C)","Intensity, ( lux)","Button Down","Button Up","Host Connect","Stopped","EOF"
2022-06-03 06:00:00,24.45,0, , , , , 
2022-06-03 06:02:00,24.45,0, , , , , 
2022-06-03 06:04:00,24.45,0, , , , , 
2022-06-03 06:06:00,24.45,0, , , , , 
2022-06-03 06:08:00,24.49,0, , , , , 
2022-06-03 06:10:00,24.45,0, , , , , 
2022-06-03 06:12:00,24.45,0, , , , , 
2022-06-03 06:14:00,24.45,0, , , , , 
2022-06-03 06:16:00,24.49,130, , , , , 
2022-06-03 06:18:00,24.58,2, , , , , 
2022-06-03 06:20:00,24.58,1, , , , , 
2022-06-03 06:22:00,24.62,1, , , , , 
2022-06-03 06:24:00,24.58,1, , , , , 
2022-06-03 06:26:00,24.54,1, , , , , 
2022-06-03 06:28:00,24.62,2, , , , , 
2022-06-03 06:30:00,24.62,2, , , , , 
2022-06-03 06:32:00,24.58,1, , , , , 
2022-06-03 06:34:00,24.45,2, , , , , 
2022-06-03 06:36:00,24.36,3, , , , , 
2022-06-03 06:38:00,24.36,4, , , , , 
2022-06-03 06:40:00,24.41,4, , , , , 
2022-06-03 06:42:00,24.45,5, , , , , 
2022-06-03 06:44:00,24.54,5, , , , , 
2022-06-03 06:46:00,24.54,6, , , , , 
2022-06-03 06:48:00,24.54,8, , , , , 
2022-06-03 06:50:00,24.58,8, , , , , 
2022-06-03 06:52:00,24.62,11, , , , , 
2022-06-03 06:54:00,24.71,11, , , , , 
2022-06-03 06:56:00,24.75,1, , , , , 
2022-06-03 06:58:00,24.84,44, , , , , 
2022-06-03 07:00:00,24.88,352, , , , , 
2022-06-03 07:02:00,25.05,346, , , , , 
2022-06-03 07:04:00,25.05,378, , , , , 
2022-06-03 07:06:00,25.05,426, , , , , 
2022-06-03 07:08:00,25.05,482, , , , , 
2022-06-03 07:10:00,25.18,480, , , , , 
2022-06-03 07:12:00,25.14,"2,979", , , , , 
2022-06-03 07:14:00,24.88,"3,016", , , , , 
2022-06-03 07:16:00,24.79,"3,738", , , , , 
2022-06-03 07:18:00,24.97,"3,974", , , , , 
2022-06-03 07:20:00,25.14,"4,567", , , , , 
2022-06-03 07:22:00,25.35,"5,627", , , , , 
2022-06-03 07:24:00,25.61,"6,730", , , , , 
2022-06-03 07:26:00,25.87,"4,052", , , , , 
2022-06-03 07:28:00,25.82,"7,101", , , , , 
2022-06-03 07:30:00,25.87,"7,222", , , , , 
2022-06-03 07:32:00,25.69,"6,154", , , , , 
2022-06-03 07:34:00,25.87,"4,006", , , , , 
2022-06-03 07:36:00,25.39,144, , , , , 
2022-06-03 07:38:00,25.35,"2,876", , , , , 
2022-06-03 07:40:00,25.82,"2,516", , , , , 
2022-06-03 07:42:00,25.82,"2,833", , , , , 
2022-06-03 07:44:00,25.78,193, , , , , 
2022-06-03 07:46:00,26.04,"3,404", , , , , 
2022-06-03 07:48:00,26.12,"4,133", , , , , 
2022-06-03 07:50:00,26.12,"3,876", , , , , 
2022-06-03 07:52:00,26.12,"3,671", , , , , 
2022-06-03 07:54:00,26.17,"3,834", , , , , 
2022-06-03 07:56:00,26.12,"4,101", , , , , 
2022-06-03 07:58:00,26.17,"4,607", , , , , 
2022-06-03 08:00:00,26.17,"4,928", , , , , 
2022-06-03 08:02:00,26.21,"4,959", , , , , 
2022-06-03 08:04:00,26.21,"4,500", , , , , 
2022-06-03 08:06:00,26.21,"4,384", , , , , 
2022-06-03 08:08:00,26.21,"4,320", , , , , 
2022-06-03 08:10:00,26.21,"4,532", , , , , 
2022-06-03 08:12:00,26.21,"4,521", , , , , 
2022-06-03 08:14:00,26.30,"4,316", , , , , 
2022-06-03 08:16:00,26.21,"4,125", , , , , 
2022-06-03 08:18:00,26.21,"4,200", , , , , 
2022-06-03 08:20:00,26.21,"3,900", , , , , 
2022-06-03 08:22:00,26.30,"3,946", , , , , 
2022-06-03 08:24:00,26.25,"4,097", , , , , 
2022-06-03 08:26:00,26.25,"4,390", , , , , 
2022-06-03 08:28:00,26.21,"4,726", , , , , 
2022-06-03 08:30:00,26.25,"5,768", , , , , 
2022-06-03 08:32:00,26.30,"6,932", , , , , 
2022-06-03 08:34:00,26.38,"7,355", , , , , 
2022-06-03 08:36:00,26.25,"4,009", , , , , 
2022-06-03 08:38:00,26.25,"8,809", , , , , 
2022-06-03 08:40:00,26.30,"9,126", , , , , 
2022-06-03 08:42:00,26.34,"9,318", , , , , 
2022-06-03 08:44:00,26.30,"10,138", , , , , 
2022-06-03 08:46:00,26.30,"10,081", , , , , 
2022-06-03 08:48:00,26.30,"10,419", , , , , 
2022-06-03 08:50:00,26.30,"10,455", , , , , 
2022-06-03 08:52:00,26.30,"10,614", , , , , 
2022-06-03 08:54:00,26.38,"10,557", , , , , 
2022-06-03 08:56:00,26.34,"10,793", , , , , 
2022-06-03 08:58:00,26.38,"10,742", , , , , 
2022-06-03 09:00:00,26.34,"11,018", , , , , 
2022-06-03 09:02:00,26.38,"11,059", , , , , 
2022-06-03 09:04:00,26.38,"10,583", , , , , 
2022-06-03 09:06:00,26.38,"10,834", , , , , 
2022-06-03 09:08:00,26.38,"11,131", , , , , 
2022-06-03 09:10:00,26.38,"11,428", , , , , 
2022-06-03 09:12:00,26.42,"12,099", , , , , 
2022-06-03 09:14:00,26.47,"12,283", , , , , 
2022-06-03 09:16:00,26.47,"12,170", , , , , 
2022-06-03 09:18:00,26.51,"12,477", , , , , 
2022-06-03 09:20:00,26.47,"12,682", , , , , 
2022-06-03 09:22:00,26.51,"12,979", , , , , 
2022-06-03 09:24:00,26.55,"12,923", , , , , 
2022-06-03 09:26:00,26.55,"14,280", , , , , 
2022-06-03 09:28:00,26.60,"15,345", , , , , 
2022-06-03 09:30:00,26.64,"15,421", , , , , 
2022-06-03 09:32:00,26.68,"16,369", , , , , 
