03 29 2022 13 00 00.000     1     1 00000000 01110000  12.0 1548.3  29.4 -11.2   0.7   0.038  31.39     0     0 3  17
 12   0.700  -0.640  -0.448  -0.071  17.0  17.0  17.0   1.0   1.0   1.0   0.781  235.01 0 0 0 0 0 0
 13   0.750  -0.793  -0.051  -0.120  17.0  17.0  17.0   0.0   1.0   2.0   0.795  266.32 0 0 0 0 0 0
 14   0.800  -0.808  -0.211  -0.235  17.0  17.0  17.0   1.0   1.0   1.0   0.835  255.36 0 0 0 0 0 0
 15   0.850  -0.682  -0.257  -0.191  17.0  17.0  17.0   2.0   1.0   1.0   0.729  249.35 0 0 0 0 0 0
 16   0.900  -0.609  -0.086  -0.084  17.0  17.0  17.0   2.0   1.0   2.0   0.615  261.96 0 0 0 0 0 0
 17   0.950  -0.527  -0.244  -0.142  17.0  17.0  17.0   0.0   1.0   0.0   0.581  245.16 0 0 0 0 0 0
03 29 2022 13 04 00.000     1    15 00000000 01110000  12.0 1548.4 319.0  -1.6  -7.6   0.040  31.45     0     0 3  17
  1   0.150   0.396  -0.360   0.410  53.0  53.0  47.0   2.0   2.0   1.0   0.535  132.27 0 0 0 0 0 0
  2   0.200   0.152  -0.213   0.237  28.0  28.0  25.0   1.0   1.0   0.0   0.262  144.49 0 0 0 0 0 0
  3   0.250   0.277  -0.303   0.357  20.0  20.0  19.0   1.0   2.0   1.0   0.411  137.57 0 0 0 0 0 0
  4   0.300   0.053  -0.318   0.316  18.0  18.0  18.0   1.0   1.0   1.0   0.322  170.54 0 0 0 0 0 0
  5   0.350   0.437  -0.402   0.388  17.0  17.0  17.0   0.0   1.0   1.0   0.594  132.61 0 0 0 0 0 0
  6   0.400   0.287  -0.205   0.390  17.0  17.0  17.0   0.0   1.0   2.0   0.353  125.54 0 0 0 0 0 0
  7   0.450   0.337  -0.326   0.418  17.0  17.0  17.0   1.0   0.0   1.0   0.469  134.05 0 0 0 0 0 0
  8   0.500   0.083  -0.471   0.340  17.0  17.0  17.0   1.0   2.0   0.0   0.478  170.01 0 0 0 0 0 0
  9   0.550   0.598  -0.339   0.334  17.0  17.0  17.0   1.0   1.0   0.0   0.687  119.55 0 0 0 0 0 0
 10   0.600   0.130  -0.314   0.277  17.0  17.0  17.0   2.0   1.0   1.0   0.340  157.51 0 0 0 0 0 0
 11   0.650   0.412  -0.371   0.351  17.0  17.0  17.0   1.0   1.0   0.0   0.554  132.00 0 0 0 0 0 0
 12   0.700   0.459  -0.266   0.309  17.0  17.0  17.0   1.0   1.0   1.0   0.531  120.09 0 0 0 0 0 0
 13   0.750   0.294  -0.393   0.211  17.0  17.0  17.0   0.0   0.0   1.0   0.491  143.20 0 0 0 0 0 0
 14   0.800   0.236  -0.210   0.301  17.0  17.0  17.0   1.0   1.0   1.0   0.316  131.66 0 0 0 0 0 0
 15   0.850   0.259  -0.341   0.295  17.0  17.0  17.0   0.0   1.0   1.0   0.428  142.78 0 0 0 0 0 0
 16   0.900   0.410  -0.203   0.412  17.0  17.0  17.0   1.0   1.0   1.0   0.458  116.34 0 0 0 0 0 0
 17   0.950   0.081  -0.248   0.288  17.0  17.0  17.0   1.0   0.0   1.0   0.261  161.91 0 0 0 0 0 0
03 29 2022 13 06 00.000     1    22 00000000 01110000  12.0 1548.8 319.0  -1.6  -7.6   0.038  31.60     0     0 3  17
  1   0.150  -0.350  -0.754  -0.117  53.0  53.0  46.0   1.0   1.0   1.0   0.831  204.90 0 0 0 0 0 0
  2   0.200  -0.527  -0.824  -0.104  28.0  28.0  25.0   1.0   1.0   1.0   0.978  212.60 0 0 0 0 0 0
  3   0.250  -0.192  -0.680  -0.056  20.0  20.0  19.0   2.0   1.0   1.0   0.707  195.77 0 0 0 0 0 0
  4   0.300  -0.119  -0.537  -0.051  18.0  18.0  17.0   1.0   0.0   0.0   0.550  192.49 0 0 0 0 0 0
  5   0.350  -0.133  -0.598  -0.015  17.0  17.0  17.0   1.0   0.0   1.0   0.613  192.54 0 0 0 0 0 0
  6   0.400  -0.442  -0.782  -0.098  17.0  17.0  17.0   1.0   1.0   0.0   0.898  209.48 0 0 0 0 0 0
  7   0.450  -0.283  -0.574   0.060  17.0  17.0  17.0   0.0   1.0   0.0   0.640  206.24 0 0 0 0 0 0
  8   0.500  -0.228  -0.862  -0.098  17.0  17.0  17.0   1.0   1.0   1.0   0.892  194.82 0 0 0 0 0 0
  9   0.550  -0.171  -0.862  -0.072  17.0  17.0  17.0   1.0   2.0   1.0   0.879  191.22 0 0 0 0 0 0
 10   0.600  -0.196  -0.799  -0.037  17.0  17.0  17.0   1.0   1.0   1.0   0.823  193.78 0 0 0 0 0 0
 11   0.650  -0.223  -0.484   0.045  17.0  17.0  17.0   0.0   1.0   1.0   0.533  204.74 0 0 0 0 0 0
 12   0.700  -0.122  -0.474  -0.085  17.0  17.0  17.0   0.0   1.0   2.0   0.489  194.43 0 0 0 0 0 0
 13   0.750  -0.414  -0.505  -0.117  17.0  17.0  17.0   1.0   1.0   0.0   0.653  219.34 0 0 0 0 0 0
 14   0.800  -0.148  -0.414  -0.043  17.0  17.0  17.0   2.0   1.0   0.0   0.440  199.67 0 0 0 0 0 0
 15   0.850  -0.243  -0.603  -0.090  17.0  17.0  17.0   1.0   2.0   2.0   0.650  201.95 0 0 0 0 0 0
 16   0.900  -0.146  -0.571  -0.051  17.0  17.0  17.0   1.0   1.0   1.0   0.589  194.34 0 0 0 0 0 0
 17   0.950  -0.601  -0.640  -0.072  17.0  17.0  17.0   1.0   0.0   1.0   0.878  223.20 0 0 0 0 0 0
03 29 2022 13 08 00.000     1    29 00000000 01110000  12.0 1550.0 318.9  -1.6  -7.5   0.032  32.20     0     0 3  17
  1   0.150   0.617   0.270  -0.163  53.0  51.0  44.0   1.0   1.0   1.0   0.673   66.37 0 0 0 0 0 0
  2   0.200   0.452   0.277  -0.086  28.0  27.0  25.0   2.0   2.0   1.0   0.530   58.50 0 0 0 0 0 0
  3   0.250   0.493   0.433  -0.071  20.0  20.0  19.0   1.0   1.0   0.0   0.656   48.71 0 0 0 0 0 0
  4   0.300   0.932   0.546  -0.037  18.0  18.0  17.0   1.0   0.0   0.0   1.080   59.64 0 0 0 0 0 0
  5   0.350   0.784   0.303  -0.135  17.0  17.0  17.0   1.0   1.0   1.0   0.841   68.87 0 0 0 0 0 0
  6   0.400   0.746   0.331  -0.090  17.0  17.0  17.0   1.0   1.0   0.0   0.816   66.07 0 0 0 0 0 0
  7   0.450   0.632   0.556  -0.034  17.0  17.0  17.0   2.0   2.0   1.0   0.842   48.66 0 0 0 0 0 0
  8   0.500   0.491   0.576  -0.124  17.0  17.0  17.0   1.0   1.0   0.0   0.757   40.45 0 0 0 0 0 0
  9   0.550   0.662   0.394  -0.105  17.0  17.0  17.0   1.0   1.0   1.0   0.770   59.24 0 0 0 0 0 0
 10   0.600   0.702   0.526   0.013  17.0  17.0  17.0   0.0   0.0   1.0   0.877   53.16 0 0 0 0 0 0
 11   0.650   0.639   0.065  -0.114  17.0  17.0  17.0   0.0   1.0   2.0   0.642   84.19 0 0 0 0 0 0
 12   0.700   0.820   0.635  -0.001  17.0  17.0  17.0   1.0   1.0   1.0   1.037   52.25 0 0 0 0 0 0
 13   0.750   0.809   0.257  -0.118  17.0  17.0  17.0   1.0   1.0   1.0   0.849   72.38 0 0 0 0 0 0
 14   0.800   0.660   0.421  -0.010  17.0  17.0  17.0   1.0   2.0   1.0   0.783   57.47 0 0 0 0 0 0
 15   0.850   0.588   0.203  -0.076  17.0  17.0  17.0   0.0   1.0   1.0   0.622   70.95 0 0 0 0 0 0
 16   0.900   0.640   0.572  -0.025  17.0  17.0  17.0   1.0   1.0   2.0   0.858   48.21 0 0 0 0 0 0
 17   0.950   0.405   0.374  -0.063  17.0  17.0  17.0   0.0   1.0   0.0   0.551   47.28 0 0 0 0 0 0
03 29 2022 13 10 00.000     1    36 00000000 01110000  12.0 1551.7 318.8  -1.6  -7.4   0.019  33.12     0     0 3  17
  1   0.150   0.809   0.756   0.125  52.0  50.0  43.0   1.0   1.0   2.0   1.107   46.94 0 0 0 0 0 0
  2   0.200   0.564   0.710   0.122  27.0  27.0  24.0   1.0   0.0   1.0   0.907   38.46 0 0 0 0 0 0
  3   0.250   0.861   0.867   0.222  20.0  19.0  19.0   2.0   0.0   1.0   1.222   44.80 0 0 0 0 0 0
  4   0.300   0.746   0.722   0.228  18.0  18.0  17.0   2.0   1.0   0.0   1.038   45.94 0 0 0 0 0 0
  5   0.350   0.775   0.496   0.216  17.0  17.0  17.0   1.0   0.0   0.0   0.920   57.38 0 0 0 0 0 0
  6   0.400   1.006   0.310   0.174  17.0  17.0  17.0   1.0   1.0   1.0   1.053   72.87 0 0 0 0 0 0
  7   0.450   0.437   0.520   0.144  17.0  17.0  17.0   1.0   1.0   0.0   0.679   40.04 0 0 0 0 0 0
  8   0.500   0.763   0.860   0.150  17.0  17.0  17.0   1.0   1.0   2.0   1.150   41.58 0 0 0 0 0 0
  9   0.550   0.723   0.638   0.204  17.0  17.0  17.0   1.0   0.0   1.0   0.964   48.57 0 0 0 0 0 0
 10   0.600   0.944   0.803   0.205  17.0  17.0  17.0   1.0   1.0   2.0   1.239   49.61 0 0 0 0 0 0
 11   0.650   0.469   0.521   0.129  17.0  17.0  17.0   1.0   2.0   2.0   0.701   41.99 0 0 0 0 0 0
 12   0.700   1.096   0.629   0.139  17.0  17.0  17.0   1.0   0.0   2.0   1.264   60.15 0 0 0 0 0 0
 13   0.750   0.856   0.464   0.177  17.0  17.0  17.0   1.0   0.0   0.0   0.974   61.54 0 0 0 0 0 0
 14   0.800   0.601   0.874   0.074  17.0  17.0  17.0   0.0   1.0   0.0   1.061   34.51 0 0 0 0 0 0
 15   0.850   0.670   0.602   0.176  17.0  17.0  17.0   1.0   1.0   1.0   0.901   48.06 0 0 0 0 0 0
 16   0.900   0.906   0.686   0.102  17.0  17.0  17.0   1.0   2.0   1.0   1.136   52.87 0 0 0 0 0 0
 17   0.950   0.782   0.880   0.134  17.0  17.0  17.0   2.0   2.0   0.0   1.177   41.63 0 0 0 0 0 0
03 29 2022 13 12 00.000     1    43 00000000 01110000  12.0 1552.6 318.8  -1.6  -7.3   0.010  33.61     0     0 3  17
  1   0.150   0.828   0.419   0.102  53.0  51.0  44.0   2.0   0.0   1.0   0.928   63.16 0 0 0 0 0 0
  2   0.200   0.891   0.373   0.091  28.0  27.0  24.0   2.0   1.0   1.0   0.966   67.28 0 0 0 0 0 0
  3   0.250   1.065   0.320   0.022  20.0  19.0  19.0   1.0   1.0   1.0   1.112   73.28 0 0 0 0 0 0
  4   0.300   1.112   0.216   0.106  18.0  18.0  17.0   1.0   1.0   1.0   1.133   79.01 0 0 0 0 0 0
  5   0.350   1.064   0.381   0.148  17.0  17.0  17.0   1.0   1.0   0.0   1.130   70.30 0 0 0 0 0 0
  6   0.400   0.606   0.178   0.070  17.0  17.0  17.0   1.0   1.0   1.0   0.632   73.63 0 0 0 0 0 0
  7   0.450   1.044   0.362   0.165  17.0  17.0  17.0   1.0   1.0   2.0   1.105   70.88 0 0 0 0 0 0
  8   0.500   0.933   0.322   0.002  17.0  17.0  17.0   2.0   0.0   1.0   0.987   70.96 0 0 0 0 0 0
  9   0.550   0.876   0.286   0.028  17.0  17.0  17.0   0.0   1.0   1.0   0.922   71.92 0 0 0 0 0 0
 10   0.600   1.031   0.268   0.089  17.0  17.0  17.0   1.0   1.0   2.0   1.065   75.43 0 0 0 0 0 0
 11   0.650   0.827   0.438   0.023  17.0  17.0  17.0   1.0   0.0   1.0   0.936   62.09 0 0 0 0 0 0
 12   0.700   0.846   0.379   0.107  17.0  17.0  17.0   1.0   1.0   1.0   0.927   65.87 0 0 0 0 0 0
 13   0.750   0.806   0.279   0.204  17.0  17.0  17.0   1.0   1.0   1.0   0.853   70.91 0 0 0 0 0 0
 14   0.800   0.846   0.230   0.085  17.0  17.0  17.0   1.0   1.0   0.0   0.877   74.79 0 0 0 0 0 0
 15   0.850   0.904   0.414   0.208  17.0  17.0  17.0   0.0   0.0   1.0   0.994   65.39 0 0 0 0 0 0
 16   0.900   0.884   0.150   0.099  17.0  17.0  17.0   0.0   1.0   1.0   0.897   80.37 0 0 0 0 0 0
 17   0.950   0.826   0.542   0.089  17.0  17.0  17.0   1.0   1.0   1.0   0.988   56.73 0 0 0 0 0 0
03 29 2022 13 14 00.000     1    50 00000000 01110000  12.0 1552.8 318.7  -1.6  -7.2   0.008  33.70     0     0 3  17
  1   0.150   0.228  -0.308  -0.101  53.0  51.0  44.0   2.0   2.0   1.0   0.383  143.49 0 0 0 0 0 0
  2   0.200  -0.170  -0.471  -0.222  28.0  27.0  24.0   2.0   1.0   0.0   0.501  199.85 0 0 0 0 0 0
  3   0.250   0.167  -0.379  -0.163  20.0  19.0  19.0   1.0   1.0   1.0   0.414  156.22 0 0 0 0 0 0
  4   0.300   0.064  -0.486  -0.108  18.0  18.0  17.0   1.0   0.0   1.0   0.490  172.50 0 0 0 0 0 0
  5   0.350   0.280  -0.553  -0.113  17.0  17.0  17.0   1.0   0.0   1.0   0.620  153.15 0 0 0 0 0 0
  6   0.400   0.018  -0.588  -0.069  17.0  17.0  17.0   1.0   0.0   2.0   0.588  178.25 0 0 0 0 0 0
  7   0.450  -0.109  -0.175  -0.181  17.0  17.0  17.0   1.0   1.0   1.0   0.206  211.92 0 0 0 0 0 0
  8   0.500   0.147  -0.611  -0.142  17.0  17.0  17.0   1.0   1.0   1.0   0.628  166.47 0 0 0 0 0 0
  9   0.550   0.188  -0.633  -0.130  17.0  17.0  17.0   1.0   1.0   0.0   0.660  163.46 0 0 0 0 0 0
 10   0.600   0.026  -0.418  -0.066  17.0  17.0  17.0   1.0   1.0   1.0   0.419  176.44 0 0 0 0 0 0
 11   0.650  -0.054  -0.445  -0.255  17.0  17.0  17.0   0.0   1.0   2.0   0.448  186.92 0 0 0 0 0 0
 12   0.700  -0.227  -0.230  -0.173  17.0  17.0  17.0   1.0   1.0   1.0   0.323  224.62 0 0 0 0 0 0
 13   0.750   0.054  -0.589  -0.126  17.0  17.0  17.0   0.0   2.0   1.0   0.591  174.76 0 0 0 0 0 0
 14   0.800   0.001  -0.593  -0.115  17.0  17.0  17.0   1.0   1.0   0.0   0.593  179.90 0 0 0 0 0 0
 15   0.850   0.054  -0.663  -0.141  17.0  17.0  17.0   0.0   1.0   1.0   0.665  175.34 0 0 0 0 0 0
 16   0.900   0.014  -0.376  -0.239  17.0  17.0  17.0   1.0   1.0   1.0   0.376  177.87 0 0 0 0 0 0
 17   0.950   0.163  -0.398  -0.209  17.0  17.0  17.0   1.0   1.0   0.0   0.430  157.73 0 0 0 0 0 0
03 29 2022 13 16 00.000     1    57 00000000 01110000  12.0 1552.7 182.9   1.6 -20.2   0.009  33.68     0     0 3  17
  1   0.150   0.605   0.379  -0.448  53.0  52.0  45.0   1.0   2.0   1.0   0.714   57.94 0 0 0 0 0 0
  2   0.200   0.455   0.376  -0.205  28.0  27.0  25.0   1.0   2.0   0.0   0.590   50.43 0 0 0 0 0 0
  3   0.250   0.619   0.243  -0.294  20.0  20.0  19.0   0.0   1.0   1.0   0.665   68.57 0 0 0 0 0 0
  4   0.300   0.744   0.264  -0.433  18.0  18.0  17.0   0.0   1.0   1.0   0.789   70.46 0 0 0 0 0 0
  5   0.350   0.488   0.498  -0.261  17.0  17.0  17.0   1.0   0.0   0.0   0.697   44.42 0 0 0 0 0 0
  6   0.400   0.613   0.411  -0.205  17.0  17.0  17.0   2.0   1.0   1.0   0.738   56.16 0 0 0 0 0 0
  7   0.450   0.496   0.327  -0.230  17.0  17.0  17.0   2.0   1.0   0.0   0.594   56.60 0 0 0 0 0 0
  8   0.500   0.601   0.535  -0.282  17.0  17.0  17.0   1.0   1.0   1.0   0.805   48.33 0 0 0 0 0 0
  9   0.550   0.439   0.275  -0.289  17.0  17.0  17.0   1.0   1.0   1.0   0.518   57.94 0 0 0 0 0 0
 10   0.600   0.455   0.538  -0.380  17.0  17.0  17.0   1.0   1.0   2.0   0.705   40.22 0 0 0 0 0 0
 11   0.650   0.808   0.616  -0.409  17.0  17.0  17.0   1.0   1.0   1.0   1.016   52.68 0 0 0 0 0 0
 12   0.700   0.532   0.498  -0.353  17.0  17.0  17.0   1.0   1.0   2.0   0.729   46.89 0 0 0 0 0 0
 13   0.750   0.625   0.685  -0.379  17.0  17.0  17.0   2.0   1.0   1.0   0.927   42.38 0 0 0 0 0 0
 14   0.800   0.849   0.234  -0.367  17.0  17.0  17.0   1.0   1.0   0.0   0.881   74.59 0 0 0 0 0 0
 15   0.850   0.589   0.420  -0.426  17.0  17.0  17.0   1.0   0.0   1.0   0.723   54.51 0 0 0 0 0 0
 16   0.900   0.747   0.426  -0.305  17.0  17.0  17.0   1.0   1.0   0.0   0.860   60.30 0 0 0 0 0 0
 17   0.950   0.552   0.580  -0.249  17.0  17.0  17.0   1.0   1.0   1.0   0.801   43.58 0 0 0 0 0 0
03 29 2022 13 18 00.000     1    64 00000000 01110000  12.0 1551.2 220.3 -13.1  -9.8   0.019  32.86     0     0 3  17
  1   0.150   0.072  -0.993  -0.213  53.0  53.0  47.0   1.0   1.0   0.0   0.996  175.85 0 0 0 0 0 0
  2   0.200   0.571  -0.987  -0.173  28.0  28.0  25.0   1.0   1.0   1.0   1.140  149.95 0 0 0 0 0 0
  3   0.250   0.203  -0.846  -0.127  20.0  20.0  19.0   1.0   1.0   1.0   0.870  166.51 0 0 0 0 0 0
  4   0.300   0.425  -1.002  -0.173  18.0  17.0  17.0   0.0   1.0   1.0   1.088  157.02 0 0 0 0 0 0
  5   0.350   0.483  -0.934  -0.115  17.0  17.0  17.0   2.0   1.0   1.0   1.051  152.66 0 0 0 0 0 0
  6   0.400   0.479  -1.141  -0.191  17.0  17.0  17.0   1.0   2.0   2.0   1.237  157.23 0 0 0 0 0 0
  7   0.450   0.408  -0.805  -0.239  17.0  17.0  17.0   1.0   2.0   0.0   0.902  153.12 0 0 0 0 0 0
  8   0.500   0.127  -0.735  -0.135  17.0  17.0  17.0   1.0   0.0   1.0   0.746  170.20 0 0 0 0 0 0
  9   0.550   0.321  -0.810  -0.261  17.0  17.0  17.0   0.0   1.0   0.0   0.871  158.38 0 0 0 0 0 0
 10   0.600   0.453  -0.734  -0.107  17.0  17.0  17.0   1.0   1.0   1.0   0.863  148.32 0 0 0 0 0 0
 11   0.650   0.341  -0.658  -0.181  17.0  17.0  17.0   1.0   1.0   1.0   0.741  152.61 0 0 0 0 0 0
 12   0.700   0.236  -1.048  -0.231  17.0  17.0  17.0   2.0   0.0   1.0   1.074  167.31 0 0 0 0 0 0
 13   0.750   0.545  -0.774  -0.198  17.0  17.0  17.0   1.0   1.0   1.0   0.947  144.85 0 0 0 0 0 0
 14   0.800   0.309  -0.670  -0.132  17.0  17.0  17.0   0.0   1.0   0.0   0.738  155.24 0 0 0 0 0 0
 15   0.850   0.415  -0.928  -0.070  17.0  17.0  17.0   0.0   1.0   1.0   1.017  155.91 0 0 0 0 0 0
 16   0.900   0.484  -0.998  -0.159  17.0  17.0  17.0   0.0   1.0   1.0   1.109  154.13 0 0 0 0 0 0
 17   0.950   0.563  -0.724  -0.103  17.0  17.0  17.0   1.0   0.0   2.0   0.917  142.13 0 0 0 0 0 0
03 29 2022 13 20 00.000     1    71 00000000 01110000  12.0 1549.9 149.7  -6.0  -0.3   0.029  32.17     0     0 3  17
  1   0.150  -0.424   0.011   0.034  53.0  54.0  45.0   1.0   2.0   2.0   0.424  271.49 0 0 0 0 0 0
  2   0.200  -0.552   0.351   0.239  28.0  28.0  25.0   1.0   1.0   0.0   0.654  302.45 0 0 0 0 0 0
  3   0.250  -0.406   0.327   0.169  19.0  20.0  19.0   1.0   1.0   2.0   0.521  308.85 0 0 0 0 0 0
  4   0.300  -0.805   0.332   0.165  17.0  17.0  17.0   1.0   2.0   1.0   0.871  292.41 0 0 0 0 0 0
  5   0.350  -0.607   0.026   0.218  17.0  17.0  17.0   1.0   1.0   1.0   0.608  272.45 0 0 0 0 0 0
  6   0.400  -0.610   0.226   0.071  17.0  17.0  17.0   1.0   2.0   1.0   0.651  290.33 0 0 0 0 0 0
  7   0.450  -0.630  -0.043   0.117  17.0  17.0  17.0   0.0   0.0   2.0   0.631  266.10 0 0 0 0 0 0
  8   0.500  -0.423   0.299   0.161  17.0  17.0  17.0   1.0   0.0   1.0   0.518  305.25 0 0 0 0 0 0
  9   0.550  -0.434   0.173   0.181  17.0  17.0  17.0   1.0   1.0   2.0   0.467  291.73 0 0 0 0 0 0
 10   0.600  -0.391   0.223   0.138  17.0  17.0  17.0   2.0   0.0   0.0   0.450  299.70 0 0 0 0 0 0
 11   0.650  -0.621   0.459   0.190  17.0  17.0  17.0   1.0   0.0   1.0   0.772  306.47 0 0 0 0 0 0
 12   0.700  -0.619   0.135   0.116  17.0  17.0  17.0   1.0   1.0   1.0   0.634  282.30 0 0 0 0 0 0
 13   0.750  -0.626   0.234   0.211  17.0  17.0  17.0   2.0   1.0   2.0   0.668  290.50 0 0 0 0 0 0
 14   0.800  -0.347   0.435   0.128  17.0  17.0  17.0   1.0   1.0   1.0   0.556  321.42 0 0 0 0 0 0
 15   0.850  -0.364   0.052   0.183  17.0  17.0  17.0   1.0   1.0   2.0   0.368  278.13 0 0 0 0 0 0
 16   0.900  -0.545   0.158   0.247  17.0  17.0  17.0   1.0   1.0   1.0   0.567  286.17 0 0 0 0 0 0
 17   0.950  -0.753   0.246   0.134  17.0  17.0  17.0   2.0   1.0   2.0   0.792  288.09 0 0 0 0 0 0
03 29 2022 13 22 00.000     1    78 00000000 01110000  12.0 1549.0 173.5  -3.1   0.0   0.036  31.71     0     0 3  17
  1   0.150   0.230   0.771  -0.041  53.0  54.0  47.0   4.0   1.0   1.0   0.805   16.61 0 0 0 0 0 0
  2   0.200   0.277   0.711   0.042  28.0  28.0  25.0   1.0   0.0   2.0   0.763   21.29 0 0 0 0 0 0
  3   0.250   0.416   0.542   0.075  20.0  20.0  19.0   1.0   1.0   1.0   0.683   37.51 0 0 0 0 0 0
  4   0.300   0.711   0.646  -0.042  17.0  17.0  17.0   1.0   1.0   1.0   0.961   47.74 0 0 0 0 0 0
  5   0.350   0.422   0.781  -0.052  17.0  17.0  17.0   0.0   2.0   1.0   0.888   28.38 0 0 0 0 0 0
  6   0.400   0.532   0.477   0.000  17.0  17.0  17.0   1.0   0.0   2.0   0.715   48.12 0 0 0 0 0 0
  7   0.450   0.588   0.588   0.024  17.0  17.0  17.0   2.0   0.0   2.0   0.832   45.00 0 0 0 0 0 0
  8   0.500   0.507   0.482   0.025  17.0  17.0  17.0   1.0   1.0   0.0   0.700   46.45 0 0 0 0 0 0
  9   0.550   0.460   0.564   0.097  17.0  17.0  17.0   1.0   1.0   0.0   0.728   39.20 0 0 0 0 0 0
 10   0.600   0.377   0.583   0.008  17.0  17.0  17.0   1.0   1.0   0.0   0.694   32.89 0 0 0 0 0 0
 11   0.650   0.517   0.443   0.004  17.0  17.0  17.0   1.0   2.0   2.0   0.681   49.41 0 0 0 0 0 0
 12   0.700   0.562   0.513  -0.046  17.0  17.0  17.0   2.0   1.0   1.0   0.761   47.61 0 0 0 0 0 0
 13   0.750   0.356   0.637  -0.116  17.0  17.0  17.0   1.0   1.0   1.0   0.730   29.20 0 0 0 0 0 0
 14   0.800   0.406   0.447  -0.088  17.0  17.0  17.0   1.0   1.0   1.0   0.604   42.25 0 0 0 0 0 0
 15   0.850   0.294   0.333  -0.056  17.0  17.0  17.0   1.0   0.0   0.0   0.444   41.44 0 0 0 0 0 0
 16   0.900   0.406   0.447  -0.118  17.0  17.0  17.0   2.0   0.0   1.0   0.604   42.25 0 0 0 0 0 0
 17   0.950   0.270   0.828   0.029  17.0  17.0  17.0   0.0   0.0   1.0   0.871   18.06 0 0 0 0 0 0
