"","DateTime","Battery","Heading","Pitch","Roll","Pressure","Temperature","AnalogIn1","AnalogIn2","Speed.1.0.150m.","Dir.1.0.150m.","Speed.2.0.200m.","Dir.2.0.200m.","Speed.3.0.250m.","Dir.3.0.250m.","Speed.4.0.300m.","Dir.4.0.300m.","Speed.5.0.350m.","Dir.5.0.350m.","Speed.6.0.400m.","Dir.6.0.400m.","Speed.7.0.450m.","Dir.7.0.450m.","Speed.8.0.500m.","Dir.8.0.500m.","Speed.9.0.550m.","Dir.9.0.550m.","Speed.10.0.600m.","Dir.10.0.600m.","Speed.11.0.650m.","Dir.11.0.650m.","Speed.12.0.700m.","Dir.12.0.700m.","Speed.13.0.750m.","Dir.13.0.750m.","Speed.14.0.800m.","Dir.14.0.800m.","Speed.15.0.850m.","Dir.15.0.850m.","Speed.16.0.900m.","Dir.16.0.900m.","Speed.17.0.950m.","Dir.17.0.950m.","X"
"332",2022-03-30 00:38:00,11.7,139.3,3.2,5.2,2.7,28.95,0,0,0.014,50.71,0.016,50.19,0.014,50.71,0.016,55.3,0.014,50.71,0.016,50.19,0.014,50.71,0.014,45,0.014,45,0.013,41.99,0.013,51.34,0.013,57.53,0.011,52.13,0.011,68.2,0.011,68.2,0.013,51.34,0.013,51.34,NA
"333",2022-03-30 00:40:00,11.7,139.3,3.2,5.2,2.691,28.95,0,0,0.019,64.8,0.019,57.99,0.017,57.26,0.018,49.4,0.016,52.43,0.016,52.43,0.018,49.4,0.019,47.12,0.019,53.75,0.019,53.75,0.016,45,0.017,45,0.014,50.71,0.013,51.34,0.014,45,0.014,39.29,0.016,37.57,NA
"334",2022-03-30 00:42:00,11.7,139.3,3.2,5.2,2.719,28.95,0,0,0.006,38.66,0.009,54.46,0.01,60.95,0.011,41.19,0.011,37.87,0.011,41.19,0.011,48.81,0.011,48.81,0.011,41.19,0.011,41.19,0.012,30.96,0.013,22.62,0.011,33.69,0.014,36.03,0.014,33.69,0.017,32.74,0.017,23.63,NA
"335",2022-03-30 00:44:00,11.7,139.3,3.2,5.2,2.699,28.94,0,0,0.007,236.31,0.009,237.99,0.009,237.99,0.007,236.31,0.009,237.99,0.01,240.95,0.01,233.13,0.012,228.37,0.01,240.95,0.009,251.57,0.009,237.99,0.01,240.95,0.009,251.57,0.008,255.96,0.008,270,0.01,281.31,0.007,278.13,NA
"336",2022-03-30 00:46:00,11.7,139.5,3.2,5.2,2.675,28.94,0,0,0.021,52.59,0.017,59.04,0.016,60.26,0.014,59.74,0.014,68.96,0.013,81.25,0.015,70.35,0.017,61.93,0.019,57.99,0.014,50.71,0.014,45,0.017,45,0.018,45,0.02,40.91,0.017,35.54,0.02,36.87,0.021,41.19,NA
"337",2022-03-30 00:48:00,11.7,139.3,3.2,5.2,2.725,28.93,0,0,0.007,26.57,0.006,59.04,0.013,81.25,0.019,81.03,0.022,76.61,0.024,73.07,0.022,69.15,0.021,64.65,0.023,66.8,0.025,58.24,0.022,63.43,0.023,55.62,0.025,58.24,0.025,49.9,0.024,45,0.028,45,0.021,52.59,NA
"338",2022-03-30 00:50:00,11.7,139.3,3.2,5.2,2.742,28.9,0,0,0.01,174.29,0.01,174.29,0.009,153.43,0.011,164.74,0.01,168.69,0.01,174.29,0.011,164.74,0.01,150.95,0.01,156.04,0.009,153.43,0.007,164.05,0.007,180,0.01,174.29,0.009,192.53,0.013,208.61,0.009,229.4,0.012,228.37,NA
"339",2022-03-30 00:52:00,11.7,139.3,3.2,5.2,2.683,28.89,0,0,0.012,284.04,0.011,285.26,0.014,282.09,0.015,277.59,0.016,280.62,0.016,280.62,0.017,276.71,0.017,276.71,0.015,277.59,0.012,284.04,0.012,284.04,0.016,273.58,0.015,277.59,0.018,286.39,0.016,273.58,0.019,276.01,0.02,278.53,NA
"340",2022-03-30 00:54:00,11.7,139.3,3.2,5.2,2.679,28.88,0,0,0.004,236.31,0.005,216.87,0.006,189.46,0.004,165.96,0.004,146.31,0.002,180,0.005,216.87,0.008,219.81,0.008,209.74,0.008,209.74,0.009,229.4,0.007,236.31,0.008,219.81,0.009,237.99,0.01,240.95,0.013,243.43,0.015,246.8,NA
"341",2022-03-30 00:56:00,11.7,139.2,3.2,5.2,2.683,28.88,0,0,0.009,54.46,0.012,59.04,0.013,57.53,0.014,50.71,0.014,50.71,0.013,41.99,0.013,51.34,0.011,37.87,0.009,32.01,0.011,41.19,0.009,32.01,0.009,32.01,0.009,32.01,0.008,29.74,0.01,11.31,0.011,5.19,0.011,5.19,NA
"342",2022-03-30 00:58:00,11.7,139.3,3.2,5.2,2.694,28.87,0,0,0.002,63.43,0.002,153.43,0.002,153.43,0.004,135,0.005,101.31,0.006,108.43,0.008,104.04,0.008,90,0.008,90,0.006,108.43,0.009,96.34,0.009,108.43,0.005,101.31,0.004,104.04,0.004,104.04,0.004,104.04,0.001,0,NA
"343",2022-03-30 01:00:00,11.7,139.2,3.2,5.2,2.685,28.86,0,0,0.007,243.43,0.002,243.43,0.001,90,0.005,111.8,0.005,111.8,0.005,111.8,0.006,108.43,0.007,116.57,0.004,104.04,0.004,90,0.004,90,0.004,90,0.004,90,0.004,104.04,0.002,116.57,0.001,0,0.001,0,NA
"344",2022-03-30 01:02:00,11.7,139.2,3.2,5.2,2.679,28.86,0,0,0.013,51.34,0.016,55.3,0.016,50.19,0.016,55.3,0.017,59.04,0.018,63.43,0.019,57.99,0.017,57.26,0.02,57.09,0.02,57.09,0.019,53.75,0.016,50.19,0.018,45,0.023,45,0.02,40.91,0.018,45,0.016,37.57,NA
"345",2022-03-30 01:04:00,11.7,139.1,3.2,5.2,2.695,28.86,0,0,0.017,234.46,0.015,241.7,0.014,236.31,0.014,230.71,0.013,231.34,0.01,225,0.008,219.81,0.005,201.8,0.009,200.56,0.008,187.13,0.008,187.13,0.009,159.44,0.007,180,0.006,210.96,0.002,206.57,0.003,198.43,0.003,251.57,NA
"346",2022-03-30 01:06:00,11.7,139.2,3.2,5.2,2.681,28.85,0,0,0.015,66.8,0.018,67.62,0.017,61.93,0.02,69.78,0.023,66.8,0.025,68.63,0.025,68.63,0.026,67.38,0.028,68.96,0.026,72.26,0.026,67.38,0.026,72.26,0.025,71.57,0.024,73.07,0.023,74.74,0.018,67.62,0.022,65.77,NA
"347",2022-03-30 01:08:00,11.7,139.3,3.2,5.2,2.689,28.85,0,0,0.009,327.99,0.009,341.57,0.009,341.57,0.01,11.31,0.009,0,0.01,16.7,0.01,23.96,0.008,29.74,0.007,8.13,0.006,350.54,0.007,8.13,0.007,15.95,0.008,0,0.01,11.31,0.012,0,0.014,0,0.015,356.19,NA
"348",2022-03-30 01:10:00,11.7,139.2,3.2,5.2,2.672,28.85,0,0,0.007,270,0.006,251.57,0.005,233.13,0.003,251.57,0.005,216.87,0.006,210.96,0.005,216.87,0.006,210.96,0.005,233.13,0.008,246.8,0.005,258.69,0.006,270,0.008,284.04,0.007,278.13,0.007,278.13,0.007,278.13,0.009,288.43,NA
"349",2022-03-30 01:12:00,11.7,139.3,3.2,5.2,2.694,28.85,0,0,0.01,126.87,0.01,126.87,0.01,126.87,0.011,127.87,0.013,116.57,0.013,112.62,0.012,109.98,0.013,102.99,0.015,101.31,0.013,102.99,0.01,106.7,0.009,96.34,0.014,98.13,0.014,94.09,0.01,78.69,0.011,68.2,0.008,75.96,NA
"350",2022-03-30 01:14:00,11.7,139.3,3.2,5.2,2.7,28.84,0,0,0.028,62.53,0.03,61.7,0.031,65.1,0.031,67.52,0.034,65.7,0.035,67.89,0.034,73.14,0.036,74.05,0.034,73.14,0.036,69.08,0.037,71.08,0.036,69.08,0.038,68.2,0.037,59.3,0.035,62.7,0.035,64.89,0.04,60.26,NA
"351",2022-03-30 01:16:00,11.7,139.2,3.2,5.2,2.697,28.83,0,0,0.027,63.43,0.027,63.43,0.027,63.43,0.027,66.25,0.026,67.38,0.026,72.26,0.027,74.93,0.026,72.26,0.028,71.57,0.029,72.18,0.034,71.03,0.03,66.8,0.031,69.23,0.032,69.86,0.028,71.57,0.03,64.29,0.028,62.53,NA
"352",2022-03-30 01:18:00,11.7,139.2,3.2,5.2,2.714,28.83,0,0,0.042,61.61,0.044,62.85,0.042,61.61,0.042,63.43,0.042,62.82,0.044,64.59,0.047,63.43,0.047,65.06,0.049,64.49,0.048,66.64,0.047,65.06,0.043,66.97,0.044,64.59,0.05,62.4,0.05,63.95,0.048,66.64,0.05,62.4,NA
"353",2022-03-30 01:20:00,11.7,139.2,3.2,5.2,2.695,28.83,0,0,0.003,18.43,0.003,18.43,0.004,0,0.001,315,0.001,315,0.001,315,0.004,56.31,0.005,68.2,0.006,80.54,0.009,69.44,0.008,82.87,0.009,90,0.009,90,0.009,90,0.006,108.43,0.011,111.8,0.012,99.46,NA
"354",2022-03-30 01:22:00,11.7,139.2,3.2,5.2,2.688,28.82,0,0,0.037,64.13,0.037,64.13,0.036,69.08,0.036,69.08,0.039,70.64,0.039,67.38,0.039,70.64,0.04,72.47,0.04,69.27,0.041,70.25,0.041,68.46,0.04,66.61,0.038,65.43,0.038,65.43,0.04,60.26,0.038,64.8,0.038,60.07,NA
"355",2022-03-30 01:24:00,11.7,139.2,3.2,5.2,2.673,28.82,0,0,0.011,26.57,0.01,29.05,0.011,26.57,0.013,26.57,0.013,26.57,0.01,29.05,0.009,20.56,0.008,39.81,0.008,45,0.008,50.19,0.007,81.87,0.007,90,0.009,96.34,0.009,108.43,0.007,90,0.008,82.87,0.005,101.31,NA
"356",2022-03-30 01:26:00,11.7,139.3,3.2,5.2,2.679,28.82,0,0,0.013,12.99,0.011,10.3,0.011,26.57,0.01,23.96,0.01,23.96,0.011,33.69,0.013,28.61,0.013,28.61,0.011,26.57,0.012,19.98,0.009,20.56,0.008,29.74,0.008,0,0.011,338.2,0.01,348.69,0.009,353.66,0.015,344.05,NA
"357",2022-03-30 01:28:00,11.7,139.3,3.2,5.2,2.673,28.82,0,0,0.022,69.15,0.024,77.74,0.024,80.54,0.023,74.74,0.021,75.96,0.025,78.23,0.026,74.36,0.027,74.93,0.029,75.96,0.03,78.31,0.027,79.51,0.026,74.36,0.026,72.26,0.025,71.57,0.028,68.96,0.025,71.57,0.024,70.82,NA
"358",2022-03-30 01:30:00,11.7,139.3,3.2,5.2,2.685,28.82,0,0,0.015,211.61,0.017,208.07,0.016,219.81,0.011,213.69,0.009,212.01,0.006,218.66,0.004,213.69,0.005,201.8,0.005,201.8,0.004,236.31,0.005,233.13,0.006,231.34,0.006,225,0.009,206.57,0.009,215.54,0.009,206.57,0.01,233.13,NA
"359",2022-03-30 01:32:00,11.7,139.3,3.2,5.2,2.67,28.81,0,0,0.022,210.07,0.023,214.38,0.022,219.47,0.025,221.82,0.026,215.54,0.026,217.3,0.026,218.66,0.025,216.87,0.023,223.26,0.023,228.58,0.021,226.97,0.018,236.31,0.018,243.43,0.017,256.76,0.014,252.9,0.015,246.8,0.014,257.91,NA
"360",2022-03-30 01:34:00,11.7,139.2,3.2,5.2,2.672,28.81,0,0,0.017,61.93,0.021,62.24,0.019,64.8,0.017,59.04,0.019,57.99,0.019,57.99,0.018,63.43,0.016,71.57,0.013,67.38,0.018,63.43,0.016,55.3,0.015,58.39,0.013,51.34,0.013,57.53,0.011,45,0.009,20.56,0.012,4.76,NA
"361",2022-03-30 01:36:00,11.7,139.3,3.2,5.2,2.661,28.81,0,0,0.004,0,0.005,348.69,0.005,0,0.005,0,0.004,0,0.004,345.96,0.007,8.13,0.008,345.96,0.005,0,0.006,350.54,0.008,330.26,0.01,323.13,0.011,315,0.013,302.47,0.014,303.69,0.018,308.16,0.014,303.69,NA
"362",2022-03-30 01:38:00,11.7,139.3,3.2,5.2,2.669,28.81,0,0,0.008,50.19,0.007,26.57,0.007,15.95,0.007,8.13,0.005,21.8,0.005,36.87,0.004,14.04,0.004,0,0.005,0,0.004,345.96,0.005,0,0.005,0,0.005,0,0.005,338.2,0,0,0.003,270,0.004,303.69,NA
"363",2022-03-30 01:40:00,11.7,139.2,3.2,5.2,2.667,28.81,0,0,0.003,251.57,0.003,315,0.004,0,0.004,326.31,0.004,326.31,0.004,315,0.004,315,0.006,329.04,0.006,300.96,0.006,308.66,0.007,285.95,0.006,270,0.008,255.96,0.009,251.57,0.01,258.69,0.013,251.57,0.013,251.57,NA
"364",2022-03-30 01:42:00,11.7,139.3,3.2,5.2,2.682,28.81,0,0,0.023,70.02,0.025,61.39,0.026,60.52,0.025,58.24,0.027,55.71,0.026,52.7,0.024,55.01,0.027,55.71,0.027,55.71,0.024,55.01,0.025,58.24,0.026,60.52,0.025,61.39,0.024,60.26,0.022,63.43,0.021,62.24,0.024,60.26,NA
"365",2022-03-30 01:44:00,11.6,139.3,3.2,5.2,2.674,28.8,0,0,0.002,333.43,0,0,0.002,63.43,0.002,26.57,0.001,0,0.004,45,0.006,80.54,0.006,59.04,0.005,53.13,0.003,90,0.003,90,0.005,68.2,0.006,80.54,0.003,90,0.004,33.69,0.005,0,0.007,8.13,NA
"366",2022-03-30 01:46:00,11.6,139.1,3.2,5.2,2.683,28.8,0,0,0.007,326.31,0.006,308.66,0.006,308.66,0.01,315,0.01,306.87,0.009,305.54,0.01,323.13,0.01,323.13,0.011,322.13,0.01,306.87,0.013,315,0.01,323.13,0.01,323.13,0.014,323.97,0.014,326.31,0.016,325.3,0.013,333.43,NA
"367",2022-03-30 01:48:00,11.6,139.3,3.2,5.2,2.666,28.8,0,0,0.016,60.26,0.014,65.22,0.014,56.31,0.017,49.76,0.017,57.26,0.016,55.3,0.018,47.29,0.018,45,0.019,47.12,0.018,40.6,0.02,40.91,0.021,48.81,0.024,36.38,0.021,45,0.024,36.38,0.022,43.15,0.022,43.15,NA
"368",2022-03-30 01:50:00,11.6,139.3,3.2,5.2,2.679,28.79,0,0,0.012,138.37,0.012,138.37,0.01,150.95,0.01,150.95,0.008,140.19,0.007,164.05,0.007,164.05,0.008,156.8,0.008,140.19,0.01,143.13,0.008,140.19,0.009,159.44,0.007,164.05,0.007,164.05,0.004,146.31,0.002,153.43,0.004,146.31,NA
"369",2022-03-30 01:52:00,11.6,139.2,3.2,5.2,2.687,28.76,0,0,0.009,200.56,0.008,187.13,0.006,198.43,0.005,201.8,0.006,189.46,0.009,200.56,0.009,200.56,0.009,200.56,0.005,201.8,0.004,236.31,0,0,0.003,270,0.003,270,0.005,258.69,0.004,296.57,0.004,326.31,0.002,296.57,NA
"370",2022-03-30 01:54:00,11.6,139.2,3.2,5.2,2.673,28.75,0,0,0.007,15.95,0.008,7.13,0.005,21.8,0.004,14.04,0.004,0,0.005,21.8,0.005,21.8,0.005,21.8,0.006,18.43,0.008,7.13,0.008,7.13,0.008,0,0.007,15.95,0.007,15.95,0.009,20.56,0.012,19.98,0.01,11.31,NA
"371",2022-03-30 01:56:00,11.6,139.3,3.2,5.2,2.667,28.74,0,0,0.011,264.81,0.01,270,0.011,280.3,0.014,282.09,0.016,273.58,0.016,273.58,0.014,274.09,0.013,274.4,0.011,285.26,0.011,280.3,0.012,270,0.013,274.4,0.011,280.3,0.012,284.04,0.012,284.04,0.008,277.13,0.012,284.04,NA
"372",2022-03-30 01:58:00,11.6,139.4,3.2,5.2,2.647,28.76,0,0,0.004,0,0.004,0,0.004,0,0.005,348.69,0.006,350.54,0.005,348.69,0.006,329.04,0.006,329.04,0.005,348.69,0.008,345.96,0.008,345.96,0.006,350.54,0.007,8.13,0.006,350.54,0.005,338.2,0.005,338.2,0.009,0,NA
"373",2022-03-30 02:00:00,11.6,139.2,3.2,5.2,2.656,28.77,0,0,0.007,81.87,0.007,90,0.005,101.31,0.004,104.04,0.004,56.31,0.004,56.31,0.005,53.13,0.005,68.2,0.004,56.31,0.006,59.04,0.006,59.04,0.004,45,0.006,38.66,0.008,39.81,0.009,54.46,0.008,39.81,0.011,52.13,NA
"374",2022-03-30 02:02:00,11.6,139.2,3.2,5.2,2.68,28.76,0,0,0.006,59.04,0.006,71.57,0.006,71.57,0.006,80.54,0.003,90,0.004,135,0.004,146.31,0.002,116.57,0.004,135,0.004,135,0.004,104.04,0.004,90,0.002,26.57,0.002,63.43,0.002,333.43,0.001,225,0.004,326.31,NA
"375",2022-03-30 02:04:00,11.6,139.3,3.2,5.2,2.683,28.73,0,0,0.018,236.31,0.018,236.31,0.018,236.31,0.021,244.65,0.022,243.43,0.022,239.93,0.024,242.35,0.021,244.65,0.022,239.93,0.02,237.09,0.022,248.2,0.018,240.64,0.018,236.31,0.018,236.31,0.019,244.8,0.021,244.65,0.02,249.78,NA
"376",2022-03-30 02:06:00,11.6,139.3,3.2,5.2,2.652,28.73,0,0,0.019,55.49,0.019,57.99,0.017,61.93,0.016,60.26,0.014,65.22,0.013,57.53,0.011,52.13,0.01,60.95,0.011,48.81,0.011,45,0.013,51.34,0.011,37.87,0.013,41.99,0.017,40.24,0.016,21.8,0.017,35.54,0.021,39.09,NA
"377",2022-03-30 02:08:00,11.6,139.3,3.2,5.2,2.641,28.73,0,0,0.004,56.31,0.003,90,0.002,116.57,0.002,116.57,0.001,90,0.003,270,0.003,315,0.005,306.87,0.006,329.04,0.006,329.04,0.006,308.66,0.006,308.66,0.007,326.31,0.012,350.54,0.014,338.96,0.012,335.56,0.012,329.04,NA
"378",2022-03-30 02:10:00,11.6,139.2,3.2,5.2,2.637,28.73,0,0,0.008,75.96,0.006,71.57,0.005,68.2,0.005,68.2,0.005,53.13,0.005,21.8,0.005,21.8,0.004,26.57,0.007,15.95,0.008,0,0.008,0,0.009,353.66,0.008,345.96,0.007,15.95,0.009,353.66,0.008,7.13,0.006,350.54,NA
"379",2022-03-30 02:12:00,11.6,139.2,3.2,5.2,2.639,28.73,0,0,0.003,225,0.003,225,0.002,206.57,0.002,153.43,0.002,153.43,0.001,0,0.001,315,0.002,333.43,0.003,315,0.001,315,0.001,315,0.002,206.57,0.002,180,0.001,0,0.001,315,0.002,26.57,0.005,36.87,NA
"380",2022-03-30 02:14:00,11.6,139.3,3.2,5.2,2.669,28.72,0,0,0.02,40.91,0.022,43.15,0.02,40.91,0.022,46.85,0.022,46.85,0.024,45,0.024,45,0.024,45,0.021,41.19,0.025,36.87,0.025,41.82,0.025,48.18,0.03,47.73,0.025,49.9,0.025,49.9,0.024,45,0.025,41.82,NA
"381",2022-03-30 02:16:00,11.6,139.2,3.2,5.2,2.684,28.71,0,0,0.025,265.43,0.024,265.24,0.022,270,0.019,270,0.017,276.71,0.02,275.71,0.02,275.71,0.021,278.13,0.016,280.62,0.019,278.97,0.017,280.01,0.016,277.13,0.017,276.71,0.017,276.71,0.015,277.59,0.013,270,0.015,273.81,NA
"382",2022-03-30 02:18:00,11.6,139.3,3.2,5.2,2.645,28.73,0,0,0.014,230.71,0.013,231.34,0.015,246.8,0.014,257.91,0.015,262.41,0.014,274.09,0.013,270,0.014,274.09,0.012,265.24,0.011,254.74,0.012,265.24,0.013,251.57,0.013,251.57,0.009,237.99,0.01,258.69,0.011,254.74,0.009,251.57,NA
"383",2022-03-30 02:20:00,11.6,139.3,3.2,5.2,2.629,28.75,0,0,0.004,296.57,0.007,270,0.011,264.81,0.011,270,0.009,296.57,0.01,286.7,0.009,288.43,0.009,305.54,0.011,315,0.01,315,0.011,322.13,0.011,322.13,0.012,329.04,0.011,322.13,0.009,327.99,0.008,309.81,0.007,303.69,NA
"384",2022-03-30 02:22:00,11.6,139.1,3.2,5.2,2.619,28.76,0,0,0.032,69.86,0.03,74.58,0.028,77.47,0.027,79.51,0.028,77.47,0.027,79.51,0.028,79.88,0.027,77.01,0.027,77.01,0.025,78.23,0.026,74.36,0.026,74.36,0.022,76.61,0.022,76.61,0.02,81.47,0.019,81.03,0.016,79.38,NA
"385",2022-03-30 02:24:00,11.6,139.3,3.2,5.2,2.627,28.73,0,0,0.018,51.84,0.019,53.75,0.019,57.99,0.021,52.59,0.021,52.59,0.022,59.93,0.025,68.63,0.025,71.57,0.025,73.74,0.025,78.69,0.024,77.74,0.021,73.3,0.017,76.76,0.017,72.65,0.017,76.76,0.021,75.96,0.015,82.41,NA
"386",2022-03-30 02:26:00,11.6,139.3,3.2,5.2,2.618,28.71,0,0,0.004,326.31,0.005,0,0.005,36.87,0.005,36.87,0.004,56.31,0.003,18.43,0.001,0,0.003,315,0.004,315,0.007,296.57,0.008,277.13,0.008,284.04,0.009,288.43,0.012,311.63,0.012,284.04,0.01,240.95,0.009,234.46,NA
"387",2022-03-30 02:28:00,11.6,139.3,3.2,5.2,2.65,28.7,0,0,0.022,43.15,0.028,42.14,0.03,46.33,0.03,45,0.032,51.34,0.031,51.63,0.033,51.07,0.033,51.07,0.034,53.47,0.034,53.47,0.035,55.41,0.036,58.5,0.035,55.41,0.038,52.52,0.039,53.43,0.041,52,0.038,52.52,NA
"388",2022-03-30 02:30:00,11.6,139.2,3.2,5.2,2.636,28.7,0,0,0.019,244.8,0.022,251.57,0.023,254.74,0.02,261.47,0.019,270,0.017,263.29,0.015,262.41,0.016,259.38,0.015,262.41,0.014,252.9,0.014,257.91,0.013,251.57,0.014,252.9,0.013,270,0.013,270,0.013,274.4,0.011,280.3,NA
"389",2022-03-30 02:32:00,11.6,139.3,3.2,5.1,2.618,28.72,0,0,0.015,109.65,0.017,110.56,0.017,103.24,0.013,98.75,0.013,98.75,0.012,94.76,0.013,85.6,0.015,86.19,0.015,86.19,0.019,83.99,0.016,86.42,0.017,79.99,0.015,82.41,0.015,70.35,0.021,73.3,0.021,73.3,0.022,79.7,NA
"390",2022-03-30 02:34:00,11.6,139.3,3.2,5.2,2.615,28.73,0,0,0.017,79.99,0.016,90,0.016,90,0.016,90,0.016,90,0.02,90,0.019,93.01,0.019,83.99,0.017,90,0.017,93.37,0.016,86.42,0.019,83.99,0.015,74.05,0.017,76.76,0.021,81.87,0.022,76.61,0.022,69.15,NA
"391",2022-03-30 02:36:00,11.6,139.3,3.2,5.2,2.612,28.74,0,0,0.018,67.62,0.018,63.43,0.019,57.99,0.017,59.04,0.019,53.75,0.02,53.13,0.019,53.75,0.02,57.09,0.019,57.99,0.018,49.4,0.02,40.91,0.018,40.6,0.021,43.03,0.02,40.91,0.023,45,0.024,38.29,0.021,41.19,NA
"392",2022-03-30 02:38:00,11.6,139.3,3.2,5.2,2.612,28.75,0,0,0.009,32.01,0.009,32.01,0.009,32.01,0.009,32.01,0.009,32.01,0.01,23.96,0.01,16.7,0.011,5.19,0.012,0,0.013,355.6,0.012,350.54,0.013,347.01,0.012,350.54,0.013,355.6,0.013,355.6,0.015,3.81,0.014,8.13,NA
"393",2022-03-30 02:40:00,11.6,139.2,3.2,5.2,2.625,28.75,0,0,0.005,281.31,0.004,270,0.004,270,0.003,270,0.006,300.96,0.006,300.96,0.004,315,0.004,315,0.006,300.96,0.006,308.66,0.01,315,0.007,326.31,0.009,341.57,0.006,329.04,0.008,330.26,0.014,338.96,0.012,329.04,NA
"394",2022-03-30 02:42:00,11.6,139.3,3.2,5.1,2.617,28.75,0,0,0.01,258.69,0.01,258.69,0.009,263.66,0.011,280.3,0.011,280.3,0.009,288.43,0.009,288.43,0.009,305.54,0.009,324.46,0.01,323.13,0.009,324.46,0.01,323.13,0.013,327.53,0.011,322.13,0.013,327.53,0.013,327.53,0.011,322.13,NA
"395",2022-03-30 02:44:00,11.6,139.3,3.2,5.1,2.614,28.76,0,0,0.016,243.43,0.013,251.57,0.013,257.01,0.015,270,0.013,274.4,0.016,284.93,0.014,287.1,0.013,288.43,0.015,289.65,0.014,294.78,0.016,296.57,0.014,300.26,0.012,311.63,0.013,298.61,0.016,284.93,0.016,284.93,0.011,285.26,NA
"396",2022-03-30 02:46:00,11.6,139.3,3.2,5.1,2.595,28.76,0,0,0.011,236.31,0.011,243.43,0.009,257.47,0.008,277.13,0.01,281.31,0.011,285.26,0.008,299.74,0.009,305.54,0.007,326.31,0.007,326.31,0.007,326.31,0.006,329.04,0.006,329.04,0.009,333.43,0.01,323.13,0.007,326.31,0.006,308.66,NA
"397",2022-03-30 02:48:00,11.6,139.2,3.2,5.1,2.616,28.76,0,0,0.016,230.19,0.015,216.87,0.015,211.61,0.016,235.3,0.015,241.7,0.014,252.9,0.012,265.24,0.009,263.66,0.012,270,0.011,280.3,0.012,284.04,0.011,296.57,0.01,281.31,0.011,280.3,0.011,280.3,0.009,288.43,0.01,258.69,NA
"398",2022-03-30 02:50:00,11.6,139.3,3.2,5.1,2.622,28.77,0,0,0.022,248.2,0.022,248.2,0.02,249.78,0.017,252.65,0.02,255.26,0.016,259.38,0.016,266.42,0.017,276.71,0.019,270,0.016,273.58,0.018,286.39,0.018,289.44,0.016,280.62,0.016,280.62,0.017,276.71,0.017,276.71,0.017,287.35,NA
"399",2022-03-30 02:52:00,11.6,139.3,3.2,5.1,2.594,28.77,0,0,0.042,245.9,0.043,240.42,0.04,244.72,0.04,241.5,0.039,244.09,0.034,241.93,0.037,237.17,0.036,232.82,0.036,232.82,0.037,233.75,0.037,235.01,0.036,242.02,0.035,242.7,0.033,246.57,0.033,254.29,0.03,260.54,0.029,271.97,NA
"400",2022-03-30 02:54:00,11.6,139.3,3.2,5.1,2.589,28.78,0,0,0.014,315,0.016,315,0.016,315,0.014,315,0.013,315,0.012,300.96,0.012,300.96,0.008,284.04,0.008,262.87,0.006,270,0.004,255.96,0.007,270,0.009,276.34,0.012,270,0.015,273.81,0.016,273.58,0.02,284.74,NA
"401",2022-03-30 02:56:00,11.6,139.3,3.2,5.1,2.595,28.77,0,0,0.016,50.19,0.016,50.19,0.014,45,0.014,45,0.017,28.07,0.017,28.07,0.017,28.07,0.017,17.35,0.015,28.3,0.014,24.78,0.014,39.29,0.014,30.26,0.011,48.81,0.009,32.01,0.011,45,0.011,45,0.011,48.81,NA
"402",2022-03-30 02:58:00,11.6,139.3,3.2,5.1,2.593,28.73,0,0,0.011,248.2,0.008,255.96,0.008,246.8,0.007,236.31,0.007,236.31,0.01,240.95,0.01,240.95,0.009,237.99,0.009,237.99,0.008,246.8,0.008,255.96,0.009,251.57,0.008,246.8,0.01,233.13,0.007,243.43,0.008,246.8,0.009,237.99,NA
"403",2022-03-30 03:00:00,11.6,139.3,3.2,5.1,2.596,28.71,0,0,0.004,90,0.005,101.31,0.006,108.43,0.009,90,0.006,80.54,0.007,81.87,0.006,71.57,0.006,71.57,0.006,80.54,0.006,80.54,0.006,80.54,0.006,59.04,0.006,59.04,0.006,38.66,0.008,29.74,0.005,53.13,0.003,18.43,NA
"404",2022-03-30 03:02:00,11.6,139.2,3.2,5.1,2.58,28.7,0,0,0.006,300.96,0.006,329.04,0.005,348.69,0.005,36.87,0.008,50.19,0.008,60.26,0.009,63.43,0.008,60.26,0.008,50.19,0.008,39.81,0.008,39.81,0.011,33.69,0.01,23.96,0.01,23.96,0.01,23.96,0.009,20.56,0.007,15.95,NA
"405",2022-03-30 03:04:00,11.6,139.2,3.2,5.1,2.583,28.69,0,0,0.009,71.57,0.01,78.69,0.01,90,0.012,75.96,0.013,85.6,0.013,85.6,0.011,90,0.015,74.05,0.012,80.54,0.013,63.43,0.014,65.22,0.011,74.74,0.014,68.96,0.014,68.96,0.015,66.8,0.015,66.8,0.014,68.96,NA
"406",2022-03-30 03:06:00,11.6,139.2,3.2,5.1,2.613,28.69,0,0,0.002,206.57,0,0,0.004,33.69,0.008,45,0.006,38.66,0.008,39.81,0.008,29.74,0.011,41.19,0.009,32.01,0.008,39.81,0.004,14.04,0.009,0,0.009,0,0.007,333.43,0.005,338.2,0.007,15.95,0.004,14.04,NA
