"","DateTime","Northing","Easting","Pressure","Temperature","Heading","Pitch","Roll","Direction.Avg","Speed.Avg"
"58",2022-03-29 15:30:00,0.00227501426480396,-0.00521959054283558,2.449,29.12,139.1,3.3,5.4,-66.4495062244081,0.00569384012244111
"59",2022-03-29 15:32:00,0.00274333894426874,0.00463503886021114,2.457,29.12,139.3,3.3,5.4,59.3799968573146,0.0053860462120937
"60",2022-03-29 15:34:00,-0.000566676327432834,-0.00449470013229479,2.464,29.1,139.2,3.3,5.4,82.8142583783237,0.0045302815960295
"61",2022-03-29 15:36:00,-0.000345463502079989,0.00146881969391389,2.46,29.05,139.2,3.3,5.4,-76.7646966696763,0.00150889904383914
"62",2022-03-29 15:38:00,0.00545031564658162,-0.0130144760227309,2.452,29.02,139.3,3.3,5.4,-67.2766147649737,0.0141096607611101
"63",2022-03-29 15:40:00,0.00302863967688288,0.00138078985908985,2.437,29.01,139.3,3.3,5.4,24.5087596880411,0.00332854907239695
"64",2022-03-29 15:42:00,0.0042487404189997,0.0137342942953479,2.454,29.02,139.3,3.3,5.4,72.8104082251562,0.0143764611410203
"65",2022-03-29 15:44:00,0.00125648451015123,0.00832860607969033,2.459,29.01,139.2,3.3,5.4,81.4208418918691,0.00842285180653826
"66",2022-03-29 15:46:00,2.92918842029612e-05,-0.000264643003335468,2.439,29,139.3,3.3,5.4,-83.6839530946671,0.000266259147626098
"67",2022-03-29 15:48:00,1.53813553299842e-05,-0.0106677744409832,2.437,29,139.3,3.3,5.4,-89.917388004615,0.0106677855297989
"68",2022-03-29 15:50:00,-0.0042459144826097,-0.0124573585425734,2.434,29.02,139.3,3.3,5.4,71.1790491471819,0.0131610627098218
"69",2022-03-29 15:52:00,0.000317103156699452,0.00251790342228227,2.431,29.05,139.3,3.3,5.4,82.8219961998943,0.00253779275275376
"70",2022-03-29 15:54:00,-0.00137043359466821,-0.00401089164373672,2.442,29.06,139.3,3.3,5.4,71.1358289313448,0.00423855400050445
"71",2022-03-29 15:56:00,-0.000139635086144755,-0.0112174753562651,2.438,29.06,139.3,3.3,5.4,89.2868192120278,0.0112183444110839
"72",2022-03-29 15:58:00,0.00364470418960413,0.00851795793359817,2.432,29.07,139.2,3.3,5.4,66.834657095677,0.00926495957833956
"73",2022-03-29 16:00:00,0.000943922371986341,0.00147571947841278,2.428,29.08,139.2,3.3,5.4,57.3955805099873,0.00175178121445094
"74",2022-03-29 16:02:00,0.00199643278831477,0.006422093054888,2.425,29.08,139.3,3.3,5.4,72.7311246974951,0.00672525264089751
"75",2022-03-29 16:04:00,0.00784209094071367,0.000594046038052337,2.426,29.09,139.1,3.3,5.4,4.33193796925166,0.00786455853927918
"76",2022-03-29 16:06:00,0.0131653274195649,0.0134873646420624,2.427,29.1,139.3,3.3,5.4,45.6922556194942,0.0188476749508342
"77",2022-03-29 16:08:00,0.0141029979975729,0.00992073630214784,2.422,29.11,139.2,3.3,5.4,35.1244220714573,0.0172428408708165
"78",2022-03-29 16:10:00,0.00367991519281157,0.0019515010771064,2.415,29.12,139.2,3.3,5.4,27.937518322262,0.00416534899861138
"79",2022-03-29 16:12:00,0.00477969592056189,0.0021172815552504,2.422,29.13,139.3,3.3,5.4,23.8921026410746,0.00522765475880337
"80",2022-03-29 16:14:00,0.00559984365474095,-0.00444289922255629,2.416,29.15,139.3,3.3,5.4,-38.4283791112731,0.00714825870120366
"81",2022-03-29 16:16:00,0.00485056979837335,-0.0021790371874915,2.413,29.17,139.4,3.3,5.4,-24.1912008671814,0.00531753988545103
"82",2022-03-29 16:18:00,0.00295433978022043,0.00167188131495143,2.409,29.18,139.2,3.3,5.4,29.5058216172941,0.00339460022215822
"83",2022-03-29 16:20:00,0.00493398727517765,-0.00787257513776778,2.417,29.19,139.2,3.3,5.4,-57.9233505247464,0.00929094557789542
"84",2022-03-29 16:22:00,-0.000433289986493809,-0.00375161160964071,2.408,29.2,139.3,3.3,5.4,83.4118500635117,0.00377654999728413
"85",2022-03-29 16:24:00,0.00168797047835006,-0.00979211362711985,2.399,29.22,139.2,3.3,5.4,-80.2194395821979,0.00993653529265647
"86",2022-03-29 16:26:00,0.00540165210633854,-0.00251485325134838,2.403,29.24,139.3,3.3,5.4,-24.9653272351427,0.00595838336746882
"87",2022-03-29 16:28:00,0.00616582922867465,0.00719371481984239,2.411,29.27,139.3,3.3,5.4,49.3996789580017,0.00947454394609042
"88",2022-03-29 16:30:00,0.000118452960386034,-0.001923033195808,2.406,29.28,139.3,3.3,5.4,-86.4752087065118,0.0019266779118482
"89",2022-03-29 16:32:00,-0.0022359159590993,-0.00788110257827956,2.395,29.28,139.4,3.3,5.4,74.161043355827,0.00819213635296189
"90",2022-03-29 16:34:00,0.00470763025387094,0.00437792151107798,2.399,29.29,139.3,3.3,5.4,42.9216855644974,0.00642868410830088
"91",2022-03-29 16:36:00,0.00325636858596363,-0.00258776959996625,2.395,29.3,139.3,3.3,5.4,-38.4734484348723,0.00415938551593385
"92",2022-03-29 16:38:00,0.000347562372947967,0.00332154546701742,2.404,29.31,139.3,3.3,5.4,84.0263800873069,0.0033396802081267
"93",2022-03-29 16:40:00,0.00125784081047366,-0.000307750858923946,2.401,29.31,139.3,3.3,5.4,-13.7482452478571,0.00129494173446586
"94",2022-03-29 16:42:00,-0.000465814286335427,-0.0133871981876933,2.383,29.32,139.3,3.3,5.4,88.007168566637,0.0133952998572609
"95",2022-03-29 16:44:00,0.00690761783965373,-0.00370673183794903,2.388,29.35,139.4,3.3,5.4,-28.2186773322732,0.00783932682933729
"96",2022-03-29 16:46:00,0.00573871959782768,-0.00432653988624635,2.395,29.37,139.3,3.3,5.4,-37.0133990918506,0.00718692215136438
"97",2022-03-29 16:48:00,0.00442928343683579,0.00166135086964602,2.39,29.38,139.3,3.3,5.4,20.5602364718285,0.00473060656532558
"98",2022-03-29 16:50:00,-0.000881908165163774,-0.00192530210755579,2.385,29.38,139.3,3.3,5.4,65.3892733352136,0.00211767566382137
"99",2022-03-29 16:52:00,0.00460986287664054,0.000275526775207326,2.381,29.39,139.3,3.3,5.4,3.42044085713549,0.00461808951248076
"100",2022-03-29 16:54:00,0.00606748361789864,0.0120026703051009,2.391,29.39,139.4,3.3,5.4,63.1828937842847,0.0134491059891139
"101",2022-03-29 16:56:00,0.00383940376495862,0.00254758200730082,2.384,29.4,139.3,3.3,5.4,33.5656997242161,0.0046077321270123
"102",2022-03-29 16:58:00,-0.000526953256195206,-0.00267187027377709,2.385,29.41,139.3,3.3,5.4,78.8431606050033,0.00272333811600918
"103",2022-03-29 17:00:00,0.00404139153041597,-0.0036430974723481,2.383,29.4,139.3,3.3,5.4,-42.0329626325253,0.00544104812468582
"104",2022-03-29 17:02:00,0.000225389651596674,-0.01184016863234,2.387,29.41,139.3,3.3,5.4,-88.9094482810496,0.0118423136986525
"105",2022-03-29 17:04:00,-0.00167435121660301,-0.00387056767503016,2.381,29.41,139.3,3.3,5.4,66.6073938088979,0.00421719647675187
"106",2022-03-29 17:06:00,0.000700825590399594,0.000723838474505863,2.374,29.41,139.3,3.3,5.4,45.9254297231453,0.00100752103964826
"107",2022-03-29 17:08:00,0.00266273241238411,0.00303950455340097,2.369,29.41,139.3,3.3,5.4,48.7802918314203,0.00404088255584175
"108",2022-03-29 17:10:00,0.00655083681016969,0.0110138824524506,2.387,29.41,139.3,3.3,5.4,59.2566654321806,0.012814798850933
"109",2022-03-29 17:12:00,0.0062911610010278,0.013842887901839,2.384,29.38,139.2,3.3,5.4,65.5596840619978,0.0152054020730704
"110",2022-03-29 17:14:00,0.000614128968660111,0.00129087355942174,2.374,29.37,139.3,3.3,5.4,64.557380301903,0.00142951353143707
"111",2022-03-29 17:16:00,-0.000117895813856645,-0.000381389518836328,2.372,29.37,139.3,3.3,5.4,72.822480923756,0.000399195926836844
"112",2022-03-29 17:18:00,0.0045082811788347,0.00175218842086838,2.369,29.37,139.2,3.3,5.4,21.2391114891199,0.004836813356918
"113",2022-03-29 17:20:00,0.00564719517969881,0.0147517340694165,2.379,29.37,139.3,3.3,5.4,69.0523702609368,0.0157957105396496
"114",2022-03-29 17:22:00,0.00363677050424798,0.0075350599922607,2.369,29.35,139.5,3.3,5.4,64.2358814004303,0.00836679322007756
"115",2022-03-29 17:24:00,0.0032931988544159,0.00200779598229492,2.364,29.35,139.3,3.3,5.4,31.3698077168123,0.00385699408882692
"116",2022-03-29 17:26:00,0.00783427385394775,0.00687121791139993,2.373,29.35,139.3,3.3,5.4,41.2530761455321,0.0104206277356305
"117",2022-03-29 17:28:00,0.00601606683610408,0.00591361716554181,2.371,29.34,139.3,3.3,5.4,44.5079677350755,0.00843587151141257
"118",2022-03-29 17:30:00,0.00644964591102976,0.00505839071616548,2.367,29.34,139.2,3.3,5.4,38.1067238142534,0.00819666084543285
"119",2022-03-29 17:32:00,0.00559174992290303,0.00547528267487099,2.37,29.35,139.2,3.3,5.4,44.3970528800416,0.00782600712816111
"120",2022-03-29 17:34:00,0.00311738223853581,-0.000880778060008128,2.369,29.35,139.2,3.3,5.4,-15.7769872320482,0.00323942001168886
"121",2022-03-29 17:36:00,0.0070679930838053,0.00976576203205331,2.379,29.35,139.3,3.3,5.4,54.1047726995646,0.0120551497004149
"122",2022-03-29 17:38:00,0.0042801209022367,-0.00319305703605786,2.373,29.35,139.4,3.3,5.4,-36.7236854780721,0.00533994833058169
"123",2022-03-29 17:40:00,0.00736024280134749,0.0108239265675548,2.369,29.35,139.2,3.3,5.4,55.7843965570955,0.0130893300223734
"124",2022-03-29 17:42:00,0.000891102130599199,-0.00894199430829315,2.374,29.36,139.4,3.3,5.4,-84.3090569754731,0.00898628539590778
"125",2022-03-29 17:44:00,0.00803954757961353,0.00551109955808387,2.368,29.36,139.3,3.3,5.4,34.4305875027878,0.00974713001985621
"126",2022-03-29 17:46:00,0.00221073941028739,0.00417252285324303,2.38,29.37,139.3,3.3,5.4,62.0838904064025,0.00472200335673675
"127",2022-03-29 17:48:00,0.00397500614330215,0.00573209806860134,2.375,29.37,139.3,3.3,5.4,55.2600678575963,0.00697550156672286
"128",2022-03-29 17:50:00,0.00554631014783214,-0.00868703233204357,2.379,29.37,139.3,3.3,5.4,-57.4434554682976,0.0103066040475957
"129",2022-03-29 17:52:00,-0.00333001651647891,-0.0059044527653657,2.36,29.38,139.3,3.3,5.4,60.5776999590011,0.00677875891726922
"130",2022-03-29 17:54:00,0.00305233052092211,0.0118106734937644,2.368,29.38,139.4,3.2,5.4,75.5096280445229,0.0121987183747007
"131",2022-03-29 17:56:00,0.00331710529653497,-0.00663292976327203,2.385,29.38,139.3,3.2,5.4,-63.4305234296143,0.00741612734469954
"132",2022-03-29 17:58:00,-0.00285076774167021,-0.0126607032800191,2.366,29.38,139.3,3.2,5.4,77.3105303173178,0.012977684086987
"133",2022-03-29 18:00:00,0.00559007455089659,0.0103991886826213,2.366,29.39,139.3,3.2,5.4,61.7397876419648,0.011806441408881
"134",2022-03-29 18:02:00,0.00336545796385351,-0.00898539761899679,2.366,29.39,139.3,3.2,5.4,-69.4666895060686,0.00959498190086559
"135",2022-03-29 18:04:00,0.00141086138786073,-0.0110553455397755,2.382,29.39,139.2,3.2,5.4,-82.7273373645803,0.0111450076204366
"136",2022-03-29 18:06:00,0.00286625016726031,-0.0210110690461546,2.385,29.4,139.3,3.2,5.4,-82.2318773879125,0.0212056693476908
"137",2022-03-29 18:08:00,0.00321275480655964,-0.0101102413798859,2.385,29.4,139.3,3.2,5.4,-72.3711841209849,0.0106084293939598
"138",2022-03-29 18:10:00,-0.00163453463349891,-0.00258129132136685,2.364,29.4,139.3,3.2,5.4,57.6570432620483,0.00305528531464268
"139",2022-03-29 18:12:00,0.00359673634372655,-0.0146294023714202,2.367,29.41,139.3,3.2,5.4,-76.1874036119036,0.0150650564576173
"140",2022-03-29 18:14:00,0.00778467483119883,0.00337036351685726,2.374,29.41,139.4,3.2,5.4,23.410128090737,0.00848295422970459
"141",2022-03-29 18:16:00,0.0019114315738113,-0.0174856099031756,2.375,29.42,139.3,3.2,5.4,-83.7615082744907,0.0175897732886867
"142",2022-03-29 18:18:00,-0.000405181503664114,-0.000278576661342666,2.358,29.42,139.3,3.2,5.4,34.5099035309932,0.000491708254106375
"143",2022-03-29 18:20:00,-0.00114476185896153,-0.00667892410066514,2.37,29.42,139.4,3.2,5.4,80.2740595117157,0.00677631956567713
"144",2022-03-29 18:22:00,0.00346623317506013,-0.0109720913582652,2.368,29.42,139.3,3.2,5.4,-72.4679634533503,0.0115065877304267
"145",2022-03-29 18:24:00,0.00622705968038139,-0.0107492874630052,2.371,29.42,139.3,3.2,5.4,-59.9162973894103,0.0124226991119222
"146",2022-03-29 18:26:00,0.00145165689484131,-0.0150652884966899,2.355,29.43,139.4,3.2,5.4,-84.4961013995819,0.0151350660794341
"147",2022-03-29 18:28:00,0.00180070857506374,-0.00238491499702988,2.363,29.43,139.2,3.2,5.4,-52.9456997001318,0.00298837261989969
"148",2022-03-29 18:30:00,0.000554866439923399,-0.0190179297249006,2.367,29.42,139.3,3.2,5.4,-88.3288144627458,0.0190260223848132
"149",2022-03-29 18:32:00,-0.000532680023924962,-0.0234005853583184,2.36,29.4,139.3,3.2,5.3,88.6959707752735,0.0234066474130713
"150",2022-03-29 18:34:00,0.00382240553018663,0.0106675174377196,2.375,29.39,139.3,3.2,5.4,70.2862840569529,0.0113316685585687
"151",2022-03-29 18:36:00,0.00613805925530223,-0.00755190397737359,2.384,29.39,139.2,3.2,5.4,-50.8963751031221,0.00973175344452747
"152",2022-03-29 18:38:00,-0.00223280422098306,-0.00446271463861856,2.364,29.39,139.3,3.2,5.4,63.4200895967851,0.00499011388998088
"153",2022-03-29 18:40:00,0.0014007821447142,-0.00733020212978175,2.372,29.39,139.2,3.2,5.4,-79.1813627029299,0.00746284489188989
"154",2022-03-29 18:42:00,0.00110222472519713,-0.0157649982025285,2.368,29.39,139.3,3.2,5.4,-86.0006196805412,0.0158034827702808
"155",2022-03-29 18:44:00,0.00637597425890689,0.017285106004145,2.38,29.4,139.3,3.2,5.4,69.752445059449,0.0184235701568608
"156",2022-03-29 18:46:00,-4.49314026983575e-05,0.00941984716520124,2.371,29.41,139.3,3.2,5.4,-89.7267089185662,0.00941995432296241
"157",2022-03-29 18:48:00,0.00706540276187487,0.0107988090177458,2.381,29.41,139.3,3.2,5.4,56.8042346847815,0.0129048127607206
"158",2022-03-29 18:50:00,0.00430206211378961,0.00109716178910743,2.359,29.42,139.2,3.2,5.4,14.3072518992671,0.00443976378002043
"159",2022-03-29 18:52:00,0.00858201029553419,0.0168604173017361,2.364,29.42,139.4,3.2,5.4,63.02374980043,0.0189188945845506
"160",2022-03-29 18:54:00,0.0129698625291324,0.0122265433389867,2.364,29.42,139.3,3.2,5.4,43.3102072619241,0.0178243007168503
"161",2022-03-29 18:56:00,0.00716652102868552,-0.0046800592363813,2.389,29.42,139.3,3.2,5.4,-33.1463358168539,0.00855932112440173
"162",2022-03-29 18:58:00,0.00379102070800513,-0.00406249542052414,2.369,29.42,139.3,3.2,5.4,-46.9797711204662,0.00555659131575315
"163",2022-03-29 19:00:00,0.00763591106066349,0.00998703717911899,2.363,29.43,139.3,3.2,5.4,52.5991144991531,0.0125717162449472
"164",2022-03-29 19:02:00,0.00578842612772528,0.00893816254787369,2.374,29.43,139.3,3.2,5.3,57.0725807832708,0.0106487852250078
"165",2022-03-29 19:04:00,0.014826248903469,0.0200145968526077,2.39,29.43,139.3,3.2,5.3,53.4699956394712,0.0249078650975958
"166",2022-03-29 19:06:00,0.00823287825842583,0.00804655748310295,2.381,29.43,139.3,3.2,5.3,44.3442691664325,0.0115120533245351
"167",2022-03-29 19:08:00,0.00521445058397254,0.00173874901227675,2.372,29.43,139.3,3.2,5.3,18.4408703837202,0.00549670292269693
"168",2022-03-29 19:10:00,-0.000382195807999032,-0.000740853600470931,2.371,29.43,139.3,3.2,5.3,62.7114362488958,0.000833629229923456
"169",2022-03-29 19:12:00,0.00729449369035502,0.00221354190071534,2.373,29.43,139.3,3.2,5.3,16.8806205005714,0.00762295257396054
"170",2022-03-29 19:14:00,0.0119347698502679,0.0145300482391423,2.391,29.43,139.3,3.2,5.3,50.6008154731773,0.0188032186928373
"171",2022-03-29 19:16:00,0.00905906069365838,-0.000428631834748221,2.392,29.43,139.2,3.2,5.3,-2.70894451793434,0.00906919543846894
"172",2022-03-29 19:18:00,0.00539323178849036,0.00798193550127466,2.391,29.43,139.3,3.2,5.3,55.9539043213681,0.00963318449272574
"173",2022-03-29 19:20:00,0.00294676983040532,-0.00373295185972825,2.384,29.43,139.2,3.2,5.4,-51.7126492100932,0.0047558786801637
"174",2022-03-29 19:22:00,0.00446341994062319,-0.00252440322567712,2.39,29.44,139.2,3.2,5.3,-29.4914588714793,0.00512783864919342
"175",2022-03-29 19:24:00,-0.000553348650735682,0.000740930005214625,2.389,29.44,139.3,3.2,5.3,-53.2465262295859,0.000924755103742793
"176",2022-03-29 19:26:00,-0.00378089929848794,0.00402187680816508,2.401,29.44,139.3,3.2,5.3,-46.7689354283949,0.00552002650042214
"177",2022-03-29 19:28:00,0.000380094859906308,-0.00588723730825373,2.392,29.45,139.3,3.2,5.3,-86.3059671928494,0.00589949448904071
"178",2022-03-29 19:30:00,0.00910611069779227,0.0276302161239087,2.417,29.45,139.3,3.2,5.3,71.759292478276,0.0290920967806439
"179",2022-03-29 19:32:00,-0.00219283229629303,0.000632874660029537,2.396,29.44,139.3,3.2,5.3,-16.0987009300237,0.00228233297635846
"180",2022-03-29 19:34:00,-0.00310880606537829,0.0207404529493386,2.413,29.44,139.3,3.2,5.3,-81.4753454566166,0.0209721497156553
"181",2022-03-29 19:36:00,0.00404783507138917,0.0240115581991255,2.43,29.44,139.3,3.2,5.3,80.4311254558943,0.0243503572030301
"182",2022-03-29 19:38:00,0.00212828825744932,0.0273498527475053,2.405,29.43,139.4,3.2,5.3,85.5503714770199,0.0274325364524869
"183",2022-03-29 19:40:00,0.00149621935090358,0.00520583762867611,2.414,29.42,139.3,3.2,5.3,73.9647225719268,0.00541658728002775
"184",2022-03-29 19:42:00,0.00294005480382536,0.00569597006386448,2.412,29.42,139.3,3.2,5.3,62.6988448630662,0.00640999198267337
"185",2022-03-29 19:44:00,-0.00229082233172304,-0.00203946079515483,2.418,29.39,139.3,3.2,5.3,41.6778587914992,0.00306712687877344
"186",2022-03-29 19:46:00,0.000903516782288616,0.00476011607312744,2.402,29.38,139.3,3.2,5.3,79.2525500467843,0.00484510553089645
"187",2022-03-29 19:48:00,0.00053790691576315,0.00715386322642962,2.401,29.38,139.3,3.2,5.3,85.6999582862923,0.00717405763236454
"188",2022-03-29 19:50:00,-0.0025711797777085,-0.0057094729005272,2.426,29.36,139.2,3.2,5.3,65.756258997432,0.00626171272505787
"189",2022-03-29 19:52:00,-0.00140176147733672,0.00793421069087828,2.423,29.33,139.3,3.2,5.3,-79.9807687981908,0.00805708598232589
"190",2022-03-29 19:54:00,0.000981836974220248,0.00568139903537884,2.412,29.34,139.3,3.2,5.3,80.1952118639787,0.00576561348367627
"191",2022-03-29 19:56:00,0.00465520257215135,0.0163780839196845,2.436,29.34,139.3,3.2,5.3,74.1330663366373,0.0170268183718507
"192",2022-03-29 19:58:00,0.00453696792188503,0.011727637053949,2.431,29.35,139.2,3.2,5.3,68.8504788264108,0.0125746391118541
"193",2022-03-29 20:00:00,0.00130282354542078,0.000596509426511801,2.43,29.36,139.2,3.2,5.3,24.6010993123261,0.00143288962813617
