DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),ODO (% Sat),ODO (mg/L),pH,pH (mV),Turbidity (FNU),TSS (mg/L),Temp (°C),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Resistivity (ohms-cm),Sigma-T (s t),Sigma (s),Pressure (psi a),Depth (m),Vertical Position (m)
3/30/2022,1:23:19 PM,Cabral,PitProfile_1PM,-17.51661 °,-149.91379 °,758.5,99.7,6.35,7.99,-75.8,0.35,0,28.9,56160.8,52254.5,34.29,51827,33965,17.8,21.6,21.6,2.339,1.61,1.689
3/30/2022,1:23:20 PM,Cabral,PitProfile_1PM,-17.51661 °,-149.91379 °,758.5,99.7,6.35,7.99,-75.8,0.33,0,28.9,56159.1,52254,34.29,51826.6,33965,17.8,21.6,21.6,2.372,1.633,1.748
3/30/2022,1:23:21 PM,Cabral,PitProfile_1PM,-17.51661 °,-149.91379 °,758.4,99.6,6.35,7.99,-75.8,0.33,0,28.9,56158.8,52254.2,34.29,51826.9,33965,17.8,21.6,21.6,2.4,1.652,1.761
3/30/2022,1:23:22 PM,Cabral,PitProfile_1PM,-17.51661 °,-149.91379 °,758.5,99.6,6.35,7.99,-75.8,0.32,0,28.9,56158.3,52254.5,34.29,51827.3,33965,17.8,21.6,21.6,2.437,1.677,1.772
3/30/2022,1:23:23 PM,Cabral,PitProfile_1PM,-17.51661 °,-149.91379 °,758.5,99.6,6.34,7.99,-75.8,0.33,0,28.9,56157.9,52255.3,34.29,51828.3,33966,17.8,21.6,21.6,2.47,1.7,1.79
3/30/2022,1:23:24 PM,Cabral,PitProfile_1PM,-17.51661 °,-149.91379 °,758.6,99.5,6.34,7.99,-75.7,0.36,0,28.9,56155.1,52254.2,34.29,51827.4,33965,17.8,21.6,21.6,2.503,1.723,1.834
3/30/2022,1:23:25 PM,Cabral,PitProfile_1PM,-17.51661 °,-149.91379 °,758.5,99.4,6.34,7.99,-75.7,0.34,0,28.9,56153.6,52256,34.29,51829.5,33966,17.8,21.6,21.6,2.536,1.745,1.85
3/30/2022,1:23:26 PM,Cabral,PitProfile_1PM,-17.51661 °,-149.91379 °,758.5,99.3,6.33,7.99,-75.7,0.36,0,28.9,56149.4,52259.6,34.29,51833.9,33969,17.8,21.6,21.6,2.588,1.781,1.865
3/30/2022,1:23:27 PM,Cabral,PitProfile_1PM,-17.51661 °,-149.91379 °,758.5,99,6.31,7.99,-75.6,0.37,0,28.9,56146.9,52261.3,34.3,51836.2,33970,17.8,21.6,21.6,2.615,1.8,1.883
3/30/2022,1:23:28 PM,Cabral,PitProfile_1PM,-17.51661 °,-149.91379 °,758.5,98.7,6.29,7.99,-75.6,0.37,0,28.9,56141.5,52263.6,34.3,51839.4,33971,17.8,21.6,21.6,2.65,1.824,1.891
3/30/2022,1:23:29 PM,Cabral,PitProfile_1PM,-17.51661 °,-149.91379 °,758.5,98.4,6.27,7.99,-75.5,0.39,0,28.9,56133.3,52264.6,34.3,51841.4,33972,17.8,21.6,21.6,2.689,1.851,1.915
3/30/2022,1:23:30 PM,Cabral,PitProfile_1PM,-17.51661 °,-149.91379 °,758.5,98,6.25,7.99,-75.4,0.4,0,28.9,56126.1,52265,34.3,51842.7,33972,17.8,21.6,21.6,2.709,1.865,1.955
3/30/2022,1:23:31 PM,Cabral,PitProfile_1PM,-17.51661 °,-149.91379 °,758.4,97.5,6.22,7.99,-75.4,0.4,0,28.9,56117,52267,34.3,51846,33974,17.8,21.6,21.6,2.732,1.88,1.93
3/30/2022,1:23:32 PM,Cabral,PitProfile_1PM,-17.51661 °,-149.91379 °,758.5,93.9,5.99,7.98,-75.3,0.4,0,28.8,56099.4,52268.8,34.3,51850,33975,17.8,21.6,21.6,2.761,1.9,1.974
3/30/2022,1:23:33 PM,Cabral,PitProfile_1PM,-17.51661 °,-149.91379 °,758.4,93.2,5.95,7.98,-75.2,0.41,0,28.8,56088.6,52269.8,34.3,51852.4,33975,17.8,21.6,21.6,2.784,1.916,1.977
3/30/2022,1:23:34 PM,Cabral,PitProfile_1PM,-17.51661 °,-149.91379 °,758.5,92.9,5.93,7.98,-75.1,0.4,0,28.8,56072.6,52268.4,34.3,51852.7,33974,17.8,21.6,21.6,2.82,1.941,2.038
3/30/2022,1:23:35 PM,Cabral,PitProfile_1PM,-17.51661 °,-149.91379 °,758.5,92.7,5.91,7.98,-75.1,0.4,0,28.8,56044.9,52264.5,34.3,51851.5,33972,17.8,21.6,21.6,2.855,1.965,2.104
3/30/2022,1:23:36 PM,Cabral,PitProfile_1PM,-17.51661 °,-149.91379 °,758.5,92.4,5.9,7.98,-75,0.39,0,28.8,56030.4,52262.8,34.3,51851.3,33971,17.8,21.6,21.6,2.888,1.988,2.152
3/30/2022,1:23:37 PM,Cabral,PitProfile_1PM,-17.51661 °,-149.91379 °,758.4,92.2,5.89,7.98,-75,0.38,0,28.8,56004.9,52259.7,34.3,51850.7,33969,17.9,21.6,21.6,2.938,2.022,2.206
3/30/2022,1:23:38 PM,Cabral,PitProfile_1PM,-17.51661 °,-149.91379 °,758.5,92,5.88,7.98,-74.9,0.38,0,28.7,55977.2,52260.8,34.3,51855.1,33969,17.9,21.6,21.6,3.008,2.07,2.298
3/30/2022,1:23:39 PM,Cabral,PitProfile_1PM,-17.51661 °,-149.91379 °,758.6,91.9,5.87,7.98,-74.9,0.38,0,28.7,55960.5,52261.6,34.3,51857.9,33970,17.9,21.6,21.7,3.068,2.112,2.317
3/30/2022,1:23:40 PM,Cabral,PitProfile_1PM,-17.51661 °,-149.91379 °,758.5,91.8,5.87,7.98,-74.9,0.41,0,28.7,55941.2,52260.4,34.3,51858.8,33969,17.9,21.6,21.7,3.124,2.15,2.364
3/30/2022,1:23:41 PM,Cabral,PitProfile_1PM,-17.51661 °,-149.91379 °,758.5,91.6,5.86,7.98,-74.8,0.45,0,28.7,55920.9,52258.8,34.3,51859.3,33968,17.9,21.6,21.7,3.211,2.21,2.405
3/30/2022,1:23:42 PM,Cabral,PitProfile_1PM,-17.51661 °,-149.91379 °,758.5,91.5,5.86,7.98,-74.8,0.44,0,28.7,55903.1,52257.4,34.3,51859.8,33967,17.9,21.7,21.7,3.279,2.257,2.449
3/30/2022,1:23:43 PM,Cabral,PitProfile_1PM,-17.51661 °,-149.91379 °,758.5,91.4,5.85,7.98,-74.8,0.46,0,28.6,55888.4,52257.6,34.3,51861.8,33967,17.9,21.7,21.7,3.351,2.306,2.545
3/30/2022,1:23:44 PM,Cabral,PitProfile_1PM,-17.51661 °,-149.91379 °,758.5,91.3,5.84,7.98,-74.8,0.47,0,28.6,55874.9,52259.2,34.3,51865,33968,17.9,21.7,21.7,3.439,2.367,2.584
3/30/2022,1:23:45 PM,Cabral,PitProfile_1PM,-17.51661 °,-149.91379 °,758.5,91.2,5.84,7.98,-74.7,0.48,0,28.6,55866.3,52258.6,34.3,51865.4,33968,17.9,21.7,21.7,3.497,2.407,2.604
3/30/2022,1:23:46 PM,Cabral,PitProfile_1PM,-17.51661 °,-149.91379 °,758.5,90.9,5.82,7.98,-74.7,0.49,0,28.6,55856.2,52258.8,34.3,51866.8,33968,17.9,21.7,21.7,3.577,2.462,2.65
3/30/2022,1:23:47 PM,Cabral,PitProfile_1PM,-17.51661 °,-149.91379 °,758.5,90.7,5.81,7.98,-74.7,0.5,0,28.6,55849.4,52259.6,34.3,51868.4,33969,17.9,21.7,21.7,3.643,2.507,2.711
3/30/2022,1:23:48 PM,Cabral,PitProfile_1PM,-17.51661 °,-149.91379 °,758.5,90.5,5.8,7.98,-74.7,0.51,0,28.6,55841.2,52256.5,34.3,51865.9,33967,17.9,21.7,21.7,3.709,2.552,2.794
3/30/2022,1:23:49 PM,Cabral,PitProfile_1PM,-17.51661 °,-149.91379 °,758.5,90.3,5.79,7.98,-74.7,0.51,0,28.6,55836.1,52255.7,34.3,51865.6,33966,17.9,21.7,21.7,3.782,2.603,2.827
3/30/2022,1:23:50 PM,Cabral,PitProfile_1PM,-17.51661 °,-149.91379 °,758.6,90.2,5.78,7.98,-74.7,0.51,0,28.6,55830.4,52255.1,34.3,51865.5,33966,17.9,21.7,21.7,3.874,2.666,2.917
3/30/2022,1:23:51 PM,Cabral,PitProfile_1PM,-17.51661 °,-149.91379 °,758.5,90.1,5.77,7.98,-74.7,0.49,0,28.6,55823.8,52252.7,34.3,51863.7,33964,17.9,21.7,21.7,3.955,2.722,3.003
3/30/2022,1:23:52 PM,Cabral,PitProfile_1PM,-17.51661 °,-149.91379 °,758.5,90,5.76,7.98,-74.7,0.48,0,28.6,55816,52251.8,34.3,51863.6,33964,17.9,21.7,21.7,4.046,2.784,3.078
3/30/2022,1:23:53 PM,Cabral,PitProfile_1PM,-17.51661 °,-149.91379 °,758.5,89.8,5.75,7.98,-74.7,0.48,0,28.6,55804.9,52250.9,34.3,51863.9,33963,17.9,21.7,21.7,4.133,2.844,3.166
3/30/2022,1:23:54 PM,Cabral,PitProfile_1PM,-17.51661 °,-149.91379 °,758.5,89.6,5.74,7.97,-74.7,0.48,0,28.6,55798,52252.4,34.3,51866.2,33964,17.9,21.7,21.7,4.242,2.919,3.186
3/30/2022,1:23:55 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91379 °,758.5,89.4,5.73,7.97,-74.6,0.48,0,28.5,55787.3,52251.8,34.3,51866.8,33964,17.9,21.7,21.7,4.329,2.979,3.259
3/30/2022,1:23:56 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91379 °,758.5,89.2,5.72,7.97,-74.6,0.49,0,28.5,55776,52251,34.3,51867.3,33963,17.9,21.7,21.7,4.424,3.044,3.35
3/30/2022,1:23:57 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91379 °,758.5,88.9,5.7,7.97,-74.6,0.49,0,28.5,55762.7,52250.7,34.3,51868.4,33963,17.9,21.7,21.7,4.52,3.11,3.354
3/30/2022,1:23:58 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91379 °,758.5,88.6,5.68,7.97,-74.5,0.51,0,28.5,55749,52249.2,34.3,51868.3,33962,17.9,21.7,21.7,4.618,3.178,3.374
3/30/2022,1:23:59 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91379 °,758.5,88.2,5.66,7.97,-74.5,0.5,0,28.5,55733.5,52249.9,34.3,51870.9,33962,17.9,21.7,21.7,4.696,3.232,3.438
3/30/2022,1:24:00 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91379 °,758.5,87.8,5.63,7.97,-74.5,0.5,0,28.5,55716.7,52251.6,34.3,51874.7,33964,17.9,21.7,21.7,4.784,3.292,3.465
3/30/2022,1:24:01 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91379 °,758.5,87.4,5.61,7.97,-74.4,0.52,0,28.5,55705.6,52251.5,34.3,51875.8,33963,18,21.7,21.7,4.837,3.329,3.492
3/30/2022,1:24:02 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91379 °,758.5,87.2,5.59,7.97,-74.4,0.52,0,28.4,55693.6,52250.3,34.3,51875.9,33963,18,21.7,21.7,4.91,3.379,3.576
3/30/2022,1:24:03 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91379 °,758.5,86.9,5.58,7.97,-74.4,0.53,0,28.4,55681.5,52248.7,34.3,51875.5,33962,18,21.7,21.7,4.977,3.425,3.657
3/30/2022,1:24:04 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91379 °,758.5,86.6,5.56,7.97,-74.4,0.52,0,28.4,55672,52247.6,34.3,51875.3,33961,18,21.7,21.7,5.05,3.475,3.706
3/30/2022,1:24:05 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91379 °,758.5,86.5,5.55,7.97,-74.4,0.51,0,28.4,55665.2,52248,34.3,51876.5,33961,18,21.7,21.8,5.118,3.522,3.748
3/30/2022,1:24:06 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.5,86.3,5.54,7.97,-74.4,0.51,0,28.4,55660.2,52247.3,34.3,51876.3,33961,18,21.7,21.8,5.194,3.574,3.794
3/30/2022,1:24:07 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.5,86.2,5.54,7.97,-74.4,0.53,0,28.4,55653.9,52245.1,34.3,51874.6,33959,18,21.7,21.8,5.268,3.625,3.875
3/30/2022,1:24:08 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.5,86.1,5.53,7.97,-74.4,0.53,0,28.4,55648.6,52244.8,34.3,51874.9,33959,18,21.7,21.8,5.343,3.677,3.925
3/30/2022,1:24:09 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.5,86,5.53,7.97,-74.3,0.55,0,28.4,55642.7,52243.4,34.3,51873.9,33958,18,21.7,21.8,5.427,3.735,4.037
3/30/2022,1:24:10 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.5,85.9,5.52,7.97,-74.3,0.58,0,28.4,55635,52242.4,34.3,51873.7,33958,18,21.7,21.8,5.538,3.811,4.104
3/30/2022,1:24:11 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91379 °,758.5,85.8,5.51,7.97,-74.3,0.57,0,28.4,55629.7,52243.4,34.3,51875.4,33958,18,21.7,21.8,5.621,3.868,4.08
3/30/2022,1:24:12 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91379 °,758.5,85.6,5.5,7.97,-74.2,0.56,0,28.4,55626.2,52243.9,34.3,51876.4,33959,18,21.7,21.8,5.693,3.918,4.108
3/30/2022,1:24:13 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91379 °,758.5,85.4,5.49,7.97,-74.2,0.6,0,28.4,55620.1,52242,34.3,51875,33957,18,21.7,21.8,5.782,3.979,4.202
3/30/2022,1:24:14 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.5,85.2,5.48,7.97,-74.2,0.62,0,28.4,55616.4,52242.5,34.3,51875.9,33958,18,21.7,21.8,5.857,4.03,4.242
3/30/2022,1:24:15 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.5,85,5.46,7.97,-74.1,0.62,0,28.4,55611.5,52242.8,34.3,51876.8,33958,18,21.7,21.8,5.928,4.079,4.257
3/30/2022,1:24:16 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.5,84.7,5.44,7.96,-74,0.63,0,28.4,55608.3,52242.9,34.3,51877.3,33958,18,21.7,21.8,5.995,4.125,4.281
3/30/2022,1:24:17 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.5,84.3,5.42,7.96,-74,0.63,0,28.4,55606.8,52243.2,34.3,51877.8,33958,18,21.7,21.8,6.054,4.166,4.274
3/30/2022,1:24:18 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.5,84,5.4,7.96,-73.9,0.65,0,28.4,55606.2,52244.6,34.3,51879.4,33959,18,21.7,21.8,6.11,4.204,4.303
3/30/2022,1:24:19 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.5,83.7,5.38,7.96,-73.9,0.64,0,28.4,55603.6,52243.7,34.3,51878.7,33958,18,21.7,21.8,6.153,4.234,4.355
3/30/2022,1:24:20 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.5,83.4,5.36,7.96,-73.9,0.61,0,28.4,55602.7,52243.7,34.3,51878.8,33958,18,21.7,21.8,6.193,4.262,4.394
3/30/2022,1:24:21 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.5,83.1,5.34,7.96,-73.8,0.64,0,28.4,55601.6,52244.2,34.3,51879.5,33959,18,21.7,21.8,6.239,4.293,4.393
3/30/2022,1:24:22 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.4,82.9,5.33,7.96,-73.8,0.65,0,28.4,55600.7,52244.8,34.3,51880.3,33959,18,21.8,21.8,6.29,4.328,4.403
3/30/2022,1:24:23 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.5,82.6,5.31,7.96,-73.8,0.65,0,28.4,55600.9,52245.1,34.3,51880.6,33959,18,21.8,21.8,6.316,4.346,4.415
3/30/2022,1:24:24 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.5,82.4,5.3,7.96,-73.7,0.64,0,28.4,55600.7,52244.3,34.3,51879.8,33959,18,21.8,21.8,6.336,4.36,4.399
3/30/2022,1:24:25 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.5,82.3,5.29,7.96,-73.7,0.65,0,28.4,55600,52243.4,34.3,51878.8,33958,18,21.8,21.8,6.361,4.377,4.424
3/30/2022,1:24:26 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.5,82.2,5.28,7.96,-73.7,0.66,0,28.4,55599.3,52243.9,34.3,51879.4,33959,18,21.8,21.8,6.39,4.397,4.447
3/30/2022,1:24:27 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.5,82,5.27,7.96,-73.7,0.65,0,28.4,55597.2,52244.5,34.3,51880.3,33959,18,21.8,21.8,6.417,4.416,4.49
3/30/2022,1:24:28 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.5,81.9,5.27,7.96,-73.7,0.65,0,28.4,55594.8,52244.2,34.3,51880.3,33959,18,21.8,21.8,6.434,4.428,4.481
3/30/2022,1:24:29 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.5,81.8,5.26,7.96,-73.7,0.65,0,28.4,55593.2,52243.8,34.3,51880.1,33958,18,21.8,21.8,6.459,4.444,4.495
3/30/2022,1:24:30 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.5,81.8,5.26,7.96,-73.7,0.65,0,28.4,55591.1,52243.4,34.3,51879.9,33958,18,21.8,21.8,6.478,4.458,4.55
3/30/2022,1:24:31 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.5,81.7,5.25,7.96,-73.7,0.65,0,28.4,55588.9,52242.8,34.3,51879.4,33958,18,21.8,21.8,6.506,4.477,4.561
3/30/2022,1:24:32 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.5,81.7,5.25,7.96,-73.7,0.66,0,28.4,55585.9,52241.9,34.3,51878.8,33957,18,21.8,21.8,6.542,4.502,4.621
3/30/2022,1:24:33 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.5,81.6,5.25,7.96,-73.7,0.65,0,28.3,55583.1,52241.7,34.3,51878.8,33957,18,21.8,21.8,6.573,4.523,4.648
3/30/2022,1:24:34 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.5,81.6,5.25,7.96,-73.7,0.64,0,28.3,55580.8,52242.2,34.3,51879.6,33957,18,21.8,21.8,6.602,4.543,4.632
3/30/2022,1:24:35 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.5,81.6,5.25,7.96,-73.7,0.63,0,28.3,55579.3,52242.4,34.3,51880,33958,18,21.8,21.8,6.654,4.579,4.703
3/30/2022,1:24:36 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.5,81.6,5.24,7.96,-73.7,0.62,0,28.3,55576.6,52240.9,34.3,51878.7,33957,18,21.8,21.8,6.683,4.599,4.734
3/30/2022,1:24:37 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.5,81.5,5.24,7.96,-73.7,0.6,0,28.3,55575.8,52241.3,34.3,51879.2,33957,18,21.8,21.8,6.726,4.628,4.774
3/30/2022,1:24:38 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.5,81.5,5.24,7.96,-73.7,0.6,0,28.3,55573.6,52240.6,34.3,51878.7,33956,18,21.8,21.8,6.788,4.671,4.804
3/30/2022,1:24:39 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.5,81.6,5.25,7.96,-73.7,0.61,0,28.3,55574,52242.1,34.3,51880.3,33957,18,21.8,21.8,6.822,4.694,4.809
3/30/2022,1:24:40 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.5,81.6,5.25,7.96,-73.7,0.59,0,28.3,55573.9,52242.9,34.3,51881.2,33958,18,21.8,21.8,6.861,4.721,4.852
3/30/2022,1:24:41 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.5,81.6,5.25,7.96,-73.7,0.57,0,28.3,55572.3,52242.8,34.3,51881.3,33958,18,21.8,21.8,6.908,4.754,4.871
3/30/2022,1:24:42 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.5,81.6,5.25,7.96,-73.7,0.58,0,28.3,55571.7,52243.4,34.3,51882,33958,18,21.8,21.8,6.94,4.776,4.882
3/30/2022,1:24:43 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.5,81.6,5.25,7.96,-73.7,0.56,0,28.3,55570.7,52244.9,34.3,51883.8,33959,18,21.8,21.8,6.995,4.813,4.93
3/30/2022,1:24:44 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.5,81.7,5.25,7.96,-73.8,0.56,0,28.3,55568.1,52245.3,34.3,51884.5,33959,18,21.8,21.8,7.041,4.845,5.004
3/30/2022,1:24:45 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.5,81.7,5.25,7.96,-73.8,0.55,0,28.3,55566.8,52246.2,34.3,51885.7,33960,18,21.8,21.8,7.09,4.879,5.024
3/30/2022,1:24:46 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.5,81.7,5.26,7.96,-73.8,0.55,0,28.3,55566.4,52248.2,34.3,51887.9,33961,18,21.8,21.8,7.128,4.905,4.998
3/30/2022,1:24:47 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.5,81.8,5.26,7.96,-73.8,0.55,0,28.3,55564.4,52248.6,34.3,51888.7,33962,18,21.8,21.8,7.184,4.943,5.061
3/30/2022,1:24:48 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.5,81.8,5.26,7.96,-73.8,0.56,0,28.3,55563.3,52249.1,34.3,51889.4,33962,18,21.8,21.8,7.219,4.967,5.123
3/30/2022,1:24:49 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.5,81.8,5.26,7.96,-73.8,0.57,0,28.3,55559,52247.8,34.3,51888.4,33961,18,21.8,21.8,7.266,5,5.132
3/30/2022,1:24:50 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.5,81.9,5.27,7.96,-73.8,0.6,0,28.3,55554.2,52247.4,34.3,51888.5,33961,18,21.8,21.8,7.305,5.026,5.143
3/30/2022,1:24:51 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.5,81.9,5.27,7.96,-73.8,0.61,0,28.3,55552.4,52247.3,34.3,51888.6,33961,18,21.8,21.8,7.358,5.063,5.177
3/30/2022,1:24:52 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.5,81.9,5.27,7.96,-73.8,0.61,0,28.3,55549.6,52246.4,34.3,51887.8,33960,18,21.8,21.8,7.402,5.093,5.227
3/30/2022,1:24:53 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.5,81.9,5.27,7.96,-73.8,0.62,0,28.3,55545.8,52244.5,34.3,51886.2,33959,18,21.8,21.8,7.45,5.127,5.275
3/30/2022,1:24:54 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.4,82,5.27,7.96,-73.8,0.62,0,28.3,55544.5,52244.4,34.3,51886.2,33959,18,21.8,21.8,7.488,5.152,5.275
3/30/2022,1:24:55 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.5,82,5.28,7.96,-73.8,0.65,0,28.3,55541.4,52242.8,34.3,51884.7,33958,18,21.8,21.8,7.542,5.19,5.324
3/30/2022,1:24:56 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.5,82,5.28,7.96,-73.8,0.66,0,28.3,55537.7,52241.5,34.3,51883.8,33957,18,21.8,21.8,7.589,5.222,5.388
3/30/2022,1:24:57 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.5,82,5.28,7.96,-73.8,0.67,0,28.3,55536.2,52241.2,34.3,51883.6,33957,18,21.8,21.8,7.64,5.257,5.414
3/30/2022,1:24:58 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.5,82,5.28,7.96,-73.8,0.67,0,28.3,55536.4,52242.1,34.3,51884.5,33957,18,21.8,21.8,7.679,5.284,5.38
3/30/2022,1:24:59 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.5,82,5.28,7.96,-73.9,0.65,0,28.3,55536.4,52242.4,34.3,51884.9,33958,18,21.8,21.8,7.727,5.317,5.39
3/30/2022,1:25:00 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.5,82,5.28,7.96,-73.9,0.64,0,28.3,55536.5,52242.7,34.3,51885.2,33958,18,21.8,21.8,7.765,5.343,5.429
3/30/2022,1:25:01 PM,Cabral,PitProfile_1PM,-17.51660 °,-149.91377 °,758.5,82,5.28,7.96,-73.9,0.66,0,28.3,55535.4,52241.8,34.3,51884.4,33957,18,21.8,21.8,7.8,5.367,5.435
3/30/2022,1:25:02 PM,Cabral,PitProfile_1PM,-17.51659 °,-149.91377 °,758.5,82,5.28,7.96,-73.9,0.65,0,28.3,55534.4,52241.5,34.3,51884.1,33957,18,21.8,21.8,7.829,5.387,5.445
3/30/2022,1:25:03 PM,Cabral,PitProfile_1PM,-17.51659 °,-149.91377 °,758.5,82,5.28,7.96,-73.9,0.63,0,28.3,55535.1,52242.5,34.3,51885.1,33958,18,21.8,21.8,7.859,5.408,5.443
3/30/2022,1:25:04 PM,Cabral,PitProfile_1PM,-17.51659 °,-149.91377 °,758.6,82,5.28,7.96,-73.9,0.65,0,28.3,55535,52242.4,34.3,51885.1,33958,18,21.8,21.8,7.876,5.42,5.437
3/30/2022,1:25:05 PM,Cabral,PitProfile_1PM,-17.51659 °,-149.91377 °,758.5,82,5.28,7.96,-73.9,0.63,0,28.3,55534.8,52242.4,34.3,51885,33958,18,21.8,21.8,7.897,5.434,5.514
3/30/2022,1:25:06 PM,Cabral,PitProfile_1PM,-17.51659 °,-149.91377 °,758.5,81.9,5.27,7.96,-74,0.64,0,28.3,55534.3,52242.1,34.3,51884.8,33957,18,21.8,21.8,7.916,5.447,5.511
3/30/2022,1:25:07 PM,Cabral,PitProfile_1PM,-17.51659 °,-149.91377 °,758.5,81.9,5.27,7.96,-74,0.63,0,28.3,55533.3,52241.2,34.3,51883.9,33957,18,21.8,21.8,7.942,5.465,5.54
3/30/2022,1:25:08 PM,Cabral,PitProfile_1PM,-17.51659 °,-149.91377 °,758.5,81.9,5.27,7.96,-74,0.62,0,28.3,55531.9,52240,34.3,51882.7,33956,18,21.8,21.8,7.965,5.481,5.548
3/30/2022,1:25:09 PM,Cabral,PitProfile_1PM,-17.51659 °,-149.91377 °,758.5,81.8,5.27,7.96,-74,0.61,0,28.3,55532,52239.5,34.3,51882.2,33956,18,21.8,21.8,7.978,5.49,5.516
3/30/2022,1:25:10 PM,Cabral,PitProfile_1PM,-17.51659 °,-149.91377 °,758.5,81.8,5.26,7.96,-74,0.63,0,28.3,55531.5,52238.9,34.3,51881.6,33955,18,21.8,21.8,7.986,5.495,5.484
3/30/2022,1:25:11 PM,Cabral,PitProfile_1PM,-17.51659 °,-149.91377 °,758.5,81.7,5.26,7.97,-74,0.59,0,28.3,55531.5,52239.1,34.3,51881.8,33955,18,21.8,21.8,8.001,5.506,5.499
