DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),ODO (% Sat),ODO (mg/L),pH,pH (mV),Turbidity (FNU),TSS (mg/L),Temp (°C),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Resistivity (ohms-cm),Sigma-T (s t),Sigma (s),Pressure (psi a),Depth (m),Vertical Position (m)
3/30/2022,7:17:04 PM,Cabral,PitProfile_7PM,-17.51659 °,-149.91386 °,758.6,115.8,7.37,8.07,-80.3,0.6,0,29.1,56194.5,52154,34.21,51710.9,33900,17.8,21.5,21.5,0.014,0.009,0.027
3/30/2022,7:17:05 PM,Cabral,PitProfile_7PM,-17.51659 °,-149.91386 °,758.7,115.9,7.37,8.07,-80.3,0.59,0,29.1,56215.9,52165.1,34.22,51720.9,33907,17.8,21.5,21.5,0.023,0.016,0.035
3/30/2022,7:17:06 PM,Cabral,PitProfile_7PM,-17.51659 °,-149.91385 °,758.6,115.9,7.37,8.07,-80.3,0.58,0,29.1,56228.7,52168.4,34.22,51723.1,33909,17.8,21.5,21.5,0.027,0.019,0.019
3/30/2022,7:17:07 PM,Cabral,PitProfile_7PM,-17.51659 °,-149.91385 °,758.5,116,7.37,8.07,-80.3,0.57,0,29.1,56239.3,52166.9,34.22,51720.3,33909,17.8,21.4,21.4,0.028,0.019,0
3/30/2022,7:17:08 PM,Cabral,PitProfile_7PM,-17.51659 °,-149.91385 °,758.7,116,7.37,8.07,-80.3,0.59,0,29.1,56245.6,52164.4,34.22,51716.7,33907,17.8,21.4,21.4,0.031,0.021,0.019
3/30/2022,7:17:09 PM,Cabral,PitProfile_7PM,-17.51659 °,-149.91385 °,758.6,116,7.37,8.07,-80.3,0.58,0,29.1,56252.2,52166,34.22,51717.7,33908,17.8,21.4,21.4,0.038,0.026,0.03
3/30/2022,7:17:10 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91385 °,758.8,116.1,7.38,8.07,-80.3,0.57,0,29.1,56269.7,52171.9,34.22,51722.2,33912,17.8,21.4,21.4,0.058,0.04,0.128
3/30/2022,7:17:11 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91385 °,758.7,116.1,7.38,8.07,-80.3,0.59,0,29.1,56277.1,52175.4,34.23,51725.3,33914,17.8,21.4,21.4,0.075,0.051,0.137
3/30/2022,7:17:12 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91385 °,758.7,116.1,7.38,8.07,-80.3,0.6,0,29.1,56289.9,52183,34.23,51732.3,33919,17.8,21.4,21.4,0.102,0.07,0.173
3/30/2022,7:17:13 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91385 °,758.7,116.1,7.38,8.07,-80.3,0.59,0,29.1,56296.9,52186,34.23,51734.8,33921,17.8,21.4,21.4,0.129,0.089,0.173
3/30/2022,7:17:14 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91385 °,758.7,116.2,7.38,8.07,-80.3,0.59,0,29.1,56304,52188.7,34.23,51737,33923,17.8,21.4,21.4,0.143,0.098,0.153
3/30/2022,7:17:15 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91385 °,758.6,116.2,7.38,8.07,-80.3,0.61,0,29.1,56315.7,52195.9,34.24,51743.8,33927,17.8,21.4,21.5,0.159,0.11,0.134
3/30/2022,7:17:16 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91385 °,758.7,116.2,7.38,8.07,-80.3,0.62,0,29.1,56322.9,52199.3,34.24,51746.7,33930,17.8,21.4,21.4,0.176,0.121,0.161
3/30/2022,7:17:17 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91385 °,758.7,116.3,7.38,8.07,-80.3,0.64,0,29.1,56335.1,52201.3,34.24,51747.5,33931,17.8,21.4,21.4,0.208,0.143,0.167
3/30/2022,7:17:18 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91385 °,758.7,116.3,7.38,8.07,-80.3,0.64,0,29.2,56342.4,52203.4,34.25,51749,33932,17.7,21.5,21.5,0.229,0.158,0.175
3/30/2022,7:17:19 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91385 °,758.6,116.3,7.38,8.07,-80.3,0.64,0,29.2,56344.9,52202.6,34.24,51747.8,33932,17.7,21.4,21.4,0.241,0.166,0.179
3/30/2022,7:17:20 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91385 °,758.6,116.3,7.39,8.07,-80.3,0.65,0,29.2,56348.2,52202.9,34.24,51747.8,33932,17.7,21.4,21.4,0.248,0.171,0.175
3/30/2022,7:17:21 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91385 °,758.7,116.4,7.39,8.07,-80.3,0.63,0,29.2,56351,52202.8,34.24,51747.3,33932,17.7,21.4,21.4,0.256,0.176,0.21
3/30/2022,7:17:22 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91385 °,758.8,116.4,7.39,8.07,-80.2,0.65,0,29.2,56356.6,52204.1,34.25,51748.2,33933,17.7,21.4,21.4,0.266,0.183,0.245
3/30/2022,7:17:23 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91385 °,758.8,116.4,7.39,8.07,-80.2,0.66,0,29.2,56363.4,52206.4,34.25,51750,33934,17.7,21.4,21.4,0.277,0.191,0.257
3/30/2022,7:17:24 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91385 °,758.7,116.4,7.39,8.07,-80.2,0.66,0,29.2,56368.4,52207.8,34.25,51750.9,33935,17.7,21.4,21.4,0.29,0.2,0.299
3/30/2022,7:17:25 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91385 °,758.7,116.4,7.39,8.07,-80.2,0.67,0,29.2,56374.6,52207.8,34.25,51750.2,33935,17.7,21.4,21.4,0.342,0.235,0.405
3/30/2022,7:17:26 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91385 °,758.6,116.4,7.39,8.07,-80.2,0.69,0,29.2,56379.3,52209.6,34.25,51751.6,33936,17.7,21.4,21.4,0.354,0.244,0.395
3/30/2022,7:17:27 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91385 °,758.7,116.4,7.39,8.07,-80.2,0.7,0,29.2,56385.4,52213,34.25,51754.8,33938,17.7,21.4,21.4,0.413,0.285,0.465
3/30/2022,7:17:28 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91385 °,758.6,116.5,7.39,8.07,-80.2,0.7,0,29.2,56391.8,52216.8,34.25,51758.2,33941,17.7,21.4,21.4,0.462,0.318,0.507
3/30/2022,7:17:29 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91385 °,758.7,116.5,7.39,8.07,-80.1,0.71,0,29.2,56395.5,52218.5,34.25,51759.8,33942,17.7,21.4,21.4,0.504,0.347,0.527
3/30/2022,7:17:30 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91385 °,758.8,116.5,7.39,8.07,-80.1,0.71,0,29.2,56400.1,52220.3,34.26,51761.2,33943,17.7,21.4,21.4,0.567,0.39,0.506
3/30/2022,7:17:31 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91386 °,758.7,116.5,7.39,8.07,-80.1,0.72,0,29.2,56402,52221.2,34.26,51762,33944,17.7,21.4,21.4,0.603,0.415,0.518
3/30/2022,7:17:32 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91386 °,758.7,116.5,7.39,8.07,-80.1,0.72,0,29.2,56405.1,52222.5,34.26,51763.1,33945,17.7,21.4,21.4,0.66,0.455,0.568
3/30/2022,7:17:33 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91386 °,758.7,116.5,7.39,8.07,-80.1,0.71,0,29.2,56406.9,52223.4,34.26,51763.9,33945,17.7,21.4,21.4,0.709,0.488,0.606
3/30/2022,7:17:34 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91388 °,758.6,116.4,7.39,8.07,-80.1,0.67,0,29.2,56407.5,52223.2,34.26,51763.6,33945,17.7,21.4,21.4,0.744,0.512,0.611
3/30/2022,7:17:35 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91388 °,758.7,116.4,7.39,8.07,-80.1,0.69,0,29.2,56406.8,52222.5,34.26,51762.9,33945,17.7,21.4,21.4,0.798,0.55,0.652
3/30/2022,7:17:36 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91388 °,758.7,116.4,7.39,8.06,-80.1,0.67,0,29.2,56405.8,52221.8,34.26,51762.2,33944,17.7,21.4,21.4,0.822,0.565,0.651
3/30/2022,7:17:37 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91388 °,758.6,116.4,7.39,8.06,-80,0.64,0,29.2,56405.6,52222.4,34.26,51762.9,33945,17.7,21.4,21.4,0.855,0.588,0.649
3/30/2022,7:17:38 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91388 °,758.8,116.4,7.39,8.06,-80,0.67,0,29.2,56404.6,52221.5,34.26,51762,33944,17.7,21.4,21.4,0.879,0.605,0.659
3/30/2022,7:17:39 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91388 °,758.7,116.4,7.39,8.06,-80,0.66,0,29.2,56404.8,52222.1,34.26,51762.7,33944,17.7,21.4,21.4,0.894,0.615,0.658
3/30/2022,7:17:40 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91388 °,758.8,116.4,7.39,8.06,-80,0.63,0,29.2,56404.1,52221.1,34.26,51761.6,33944,17.7,21.4,21.4,0.926,0.637,0.686
3/30/2022,7:17:41 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91388 °,758.7,116.4,7.39,8.06,-80,0.65,0,29.2,56402.2,52218.8,34.25,51759.3,33942,17.7,21.4,21.4,0.945,0.651,0.7
3/30/2022,7:17:42 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91388 °,758.7,116.4,7.39,8.06,-80,0.65,0,29.2,56402,52218.4,34.25,51758.8,33942,17.7,21.4,21.4,0.97,0.668,0.707
3/30/2022,7:17:43 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91388 °,758.6,116.4,7.39,8.06,-80,0.65,0,29.2,56400.8,52217.5,34.25,51758,33941,17.7,21.4,21.4,0.986,0.679,0.712
3/30/2022,7:17:44 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91388 °,758.5,116.4,7.39,8.06,-80,0.67,0,29.2,56401.4,52218.7,34.25,51759.2,33942,17.7,21.4,21.4,0.998,0.687,0.76
3/30/2022,7:17:45 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91388 °,758.7,116.4,7.39,8.06,-80,0.65,0,29.2,56400.5,52218.3,34.25,51759,33942,17.7,21.4,21.4,1.019,0.701,0.775
3/30/2022,7:17:46 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91388 °,758.6,116.4,7.39,8.06,-80,0.66,0,29.2,56399.7,52217.5,34.25,51758.1,33941,17.7,21.4,21.4,1.036,0.713,0.78
3/30/2022,7:17:47 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91388 °,758.7,116.4,7.38,8.06,-79.9,0.67,0,29.2,56399.6,52217.1,34.25,51757.7,33941,17.7,21.4,21.4,1.073,0.738,0.849
3/30/2022,7:17:48 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91388 °,758.7,116.4,7.38,8.06,-79.9,0.65,0,29.2,56398.6,52216,34.25,51756.5,33940,17.7,21.4,21.4,1.1,0.757,0.862
3/30/2022,7:17:49 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91388 °,758.7,116.4,7.38,8.06,-79.9,0.67,0,29.2,56399.1,52216.2,34.25,51756.7,33941,17.7,21.4,21.4,1.124,0.774,0.872
3/30/2022,7:17:50 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91388 °,758.6,116.3,7.38,8.06,-79.9,0.68,0,29.2,56399.9,52217,34.25,51757.6,33941,17.7,21.4,21.4,1.171,0.806,0.911
3/30/2022,7:17:51 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91388 °,758.7,116.3,7.38,8.06,-79.9,0.67,0,29.2,56399.9,52217.2,34.25,51757.8,33941,17.7,21.4,21.4,1.2,0.826,0.932
3/30/2022,7:17:52 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91388 °,758.7,116.3,7.38,8.06,-79.9,0.66,0,29.2,56400.7,52218.5,34.25,51759.2,33942,17.7,21.4,21.4,1.24,0.853,0.968
3/30/2022,7:17:53 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91388 °,758.7,116.2,7.37,8.06,-79.9,0.64,0,29.2,56400.3,52218.5,34.25,51759.1,33942,17.7,21.4,21.4,1.28,0.881,0.996
3/30/2022,7:17:54 PM,Cabral,PitProfile_7PM,-17.51659 °,-149.91388 °,758.8,116.2,7.37,8.06,-79.9,0.64,0,29.2,56399.6,52217.4,34.25,51758,33941,17.7,21.4,21.4,1.308,0.9,1.006
3/30/2022,7:17:55 PM,Cabral,PitProfile_7PM,-17.51659 °,-149.91388 °,758.6,116.2,7.37,8.06,-79.9,0.63,0,29.2,56400.2,52217.6,34.25,51758.1,33941,17.7,21.4,21.4,1.361,0.937,1.042
3/30/2022,7:17:56 PM,Cabral,PitProfile_7PM,-17.51659 °,-149.91388 °,758.7,116.2,7.37,8.06,-79.9,0.63,0,29.2,56400.8,52217.8,34.25,51758.4,33942,17.7,21.4,21.4,1.393,0.959,1.099
3/30/2022,7:17:57 PM,Cabral,PitProfile_7PM,-17.51659 °,-149.91388 °,758.8,116.2,7.37,8.06,-79.9,0.62,0,29.2,56401.1,52218.5,34.25,51759.1,33942,17.7,21.4,21.4,1.446,0.995,1.121
3/30/2022,7:17:58 PM,Cabral,PitProfile_7PM,-17.51659 °,-149.91388 °,758.7,116.2,7.37,8.06,-79.9,0.63,0,29.2,56401.7,52219.7,34.26,51760.3,33943,17.7,21.4,21.5,1.489,1.025,1.144
3/30/2022,7:17:59 PM,Cabral,PitProfile_7PM,-17.51659 °,-149.91388 °,758.7,116.1,7.37,8.06,-79.9,0.62,0,29.2,56401.5,52219.9,34.26,51760.5,33943,17.7,21.4,21.5,1.518,1.045,1.15
3/30/2022,7:18:00 PM,Cabral,PitProfile_7PM,-17.51659 °,-149.91388 °,758.6,116.1,7.37,8.06,-79.9,0.63,0,29.2,56400.4,52219.3,34.26,51760,33943,17.7,21.4,21.5,1.567,1.079,1.189
3/30/2022,7:18:01 PM,Cabral,PitProfile_7PM,-17.51659 °,-149.91388 °,758.7,116.1,7.37,8.06,-79.9,0.62,0,29.2,56401.3,52220.6,34.26,51761.3,33943,17.7,21.4,21.5,1.6,1.101,1.217
3/30/2022,7:18:02 PM,Cabral,PitProfile_7PM,-17.51659 °,-149.91388 °,758.7,116.1,7.36,8.06,-79.8,0.65,0,29.2,56401.6,52221.5,34.26,51762.4,33944,17.7,21.4,21.5,1.656,1.14,1.266
3/30/2022,7:18:03 PM,Cabral,PitProfile_7PM,-17.51659 °,-149.91388 °,758.7,116,7.36,8.06,-79.8,0.67,0,29.2,56402.7,52223.4,34.26,51764.3,33945,17.7,21.4,21.5,1.696,1.167,1.294
3/30/2022,7:18:04 PM,Cabral,PitProfile_7PM,-17.51659 °,-149.91388 °,758.7,116,7.36,8.06,-79.8,0.68,0,29.2,56403.3,52224.6,34.26,51765.6,33946,17.7,21.4,21.5,1.727,1.189,1.322
3/30/2022,7:18:05 PM,Cabral,PitProfile_7PM,-17.51659 °,-149.91388 °,758.7,115.9,7.36,8.06,-79.8,0.7,0,29.2,56402.2,52225.8,34.26,51767.1,33947,17.7,21.4,21.5,1.777,1.223,1.35
3/30/2022,7:18:06 PM,Cabral,PitProfile_7PM,-17.51659 °,-149.91388 °,758.7,115.9,7.35,8.06,-79.8,0.7,0,29.2,56402.4,52228.3,34.26,51769.9,33948,17.7,21.4,21.5,1.807,1.244,1.355
3/30/2022,7:18:07 PM,Cabral,PitProfile_7PM,-17.51659 °,-149.91388 °,758.6,115.8,7.35,8.06,-79.7,0.72,0,29.2,56400.8,52231.7,34.26,51773.8,33951,17.7,21.4,21.5,1.859,1.28,1.377
3/30/2022,7:18:08 PM,Cabral,PitProfile_7PM,-17.51659 °,-149.91388 °,758.6,115.7,7.34,8.06,-79.7,0.73,0,29.2,56399.7,52235.1,34.27,51777.8,33953,17.7,21.5,21.5,1.89,1.301,1.376
3/30/2022,7:18:09 PM,Cabral,PitProfile_7PM,-17.51659 °,-149.91388 °,758.6,115.6,7.33,8.06,-79.7,0.73,0,29.2,56399.1,52237,34.27,51780,33954,17.7,21.5,21.5,1.916,1.319,1.377
3/30/2022,7:18:10 PM,Cabral,PitProfile_7PM,-17.51659 °,-149.91388 °,758.7,115.4,7.33,8.06,-79.7,0.73,0,29.2,56397.8,52239.8,34.27,51783.2,33956,17.7,21.5,21.5,1.946,1.339,1.356
3/30/2022,7:18:11 PM,Cabral,PitProfile_7PM,-17.51659 °,-149.91388 °,758.5,115.3,7.32,8.06,-79.6,0.73,0,29.2,56396.6,52240.1,34.27,51783.8,33956,17.7,21.5,21.5,1.959,1.348,1.349
3/30/2022,7:18:12 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91388 °,758.7,115.2,7.31,8.06,-79.6,0.71,0,29.2,56394.1,52240.3,34.27,51784.2,33956,17.7,21.5,21.5,1.976,1.36,1.361
3/30/2022,7:18:13 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91388 °,758.7,115.1,7.31,8.06,-79.6,0.71,0,29.2,56392.7,52240.2,34.27,51784.3,33956,17.7,21.5,21.5,1.987,1.368,1.367
3/30/2022,7:18:14 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91388 °,758.7,115,7.3,8.06,-79.6,0.71,0,29.2,56391.6,52239.5,34.27,51783.6,33956,17.7,21.5,21.5,1.993,1.372,1.37
3/30/2022,7:18:15 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91388 °,758.5,115,7.3,8.06,-79.6,0.7,0,29.2,56390.9,52238.5,34.27,51782.5,33955,17.7,21.5,21.5,2.006,1.381,1.419
3/30/2022,7:18:16 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91388 °,758.7,115,7.3,8.06,-79.6,0.71,0,29.2,56390,52235.8,34.27,51779.7,33953,17.7,21.5,21.5,2.01,1.384,1.44
3/30/2022,7:18:17 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91388 °,758.6,115,7.3,8.06,-79.6,0.72,0,29.2,56390.7,52233.2,34.27,51776.7,33952,17.7,21.5,21.5,2.024,1.393,1.44
3/30/2022,7:18:18 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91388 °,758.6,115,7.3,8.06,-79.6,0.74,0,29.2,56391.7,52231.1,34.26,51774.3,33950,17.7,21.5,21.5,2.039,1.404,1.472
3/30/2022,7:18:19 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91388 °,758.8,115.1,7.3,8.06,-79.7,0.74,0,29.2,56391.8,52229.1,34.26,51772,33949,17.7,21.5,21.5,2.047,1.409,1.475
3/30/2022,7:18:20 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91388 °,758.7,115.2,7.31,8.06,-79.7,0.72,0,29.2,56392.7,52227.2,34.26,51769.8,33948,17.7,21.5,21.5,2.073,1.427,1.503
3/30/2022,7:18:21 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91388 °,758.7,115.2,7.31,8.06,-79.7,0.71,0,29.2,56393.4,52226.3,34.26,51768.7,33947,17.7,21.4,21.5,2.096,1.443,1.538
3/30/2022,7:18:22 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91388 °,758.6,115.3,7.32,8.06,-79.7,0.72,0,29.2,56394.1,52224.8,34.26,51767,33946,17.7,21.4,21.5,2.135,1.469,1.569
3/30/2022,7:18:23 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91388 °,758.6,115.4,7.32,8.06,-79.7,0.71,0,29.2,56395.8,52225,34.26,51766.9,33946,17.7,21.4,21.5,2.164,1.49,1.592
3/30/2022,7:18:24 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91388 °,758.8,115.5,7.33,8.06,-79.7,0.69,0,29.2,56396.7,52225.1,34.26,51766.9,33946,17.7,21.4,21.5,2.188,1.506,1.621
3/30/2022,7:18:25 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91388 °,758.7,115.6,7.33,8.06,-79.8,0.69,0,29.2,56397.8,52224.9,34.26,51766.6,33946,17.7,21.4,21.5,2.231,1.536,1.66
3/30/2022,7:18:26 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91388 °,758.6,115.6,7.33,8.06,-79.8,0.67,0,29.2,56398.3,52224.6,34.26,51766.2,33946,17.7,21.4,21.5,2.261,1.556,1.668
3/30/2022,7:18:27 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91388 °,758.6,115.7,7.34,8.06,-79.8,0.63,0,29.2,56399.7,52224,34.26,51765.3,33946,17.7,21.4,21.5,2.32,1.597,1.729
3/30/2022,7:18:28 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91388 °,758.6,115.7,7.34,8.06,-79.8,0.62,0,29.2,56401.6,52224.3,34.26,51765.5,33946,17.7,21.4,21.5,2.361,1.625,1.77
3/30/2022,7:18:29 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91389 °,758.8,115.7,7.34,8.06,-79.8,0.62,0,29.2,56402.4,52224.3,34.26,51765.4,33946,17.7,21.4,21.5,2.398,1.651,1.837
3/30/2022,7:18:30 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91389 °,758.6,115.7,7.34,8.06,-79.9,0.64,0,29.2,56404.8,52225.2,34.26,51766.1,33946,17.7,21.4,21.5,2.478,1.706,1.905
3/30/2022,7:18:31 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91388 °,758.7,115.8,7.34,8.06,-79.9,0.64,0,29.2,56405.9,52225.8,34.26,51766.7,33947,17.7,21.4,21.5,2.543,1.75,1.923
3/30/2022,7:18:32 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91388 °,758.7,115.8,7.34,8.06,-79.9,0.65,0,29.2,56404.8,52225.4,34.26,51766.3,33947,17.7,21.4,21.5,2.589,1.782,1.992
3/30/2022,7:18:33 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91388 °,758.6,115.7,7.34,8.06,-79.9,0.65,0,29.2,56402.8,52226.2,34.26,51767.5,33947,17.7,21.4,21.5,2.642,1.819,2.025
3/30/2022,7:18:34 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91388 °,758.7,115.6,7.34,8.06,-79.9,0.65,0,29.2,56398.5,52229.7,34.26,51771.9,33949,17.7,21.4,21.5,2.725,1.875,2.05
3/30/2022,7:18:35 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91388 °,758.6,115.5,7.33,8.06,-79.9,0.68,0,29.2,56395.8,52234.1,34.27,51777.1,33952,17.7,21.5,21.5,2.783,1.915,2.087
3/30/2022,7:18:36 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91388 °,758.7,115.3,7.32,8.06,-79.8,0.69,0,29.2,56393.1,52238,34.27,51781.8,33955,17.7,21.5,21.5,2.831,1.949,2.123
3/30/2022,7:18:37 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91388 °,758.6,115,7.3,8.06,-79.8,0.67,0,29.2,56387.8,52243.1,34.27,51788,33958,17.7,21.5,21.5,2.899,1.995,2.112
3/30/2022,7:18:38 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91388 °,758.8,114.7,7.28,8.06,-79.7,0.69,0,29.1,56381.9,52247.2,34.28,51793.3,33961,17.7,21.5,21.5,2.955,2.034,2.128
3/30/2022,7:18:39 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91388 °,758.7,114.5,7.27,8.06,-79.7,0.71,0,29.1,56376.1,52249.8,34.28,51796.9,33962,17.7,21.5,21.5,2.988,2.057,2.146
3/30/2022,7:18:40 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91388 °,758.8,114,7.24,8.06,-79.6,0.7,0,29.1,56367.5,52254.9,34.28,51803.7,33966,17.7,21.5,21.5,3.032,2.087,2.188
3/30/2022,7:18:41 PM,Cabral,PitProfile_7PM,-17.51660 °,-149.91388 °,758.8,113.7,7.22,8.06,-79.5,0.73,0,29.1,56362.3,52259.1,34.29,51808.9,33968,17.7,21.5,21.5,3.062,2.108,2.21
