DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),ODO (% Sat),ODO (mg/L),pH,pH (mV),Turbidity (FNU),TSS (mg/L),Temp (°C),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Resistivity (ohms-cm),Sigma-T (s t),Sigma (s),Pressure (psi a),Depth (m),Vertical Position (m)
3/31/2022,7:58:49 AM,Cabral,PitProfile_8AM_0440,-17.51649 °,-149.91389 °,758.8,85.5,5.5,7.95,-73.3,0.67,0,28.3,55461.1,52207.3,34.28,51854.4,33935,18,21.8,21.8,4.785,3.293,3.517
3/31/2022,7:58:50 AM,Cabral,PitProfile_8AM_0441,-17.51649 °,-149.91389 °,758.8,85.5,5.5,7.95,-73.3,0.67,0,28.3,55460.4,52206.3,34.27,51853.3,33934,18,21.8,21.8,4.861,3.345,3.618
3/31/2022,7:58:51 AM,Cabral,PitProfile_8AM_0442,-17.51649 °,-149.91389 °,759,85.5,5.5,7.95,-73.3,0.68,0,28.3,55460.3,52205.9,34.27,51852.9,33934,18,21.8,21.8,4.925,3.389,3.668
3/31/2022,7:58:52 AM,Cabral,PitProfile_8AM_0443,-17.51649 °,-149.91389 °,758.9,85.5,5.5,7.95,-73.3,0.71,0,28.3,55460.7,52206,34.27,51852.9,33934,18,21.8,21.8,5.013,3.45,3.664
3/31/2022,7:58:53 AM,Cabral,PitProfile_8AM_0444,-17.51649 °,-149.91389 °,758.9,85.5,5.5,7.95,-73.3,0.69,0,28.3,55461.3,52206.1,34.27,51853,33934,18,21.8,21.8,5.101,3.51,3.717
3/31/2022,7:58:54 AM,Cabral,PitProfile_8AM_0445,-17.51649 °,-149.91389 °,758.8,85.5,5.5,7.95,-73.4,0.69,0,28.3,55461.2,52205.8,34.27,51852.7,33934,18,21.8,21.8,5.156,3.548,3.731
3/31/2022,7:58:55 AM,Cabral,PitProfile_8AM_0446,-17.51649 °,-149.91389 °,758.9,85.5,5.5,7.95,-73.4,0.67,0,28.3,55461.7,52206.1,34.27,51853,33934,18,21.8,21.8,5.238,3.604,3.775
3/31/2022,7:58:56 AM,Cabral,PitProfile_8AM_0447,-17.51649 °,-149.91389 °,758.9,85.4,5.5,7.95,-73.4,0.67,0,28.3,55461.2,52205.8,34.27,51852.7,33934,18,21.8,21.8,5.296,3.644,3.786
3/31/2022,7:58:57 AM,Cabral,PitProfile_8AM_0448,-17.51649 °,-149.91389 °,758.9,85.4,5.5,7.95,-73.4,0.67,0,28.3,55460.5,52205.7,34.27,51852.6,33934,18,21.8,21.8,5.345,3.678,3.824
3/31/2022,7:58:58 AM,Cabral,PitProfile_8AM_0449,-17.51650 °,-149.91389 °,758.8,85.4,5.5,7.96,-73.4,0.64,0,28.3,55459.5,52205.9,34.27,51852.9,33934,18,21.8,21.8,5.436,3.74,3.965
3/31/2022,7:58:59 AM,Cabral,PitProfile_8AM_0450,-17.51650 °,-149.91389 °,758.8,85.4,5.5,7.96,-73.5,0.65,0,28.3,55458.7,52206.4,34.27,51853.6,33934,18,21.8,21.8,5.502,3.786,3.988
3/31/2022,7:59:00 AM,Cabral,PitProfile_8AM_0451,-17.51650 °,-149.91389 °,758.9,85.4,5.5,7.96,-73.5,0.66,0,28.3,55458.3,52207.3,34.28,51854.7,33935,18,21.8,21.8,5.55,3.819,3.981
3/31/2022,7:59:01 AM,Cabral,PitProfile_8AM_0452,-17.51650 °,-149.91389 °,758.8,85.4,5.5,7.96,-73.5,0.64,0,28.3,55457.9,52208.4,34.28,51856,33935,18,21.8,21.8,5.615,3.864,4.029
3/31/2022,7:59:02 AM,Cabral,PitProfile_8AM_0453,-17.51650 °,-149.91389 °,758.9,85.4,5.5,7.96,-73.5,0.66,0,28.3,55456.4,52208.2,34.28,51855.9,33935,18,21.8,21.8,5.672,3.903,4.087
3/31/2022,7:59:03 AM,Cabral,PitProfile_8AM_0454,-17.51650 °,-149.91389 °,758.9,85.4,5.5,7.96,-73.5,0.66,0,28.3,55455.3,52208.1,34.28,51855.9,33935,18,21.8,21.8,5.714,3.932,4.096
3/31/2022,7:59:04 AM,Cabral,PitProfile_8AM_0455,-17.51650 °,-149.91389 °,758.8,85.4,5.5,7.96,-73.5,0.66,0,28.3,55453.5,52208.6,34.28,51856.6,33936,18,21.8,21.8,5.77,3.97,4.082
3/31/2022,7:59:05 AM,Cabral,PitProfile_8AM_0456,-17.51650 °,-149.91389 °,759,85.4,5.5,7.96,-73.6,0.65,0,28.3,55450.7,52207.6,34.28,51855.9,33935,18,21.8,21.8,5.825,4.008,4.077
3/31/2022,7:59:06 AM,Cabral,PitProfile_8AM_0457,-17.51650 °,-149.91389 °,759,85.4,5.5,7.96,-73.6,0.64,0,28.3,55450.3,52208.4,34.28,51856.8,33935,18,21.8,21.8,5.856,4.03,4.087
3/31/2022,7:59:07 AM,Cabral,PitProfile_8AM_0458,-17.51650 °,-149.91389 °,758.9,85.4,5.5,7.96,-73.6,0.66,0,28.2,55448.6,52207.9,34.28,51856.5,33935,18,21.8,21.8,5.894,4.055,4.103
3/31/2022,7:59:08 AM,Cabral,PitProfile_8AM_0459,-17.51650 °,-149.91389 °,758.9,85.4,5.5,7.96,-73.6,0.68,0,28.2,55447.4,52207.6,34.28,51856.2,33935,18,21.8,21.8,5.914,4.069,4.123
3/31/2022,7:59:09 AM,Cabral,PitProfile_8AM_0460,-17.51650 °,-149.91389 °,758.9,85.4,5.5,7.96,-73.6,0.66,0,28.2,55446.1,52207,34.28,51855.8,33935,18,21.8,21.8,5.933,4.083,4.139
3/31/2022,7:59:10 AM,Cabral,PitProfile_8AM_0461,-17.51650 °,-149.91389 °,759,85.4,5.5,7.96,-73.6,0.65,0,28.2,55444.9,52207.1,34.28,51856,33935,18,21.8,21.8,5.978,4.114,4.282
3/31/2022,7:59:11 AM,Cabral,PitProfile_8AM_0462,-17.51650 °,-149.91389 °,759,85.4,5.5,7.96,-73.6,0.64,0,28.2,55443.4,52206.4,34.27,51855.4,33934,18,21.8,21.8,6.022,4.144,4.367
3/31/2022,7:59:12 AM,Cabral,PitProfile_8AM_0463,-17.51650 °,-149.91389 °,759,85.4,5.5,7.96,-73.6,0.63,0,28.2,55443.6,52207.2,34.28,51856.3,33935,18,21.8,21.8,6.058,4.169,4.398
3/31/2022,7:59:13 AM,Cabral,PitProfile_8AM_0464,-17.51650 °,-149.91389 °,758.9,85.4,5.5,7.96,-73.7,0.65,0,28.2,55441.5,52206.1,34.27,51855.2,33934,18,21.8,21.8,6.13,4.218,4.461
3/31/2022,7:59:14 AM,Cabral,PitProfile_8AM_0465,-17.51650 °,-149.91389 °,758.9,85.3,5.5,7.96,-73.7,0.63,0,28.2,55441,52205.8,34.27,51854.9,33934,18,21.8,21.8,6.199,4.265,4.589
3/31/2022,7:59:15 AM,Cabral,PitProfile_8AM_0466,-17.51650 °,-149.91389 °,758.9,85.3,5.5,7.96,-73.7,0.64,0,28.2,55441,52205.7,34.27,51854.9,33934,18,21.8,21.8,6.265,4.311,4.661
3/31/2022,7:59:16 AM,Cabral,PitProfile_8AM_0467,-17.51650 °,-149.91389 °,758.8,85.3,5.5,7.96,-73.7,0.64,0,28.2,55439.8,52204.6,34.27,51853.7,33933,18,21.8,21.8,6.368,4.382,4.658
3/31/2022,7:59:17 AM,Cabral,PitProfile_8AM_0468,-17.51650 °,-149.91389 °,758.8,85.3,5.5,7.96,-73.7,0.65,0,28.2,55440,52205,34.27,51854.2,33933,18,21.8,21.8,6.483,4.461,4.762
3/31/2022,7:59:18 AM,Cabral,PitProfile_8AM_0469,-17.51650 °,-149.91389 °,758.9,85.3,5.5,7.96,-73.7,0.64,0,28.2,55439.7,52204.8,34.27,51854,33933,18,21.8,21.8,6.564,4.516,4.837
3/31/2022,7:59:19 AM,Cabral,PitProfile_8AM_0470,-17.51650 °,-149.91389 °,758.9,85.3,5.49,7.96,-73.7,0.64,0,28.2,55439.1,52204.1,34.27,51853.3,33933,18,21.8,21.8,6.695,4.607,4.939
3/31/2022,7:59:20 AM,Cabral,PitProfile_8AM_0471,-17.51650 °,-149.91389 °,758.8,85.3,5.49,7.96,-73.7,0.66,0,28.2,55439.2,52203.9,34.27,51853.1,33933,18,21.8,21.8,6.785,4.669,4.922
3/31/2022,7:59:21 AM,Cabral,PitProfile_8AM_0472,-17.51650 °,-149.91389 °,758.8,85.3,5.49,7.96,-73.8,0.65,0,28.2,55439.3,52204,34.27,51853.2,33933,18,21.8,21.8,6.86,4.72,4.976
3/31/2022,7:59:22 AM,Cabral,PitProfile_8AM_0473,-17.51650 °,-149.91389 °,758.9,85.2,5.49,7.96,-73.8,0.63,0,28.2,55439.8,52204.3,34.27,51853.5,33933,18,21.8,21.8,7.004,4.82,5.153
3/31/2022,7:59:23 AM,Cabral,PitProfile_8AM_0474,-17.51650 °,-149.91389 °,758.9,85.2,5.49,7.96,-73.8,0.62,0,28.2,55440,52204.4,34.27,51853.5,33933,18,21.8,21.8,7.104,4.888,5.202
3/31/2022,7:59:24 AM,Cabral,PitProfile_8AM_0475,-17.51650 °,-149.91389 °,758.9,85.2,5.49,7.96,-73.8,0.62,0,28.2,55439.8,52204.4,34.27,51853.6,33933,18,21.8,21.8,7.182,4.942,5.262
3/31/2022,7:59:25 AM,Cabral,PitProfile_8AM_0476,-17.51650 °,-149.91389 °,758.8,85.2,5.49,7.96,-73.8,0.63,0,28.2,55440,52205.4,34.27,51854.6,33933,18,21.8,21.8,7.278,5.008,5.366
3/31/2022,7:59:26 AM,Cabral,PitProfile_8AM_0477,-17.51650 °,-149.91389 °,758.8,85.2,5.49,7.96,-73.8,0.62,0,28.2,55438.9,52205.6,34.27,51855,33934,18,21.8,21.8,7.432,5.114,5.466
3/31/2022,7:59:27 AM,Cabral,PitProfile_8AM_0478,-17.51650 °,-149.91389 °,758.9,85.2,5.49,7.96,-73.8,0.6,0,28.2,55437.4,52205.8,34.27,51855.4,33934,18,21.8,21.8,7.52,5.174,5.524
3/31/2022,7:59:28 AM,Cabral,PitProfile_8AM_0479,-17.51650 °,-149.91388 °,758.8,85.2,5.49,7.96,-73.8,0.6,0,28.2,55435.9,52206.8,34.28,51856.7,33934,18,21.8,21.8,7.623,5.246,5.619
3/31/2022,7:59:29 AM,Cabral,PitProfile_8AM_0480,-17.51650 °,-149.91388 °,758.8,85.1,5.48,7.96,-73.8,0.6,0,28.2,55434.4,52207.3,34.28,51857.4,33935,18,21.8,21.8,7.727,5.317,5.656
3/31/2022,7:59:30 AM,Cabral,PitProfile_8AM_0481,-17.51650 °,-149.91388 °,758.9,85,5.48,7.96,-73.8,0.6,0,28.2,55430.1,52207.7,34.28,51858.4,33935,18,21.8,21.8,7.847,5.399,5.743
3/31/2022,7:59:31 AM,Cabral,PitProfile_8AM_0482,-17.51650 °,-149.91388 °,758.9,85,5.48,7.96,-73.8,0.61,0,28.2,55427.2,52208.5,34.28,51859.6,33936,18,21.8,21.8,7.979,5.49,5.827
3/31/2022,7:59:32 AM,Cabral,PitProfile_8AM_0483,-17.51649 °,-149.91388 °,758.9,84.9,5.47,7.96,-73.8,0.63,0,28.2,55423.5,52208.3,34.28,51859.8,33935,18,21.8,21.8,8.083,5.562,5.876
3/31/2022,7:59:33 AM,Cabral,PitProfile_8AM_0484,-17.51649 °,-149.91388 °,758.9,84.8,5.46,7.96,-73.8,0.64,0,28.2,55418,52208.4,34.28,51860.4,33935,18,21.8,21.8,8.189,5.635,5.937
3/31/2022,7:59:34 AM,Cabral,PitProfile_8AM_0485,-17.51649 °,-149.91388 °,758.9,84.6,5.45,7.96,-73.7,0.68,0,28.2,55413.7,52209.2,34.28,51861.8,33936,18,21.8,21.8,8.32,5.725,6.068
3/31/2022,7:59:35 AM,Cabral,PitProfile_8AM_0486,-17.51649 °,-149.91388 °,758.9,84.5,5.45,7.96,-73.7,0.69,0,28.2,55409.3,52208.4,34.28,51861.4,33935,18,21.8,21.8,8.379,5.766,6.086
3/31/2022,7:59:36 AM,Cabral,PitProfile_8AM_0487,-17.51649 °,-149.91388 °,758.8,84.3,5.43,7.96,-73.6,0.74,0,28.2,55405.1,52209,34.28,51862.6,33936,18,21.8,21.8,8.531,5.87,6.203
3/31/2022,7:59:37 AM,Cabral,PitProfile_8AM_0488,-17.51649 °,-149.91388 °,758.8,84.1,5.42,7.96,-73.6,0.81,0,28.2,55397.6,52209.4,34.28,51863.9,33936,18.1,21.8,21.8,8.638,5.944,6.291
3/31/2022,7:59:38 AM,Cabral,PitProfile_8AM_0489,-17.51649 °,-149.91388 °,758.9,83.9,5.41,7.96,-73.5,0.86,0,28.2,55394.2,52209.7,34.28,51864.6,33936,18.1,21.8,21.8,8.727,6.005,6.385
3/31/2022,7:59:39 AM,Cabral,PitProfile_8AM_0490,-17.51649 °,-149.91388 °,758.9,83.6,5.39,7.96,-73.5,0.9,0,28.2,55389.3,52210.3,34.28,51865.9,33937,18.1,21.8,21.8,8.879,6.11,6.461
3/31/2022,7:59:40 AM,Cabral,PitProfile_8AM_0491,-17.51649 °,-149.91388 °,758.9,83.3,5.37,7.95,-73.4,0.97,0,28.2,55384,52210.7,34.28,51866.9,33937,18.1,21.8,21.8,8.987,6.184,6.518
3/31/2022,7:59:41 AM,Cabral,PitProfile_8AM_0492,-17.51649 °,-149.91388 °,758.9,83.1,5.36,7.95,-73.3,0.99,0,28.2,55379.9,52210.6,34.28,51867.3,33937,18.1,21.8,21.8,9.072,6.242,6.548
3/31/2022,7:59:42 AM,Cabral,PitProfile_8AM_0493,-17.51649 °,-149.91388 °,758.8,82.8,5.34,7.95,-73.3,1.04,0,28.2,55375.8,52210.9,34.28,51868.1,33937,18.1,21.8,21.8,9.218,6.343,6.629
3/31/2022,7:59:43 AM,Cabral,PitProfile_8AM_0494,-17.51649 °,-149.91388 °,758.8,82.5,5.32,7.95,-73.2,1.07,0,28.2,55372.4,52211.9,34.28,51869.6,33938,18.1,21.8,21.8,9.322,6.414,6.732
3/31/2022,7:59:44 AM,Cabral,PitProfile_8AM_0495,-17.51649 °,-149.91388 °,758.9,82.3,5.31,7.95,-73.2,1.08,0,28.2,55369.7,52212.1,34.28,51870.1,33938,18.1,21.8,21.8,9.394,6.464,6.729
3/31/2022,7:59:45 AM,Cabral,PitProfile_8AM_0496,-17.51649 °,-149.91388 °,758.9,82,5.29,7.95,-73.2,1.06,0,28.2,55365.8,52212.1,34.28,51870.5,33938,18.1,21.8,21.8,9.491,6.531,6.689
3/31/2022,7:59:46 AM,Cabral,PitProfile_8AM_0497,-17.51649 °,-149.91388 °,758.9,81.8,5.28,7.95,-73.2,1.08,0,28.2,55363.6,52211.4,34.28,51870,33937,18.1,21.8,21.8,9.584,6.595,6.763
3/31/2022,7:59:47 AM,Cabral,PitProfile_8AM_0498,-17.51649 °,-149.91388 °,758.9,81.7,5.27,7.95,-73.2,1.09,0,28.2,55362.5,52210.9,34.28,51869.6,33937,18.1,21.8,21.8,9.636,6.63,6.816
3/31/2022,7:59:48 AM,Cabral,PitProfile_8AM_0499,-17.51649 °,-149.91388 °,758.8,81.5,5.26,7.95,-73.2,1.11,0,28.2,55361.9,52211.5,34.28,51870.3,33937,18.1,21.8,21.8,9.719,6.687,6.892
3/31/2022,7:59:49 AM,Cabral,PitProfile_8AM_0500,-17.51649 °,-149.91388 °,758.9,81.4,5.25,7.95,-73.2,1.09,0,28.2,55361.6,52212,34.28,51870.8,33938,18.1,21.8,21.8,9.781,6.73,6.896
3/31/2022,7:59:50 AM,Cabral,PitProfile_8AM_0501,-17.51649 °,-149.91388 °,758.9,81.3,5.25,7.95,-73.3,1.09,0,28.2,55361.1,52212,34.28,51870.9,33938,18.1,21.8,21.8,9.829,6.763,6.926
3/31/2022,7:59:51 AM,Cabral,PitProfile_8AM_0502,-17.51649 °,-149.91388 °,758.9,81.2,5.24,7.95,-73.3,1.09,0,28.2,55361,52212.1,34.28,51871.1,33938,18.1,21.8,21.8,9.914,6.822,7.023
3/31/2022,7:59:52 AM,Cabral,PitProfile_8AM_0503,-17.51649 °,-149.91388 °,758.9,81.2,5.24,7.95,-73.4,1.1,0,28.2,55360.8,52212.1,34.28,51871,33938,18.1,21.8,21.8,9.965,6.857,7.073
3/31/2022,7:59:53 AM,Cabral,PitProfile_8AM_0504,-17.51649 °,-149.91388 °,758.9,81.2,5.24,7.95,-73.4,1.14,0,28.2,55360.4,52212.1,34.28,51871.1,33938,18.1,21.8,21.8,10.028,6.9,7.087
3/31/2022,7:59:54 AM,Cabral,PitProfile_8AM_0505,-17.51649 °,-149.91388 °,758.9,81.1,5.23,7.96,-73.5,1.13,0,28.2,55360,52212.6,34.28,51871.7,33938,18.1,21.8,21.8,10.104,6.952,7.156
3/31/2022,7:59:55 AM,Cabral,PitProfile_8AM_0506,-17.51648 °,-149.91388 °,758.8,81.1,5.23,7.96,-73.5,1.16,0,28.2,55359.3,52212.7,34.28,51871.9,33938,18.1,21.8,21.8,10.176,7.002,7.229
3/31/2022,7:59:56 AM,Cabral,PitProfile_8AM_0507,-17.51648 °,-149.91388 °,758.9,81.1,5.23,7.96,-73.6,1.14,0,28.2,55358.2,52212.4,34.28,51871.7,33938,18.1,21.8,21.8,10.246,7.05,7.29
3/31/2022,7:59:57 AM,Cabral,PitProfile_8AM_0508,-17.51648 °,-149.91388 °,758.9,81,5.23,7.96,-73.6,1.11,0,28.2,55357.4,52212.6,34.28,51872.1,33938,18.1,21.8,21.8,10.311,7.095,7.316
3/31/2022,7:59:58 AM,Cabral,PitProfile_8AM_0509,-17.51648 °,-149.91388 °,758.8,81,5.23,7.96,-73.6,1.09,0,28.2,55356.8,52212.7,34.28,51872.1,33938,18.1,21.8,21.8,10.37,7.135,7.363
3/31/2022,7:59:59 AM,Cabral,PitProfile_8AM_0510,-17.51648 °,-149.91388 °,758.8,81,5.22,7.96,-73.7,1.13,0,28.2,55356,52212.7,34.28,51872.3,33938,18.1,21.8,21.8,10.471,7.205,7.442
3/31/2022,8:00:00 AM,Cabral,PitProfile_8AM_0511,-17.51648 °,-149.91388 °,758.8,81,5.22,7.96,-73.7,1.1,0,28.2,55354.8,52212.2,34.28,51871.9,33938,18.1,21.8,21.9,10.544,7.255,7.485
3/31/2022,8:00:01 AM,Cabral,PitProfile_8AM_0512,-17.51648 °,-149.91388 °,758.8,81,5.22,7.96,-73.7,1.1,0,28.2,55354.5,52212.5,34.28,51872.2,33938,18.1,21.8,21.9,10.605,7.297,7.555
3/31/2022,8:00:02 AM,Cabral,PitProfile_8AM_0513,-17.51648 °,-149.91388 °,758.8,80.9,5.22,7.96,-73.8,1.1,0,28.1,55354.3,52212.9,34.28,51872.7,33938,18.1,21.8,21.9,10.712,7.371,7.613
3/31/2022,8:00:03 AM,Cabral,PitProfile_8AM_0514,-17.51648 °,-149.91388 °,758.9,80.9,5.22,7.96,-73.8,1.1,0,28.1,55353.1,52211.9,34.28,51871.8,33938,18.1,21.8,21.9,10.79,7.424,7.682
3/31/2022,8:00:04 AM,Cabral,PitProfile_8AM_0515,-17.51648 °,-149.91388 °,758.9,80.9,5.22,7.96,-73.8,1.16,0,28.1,55351.5,52210.3,34.28,51870.2,33937,18.1,21.8,21.9,10.849,7.465,7.692
3/31/2022,8:00:05 AM,Cabral,PitProfile_8AM_0516,-17.51648 °,-149.91388 °,758.8,80.9,5.22,7.96,-73.8,1.17,0,28.2,55351.2,52209.8,34.28,51869.6,33936,18.1,21.8,21.9,10.939,7.527,7.734
3/31/2022,8:00:06 AM,Cabral,PitProfile_8AM_0517,-17.51648 °,-149.91388 °,759,80.9,5.22,7.96,-73.9,1.2,0,28.2,55351.4,52209.5,34.28,51869.3,33936,18.1,21.8,21.9,11.027,7.588,7.809
3/31/2022,8:00:07 AM,Cabral,PitProfile_8AM_0518,-17.51648 °,-149.91388 °,759,80.9,5.22,7.96,-73.9,1.22,0,28.2,55352.4,52210,34.28,51869.7,33936,18.1,21.8,21.9,11.07,7.617,7.831
3/31/2022,8:00:08 AM,Cabral,PitProfile_8AM_0519,-17.51648 °,-149.91388 °,758.9,80.9,5.22,7.96,-73.9,1.24,0,28.2,55352.3,52208.9,34.28,51868.5,33936,18.1,21.8,21.9,11.161,7.68,7.836
3/31/2022,8:00:09 AM,Cabral,PitProfile_8AM_0520,-17.51648 °,-149.91388 °,759,80.9,5.22,7.96,-73.9,1.28,0,28.2,55353.4,52209.4,34.28,51868.9,33936,18.1,21.8,21.9,11.224,7.723,7.879
3/31/2022,8:00:10 AM,Cabral,PitProfile_8AM_0521,-17.51648 °,-149.91388 °,759,80.9,5.22,7.96,-73.9,1.33,0,28.2,55354.1,52209.6,34.28,51869,33936,18.1,21.8,21.9,11.279,7.761,7.97
3/31/2022,8:00:11 AM,Cabral,PitProfile_8AM_0522,-17.51648 °,-149.91388 °,758.9,80.8,5.22,7.96,-74,1.33,0,28.2,55354.6,52209,34.28,51868.3,33936,18.1,21.8,21.9,11.382,7.832,8.148
3/31/2022,8:00:12 AM,Cabral,PitProfile_8AM_0523,-17.51648 °,-149.91388 °,758.8,80.8,5.22,7.96,-74,1.37,0,28.2,55355.2,52208.6,34.28,51867.8,33936,18.1,21.8,21.9,11.465,7.889,8.229
3/31/2022,8:00:13 AM,Cabral,PitProfile_8AM_0524,-17.51648 °,-149.91388 °,758.8,80.8,5.22,7.96,-74,1.4,0,28.2,55354.6,52207.6,34.28,51866.7,33935,18.1,21.8,21.9,11.534,7.937,8.255
3/31/2022,8:00:14 AM,Cabral,PitProfile_8AM_0525,-17.51648 °,-149.91388 °,759,80.8,5.21,7.97,-74,1.7,0,28.2,55356.6,52208.2,34.28,51867.2,33935,18.1,21.8,21.9,11.672,8.031,8.344
3/31/2022,8:00:15 AM,Cabral,PitProfile_8AM_0526,-17.51648 °,-149.91388 °,759,80.8,5.21,7.97,-74,1.75,0,28.2,55356.9,52208.1,34.28,51867.1,33935,18.1,21.8,21.9,11.722,8.066,8.34
3/31/2022,8:00:16 AM,Cabral,PitProfile_8AM_0527,-17.51648 °,-149.91388 °,758.9,80.9,5.22,7.97,-74,2.21,0,28.2,55358.1,52208.3,34.28,51867.2,33935,18.1,21.8,21.9,11.828,8.139,8.39
3/31/2022,8:00:17 AM,Cabral,PitProfile_8AM_0528,-17.51648 °,-149.91388 °,758.8,80.9,5.22,7.97,-74.1,2.32,0,28.2,55357.1,52206.8,34.28,51865.5,33934,18.1,21.8,21.9,11.909,8.194,8.4
3/31/2022,8:00:18 AM,Cabral,PitProfile_8AM_0529,-17.51648 °,-149.91388 °,758.8,80.9,5.22,7.97,-74.1,2.39,0,28.2,55358.1,52207.4,34.28,51866.2,33935,18.1,21.8,21.9,11.984,8.246,8.483
3/31/2022,8:00:19 AM,Cabral,PitProfile_8AM_0530,-17.51648 °,-149.91388 °,759,80.9,5.22,7.97,-74.1,2.47,0,28.2,55357.8,52206.3,34.28,51864.9,33934,18.1,21.8,21.9,12.108,8.332,8.579
3/31/2022,8:00:20 AM,Cabral,PitProfile_8AM_0531,-17.51648 °,-149.91388 °,758.9,81,5.22,7.97,-74.1,2.71,0,28.2,55358.5,52206.6,34.28,51865.2,33934,18.1,21.8,21.9,12.189,8.387,8.588
3/31/2022,8:00:21 AM,Cabral,PitProfile_8AM_0532,-17.51647 °,-149.91388 °,758.9,81,5.22,7.97,-74.2,2.83,0,28.2,55359.3,52206.8,34.28,51865.4,33934,18.1,21.8,21.9,12.239,8.421,8.588
3/31/2022,8:00:22 AM,Cabral,PitProfile_8AM_0533,-17.51647 °,-149.91388 °,759,81,5.23,7.97,-74.2,3.11,0,28.2,55359.9,52206.7,34.28,51865.2,33934,18.1,21.8,21.9,12.315,8.474,8.612
3/31/2022,8:00:23 AM,Cabral,PitProfile_8AM_0534,-17.51647 °,-149.91388 °,759,81,5.23,7.97,-74.3,3.46,0,28.2,55360.8,52206.8,34.28,51865.2,33934,18.1,21.8,21.9,12.365,8.508,8.657
3/31/2022,8:00:24 AM,Cabral,PitProfile_8AM_0535,-17.51647 °,-149.91388 °,758.8,81.1,5.23,7.97,-74.4,3.3,0,28.2,55360.4,52206,34.28,51864.3,33934,18.1,21.8,21.9,12.402,8.534,8.648
3/31/2022,8:00:25 AM,Cabral,PitProfile_8AM_0536,-17.51647 °,-149.91388 °,758.9,81.1,5.23,7.97,-74.5,4.14,0,28.2,55362.4,52207,34.28,51865.2,33935,18.1,21.8,21.9,12.442,8.561,8.599
3/31/2022,8:00:26 AM,Cabral,PitProfile_8AM_0537,-17.51647 °,-149.91388 °,758.9,81.1,5.23,7.97,-74.5,4.08,0,28.2,55361.8,52206,34.28,51864.1,33934,18.1,21.8,21.9,12.479,8.587,8.643
3/31/2022,8:00:27 AM,Cabral,PitProfile_8AM_0538,-17.51648 °,-149.91388 °,758.8,81.1,5.23,7.98,-74.6,4.37,0,28.2,55362.6,52206.3,34.28,51864.4,33934,18.1,21.8,21.9,12.517,8.613,8.676
3/31/2022,8:00:28 AM,Cabral,PitProfile_8AM_0539,-17.51648 °,-149.91388 °,758.9,81.1,5.23,7.98,-74.7,4.73,0,28.2,55362.3,52205,34.28,51862.9,33933,18.1,21.8,21.9,12.542,8.63,8.667
3/31/2022,8:00:29 AM,Cabral,PitProfile_8AM_0540,-17.51647 °,-149.91388 °,758.9,81.1,5.23,7.98,-74.7,4.89,0,28.2,55363.8,52205.8,34.28,51863.7,33934,18.1,21.8,21.9,12.548,8.634,8.636
3/31/2022,8:00:30 AM,Cabral,PitProfile_8AM_0541,-17.51647 °,-149.91388 °,758.8,81.1,5.23,7.98,-74.8,4.81,0,28.2,55363,52204.7,34.27,51862.6,33933,18.1,21.8,21.8,12.562,8.643,8.654
3/31/2022,8:00:31 AM,Cabral,PitProfile_8AM_0542,-17.51647 °,-149.91388 °,758.9,81.1,5.23,7.98,-74.8,4.87,0,28.2,55362.6,52203.7,34.27,51861.5,33932,18.1,21.8,21.8,12.578,8.655,8.683
3/31/2022,8:00:32 AM,Cabral,PitProfile_8AM_0543,-17.51648 °,-149.91388 °,758.9,81.1,5.23,7.98,-74.8,5.18,0,28.2,55363.3,52204.1,34.27,51861.9,33933,18.1,21.8,21.8,12.587,8.661,8.682
3/31/2022,8:00:33 AM,Cabral,PitProfile_8AM_0544,-17.51648 °,-149.91388 °,758.9,81.1,5.23,7.98,-74.8,5.05,0,28.2,55363.2,52203.8,34.27,51861.5,33932,18.1,21.8,21.8,12.588,8.661,8.666
3/31/2022,8:00:34 AM,Cabral,PitProfile_8AM_0545,-17.51648 °,-149.91388 °,758.8,81.1,5.23,7.98,-74.7,4.78,0,28.2,55362.5,52203,34.27,51860.7,33932,18.1,21.8,21.8,12.593,8.665,8.667
3/31/2022,8:00:35 AM,Cabral,PitProfile_8AM_0546,-17.51648 °,-149.91388 °,758.8,81.1,5.23,7.98,-74.7,4.29,0,28.2,55362.5,52202.8,34.27,51860.5,33932,18.1,21.8,21.8,12.609,8.676,8.707
3/31/2022,8:00:36 AM,Cabral,PitProfile_8AM_0547,-17.51648 °,-149.91388 °,758.8,81.1,5.23,7.98,-74.7,4.1,0,28.2,55362.6,52202.7,34.27,51860.4,33932,18.1,21.8,21.8,12.61,8.677,8.694
3/31/2022,8:00:37 AM,Cabral,PitProfile_8AM_0548,-17.51648 °,-149.91388 °,758.9,81.1,5.23,7.98,-74.6,3.78,0,28.2,55362.5,52202.4,34.27,51860.1,33932,18.1,21.8,21.8,12.598,8.669,8.639
3/31/2022,8:00:38 AM,Cabral,PitProfile_8AM_0549,-17.51648 °,-149.91388 °,758.9,81.1,5.23,7.98,-74.6,4.55,0,28.2,55363.8,52203.5,34.27,51861.2,33932,18.1,21.8,21.8,12.602,8.671,8.661
