DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),ODO (% Sat),ODO (mg/L),pH,pH (mV),Turbidity (FNU),TSS (mg/L),Temp (°C),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Resistivity (ohms-cm),Sigma-T (s t),Sigma (s),Pressure (psi a),Depth (m),Vertical Position (m)
3/30/2022,4:03:07 PM,Cabral,PitProfile_4PM,-17.51648 °,-149.91385 °,757.9,107.4,6.81,7.98,-75.1,0.46,0,29.3,56503.7,52238.7,34.27,51769.7,33955,17.7,21.4,21.4,0.789,0.543,0.54
3/30/2022,4:03:08 PM,Cabral,PitProfile_4PM,-17.51648 °,-149.91385 °,757.8,107.4,6.81,7.98,-75.1,0.45,0,29.3,56504.4,52238.9,34.27,51769.8,33955,17.7,21.4,21.4,0.8,0.551,0.562
3/30/2022,4:03:09 PM,Cabral,PitProfile_4PM,-17.51648 °,-149.91385 °,757.8,107.4,6.81,7.98,-75.1,0.45,0,29.3,56506.5,52240,34.27,51770.8,33956,17.7,21.4,21.4,0.814,0.56,0.589
3/30/2022,4:03:10 PM,Cabral,PitProfile_4PM,-17.51648 °,-149.91385 °,757.9,107.5,6.81,7.98,-75.2,0.47,0,29.3,56508,52240.4,34.27,51771.1,33956,17.7,21.4,21.4,0.831,0.572,0.607
3/30/2022,4:03:11 PM,Cabral,PitProfile_4PM,-17.51648 °,-149.91385 °,757.8,107.5,6.81,7.98,-75.2,0.46,0,29.3,56509.4,52241.1,34.27,51771.7,33957,17.7,21.4,21.4,0.842,0.579,0.628
3/30/2022,4:03:12 PM,Cabral,PitProfile_4PM,-17.51648 °,-149.91385 °,757.9,107.5,6.81,7.98,-75.2,0.47,0,29.3,56512.1,52242,34.27,51772.5,33957,17.7,21.4,21.4,0.865,0.595,0.653
3/30/2022,4:03:13 PM,Cabral,PitProfile_4PM,-17.51648 °,-149.91385 °,757.8,107.5,6.81,7.98,-75.2,0.48,0,29.3,56515.2,52243.3,34.27,51773.5,33958,17.7,21.4,21.4,0.885,0.609,0.676
3/30/2022,4:03:14 PM,Cabral,PitProfile_4PM,-17.51648 °,-149.91385 °,757.8,107.5,6.81,7.98,-75.2,0.48,0,29.3,56516.2,52243.1,34.27,51773.1,33958,17.7,21.4,21.4,0.908,0.625,0.717
3/30/2022,4:03:15 PM,Cabral,PitProfile_4PM,-17.51647 °,-149.91385 °,757.8,107.6,6.81,7.98,-75.2,0.5,0,29.3,56518.4,52243.7,34.27,51773.6,33958,17.7,21.4,21.4,0.935,0.643,0.738
3/30/2022,4:03:16 PM,Cabral,PitProfile_4PM,-17.51648 °,-149.91385 °,757.9,107.6,6.81,7.98,-75.2,0.5,0,29.3,56517.9,52242.2,34.27,51772,33957,17.7,21.4,21.4,0.967,0.666,0.761
3/30/2022,4:03:17 PM,Cabral,PitProfile_4PM,-17.51648 °,-149.91385 °,757.9,107.6,6.81,7.98,-75.2,0.5,0,29.3,56518.5,52242.3,34.27,51772.1,33958,17.7,21.4,21.4,1.001,0.689,0.794
3/30/2022,4:03:18 PM,Cabral,PitProfile_4PM,-17.51648 °,-149.91385 °,757.9,107.6,6.81,7.98,-75.2,0.51,0,29.3,56518.6,52241.9,34.27,51771.5,33957,17.7,21.4,21.4,1.034,0.712,0.818
3/30/2022,4:03:19 PM,Cabral,PitProfile_4PM,-17.51647 °,-149.91385 °,757.9,107.6,6.81,7.98,-75.2,0.52,0,29.3,56519,52241.7,34.27,51771.3,33957,17.7,21.4,21.4,1.069,0.736,0.839
3/30/2022,4:03:20 PM,Cabral,PitProfile_4PM,-17.51647 °,-149.91385 °,757.9,107.6,6.81,7.98,-75.2,0.51,0,29.3,56519.1,52241.7,34.27,51771.3,33957,17.7,21.4,21.4,1.113,0.766,0.855
3/30/2022,4:03:21 PM,Cabral,PitProfile_4PM,-17.51647 °,-149.91385 °,757.8,107.6,6.81,7.98,-75.2,0.52,0,29.3,56518.7,52241.5,34.27,51771.1,33957,17.7,21.4,21.4,1.145,0.788,0.842
3/30/2022,4:03:22 PM,Cabral,PitProfile_4PM,-17.51647 °,-149.91385 °,757.9,107.6,6.81,7.98,-75.2,0.53,0,29.3,56518.7,52241.7,34.27,51771.3,33957,17.7,21.4,21.4,1.177,0.81,0.883
3/30/2022,4:03:23 PM,Cabral,PitProfile_4PM,-17.51647 °,-149.91385 °,757.8,107.6,6.81,7.98,-75.2,0.53,0,29.3,56518,52241.2,34.27,51770.8,33957,17.7,21.4,21.4,1.201,0.827,0.899
3/30/2022,4:03:24 PM,Cabral,PitProfile_4PM,-17.51647 °,-149.91385 °,757.8,107.6,6.81,7.98,-75.2,0.51,0,29.3,56516.7,52239.8,34.27,51769.5,33956,17.7,21.4,21.4,1.242,0.855,0.926
3/30/2022,4:03:25 PM,Cabral,PitProfile_4PM,-17.51647 °,-149.91385 °,757.9,107.6,6.81,7.98,-75.2,0.51,0,29.3,56517.1,52240,34.27,51769.7,33956,17.7,21.4,21.4,1.267,0.872,0.948
3/30/2022,4:03:26 PM,Cabral,PitProfile_4PM,-17.51647 °,-149.91385 °,757.9,107.6,6.81,7.98,-75.3,0.51,0,29.3,56518.5,52240.9,34.27,51770.5,33957,17.7,21.4,21.4,1.291,0.889,0.978
3/30/2022,4:03:27 PM,Cabral,PitProfile_4PM,-17.51648 °,-149.91385 °,757.9,107.6,6.81,7.98,-75.3,0.5,0,29.3,56519.5,52241.2,34.27,51770.6,33957,17.7,21.4,21.4,1.324,0.912,0.985
3/30/2022,4:03:28 PM,Cabral,PitProfile_4PM,-17.51648 °,-149.91385 °,757.8,107.6,6.82,7.98,-75.4,0.49,0,29.3,56520.6,52241.9,34.27,51771.4,33957,17.7,21.4,21.4,1.366,0.94,1.032
3/30/2022,4:03:29 PM,Cabral,PitProfile_4PM,-17.51648 °,-149.91385 °,757.9,107.6,6.82,7.99,-75.4,0.49,0,29.3,56520.9,52241.9,34.27,51771.3,33957,17.7,21.4,21.4,1.389,0.956,1.064
3/30/2022,4:03:30 PM,Cabral,PitProfile_4PM,-17.51648 °,-149.91385 °,757.8,107.6,6.82,7.99,-75.5,0.49,0,29.3,56520.6,52241.3,34.27,51770.7,33957,17.7,21.4,21.4,1.432,0.986,1.104
3/30/2022,4:03:31 PM,Cabral,PitProfile_4PM,-17.51648 °,-149.91385 °,757.9,107.6,6.82,7.99,-75.5,0.49,0,29.3,56521.6,52241.9,34.27,51771.2,33957,17.7,21.4,21.4,1.464,1.008,1.076
3/30/2022,4:03:32 PM,Cabral,PitProfile_4PM,-17.51648 °,-149.91385 °,757.9,107.7,6.82,7.99,-75.5,0.47,0,29.3,56521.1,52241.3,34.27,51770.6,33957,17.7,21.4,21.4,1.49,1.026,1.099
3/30/2022,4:03:33 PM,Cabral,PitProfile_4PM,-17.51648 °,-149.91385 °,757.9,107.7,6.82,7.99,-75.6,0.46,0,29.3,56521.5,52241.4,34.27,51770.7,33957,17.7,21.4,21.4,1.543,1.062,1.164
3/30/2022,4:03:34 PM,Cabral,PitProfile_4PM,-17.51648 °,-149.91385 °,757.9,107.7,6.82,7.99,-75.6,0.46,0,29.3,56522.1,52242.1,34.27,51771.4,33957,17.7,21.4,21.4,1.591,1.095,1.391
3/30/2022,4:03:35 PM,Cabral,PitProfile_4PM,-17.51648 °,-149.91385 °,757.9,107.6,6.82,7.99,-75.6,0.48,0,29.3,56520.2,52243,34.27,51772.6,33958,17.7,21.4,21.4,1.673,1.152,1.482
3/30/2022,4:03:36 PM,Cabral,PitProfile_4PM,-17.51648 °,-149.91385 °,757.9,107.5,6.81,7.99,-75.5,0.47,0,29.3,56517.6,52243.3,34.27,51773.2,33958,17.7,21.4,21.4,1.737,1.196,1.504
3/30/2022,4:03:37 PM,Cabral,PitProfile_4PM,-17.51648 °,-149.91385 °,757.9,107.3,6.8,7.99,-75.4,0.49,0,29.3,56509.9,52242.3,34.27,51773,33957,17.7,21.4,21.4,1.85,1.273,1.568
3/30/2022,4:03:38 PM,Cabral,PitProfile_4PM,-17.51648 °,-149.91385 °,757.9,107.1,6.79,7.98,-75.3,0.49,0,29.3,56496,52242,34.27,51774.3,33957,17.7,21.4,21.4,1.934,1.331,1.612
3/30/2022,4:03:39 PM,Cabral,PitProfile_4PM,-17.51648 °,-149.91385 °,757.9,106.9,6.78,7.98,-75.3,0.48,0,29.2,56486.7,52244.5,34.27,51778.2,33959,17.7,21.4,21.4,1.999,1.376,1.631
3/30/2022,4:03:40 PM,Cabral,PitProfile_4PM,-17.51648 °,-149.91385 °,757.9,106.5,6.75,7.98,-75.2,0.45,0,29.2,56465.3,52247.9,34.28,51784.5,33961,17.7,21.4,21.5,2.115,1.456,1.69
3/30/2022,4:03:41 PM,Cabral,PitProfile_4PM,-17.51648 °,-149.91385 °,757.9,106.2,6.74,7.98,-75.1,0.44,0,29.2,56446.2,52248.3,34.28,51787.1,33961,17.7,21.5,21.5,2.208,1.52,1.749
3/30/2022,4:03:42 PM,Cabral,PitProfile_4PM,-17.51648 °,-149.91385 °,757.9,105.7,6.71,7.98,-75,0.44,0,29.2,56424.4,52250.7,34.28,51792.3,33963,17.7,21.5,21.5,2.302,1.585,1.764
3/30/2022,4:03:43 PM,Cabral,PitProfile_4PM,-17.51648 °,-149.91385 °,757.9,105.3,6.68,7.98,-75,0.45,0,29.2,56406.6,52251.9,34.28,51795.7,33964,17.7,21.5,21.5,2.374,1.634,1.798
3/30/2022,4:03:44 PM,Cabral,PitProfile_4PM,-17.51648 °,-149.91385 °,757.9,104.9,6.66,7.98,-74.9,0.42,0,29.1,56380.7,52254,34.28,51801.1,33965,17.7,21.5,21.5,2.454,1.689,1.835
3/30/2022,4:03:45 PM,Cabral,PitProfile_4PM,-17.51648 °,-149.91385 °,757.9,104.4,6.63,7.98,-74.9,0.4,0,29.1,56360.6,52255.1,34.28,51804.7,33966,17.7,21.5,21.5,2.503,1.723,1.886
3/30/2022,4:03:46 PM,Cabral,PitProfile_4PM,-17.51648 °,-149.91385 °,757.9,104,6.61,7.98,-74.9,0.38,0,29.1,56343.2,52256.5,34.29,51808.2,33967,17.7,21.5,21.5,2.547,1.753,1.929
3/30/2022,4:03:47 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,103.5,6.58,7.98,-74.8,0.37,0,29.1,56319.8,52260.6,34.29,51815.5,33969,17.8,21.5,21.5,2.618,1.802,1.967
3/30/2022,4:03:48 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,102.9,6.54,7.97,-74.8,0.34,0,29.1,56308.7,52262.6,34.29,51819,33971,17.8,21.5,21.5,2.69,1.851,2.011
3/30/2022,4:03:49 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,99.1,6.3,7.97,-74.7,0.36,0,29,56299.5,52264.2,34.29,51821.8,33972,17.8,21.5,21.5,2.735,1.882,2.033
3/30/2022,4:03:50 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,98.3,6.25,7.97,-74.6,0.38,0,29,56289.8,52269.3,34.3,51828.6,33975,17.8,21.5,21.5,2.802,1.929,2.09
3/30/2022,4:03:51 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,97.5,6.2,7.97,-74.5,0.38,0,29,56277.3,52270.4,34.3,51831.3,33976,17.8,21.5,21.5,2.855,1.965,2.106
3/30/2022,4:03:52 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,97.2,6.18,7.97,-74.4,0.39,0,29,56264,52272.2,34.3,51834.9,33977,17.8,21.5,21.6,2.921,2.011,2.149
3/30/2022,4:03:53 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,97,6.17,7.97,-74.4,0.39,0,29,56254.2,52275.9,34.3,51840.2,33979,17.8,21.5,21.6,2.962,2.038,2.154
3/30/2022,4:03:54 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,96.5,6.14,7.97,-74.2,0.43,0,29,56238,52278.4,34.31,51844.8,33981,17.8,21.6,21.6,3.024,2.081,2.208
3/30/2022,4:03:55 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,96.3,6.13,7.96,-74.1,0.44,0,28.9,56221.8,52280.9,34.31,51849.4,33983,17.8,21.6,21.6,3.069,2.112,2.218
3/30/2022,4:03:56 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,96,6.12,7.96,-74.1,0.46,0,28.9,56212.4,52284.4,34.31,51854.5,33985,17.8,21.6,21.6,3.1,2.134,2.199
3/30/2022,4:03:57 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,95.7,6.1,7.96,-74,0.48,0,28.9,56198,52286.9,34.31,51858.9,33986,17.8,21.6,21.6,3.147,2.166,2.226
3/30/2022,4:03:58 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,95.5,6.08,7.96,-73.9,0.51,0,28.9,56181.7,52285.5,34.31,51859.1,33986,17.8,21.6,21.6,3.176,2.186,2.233
3/30/2022,4:03:59 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,95.4,6.08,7.96,-73.9,0.52,0,28.9,56165.3,52280.1,34.31,51855.1,33982,17.8,21.6,21.6,3.202,2.203,2.28
3/30/2022,4:04:00 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,95.1,6.06,7.96,-73.8,0.55,0,28.9,56131.5,52275.2,34.31,51853.5,33979,17.8,21.6,21.6,3.24,2.23,2.293
3/30/2022,4:04:01 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,94.9,6.05,7.96,-73.7,0.56,0,28.8,56115.5,52278,34.31,51858.4,33981,17.8,21.6,21.6,3.268,2.249,2.345
3/30/2022,4:04:02 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,94.6,6.04,7.96,-73.6,0.57,0,28.8,56097.3,52279.9,34.31,51862.7,33982,17.8,21.6,21.6,3.297,2.269,2.358
3/30/2022,4:04:03 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,94.3,6.02,7.96,-73.6,0.58,0,28.8,56082.9,52279.8,34.31,51864.2,33982,17.8,21.6,21.6,3.322,2.286,2.377
3/30/2022,4:04:04 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,93.8,5.99,7.96,-73.6,0.58,0,28.8,56056.3,52280.7,34.31,51868.2,33982,17.8,21.6,21.6,3.354,2.308,2.392
3/30/2022,4:04:05 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,93.4,5.96,7.95,-73.5,0.58,0,28.8,56038.4,52280.6,34.31,51870.2,33982,17.8,21.6,21.6,3.379,2.326,2.401
3/30/2022,4:04:06 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,93.1,5.95,7.95,-73.5,0.58,0,28.7,56022.8,52280.5,34.31,51871.8,33982,17.8,21.6,21.6,3.406,2.344,2.433
3/30/2022,4:04:07 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,92.7,5.92,7.95,-73.5,0.57,0,28.7,55998.1,52282.1,34.32,51876.4,33983,17.9,21.6,21.7,3.446,2.372,2.447
3/30/2022,4:04:08 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,92.3,5.9,7.95,-73.5,0.57,0,28.7,55977.8,52284.9,34.32,51881.9,33985,17.9,21.7,21.7,3.486,2.399,2.475
3/30/2022,4:04:09 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,92,5.88,7.95,-73.5,0.54,0,28.7,55968.4,52288,34.32,51886.4,33987,17.9,21.7,21.7,3.511,2.416,2.5
3/30/2022,4:04:10 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,91.6,5.86,7.95,-73.5,0.53,0,28.7,55952.5,52287.2,34.32,51887.4,33987,17.9,21.7,21.7,3.553,2.445,2.566
3/30/2022,4:04:11 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,91.3,5.84,7.95,-73.5,0.52,0,28.7,55937.5,52284.9,34.32,51886.5,33985,17.9,21.7,21.7,3.589,2.47,2.599
3/30/2022,4:04:12 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,91,5.82,7.95,-73.5,0.51,0,28.6,55928.9,52282.8,34.32,51885.2,33984,17.9,21.7,21.7,3.618,2.49,2.593
3/30/2022,4:04:13 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.8,90.7,5.81,7.95,-73.5,0.48,0,28.6,55911.9,52277.5,34.32,51881.2,33980,17.9,21.7,21.7,3.678,2.531,2.676
3/30/2022,4:04:14 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.8,90.5,5.79,7.96,-73.5,0.49,0,28.6,55900.9,52274.8,34.31,51879.4,33979,17.9,21.7,21.7,3.725,2.564,2.72
3/30/2022,4:04:15 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,90.3,5.78,7.96,-73.6,0.49,0,28.6,55891.3,52271.3,34.31,51876.7,33976,17.9,21.7,21.7,3.761,2.588,2.729
3/30/2022,4:04:16 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,90.2,5.77,7.96,-73.6,0.5,0,28.6,55877.2,52264,34.31,51870.2,33972,17.9,21.7,21.7,3.821,2.629,2.724
3/30/2022,4:04:17 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,90,5.76,7.96,-73.7,0.5,0,28.6,55868.9,52259.3,34.3,51865.9,33969,17.9,21.7,21.7,3.862,2.658,2.743
3/30/2022,4:04:18 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,90,5.76,7.96,-73.7,0.49,0,28.6,55865.5,52258.3,34.3,51865.1,33968,17.9,21.7,21.7,3.897,2.682,2.764
3/30/2022,4:04:19 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,89.9,5.76,7.96,-73.7,0.52,0,28.6,55861.1,52256.5,34.3,51863.6,33967,17.9,21.7,21.7,3.936,2.709,2.758
3/30/2022,4:04:20 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,89.9,5.76,7.96,-73.8,0.52,0,28.6,55856,52253.9,34.3,51861.3,33965,17.9,21.7,21.7,3.97,2.732,2.783
3/30/2022,4:04:21 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,89.9,5.75,7.96,-73.8,0.53,0,28.6,55849,52249.3,34.3,51857,33962,17.9,21.7,21.7,4.007,2.757,2.83
3/30/2022,4:04:22 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,89.8,5.75,7.96,-73.8,0.53,0,28.6,55846.7,52248.4,34.3,51856.2,33961,17.9,21.7,21.7,4.035,2.777,2.872
3/30/2022,4:04:23 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,89.8,5.75,7.96,-73.8,0.54,0,28.6,55843.8,52246.4,34.29,51854.3,33960,17.9,21.7,21.7,4.058,2.793,2.901
3/30/2022,4:04:24 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,89.8,5.75,7.96,-73.8,0.54,0,28.6,55840.7,52245.7,34.29,51853.9,33960,17.9,21.7,21.7,4.094,2.817,2.907
3/30/2022,4:04:25 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.8,89.7,5.74,7.96,-73.8,0.53,0,28.6,55837.4,52244.6,34.29,51853.1,33959,17.9,21.7,21.7,4.128,2.841,2.951
3/30/2022,4:04:26 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,89.7,5.74,7.96,-73.8,0.53,0,28.6,55833.9,52244.2,34.29,51853,33959,17.9,21.7,21.7,4.154,2.859,2.981
3/30/2022,4:04:27 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,89.6,5.74,7.96,-73.8,0.53,0,28.6,55827.4,52242.4,34.29,51851.7,33958,17.9,21.7,21.7,4.196,2.888,2.997
3/30/2022,4:04:28 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,89.5,5.73,7.96,-73.9,0.53,0,28.6,55822.5,52240.8,34.29,51850.6,33957,17.9,21.7,21.7,4.224,2.907,2.989
3/30/2022,4:04:29 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,89.4,5.73,7.96,-73.9,0.51,0,28.6,55816,52239.8,34.29,51850.1,33956,17.9,21.7,21.7,4.281,2.946,3.058
3/30/2022,4:04:30 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,89.3,5.72,7.96,-73.9,0.53,0,28.6,55812.3,52240.5,34.29,51851.3,33956,17.9,21.7,21.7,4.32,2.973,3.07
3/30/2022,4:04:31 PM,Cabral,PitProfile_4PM,-17.51649 °,-149.91385 °,757.9,89.2,5.72,7.96,-73.9,0.55,0,28.6,55808.7,52239.5,34.29,51850.7,33956,17.9,21.7,21.7,4.352,2.995,3.1
