"Plot Title: CT_350_Varari"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739350, SEN S/N: 20739350)","Temp, °F (LGR S/N: 20739350, SEN S/N: 20739350)"
1,03/23/22 08:20:00 AM,2933.9,79.25
2,03/23/22 08:40:00 AM,2921.8,79.38
3,03/23/22 09:00:00 AM,40143.9,81.93
4,03/23/22 09:20:00 AM,40511.9,82.45
5,03/23/22 09:40:00 AM,40841.8,84.24
6,03/23/22 10:00:00 AM,40812.6,83.91
7,03/23/22 10:20:00 AM,40703.5,83.14
8,03/23/22 10:40:00 AM,40667.2,82.99
9,03/23/22 11:00:00 AM,40620.1,82.96
10,03/23/22 11:20:00 AM,40656.3,83.01
11,03/23/22 11:40:00 AM,40649.1,83.26
12,03/23/22 12:00:00 PM,40685.3,83.39
13,03/23/22 12:20:00 PM,40699.8,83.64
14,03/23/22 12:40:00 PM,40754.3,83.84
15,03/23/22 01:00:00 PM,40736.2,83.89
16,03/23/22 01:20:00 PM,40787.1,84.04
17,03/23/22 01:40:00 PM,40816.2,84.27
18,03/23/22 02:00:00 PM,40830.8,84.31
19,03/23/22 02:20:00 PM,40849.1,84.52
20,03/23/22 02:40:00 PM,40903.9,84.70
21,03/23/22 03:00:00 PM,40944.2,84.70
22,03/23/22 03:20:00 PM,40918.6,84.88
23,03/23/22 03:40:00 PM,40955.2,85.05
24,03/23/22 04:00:00 PM,40911.2,85.05
25,03/23/22 04:20:00 PM,40958.9,85.21
26,03/23/22 04:40:00 PM,40966.2,85.05
27,03/23/22 05:00:00 PM,40966.2,84.97
28,03/23/22 05:20:00 PM,40958.9,84.88
29,03/23/22 05:40:00 PM,40918.6,84.76
30,03/23/22 06:00:00 PM,40903.9,84.65
31,03/23/22 06:20:00 PM,40903.9,84.51
32,03/23/22 06:40:00 PM,40882.0,84.38
33,03/23/22 07:00:00 PM,40823.5,84.29
34,03/23/22 07:20:00 PM,40838.1,84.20
35,03/23/22 07:40:00 PM,40841.8,84.11
36,03/23/22 08:00:00 PM,40776.2,84.04
37,03/23/22 08:20:00 PM,40772.5,84.00
38,03/23/22 08:40:00 PM,40787.1,83.93
39,03/23/22 09:00:00 PM,40758.0,83.84
40,03/23/22 09:20:00 PM,40710.7,83.80
41,03/23/22 09:40:00 PM,40728.9,83.75
42,03/23/22 10:00:00 PM,40721.6,83.66
43,03/23/22 10:20:00 PM,40728.9,83.62
44,03/23/22 10:40:00 PM,40732.5,83.57
45,03/23/22 11:00:00 PM,40707.1,83.57
46,03/23/22 11:20:00 PM,40710.7,83.52
47,03/23/22 11:40:00 PM,40660.0,83.44
48,03/24/22 12:00:00 AM,40674.5,83.37
49,03/24/22 12:20:00 AM,40660.0,83.35
50,03/24/22 12:40:00 AM,40649.1,83.30
51,03/24/22 01:00:00 AM,40667.2,83.23
52,03/24/22 01:20:00 AM,40652.7,83.19
53,03/24/22 01:40:00 AM,40645.5,83.10
54,03/24/22 02:00:00 AM,40612.9,83.05
55,03/24/22 02:20:00 AM,40623.8,82.98
56,03/24/22 02:40:00 AM,40602.1,82.92
57,03/24/22 03:00:00 AM,40616.5,82.89
58,03/24/22 03:20:00 AM,40602.1,82.83
59,03/24/22 03:40:00 AM,40591.2,82.76
60,03/24/22 04:00:00 AM,40522.7,82.69
61,03/24/22 04:20:00 AM,40569.6,82.63
