date,TempInSitu,AbsPressure,Depth,LoggerID
2023-05-29T16:00:00Z,28.953,104.872,0.331,WL_870_VSled_20230617
2023-05-29T16:02:00Z,29.053,104.821,0.326,WL_870_VSled_20230617
2023-05-29T16:04:00Z,29.053,104.911,0.336,WL_870_VSled_20230617
2023-05-29T16:06:00Z,29.053,104.893,0.334,WL_870_VSled_20230617
2023-05-29T16:08:00Z,29.053,105.434,0.389,WL_870_VSled_20230617
2023-05-29T16:10:00Z,29.053,105.055,0.35,WL_870_VSled_20230617
2023-05-29T16:12:00Z,29.053,104.821,0.326,WL_870_VSled_20230617
2023-05-29T16:14:00Z,29.053,104.929,0.337,WL_870_VSled_20230617
2023-05-29T16:16:00Z,29.053,104.893,0.334,WL_870_VSled_20230617
2023-05-29T16:18:00Z,29.053,105.073,0.352,WL_870_VSled_20230617
2023-05-29T16:20:00Z,29.053,105.127,0.358,WL_870_VSled_20230617
2023-05-29T16:22:00Z,29.053,105.019,0.347,WL_870_VSled_20230617
2023-05-29T16:24:00Z,29.053,105.091,0.354,WL_870_VSled_20230617
2023-05-29T16:26:00Z,29.053,105.055,0.35,WL_870_VSled_20230617
2023-05-29T16:28:00Z,29.053,105.019,0.347,WL_870_VSled_20230617
2023-05-29T16:30:00Z,29.053,105.253,0.371,WL_870_VSled_20230617
2023-05-29T16:32:00Z,29.053,105.308,0.376,WL_870_VSled_20230617
2023-05-29T16:34:00Z,29.053,105.019,0.347,WL_870_VSled_20230617
2023-05-29T16:36:00Z,29.053,105.145,0.359,WL_870_VSled_20230617
2023-05-29T16:38:00Z,29.053,105.109,0.356,WL_870_VSled_20230617
2023-05-29T16:40:00Z,29.053,105.109,0.356,WL_870_VSled_20230617
2023-05-29T16:42:00Z,29.053,105.181,0.363,WL_870_VSled_20230617
2023-05-29T16:44:00Z,29.053,105.055,0.35,WL_870_VSled_20230617
2023-05-29T16:46:00Z,29.053,105.452,0.391,WL_870_VSled_20230617
2023-05-29T16:48:00Z,29.053,105.217,0.367,WL_870_VSled_20230617
2023-05-29T16:50:00Z,29.053,105.289,0.374,WL_870_VSled_20230617
2023-05-29T16:52:00Z,29.053,105.145,0.359,WL_870_VSled_20230617
2023-05-29T16:54:00Z,29.053,105.163,0.361,WL_870_VSled_20230617
2023-05-29T16:56:00Z,29.053,105.434,0.389,WL_870_VSled_20230617
2023-05-29T16:58:00Z,29.053,105.181,0.363,WL_870_VSled_20230617
2023-05-29T17:00:00Z,29.053,105.199,0.365,WL_870_VSled_20230617
2023-05-29T17:02:00Z,29.053,105.217,0.367,WL_870_VSled_20230617
2023-05-29T17:04:00Z,29.053,105.217,0.367,WL_870_VSled_20230617
2023-05-29T17:06:00Z,28.953,105.106,0.355,WL_870_VSled_20230617
2023-05-29T17:08:00Z,28.953,105.214,0.366,WL_870_VSled_20230617
2023-05-29T17:10:00Z,28.953,105.25,0.37,WL_870_VSled_20230617
2023-05-29T17:12:00Z,28.953,105.286,0.374,WL_870_VSled_20230617
2023-05-29T17:14:00Z,28.953,105.485,0.394,WL_870_VSled_20230617
2023-05-29T17:16:00Z,28.953,105.286,0.374,WL_870_VSled_20230617
2023-05-29T17:18:00Z,28.953,105.322,0.377,WL_870_VSled_20230617
2023-05-29T17:20:00Z,28.953,105.358,0.381,WL_870_VSled_20230617
2023-05-29T17:22:00Z,28.953,105.557,0.401,WL_870_VSled_20230617
2023-05-29T17:24:00Z,28.953,105.196,0.365,WL_870_VSled_20230617
2023-05-29T17:26:00Z,28.853,105.247,0.369,WL_870_VSled_20230617
2023-05-29T17:28:00Z,28.853,105.481,0.393,WL_870_VSled_20230617
2023-05-29T17:30:00Z,28.853,105.409,0.386,WL_870_VSled_20230617
2023-05-29T17:32:00Z,28.853,105.644,0.41,WL_870_VSled_20230617
2023-05-29T17:34:00Z,28.853,105.283,0.373,WL_870_VSled_20230617
2023-05-29T17:36:00Z,28.853,105.427,0.388,WL_870_VSled_20230617
2023-05-29T17:38:00Z,28.853,105.806,0.426,WL_870_VSled_20230617
2023-05-29T17:40:00Z,28.853,105.391,0.384,WL_870_VSled_20230617
2023-05-29T17:42:00Z,28.853,105.554,0.401,WL_870_VSled_20230617
2023-05-29T17:44:00Z,28.853,105.698,0.415,WL_870_VSled_20230617
2023-05-29T17:46:00Z,28.853,105.337,0.379,WL_870_VSled_20230617
2023-05-29T17:48:00Z,28.754,105.226,0.367,WL_870_VSled_20230617
2023-05-29T17:50:00Z,28.754,105.37,0.382,WL_870_VSled_20230617
2023-05-29T17:52:00Z,28.754,105.803,0.426,WL_870_VSled_20230617
2023-05-29T17:54:00Z,28.754,105.587,0.404,WL_870_VSled_20230617
2023-05-29T17:56:00Z,28.754,105.478,0.393,WL_870_VSled_20230617
2023-05-29T17:58:00Z,28.754,105.496,0.394,WL_870_VSled_20230617
2023-05-29T18:00:00Z,28.754,105.496,0.394,WL_870_VSled_20230617
2023-05-29T18:02:00Z,28.754,105.605,0.406,WL_870_VSled_20230617
2023-05-29T18:04:00Z,28.754,105.695,0.415,WL_870_VSled_20230617
2023-05-29T18:06:00Z,28.754,105.532,0.398,WL_870_VSled_20230617
2023-05-29T18:08:00Z,28.754,105.478,0.393,WL_870_VSled_20230617
2023-05-29T18:10:00Z,28.754,105.731,0.418,WL_870_VSled_20230617
2023-05-29T18:12:00Z,28.754,105.532,0.398,WL_870_VSled_20230617
2023-05-29T18:14:00Z,28.655,105.674,0.412,WL_870_VSled_20230617
2023-05-29T18:16:00Z,28.655,105.655,0.411,WL_870_VSled_20230617
2023-05-29T18:18:00Z,28.655,105.511,0.396,WL_870_VSled_20230617
2023-05-29T18:20:00Z,28.655,105.565,0.401,WL_870_VSled_20230617
2023-05-29T18:22:00Z,28.655,105.674,0.412,WL_870_VSled_20230617
2023-05-29T18:24:00Z,28.655,105.475,0.392,WL_870_VSled_20230617
2023-05-29T18:26:00Z,28.655,105.457,0.39,WL_870_VSled_20230617
2023-05-29T18:28:00Z,28.655,105.908,0.436,WL_870_VSled_20230617
2023-05-29T18:30:00Z,28.655,105.601,0.405,WL_870_VSled_20230617
2023-05-29T18:32:00Z,28.655,105.637,0.409,WL_870_VSled_20230617
2023-05-29T18:34:00Z,28.655,105.782,0.423,WL_870_VSled_20230617
2023-05-29T18:36:00Z,28.655,105.908,0.436,WL_870_VSled_20230617
2023-05-29T18:38:00Z,28.655,105.674,0.412,WL_870_VSled_20230617
2023-05-29T18:40:00Z,28.655,105.8,0.425,WL_870_VSled_20230617
2023-05-29T18:42:00Z,28.655,105.836,0.429,WL_870_VSled_20230617
2023-05-29T18:44:00Z,28.655,105.674,0.412,WL_870_VSled_20230617
2023-05-29T18:46:00Z,28.655,105.818,0.427,WL_870_VSled_20230617
2023-05-29T18:48:00Z,28.655,105.764,0.422,WL_870_VSled_20230617
2023-05-29T18:50:00Z,28.655,105.89,0.435,WL_870_VSled_20230617
2023-05-29T18:52:00Z,28.655,106.016,0.447,WL_870_VSled_20230617
2023-05-29T18:54:00Z,28.655,105.872,0.433,WL_870_VSled_20230617
2023-05-29T18:56:00Z,28.655,106.286,0.475,WL_870_VSled_20230617
2023-05-29T18:58:00Z,28.655,105.98,0.444,WL_870_VSled_20230617
2023-05-29T19:00:00Z,28.655,105.89,0.435,WL_870_VSled_20230617
2023-05-29T19:02:00Z,28.555,106.067,0.452,WL_870_VSled_20230617
2023-05-29T19:04:00Z,28.555,106.103,0.456,WL_870_VSled_20230617
2023-05-29T19:06:00Z,28.555,106.337,0.48,WL_870_VSled_20230617
2023-05-29T19:08:00Z,28.555,105.959,0.441,WL_870_VSled_20230617
2023-05-29T19:10:00Z,28.555,106.139,0.46,WL_870_VSled_20230617
2023-05-29T19:12:00Z,28.555,106.265,0.472,WL_870_VSled_20230617
2023-05-29T19:14:00Z,28.555,106.139,0.46,WL_870_VSled_20230617
2023-05-29T19:16:00Z,28.555,106.626,0.51,WL_870_VSled_20230617
2023-05-29T19:18:00Z,28.555,106.103,0.456,WL_870_VSled_20230617
2023-05-29T19:20:00Z,28.555,106.481,0.495,WL_870_VSled_20230617
2023-05-29T19:22:00Z,28.555,106.265,0.472,WL_870_VSled_20230617
2023-05-29T19:24:00Z,28.555,106.103,0.456,WL_870_VSled_20230617
2023-05-29T19:26:00Z,28.555,106.355,0.482,WL_870_VSled_20230617
2023-05-29T19:28:00Z,28.555,106.59,0.506,WL_870_VSled_20230617
2023-05-29T19:30:00Z,28.456,106.388,0.485,WL_870_VSled_20230617
2023-05-29T19:32:00Z,28.456,106.226,0.468,WL_870_VSled_20230617
2023-05-29T19:34:00Z,28.555,106.409,0.487,WL_870_VSled_20230617
2023-05-29T19:36:00Z,28.555,106.319,0.478,WL_870_VSled_20230617
2023-05-29T19:38:00Z,28.456,106.028,0.448,WL_870_VSled_20230617
2023-05-29T19:40:00Z,28.456,106.442,0.49,WL_870_VSled_20230617
2023-05-29T19:42:00Z,28.456,106.514,0.498,WL_870_VSled_20230617
2023-05-29T19:44:00Z,28.456,106.568,0.503,WL_870_VSled_20230617
2023-05-29T19:46:00Z,28.456,106.514,0.498,WL_870_VSled_20230617
2023-05-29T19:48:00Z,28.456,106.623,0.509,WL_870_VSled_20230617
2023-05-29T19:50:00Z,28.456,106.514,0.498,WL_870_VSled_20230617
2023-05-29T19:52:00Z,28.456,106.731,0.52,WL_870_VSled_20230617
2023-05-29T19:54:00Z,28.456,107.127,0.561,WL_870_VSled_20230617
2023-05-29T19:56:00Z,28.456,106.875,0.535,WL_870_VSled_20230617
2023-05-29T19:58:00Z,28.456,106.713,0.518,WL_870_VSled_20230617
2023-05-29T20:00:00Z,28.357,106.71,0.518,WL_870_VSled_20230617
2023-05-29T20:02:00Z,28.357,106.313,0.477,WL_870_VSled_20230617
2023-05-29T20:04:00Z,28.357,106.728,0.519,WL_870_VSled_20230617
2023-05-29T20:06:00Z,28.357,106.908,0.538,WL_870_VSled_20230617
2023-05-29T20:08:00Z,28.357,107.016,0.549,WL_870_VSled_20230617
2023-05-29T20:10:00Z,28.357,106.962,0.543,WL_870_VSled_20230617
2023-05-29T20:12:00Z,28.357,107.233,0.571,WL_870_VSled_20230617
2023-05-29T20:14:00Z,28.258,107.211,0.568,WL_870_VSled_20230617
2023-05-29T20:16:00Z,28.357,106.782,0.525,WL_870_VSled_20230617
2023-05-29T20:18:00Z,28.357,106.764,0.523,WL_870_VSled_20230617
2023-05-29T20:20:00Z,28.357,106.782,0.525,WL_870_VSled_20230617
2023-05-29T20:22:00Z,28.357,106.872,0.534,WL_870_VSled_20230617
2023-05-29T20:24:00Z,28.357,106.854,0.532,WL_870_VSled_20230617
2023-05-29T20:26:00Z,28.258,106.941,0.541,WL_870_VSled_20230617
2023-05-29T20:28:00Z,28.258,106.688,0.515,WL_870_VSled_20230617
2023-05-29T20:30:00Z,28.258,106.851,0.532,WL_870_VSled_20230617
2023-05-29T20:32:00Z,28.258,106.743,0.521,WL_870_VSled_20230617
2023-05-29T20:34:00Z,28.258,106.887,0.535,WL_870_VSled_20230617
2023-05-29T20:36:00Z,28.258,106.887,0.535,WL_870_VSled_20230617
2023-05-29T20:38:00Z,28.258,107.5,0.598,WL_870_VSled_20230617
2023-05-29T20:40:00Z,28.357,107.034,0.551,WL_870_VSled_20230617
2023-05-29T20:42:00Z,28.258,107.175,0.565,WL_870_VSled_20230617
2023-05-29T20:44:00Z,28.258,106.977,0.544,WL_870_VSled_20230617
2023-05-29T20:46:00Z,28.258,107.067,0.554,WL_870_VSled_20230617
2023-05-29T20:48:00Z,28.258,107.41,0.589,WL_870_VSled_20230617
2023-05-29T20:50:00Z,28.258,106.616,0.507,WL_870_VSled_20230617
2023-05-29T20:52:00Z,28.258,107.085,0.556,WL_870_VSled_20230617
2023-05-29T20:54:00Z,28.258,107.031,0.55,WL_870_VSled_20230617
2023-05-29T20:56:00Z,28.258,107.085,0.556,WL_870_VSled_20230617
2023-05-29T20:58:00Z,28.258,107.248,0.572,WL_870_VSled_20230617
2023-05-29T21:00:00Z,28.258,106.815,0.528,WL_870_VSled_20230617
2023-05-29T21:02:00Z,28.258,107.103,0.557,WL_870_VSled_20230617
2023-05-29T21:04:00Z,28.258,107.193,0.567,WL_870_VSled_20230617
2023-05-29T21:06:00Z,28.258,107.338,0.582,WL_870_VSled_20230617
2023-05-29T21:08:00Z,28.258,107.229,0.57,WL_870_VSled_20230617
2023-05-29T21:10:00Z,28.258,106.743,0.521,WL_870_VSled_20230617
2023-05-29T21:12:00Z,28.258,107.41,0.589,WL_870_VSled_20230617
2023-05-29T21:14:00Z,28.258,107.229,0.57,WL_870_VSled_20230617
2023-05-29T21:16:00Z,28.258,107.248,0.572,WL_870_VSled_20230617
2023-05-29T21:18:00Z,28.258,107.951,0.644,WL_870_VSled_20230617
2023-05-29T21:20:00Z,28.258,106.797,0.526,WL_870_VSled_20230617
2023-05-29T21:22:00Z,28.258,107.554,0.604,WL_870_VSled_20230617
2023-05-29T21:24:00Z,28.258,106.869,0.533,WL_870_VSled_20230617
2023-05-29T21:26:00Z,28.258,106.887,0.535,WL_870_VSled_20230617
2023-05-29T21:28:00Z,28.258,107.302,0.578,WL_870_VSled_20230617
2023-05-29T21:30:00Z,28.258,107.302,0.578,WL_870_VSled_20230617
2023-05-29T21:32:00Z,28.258,106.887,0.535,WL_870_VSled_20230617
2023-05-29T21:34:00Z,28.258,107.338,0.582,WL_870_VSled_20230617
2023-05-29T21:36:00Z,28.357,107.593,0.608,WL_870_VSled_20230617
2023-05-29T21:38:00Z,28.258,106.905,0.537,WL_870_VSled_20230617
2023-05-29T21:40:00Z,28.258,107.536,0.602,WL_870_VSled_20230617
2023-05-29T21:42:00Z,28.258,106.761,0.522,WL_870_VSled_20230617
2023-05-29T21:44:00Z,28.357,106.962,0.543,WL_870_VSled_20230617
2023-05-29T21:46:00Z,28.357,107.088,0.556,WL_870_VSled_20230617
2023-05-29T21:48:00Z,28.258,107.211,0.568,WL_870_VSled_20230617
2023-05-29T21:50:00Z,28.258,107.248,0.572,WL_870_VSled_20230617
2023-05-29T21:52:00Z,28.258,107.193,0.567,WL_870_VSled_20230617
2023-05-29T21:54:00Z,28.258,107.157,0.563,WL_870_VSled_20230617
2023-05-29T21:56:00Z,28.258,106.887,0.535,WL_870_VSled_20230617
2023-05-29T21:58:00Z,28.258,107.32,0.58,WL_870_VSled_20230617
2023-05-29T22:00:00Z,28.258,107.067,0.554,WL_870_VSled_20230617
2023-05-29T22:02:00Z,28.258,107.356,0.583,WL_870_VSled_20230617
2023-05-29T22:04:00Z,28.258,107.013,0.548,WL_870_VSled_20230617
2023-05-29T22:06:00Z,28.258,107.356,0.583,WL_870_VSled_20230617
2023-05-29T22:08:00Z,28.258,107.284,0.576,WL_870_VSled_20230617
2023-05-29T22:10:00Z,28.258,107.302,0.578,WL_870_VSled_20230617
2023-05-29T22:12:00Z,28.258,107.32,0.58,WL_870_VSled_20230617
2023-05-29T22:14:00Z,28.258,107.211,0.568,WL_870_VSled_20230617
2023-05-29T22:16:00Z,28.258,107.32,0.58,WL_870_VSled_20230617
2023-05-29T22:18:00Z,28.258,107.193,0.567,WL_870_VSled_20230617
2023-05-29T22:20:00Z,28.258,107.41,0.589,WL_870_VSled_20230617
2023-05-29T22:22:00Z,28.258,107.103,0.557,WL_870_VSled_20230617
2023-05-29T22:24:00Z,28.258,107.266,0.574,WL_870_VSled_20230617
2023-05-29T22:26:00Z,28.258,107.157,0.563,WL_870_VSled_20230617
2023-05-29T22:28:00Z,28.258,107.031,0.55,WL_870_VSled_20230617
2023-05-29T22:30:00Z,28.258,107.446,0.593,WL_870_VSled_20230617
2023-05-29T22:32:00Z,28.258,107.482,0.596,WL_870_VSled_20230617
2023-05-29T22:34:00Z,28.258,107.536,0.602,WL_870_VSled_20230617
2023-05-29T22:36:00Z,28.258,107.049,0.552,WL_870_VSled_20230617
2023-05-29T22:38:00Z,28.258,107.5,0.598,WL_870_VSled_20230617
2023-05-29T22:40:00Z,28.258,107.175,0.565,WL_870_VSled_20230617
2023-05-29T22:42:00Z,28.258,108.06,0.655,WL_870_VSled_20230617
2023-05-29T22:44:00Z,28.258,107.103,0.557,WL_870_VSled_20230617
2023-05-29T22:46:00Z,28.258,107.338,0.582,WL_870_VSled_20230617
2023-05-29T22:48:00Z,28.258,107.843,0.633,WL_870_VSled_20230617
2023-05-29T22:50:00Z,28.258,107.284,0.576,WL_870_VSled_20230617
2023-05-29T22:52:00Z,28.258,107.699,0.618,WL_870_VSled_20230617
2023-05-29T22:54:00Z,28.258,107.41,0.589,WL_870_VSled_20230617
2023-05-29T22:56:00Z,28.258,107.121,0.559,WL_870_VSled_20230617
2023-05-29T22:58:00Z,28.258,107.356,0.583,WL_870_VSled_20230617
2023-05-29T23:00:00Z,28.258,107.266,0.574,WL_870_VSled_20230617
2023-05-29T23:02:00Z,28.159,106.884,0.535,WL_870_VSled_20230617
2023-05-29T23:04:00Z,28.159,107.244,0.571,WL_870_VSled_20230617
2023-05-29T23:06:00Z,28.258,107.175,0.565,WL_870_VSled_20230617
2023-05-29T23:08:00Z,28.258,107.284,0.576,WL_870_VSled_20230617
2023-05-29T23:10:00Z,28.159,107.659,0.614,WL_870_VSled_20230617
2023-05-29T23:12:00Z,28.258,107.248,0.572,WL_870_VSled_20230617
2023-05-29T23:14:00Z,28.258,106.779,0.524,WL_870_VSled_20230617
2023-05-29T23:16:00Z,28.258,107.211,0.568,WL_870_VSled_20230617
2023-05-29T23:18:00Z,28.258,107.103,0.557,WL_870_VSled_20230617
2023-05-29T23:20:00Z,28.258,106.923,0.539,WL_870_VSled_20230617
2023-05-29T23:22:00Z,28.258,107.338,0.582,WL_870_VSled_20230617
2023-05-29T23:24:00Z,28.258,107.284,0.576,WL_870_VSled_20230617
2023-05-29T23:26:00Z,28.159,107.281,0.575,WL_870_VSled_20230617
2023-05-29T23:28:00Z,28.159,107.118,0.559,WL_870_VSled_20230617
2023-05-29T23:30:00Z,28.159,106.92,0.538,WL_870_VSled_20230617
2023-05-29T23:32:00Z,28.159,107.19,0.566,WL_870_VSled_20230617
2023-05-29T23:34:00Z,28.159,107.262,0.573,WL_870_VSled_20230617
2023-05-29T23:36:00Z,28.159,107.389,0.586,WL_870_VSled_20230617
2023-05-29T23:38:00Z,28.159,106.812,0.527,WL_870_VSled_20230617
2023-05-29T23:40:00Z,28.159,107.154,0.562,WL_870_VSled_20230617
2023-05-29T23:42:00Z,28.159,106.938,0.54,WL_870_VSled_20230617
2023-05-29T23:44:00Z,28.159,107.082,0.555,WL_870_VSled_20230617
2023-05-29T23:46:00Z,28.159,106.848,0.531,WL_870_VSled_20230617
2023-05-29T23:48:00Z,28.159,107.064,0.553,WL_870_VSled_20230617
2023-05-29T23:50:00Z,28.159,107.208,0.568,WL_870_VSled_20230617
2023-05-29T23:52:00Z,28.159,106.956,0.542,WL_870_VSled_20230617
2023-05-29T23:54:00Z,28.159,107.443,0.592,WL_870_VSled_20230617
2023-05-29T23:56:00Z,28.159,106.902,0.536,WL_870_VSled_20230617
2023-05-29T23:58:00Z,28.159,107.046,0.551,WL_870_VSled_20230617
2023-05-30T00:00:00Z,28.159,106.902,0.536,WL_870_VSled_20230617
2023-05-30T00:02:00Z,28.159,107.028,0.55,WL_870_VSled_20230617
2023-05-30T00:04:00Z,28.159,107.064,0.553,WL_870_VSled_20230617
2023-05-30T00:06:00Z,28.159,107.082,0.555,WL_870_VSled_20230617
2023-05-30T00:08:00Z,28.159,107.136,0.561,WL_870_VSled_20230617
2023-05-30T00:10:00Z,28.159,107.154,0.562,WL_870_VSled_20230617
2023-05-30T00:12:00Z,28.159,106.956,0.542,WL_870_VSled_20230617
2023-05-30T00:14:00Z,28.159,107.1,0.557,WL_870_VSled_20230617
2023-05-30T00:16:00Z,28.159,106.685,0.514,WL_870_VSled_20230617
2023-05-30T00:18:00Z,28.159,106.992,0.546,WL_870_VSled_20230617
2023-05-30T00:20:00Z,28.06,106.863,0.532,WL_870_VSled_20230617
2023-05-30T00:22:00Z,28.06,106.827,0.529,WL_870_VSled_20230617
