Date,LoggerID,TempInSitu,ECond.mS.cm,Salinity_psu
5/29/23 16:00,20739340,29.55,50440.66459,29.98799786
5/29/23 16:02,20739340,29.53,50342.36459,29.93497931
5/29/23 16:04,20739340,29.56,50169.36459,29.80135038
5/29/23 16:06,20739340,29.51,49999.76459,29.7193789
5/29/23 16:08,20739340,29.55,49666.86459,29.47366636
5/29/23 16:10,20739340,29.56,49464.06459,29.33301736
5/29/23 16:12,20739340,29.54,49393.66459,29.29845243
5/29/23 16:14,20739340,29.59,49500.16459,29.33875017
5/29/23 16:16,20739340,29.59,49390.36459,29.26597697
5/29/23 16:18,20739340,29.58,49289.36459,29.20509861
5/29/23 16:20,20739340,29.6,49343.06459,29.22859138
5/29/23 16:22,20739340,29.59,49276.36459,29.19044823
5/29/23 16:24,20739340,29.6,49245.56459,29.16401649
5/29/23 16:26,20739340,29.59,49203.46459,29.14216463
5/29/23 16:28,20739340,29.55,49146.86459,29.12877343
5/29/23 16:30,20739340,29.58,49146.86459,29.11070398
5/29/23 16:32,20739340,29.56,48703.76459,28.82939327
5/29/23 16:34,20739340,29.59,48714.76459,28.81878874
5/29/23 16:36,20739340,29.55,48573.36459,28.74908953
5/29/23 16:38,20739340,29.54,48645.46459,28.80274026
5/29/23 16:40,20739340,29.54,48637.66459,28.79757898
5/29/23 16:42,20739340,29.53,48634.56459,28.80148545
5/29/23 16:44,20739340,29.55,48582.76459,28.7553069
5/29/23 16:46,20739340,29.58,48615.66459,28.75922272
5/29/23 16:48,20739340,29.54,48565.56459,28.74987657
5/29/23 16:50,20739340,29.54,48601.56459,28.77369326
5/29/23 16:52,20739340,29.54,48590.56459,28.76641563
5/29/23 16:54,20739340,29.47,48470.36459,28.72849536
5/29/23 16:56,20739340,29.48,48612.56459,28.81673018
5/29/23 16:58,20739340,29.49,48576.46459,28.78685616
5/29/23 17:00,20739340,29.49,48538.96459,28.76202303
5/29/23 17:02,20739340,29.5,48556.16459,28.76745771
5/29/23 17:04,20739340,29.48,48531.16459,28.76281177
5/29/23 17:06,20739340,29.47,48506.16459,28.75220723
5/29/23 17:08,20739340,29.37,48408.16459,28.74680354
5/29/23 17:10,20739340,29.31,48241.16459,28.67167729
5/29/23 17:12,20739340,29.43,48394.16459,28.70180117
5/29/23 17:14,20739340,29.33,48103.06459,28.56813914
5/29/23 17:16,20739340,29.37,48201.16459,28.60949273
5/29/23 17:18,20739340,29.39,48121.46459,28.54481428
5/29/23 17:20,20739340,29.34,47929.56459,28.44716394
5/29/23 17:22,20739340,29.32,47918.96459,28.45193686
5/29/23 17:24,20739340,29.33,47956.86459,28.4711667
5/29/23 17:26,20739340,29.29,47831.26459,28.41146285
5/29/23 17:28,20739340,29.29,47780.06459,28.3774995
5/29/23 17:30,20739340,29.32,47758.96459,28.34585691
5/29/23 17:32,20739340,29.27,47610.76459,28.27697046
5/29/23 17:34,20739340,29.26,47630.16459,28.29570947
