"Plot Title: Depth_012221_870_wGPS"
"#","Date Time, GMT-10:00","Abs Pres, kPa (LGR S/N: 20810870, SEN S/N: 20810870)","Temp, °C (LGR S/N: 20810870, SEN S/N: 20810870)","Water Level, meters (LGR S/N: 20810870)","Coupler Detached (LGR S/N: 20810870)","Coupler Attached (LGR S/N: 20810870)","Host Connected (LGR S/N: 20810870)","Stopped (LGR S/N: 20810870)","End Of File (LGR S/N: 20810870)"
26,01/22/21 12:04:10 PM,101.315,26.000,0.095,,,,,
27,01/22/21 12:04:20 PM,101.315,26.000,0.095,,,,,
28,01/22/21 12:04:30 PM,101.315,26.000,0.095,,,,,
29,01/22/21 12:04:40 PM,101.297,26.000,0.093,,,,,
30,01/22/21 12:04:50 PM,101.243,26.000,0.088,,,,,
31,01/22/21 12:05:00 PM,101.189,26.000,0.082,,,,,
32,01/22/21 12:05:10 PM,101.189,26.000,0.082,,,,,
33,01/22/21 12:05:20 PM,101.261,26.000,0.090,,,,,
34,01/22/21 12:05:30 PM,101.279,26.000,0.091,,,,,
35,01/22/21 12:05:40 PM,101.297,26.000,0.093,,,,,
36,01/22/21 12:05:50 PM,101.297,26.000,0.093,,,,,
37,01/22/21 12:06:00 PM,101.279,26.000,0.091,,,,,
38,01/22/21 12:06:10 PM,101.279,26.000,0.091,,,,,
39,01/22/21 12:06:20 PM,101.279,26.000,0.091,,,,,
40,01/22/21 12:06:30 PM,101.279,26.000,0.091,,,,,
41,01/22/21 12:06:40 PM,101.297,26.000,0.093,,,,,
42,01/22/21 12:06:50 PM,101.297,26.000,0.093,,,,,
43,01/22/21 12:07:00 PM,101.297,26.000,0.093,,,,,
44,01/22/21 12:07:10 PM,101.297,26.000,0.093,,,,,
45,01/22/21 12:07:20 PM,101.297,26.000,0.093,,,,,
46,01/22/21 12:07:30 PM,101.279,26.000,0.091,,,,,
47,01/22/21 12:07:40 PM,101.297,26.000,0.093,,,,,
48,01/22/21 12:07:50 PM,101.315,26.000,0.095,,,,,
49,01/22/21 12:08:00 PM,101.279,26.000,0.091,,,,,
50,01/22/21 12:08:10 PM,101.279,26.000,0.091,,,,,
51,01/22/21 12:08:20 PM,101.279,26.000,0.091,,,,,
52,01/22/21 12:08:30 PM,101.279,26.000,0.091,,,,,
53,01/22/21 12:08:40 PM,101.279,26.000,0.091,,,,,
54,01/22/21 12:08:50 PM,101.279,26.000,0.091,,,,,
55,01/22/21 12:09:00 PM,101.261,26.000,0.090,,,,,
56,01/22/21 12:09:10 PM,101.261,26.000,0.090,,,,,
57,01/22/21 12:09:20 PM,101.243,26.000,0.088,,,,,
58,01/22/21 12:09:30 PM,101.225,26.000,0.086,,,,,
59,01/22/21 12:09:40 PM,101.189,26.000,0.082,,,,,
60,01/22/21 12:09:50 PM,101.225,26.000,0.086,,,,,
61,01/22/21 12:10:00 PM,101.243,26.000,0.088,,,,,
62,01/22/21 12:10:10 PM,101.261,26.000,0.090,,,,,
63,01/22/21 12:10:20 PM,101.243,26.000,0.088,,,,,
64,01/22/21 12:10:30 PM,101.207,26.000,0.084,,,,,
65,01/22/21 12:10:40 PM,101.225,26.000,0.086,,,,,
66,01/22/21 12:10:50 PM,101.225,26.000,0.086,,,,,
67,01/22/21 12:11:00 PM,101.243,26.000,0.088,,,,,
68,01/22/21 12:11:10 PM,101.243,26.000,0.088,,,,,
69,01/22/21 12:11:20 PM,101.243,26.000,0.088,,,,,
70,01/22/21 12:11:30 PM,101.207,26.000,0.084,,,,,
71,01/22/21 12:11:40 PM,101.225,26.000,0.086,,,,,
72,01/22/21 12:11:50 PM,101.225,26.000,0.086,,,,,
73,01/22/21 12:12:00 PM,101.243,26.000,0.088,,,,,
74,01/22/21 12:12:10 PM,101.243,26.000,0.088,,,,,
75,01/22/21 12:12:20 PM,101.243,26.000,0.088,,,,,
76,01/22/21 12:12:30 PM,101.243,26.000,0.088,,,,,
77,01/22/21 12:12:40 PM,101.261,26.000,0.090,,,,,
78,01/22/21 12:12:50 PM,101.261,26.000,0.090,,,,,
79,01/22/21 12:13:00 PM,101.243,26.000,0.088,,,,,
80,01/22/21 12:13:10 PM,101.261,26.000,0.090,,,,,
81,01/22/21 12:13:20 PM,101.243,26.000,0.088,,,,,
82,01/22/21 12:13:30 PM,101.243,26.000,0.088,,,,,
83,01/22/21 12:13:40 PM,101.261,26.000,0.090,,,,,
84,01/22/21 12:13:50 PM,101.243,26.000,0.088,,,,,
85,01/22/21 12:14:00 PM,101.243,26.000,0.088,,,,,
86,01/22/21 12:14:10 PM,101.225,26.000,0.086,,,,,
87,01/22/21 12:14:20 PM,101.243,26.000,0.088,,,,,
88,01/22/21 12:14:30 PM,101.225,26.000,0.086,,,,,
89,01/22/21 12:14:40 PM,101.225,26.000,0.086,,,,,
90,01/22/21 12:14:50 PM,101.243,26.000,0.088,,,,,
91,01/22/21 12:15:00 PM,101.243,26.000,0.088,,,,,
92,01/22/21 12:15:10 PM,101.225,26.000,0.086,,,,,
93,01/22/21 12:15:20 PM,101.225,26.000,0.086,,,,,
94,01/22/21 12:15:30 PM,101.225,26.000,0.086,,,,,
95,01/22/21 12:15:40 PM,101.228,26.097,0.086,,,,,
96,01/22/21 12:15:50 PM,101.228,26.097,0.086,,,,,
97,01/22/21 12:16:00 PM,101.228,26.097,0.086,,,,,
98,01/22/21 12:16:10 PM,101.228,26.097,0.086,,,,,
99,01/22/21 12:16:20 PM,101.246,26.097,0.088,,,,,
100,01/22/21 12:16:30 PM,101.246,26.097,0.088,,,,,
101,01/22/21 12:16:40 PM,101.228,26.097,0.086,,,,,
102,01/22/21 12:16:50 PM,101.246,26.097,0.088,,,,,
103,01/22/21 12:17:00 PM,101.249,26.195,0.088,,,,,
104,01/22/21 12:17:10 PM,101.249,26.195,0.088,,,,,
105,01/22/21 12:17:20 PM,101.234,26.292,0.087,,,,,
106,01/22/21 12:17:30 PM,101.216,26.292,0.085,,,,,
107,01/22/21 12:17:40 PM,101.236,26.390,0.087,,,,,
108,01/22/21 12:17:50 PM,101.239,26.488,0.087,,,,,
109,01/22/21 12:18:00 PM,101.242,26.585,0.088,,,,,
110,01/22/21 12:18:10 PM,101.245,26.683,0.088,,,,,
111,01/22/21 12:18:20 PM,101.251,26.879,0.089,,,,,
112,01/22/21 12:18:30 PM,101.257,27.075,0.089,,,,,
113,01/22/21 12:18:40 PM,101.242,27.173,0.088,,,,,
114,01/22/21 12:18:50 PM,101.230,27.370,0.086,,,,,
115,01/22/21 12:19:00 PM,101.233,27.468,0.087,,,,,
116,01/22/21 12:19:10 PM,101.235,27.567,0.087,,,,,
117,01/22/21 12:19:20 PM,101.238,27.665,0.087,,,,,
118,01/22/21 12:19:30 PM,101.241,27.764,0.088,,,,,
119,01/22/21 12:19:40 PM,101.226,27.862,0.086,,,,,
120,01/22/21 12:19:50 PM,101.226,27.862,0.086,,,,,
121,01/22/21 12:20:00 PM,101.229,27.961,0.086,,,,,
122,01/22/21 12:20:10 PM,101.211,27.961,0.085,,,,,
123,01/22/21 12:20:20 PM,101.229,27.961,0.086,,,,,
124,01/22/21 12:20:30 PM,101.232,28.060,0.087,,,,,
125,01/22/21 12:20:40 PM,101.232,28.060,0.087,,,,,
126,01/22/21 12:20:50 PM,101.232,28.060,0.087,,,,,
127,01/22/21 12:21:00 PM,101.232,28.060,0.087,,,,,
128,01/22/21 12:21:10 PM,101.217,28.159,0.085,,,,,
129,01/22/21 12:21:20 PM,101.217,28.159,0.085,,,,,
130,01/22/21 12:21:30 PM,101.235,28.159,0.087,,,,,
131,01/22/21 12:21:40 PM,101.235,28.159,0.087,,,,,
132,01/22/21 12:21:50 PM,101.235,28.159,0.087,,,,,
133,01/22/21 12:22:00 PM,101.235,28.159,0.087,,,,,
134,01/22/21 12:22:10 PM,101.235,28.159,0.087,,,,,
135,01/22/21 12:22:20 PM,101.238,28.258,0.087,,,,,
136,01/22/21 12:22:30 PM,101.220,28.258,0.085,,,,,
137,01/22/21 12:22:40 PM,101.220,28.258,0.085,,,,,
138,01/22/21 12:22:50 PM,101.220,28.258,0.085,,,,,
139,01/22/21 12:23:00 PM,101.220,28.258,0.085,,,,,
140,01/22/21 12:23:10 PM,101.220,28.258,0.085,,,,,
141,01/22/21 12:23:20 PM,101.220,28.258,0.085,,,,,
142,01/22/21 12:23:30 PM,101.223,28.357,0.086,,,,,
143,01/22/21 12:23:40 PM,101.223,28.357,0.086,,,,,
144,01/22/21 12:23:50 PM,101.241,28.357,0.088,,,,,
145,01/22/21 12:24:00 PM,101.223,28.357,0.086,,,,,
146,01/22/21 12:24:10 PM,101.241,28.357,0.088,,,,,
147,01/22/21 12:24:20 PM,101.223,28.357,0.086,,,,,
148,01/22/21 12:24:30 PM,101.241,28.357,0.088,,,,,
149,01/22/21 12:24:40 PM,101.244,28.456,0.088,,,,,
150,01/22/21 12:24:50 PM,101.226,28.456,0.086,,,,,
151,01/22/21 12:25:00 PM,101.244,28.456,0.088,,,,,
152,01/22/21 12:25:10 PM,101.226,28.456,0.086,,,,,
153,01/22/21 12:25:20 PM,101.244,28.456,0.088,,,,,
154,01/22/21 12:25:30 PM,101.226,28.456,0.086,,,,,
155,01/22/21 12:25:40 PM,101.226,28.456,0.086,,,,,
156,01/22/21 12:25:50 PM,101.262,28.456,0.090,,,,,
157,01/22/21 12:26:00 PM,101.244,28.456,0.088,,,,,
158,01/22/21 12:26:10 PM,101.247,28.555,0.088,,,,,
159,01/22/21 12:26:20 PM,101.247,28.555,0.088,,,,,
160,01/22/21 12:26:30 PM,101.247,28.555,0.088,,,,,
161,01/22/21 12:26:40 PM,101.247,28.555,0.088,,,,,
162,01/22/21 12:26:50 PM,101.247,28.555,0.088,,,,,
163,01/22/21 12:27:00 PM,101.247,28.555,0.088,,,,,
164,01/22/21 12:27:10 PM,101.283,28.555,0.092,,,,,
165,01/22/21 12:27:20 PM,101.247,28.555,0.088,,,,,
166,01/22/21 12:27:30 PM,101.247,28.555,0.088,,,,,
167,01/22/21 12:27:40 PM,101.229,28.555,0.086,,,,,
168,01/22/21 12:27:50 PM,101.250,28.655,0.088,,,,,
169,01/22/21 12:28:00 PM,101.232,28.655,0.087,,,,,
170,01/22/21 12:28:10 PM,101.232,28.655,0.087,,,,,
171,01/22/21 12:28:20 PM,101.232,28.655,0.087,,,,,
172,01/22/21 12:28:30 PM,101.232,28.655,0.087,,,,,
173,01/22/21 12:28:40 PM,101.214,28.655,0.085,,,,,
174,01/22/21 12:28:50 PM,101.232,28.655,0.087,,,,,
175,01/22/21 12:29:00 PM,101.232,28.655,0.087,,,,,
176,01/22/21 12:29:10 PM,101.250,28.655,0.088,,,,,
177,01/22/21 12:29:20 PM,101.250,28.655,0.088,,,,,
178,01/22/21 12:29:30 PM,101.232,28.655,0.087,,,,,
179,01/22/21 12:29:40 PM,101.250,28.655,0.088,,,,,
180,01/22/21 12:29:50 PM,101.232,28.655,0.087,,,,,
181,01/22/21 12:30:00 PM,101.232,28.655,0.087,,,,,
182,01/22/21 12:30:10 PM,101.253,28.754,0.089,,,,,
183,01/22/21 12:30:20 PM,101.253,28.754,0.089,,,,,
184,01/22/21 12:30:30 PM,101.235,28.754,0.087,,,,,
185,01/22/21 12:30:40 PM,101.235,28.754,0.087,,,,,
186,01/22/21 12:30:50 PM,101.235,28.754,0.087,,,,,
187,01/22/21 12:31:00 PM,101.235,28.754,0.087,,,,,
188,01/22/21 12:31:10 PM,101.235,28.754,0.087,,,,,
189,01/22/21 12:31:20 PM,101.253,28.754,0.089,,,,,
190,01/22/21 12:31:30 PM,101.235,28.754,0.087,,,,,
191,01/22/21 12:31:40 PM,101.235,28.754,0.087,,,,,
192,01/22/21 12:31:50 PM,101.217,28.754,0.085,,,,,
193,01/22/21 12:32:00 PM,101.235,28.754,0.087,,,,,
194,01/22/21 12:32:10 PM,101.217,28.754,0.085,,,,,
195,01/22/21 12:32:20 PM,101.235,28.754,0.087,,,,,
196,01/22/21 12:32:30 PM,101.235,28.754,0.087,,,,,
197,01/22/21 12:32:40 PM,101.235,28.754,0.087,,,,,
198,01/22/21 12:32:50 PM,101.238,28.853,0.087,,,,,
199,01/22/21 12:33:00 PM,101.220,28.853,0.085,,,,,
200,01/22/21 12:33:10 PM,101.238,28.853,0.087,,,,,
201,01/22/21 12:33:20 PM,101.220,28.853,0.085,,,,,
202,01/22/21 12:33:30 PM,101.220,28.853,0.085,,,,,
203,01/22/21 12:33:40 PM,101.220,28.853,0.085,,,,,
204,01/22/21 12:33:50 PM,101.220,28.853,0.085,,,,,
205,01/22/21 12:34:00 PM,101.220,28.853,0.085,,,,,
206,01/22/21 12:34:10 PM,101.220,28.853,0.085,,,,,
207,01/22/21 12:34:20 PM,101.220,28.853,0.085,,,,,
208,01/22/21 12:34:30 PM,101.220,28.853,0.085,,,,,
209,01/22/21 12:34:40 PM,101.202,28.853,0.084,,,,,
210,01/22/21 12:34:50 PM,101.220,28.853,0.085,,,,,
211,01/22/21 12:35:00 PM,101.220,28.853,0.085,,,,,
212,01/22/21 12:35:10 PM,101.220,28.853,0.085,,,,,
213,01/22/21 12:35:20 PM,101.223,28.953,0.086,,,,,
214,01/22/21 12:35:30 PM,101.223,28.953,0.086,,,,,
215,01/22/21 12:35:40 PM,101.223,28.953,0.086,,,,,
216,01/22/21 12:35:50 PM,101.223,28.953,0.086,,,,,
217,01/22/21 12:36:00 PM,101.223,28.953,0.086,,,,,
218,01/22/21 12:36:10 PM,101.223,28.953,0.086,,,,,
219,01/22/21 12:36:20 PM,101.205,28.953,0.084,,,,,
220,01/22/21 12:36:30 PM,101.205,28.953,0.084,,,,,
221,01/22/21 12:36:40 PM,101.205,28.953,0.084,,,,,
222,01/22/21 12:36:50 PM,101.223,28.953,0.086,,,,,
223,01/22/21 12:37:00 PM,101.223,28.953,0.086,,,,,
224,01/22/21 12:37:10 PM,101.223,28.953,0.086,,,,,
225,01/22/21 12:37:20 PM,101.223,28.953,0.086,,,,,
226,01/22/21 12:37:30 PM,101.223,28.953,0.086,,,,,
227,01/22/21 12:37:40 PM,101.223,28.953,0.086,,,,,
228,01/22/21 12:37:50 PM,101.226,29.053,0.086,,,,,
229,01/22/21 12:38:00 PM,101.226,29.053,0.086,,,,,
230,01/22/21 12:38:10 PM,101.226,29.053,0.086,,,,,
231,01/22/21 12:38:20 PM,101.226,29.053,0.086,,,,,
232,01/22/21 12:38:30 PM,101.226,29.053,0.086,,,,,
233,01/22/21 12:38:40 PM,101.208,29.053,0.084,,,,,
234,01/22/21 12:38:50 PM,101.208,29.053,0.084,,,,,
235,01/22/21 12:39:00 PM,101.226,29.053,0.086,,,,,
236,01/22/21 12:39:10 PM,101.226,29.053,0.086,,,,,
237,01/22/21 12:39:20 PM,101.208,29.053,0.084,,,,,
238,01/22/21 12:39:30 PM,101.208,29.053,0.084,,,,,
239,01/22/21 12:39:40 PM,101.208,29.053,0.084,,,,,
240,01/22/21 12:39:50 PM,101.208,29.053,0.084,,,,,
241,01/22/21 12:40:00 PM,101.208,29.053,0.084,,,,,
242,01/22/21 12:40:10 PM,101.229,29.152,0.086,,,,,
243,01/22/21 12:40:20 PM,101.229,29.152,0.086,,,,,
244,01/22/21 12:40:30 PM,101.229,29.152,0.086,,,,,
245,01/22/21 12:40:40 PM,101.211,29.152,0.085,,,,,
246,01/22/21 12:40:50 PM,101.211,29.152,0.085,,,,,
247,01/22/21 12:41:00 PM,101.229,29.152,0.086,,,,,
248,01/22/21 12:41:10 PM,101.211,29.152,0.085,,,,,
249,01/22/21 12:41:20 PM,101.211,29.152,0.085,,,,,
250,01/22/21 12:41:30 PM,101.211,29.152,0.085,,,,,
251,01/22/21 12:41:40 PM,101.211,29.152,0.085,,,,,
252,01/22/21 12:41:50 PM,101.211,29.152,0.085,,,,,
253,01/22/21 12:42:00 PM,101.229,29.152,0.086,,,,,
254,01/22/21 12:42:10 PM,101.229,29.152,0.086,,,,,
255,01/22/21 12:42:20 PM,101.229,29.152,0.086,,,,,
256,01/22/21 12:42:30 PM,101.232,29.252,0.087,,,,,
257,01/22/21 12:42:40 PM,101.232,29.252,0.087,,,,,
258,01/22/21 12:42:50 PM,101.232,29.252,0.087,,,,,
259,01/22/21 12:43:00 PM,101.232,29.252,0.087,,,,,
260,01/22/21 12:43:10 PM,101.232,29.252,0.087,,,,,
261,01/22/21 12:43:20 PM,101.232,29.252,0.087,,,,,
262,01/22/21 12:43:30 PM,101.232,29.252,0.087,,,,,
263,01/22/21 12:43:40 PM,101.232,29.252,0.087,,,,,
264,01/22/21 12:43:50 PM,101.232,29.252,0.087,,,,,
265,01/22/21 12:44:00 PM,101.232,29.252,0.087,,,,,
266,01/22/21 12:44:10 PM,101.214,29.252,0.085,,,,,
267,01/22/21 12:44:20 PM,101.214,29.252,0.085,,,,,
268,01/22/21 12:44:30 PM,101.214,29.252,0.085,,,,,
269,01/22/21 12:44:40 PM,101.214,29.252,0.085,,,,,
270,01/22/21 12:44:50 PM,101.217,29.352,0.085,,,,,
271,01/22/21 12:45:00 PM,101.217,29.352,0.085,,,,,
272,01/22/21 12:45:10 PM,101.217,29.352,0.085,,,,,
273,01/22/21 12:45:20 PM,101.217,29.352,0.085,,,,,
274,01/22/21 12:45:30 PM,101.217,29.352,0.085,,,,,
275,01/22/21 12:45:40 PM,101.199,29.352,0.083,,,,,
276,01/22/21 12:45:50 PM,101.199,29.352,0.083,,,,,
277,01/22/21 12:46:00 PM,101.217,29.352,0.085,,,,,
278,01/22/21 12:46:10 PM,101.199,29.352,0.083,,,,,
279,01/22/21 12:46:20 PM,101.199,29.352,0.083,,,,,
280,01/22/21 12:46:30 PM,101.199,29.352,0.083,,,,,
281,01/22/21 12:46:40 PM,101.199,29.352,0.083,,,,,
282,01/22/21 12:46:50 PM,101.199,29.352,0.083,,,,,
283,01/22/21 12:47:00 PM,101.202,29.452,0.084,,,,,
284,01/22/21 12:47:10 PM,101.202,29.452,0.084,,,,,
285,01/22/21 12:47:20 PM,101.202,29.452,0.084,,,,,
286,01/22/21 12:47:30 PM,101.220,29.452,0.085,,,,,
287,01/22/21 12:47:40 PM,101.220,29.452,0.085,,,,,
288,01/22/21 12:47:50 PM,101.220,29.452,0.085,,,,,
289,01/22/21 12:48:00 PM,101.220,29.452,0.085,,,,,
290,01/22/21 12:48:10 PM,101.220,29.452,0.085,,,,,
291,01/22/21 12:48:20 PM,101.202,29.452,0.084,,,,,
292,01/22/21 12:48:30 PM,101.202,29.452,0.084,,,,,
293,01/22/21 12:48:40 PM,101.202,29.452,0.084,,,,,
294,01/22/21 12:48:50 PM,101.220,29.452,0.085,,,,,
295,01/22/21 12:49:00 PM,101.220,29.452,0.085,,,,,
296,01/22/21 12:49:10 PM,101.220,29.452,0.085,,,,,
297,01/22/21 12:49:20 PM,101.223,29.552,0.086,,,,,
298,01/22/21 12:49:30 PM,101.223,29.552,0.086,,,,,
299,01/22/21 12:49:40 PM,101.223,29.552,0.086,,,,,
300,01/22/21 12:49:50 PM,101.223,29.552,0.086,,,,,
301,01/22/21 12:50:00 PM,101.223,29.552,0.086,,,,,
302,01/22/21 12:50:10 PM,101.223,29.552,0.086,,,,,
303,01/22/21 12:50:20 PM,101.223,29.552,0.086,,,,,
304,01/22/21 12:50:30 PM,101.223,29.552,0.086,,,,,
305,01/22/21 12:50:40 PM,101.223,29.552,0.086,,,,,
306,01/22/21 12:50:50 PM,101.205,29.552,0.084,,,,,
307,01/22/21 12:51:00 PM,101.205,29.552,0.084,,,,,
308,01/22/21 12:51:10 PM,101.223,29.552,0.086,,,,,
309,01/22/21 12:51:20 PM,101.225,29.652,0.086,,,,,
310,01/22/21 12:51:30 PM,101.225,29.652,0.086,,,,,
311,01/22/21 12:51:40 PM,101.208,29.652,0.084,,,,,
312,01/22/21 12:51:50 PM,101.225,29.652,0.086,,,,,
313,01/22/21 12:52:00 PM,101.208,29.652,0.084,,,,,
314,01/22/21 12:52:10 PM,101.208,29.652,0.084,,,,,
315,01/22/21 12:52:20 PM,101.208,29.652,0.084,,,,,
316,01/22/21 12:52:30 PM,101.208,29.652,0.084,,,,,
317,01/22/21 12:52:40 PM,101.208,29.652,0.084,,,,,
318,01/22/21 12:52:50 PM,101.225,29.652,0.086,,,,,
319,01/22/21 12:53:00 PM,101.208,29.652,0.084,,,,,
320,01/22/21 12:53:10 PM,101.190,29.652,0.082,,,,,
321,01/22/21 12:53:20 PM,101.190,29.652,0.082,,,,,
322,01/22/21 12:53:30 PM,101.190,29.652,0.082,,,,,
323,01/22/21 12:53:40 PM,101.211,29.752,0.085,,,,,
324,01/22/21 12:53:50 PM,101.211,29.752,0.085,,,,,
325,01/22/21 12:54:00 PM,101.211,29.752,0.085,,,,,
326,01/22/21 12:54:10 PM,101.211,29.752,0.085,,,,,
327,01/22/21 12:54:20 PM,101.211,29.752,0.085,,,,,
328,01/22/21 12:54:30 PM,101.193,29.752,0.083,,,,,
329,01/22/21 12:54:40 PM,101.193,29.752,0.083,,,,,
330,01/22/21 12:54:50 PM,101.193,29.752,0.083,,,,,
331,01/22/21 12:55:00 PM,101.193,29.752,0.083,,,,,
332,01/22/21 12:55:10 PM,101.193,29.752,0.083,,,,,
333,01/22/21 12:55:20 PM,101.193,29.752,0.083,,,,,
334,01/22/21 12:55:30 PM,101.193,29.752,0.083,,,,,
335,01/22/21 12:55:40 PM,101.193,29.752,0.083,,,,,
336,01/22/21 12:55:50 PM,101.178,29.853,0.081,,,,,
337,01/22/21 12:56:00 PM,101.196,29.853,0.083,,,,,
338,01/22/21 12:56:10 PM,101.196,29.853,0.083,,,,,
339,01/22/21 12:56:20 PM,101.196,29.853,0.083,,,,,
340,01/22/21 12:56:30 PM,101.178,29.853,0.081,,,,,
341,01/22/21 12:56:40 PM,101.196,29.853,0.083,,,,,
342,01/22/21 12:56:50 PM,101.178,29.853,0.081,,,,,
343,01/22/21 12:57:00 PM,101.196,29.853,0.083,,,,,
344,01/22/21 12:57:10 PM,101.213,29.853,0.085,,,,,
345,01/22/21 12:57:20 PM,101.196,29.853,0.083,,,,,
346,01/22/21 12:57:30 PM,101.178,29.853,0.081,,,,,
347,01/22/21 12:57:40 PM,101.196,29.853,0.083,,,,,
348,01/22/21 12:57:50 PM,101.196,29.853,0.083,,,,,
349,01/22/21 12:58:00 PM,101.199,29.953,0.083,,,,,
350,01/22/21 12:58:10 PM,101.199,29.953,0.083,,,,,
351,01/22/21 12:58:20 PM,101.199,29.953,0.083,,,,,
352,01/22/21 12:58:30 PM,101.199,29.953,0.083,,,,,
353,01/22/21 12:58:40 PM,101.181,29.953,0.082,,,,,
354,01/22/21 12:58:50 PM,101.181,29.953,0.082,,,,,
355,01/22/21 12:59:00 PM,101.199,29.953,0.083,,,,,
356,01/22/21 12:59:10 PM,101.199,29.953,0.083,,,,,
357,01/22/21 12:59:20 PM,101.199,29.953,0.083,,,,,
358,01/22/21 12:59:30 PM,101.181,29.953,0.082,,,,,
359,01/22/21 12:59:40 PM,101.181,29.953,0.082,,,,,
360,01/22/21 12:59:50 PM,101.181,29.953,0.082,,,,,
361,01/22/21 01:00:00 PM,101.181,29.953,0.082,,,,,
362,01/22/21 01:00:10 PM,101.201,30.054,0.084,,,,,
363,01/22/21 01:00:20 PM,101.184,30.054,0.082,,,,,
364,01/22/21 01:00:30 PM,101.184,30.054,0.082,,,,,
365,01/22/21 01:00:40 PM,101.201,30.054,0.084,,,,,
366,01/22/21 01:00:50 PM,101.219,30.054,0.085,,,,,
367,01/22/21 01:01:00 PM,101.201,30.054,0.084,,,,,
368,01/22/21 01:01:10 PM,101.201,30.054,0.084,,,,,
369,01/22/21 01:01:20 PM,101.201,30.054,0.084,,,,,
370,01/22/21 01:01:30 PM,101.201,30.054,0.084,,,,,
371,01/22/21 01:01:40 PM,101.201,30.054,0.084,,,,,
372,01/22/21 01:01:50 PM,101.201,30.054,0.084,,,,,
373,01/22/21 01:02:00 PM,101.219,30.054,0.085,,,,,
374,01/22/21 01:02:10 PM,101.201,30.054,0.084,,,,,
375,01/22/21 01:02:20 PM,101.201,30.054,0.084,,,,,
376,01/22/21 01:02:30 PM,101.204,30.154,0.084,,,,,
377,01/22/21 01:02:40 PM,101.187,30.154,0.082,,,,,
378,01/22/21 01:02:50 PM,101.169,30.154,0.080,,,,,
379,01/22/21 01:03:00 PM,101.187,30.154,0.082,,,,,
380,01/22/21 01:03:10 PM,101.187,30.154,0.082,,,,,
381,01/22/21 01:03:20 PM,101.187,30.154,0.082,,,,,
382,01/22/21 01:03:30 PM,101.187,30.154,0.082,,,,,
383,01/22/21 01:03:40 PM,101.187,30.154,0.082,,,,,
384,01/22/21 01:03:50 PM,101.187,30.154,0.082,,,,,
385,01/22/21 01:04:00 PM,101.187,30.154,0.082,,,,,
386,01/22/21 01:04:10 PM,101.187,30.154,0.082,,,,,
387,01/22/21 01:04:20 PM,101.187,30.154,0.082,,,,,
388,01/22/21 01:04:30 PM,101.187,30.154,0.082,,,,,
389,01/22/21 01:04:40 PM,101.189,30.255,0.082,,,,,
390,01/22/21 01:04:50 PM,101.189,30.255,0.082,,,,,
391,01/22/21 01:05:00 PM,101.189,30.255,0.082,,,,,
392,01/22/21 01:05:10 PM,101.207,30.255,0.084,,,,,
393,01/22/21 01:05:20 PM,101.189,30.255,0.082,,,,,
394,01/22/21 01:05:30 PM,101.172,30.255,0.081,,,,,
395,01/22/21 01:05:40 PM,101.189,30.255,0.082,,,,,
396,01/22/21 01:05:50 PM,101.172,30.255,0.081,,,,,
397,01/22/21 01:06:00 PM,101.189,30.255,0.082,,,,,
398,01/22/21 01:06:10 PM,101.172,30.255,0.081,,,,,
