"","DateTime","Northing","Easting","Pressure","Temperature","Heading","Pitch","Roll","Direction.Avg","Speed.Avg"
"1",2021-08-08 17:00:00,0.00159445991013731,0.0218453484777061,1.681,27.73,354.9,-2.8,0.7,85.825467709335,0.0219034598298409
"2",2021-08-08 17:02:00,-0.0052473694669562,0.0503904126396089,1.674,27.72,354.8,-2.8,0.7,-84.0549725090521,0.0506628914720903
"3",2021-08-08 17:04:00,0.00186360873258871,0.0135432556975353,1.648,27.74,354.8,-2.8,0.7,82.1650646846537,0.0136708746024899
"4",2021-08-08 17:06:00,-0.00294298839223661,0.00786786740852047,1.668,27.75,354.8,-2.8,0.7,-69.49160958098,0.00840026893824823
"5",2021-08-08 17:08:00,-0.00268448013181189,0.0380912216961582,1.67,27.75,354.8,-2.8,0.7,-85.9687432478105,0.0381856989445521
"6",2021-08-08 17:10:00,0.00165183645101672,-0.045335762524075,1.653,27.74,354.9,-2.8,0.7,-87.9133160268809,0.0453658453828454
"7",2021-08-08 17:12:00,-0.00400451302085696,0.0131879831582527,1.65,27.75,354.9,-2.8,0.7,-73.1091588749011,0.0137825623276868
"8",2021-08-08 17:14:00,-0.00568749048360461,0.0749241338665654,1.646,27.76,354.9,-2.8,0.7,-85.6590030808286,0.0751396924644765
"9",2021-08-08 17:16:00,-0.000251616790464001,0.0264318270789515,1.638,27.74,355,-2.8,0.6,-89.4545914419315,0.026433024680139
"10",2021-08-08 17:18:00,0.0017473226886198,0.0214096359710266,1.629,27.75,354.9,-2.8,0.6,85.3342121803159,0.0214808204915464
"11",2021-08-08 17:20:00,0.0055507065137533,0.0150464062593877,1.643,27.73,354.9,-2.8,0.6,69.7506898480068,0.016037602193731
"12",2021-08-08 17:22:00,0.00209803382989801,0.0126494947282878,1.636,27.7,354.9,-2.8,0.6,80.5827032129501,0.0128223033356873
"13",2021-08-08 17:24:00,0.00322151552352638,0.00239623863522048,1.621,27.66,354.9,-2.8,0.6,36.642733814208,0.00401498715629885
"14",2021-08-08 17:26:00,-0.00208220124933794,-0.01612113913514,1.628,27.62,354.9,-2.8,0.6,82.6404393083058,0.0162550511859326
"15",2021-08-08 17:28:00,0.00125019576822551,-0.00762845237468796,1.635,27.57,354.9,-2.8,0.6,-80.6927675375057,0.00773021830815736
"16",2021-08-08 17:30:00,0.00339849554230555,0.00850314271402717,1.634,27.54,354.9,-2.8,0.6,68.214633516492,0.00915713972625645
"17",2021-08-08 17:32:00,-0.00181865590419914,-0.0139137330286224,1.614,27.5,354.9,-2.8,0.6,82.5531205285215,0.0140320873746444
"18",2021-08-08 17:34:00,-0.000865755384191406,-0.0293178096623219,1.634,27.47,354.9,-2.8,0.6,88.3085462697481,0.0293305897619088
"19",2021-08-08 17:36:00,0.00676039536010897,-0.014018935425187,1.599,27.48,354.9,-2.8,0.6,-64.2550942754636,0.0155638522185398
"20",2021-08-08 17:38:00,-0.00871942576991311,0.0467252034326906,1.63,27.47,354.9,-2.8,0.6,-79.429571917874,0.0475318106280767
"21",2021-08-08 17:40:00,0.00667039032701626,-0.0274497208733806,1.617,27.47,354.9,-2.8,0.6,-76.3416387107215,0.0282485624968999
"22",2021-08-08 17:42:00,-0.00917114479141118,-0.0287389544442778,1.621,27.47,354.9,-2.8,0.6,72.3011318022754,0.0301668261395743
"23",2021-08-08 17:44:00,0.00180999925708402,-0.021268542497155,1.611,27.48,355,-2.8,0.6,-85.1357248437589,0.0213454209905528
"24",2021-08-08 17:46:00,-0.00143624746163921,0.0134028960193031,1.592,27.49,355,-2.8,0.6,-83.8835544290373,0.0134796301312505
"25",2021-08-08 17:48:00,-0.00480478903915297,0.045711387355416,1.608,27.5,354.8,-2.8,0.6,-83.9995925902019,0.0459632128083716
"26",2021-08-08 17:50:00,0.00220128593253071,0.000650671828850047,1.615,27.51,354.9,-2.8,0.6,16.4670021105839,0.00229543755864032
"27",2021-08-08 17:52:00,-0.00128280889132509,-0.0189743222145817,1.601,27.52,354.9,-2.8,0.6,86.1322540535468,0.0190176366080129
"28",2021-08-08 17:54:00,-0.00130326923916713,0.00971091813281826,1.593,27.53,354.9,-2.8,0.6,-82.3562021218087,0.00979798151111022
"29",2021-08-08 17:56:00,-0.00123044938289878,-0.00623013904172427,1.592,27.54,354.9,-2.8,0.6,78.8278909907156,0.00635048330153642
"30",2021-08-08 17:58:00,-0.00592739839224003,0.000802334324301142,1.603,27.55,354.9,-2.8,0.6,-7.70872002116612,0.00598145400954329
"31",2021-08-08 18:00:00,-0.00956448235187568,0.0118514216940036,1.586,27.56,354.9,-2.8,0.6,-51.0953429724443,0.0152294293664746
"32",2021-08-08 18:02:00,-0.00291043836733459,-0.0210147504010046,1.583,27.57,354.9,-2.8,0.6,82.1149781855729,0.0212153337448784
"33",2021-08-08 18:04:00,-0.00806729962572966,0.0405035487350256,1.588,27.58,354.8,-2.8,0.6,-78.7355184875145,0.0412991378043403
"34",2021-08-08 18:06:00,-0.00255101412021817,0.030174865424811,1.587,27.58,354.9,-2.8,0.6,-85.167646657406,0.0302825061123911
"35",2021-08-08 18:08:00,-0.0012826844670321,0.0132025599919943,1.581,27.58,354.9,-2.8,0.6,-84.4508885388342,0.0132647227556468
"36",2021-08-08 18:10:00,-0.00699754556580007,0.0607500157610101,1.59,27.58,354.9,-2.8,0.6,-83.4292912577457,0.0611516971057093
"37",2021-08-08 18:12:00,-0.00850597741116368,0.0309136021299506,1.598,27.57,354.9,-2.8,0.6,-74.6155870160766,0.0320624772649917
