"Plot Title: CT_739_CTD_Casting_051521"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20494739, SEN S/N: 20494739, LBL: <Enter label here>55,000)","Temp, °C (LGR S/N: 20494739, SEN S/N: 20494739)","Specific Conductance, μS/cm (LGR S/N: 20494739)","Salinity, ppt (LGR S/N: 20494739)"
1,05/15/21 06:54:12 AM,1314.0,23.69,1974.1,1.0031
2,05/15/21 06:54:15 AM,1178.9,23.64,1772.9,0.8962
3,05/15/21 06:54:18 AM,1179.9,23.60,1775.9,0.8978
4,05/15/21 06:54:21 AM,1180.4,23.59,1777.0,0.8984
5,05/15/21 06:54:24 AM,1180.4,23.60,1776.7,0.8982
6,05/15/21 06:54:27 AM,1181.5,23.59,1778.7,0.8992
7,05/15/21 06:54:30 AM,1180.9,23.60,1777.4,0.8986
8,05/15/21 06:54:33 AM,1179.9,23.60,1775.9,0.8978
9,05/15/21 06:54:36 AM,1182.0,23.61,1778.7,0.8993
10,05/15/21 06:54:39 AM,1182.5,23.61,1779.4,0.8997
11,05/15/21 06:54:42 AM,1183.5,23.61,1781.0,0.9005
12,05/15/21 06:54:45 AM,1184.6,23.62,1782.2,0.9011
13,05/15/21 06:54:48 AM,1185.6,23.62,1783.7,0.9019
14,05/15/21 06:54:51 AM,1185.6,23.64,1783.0,0.9015
15,05/15/21 06:54:54 AM,1186.7,23.64,1784.7,0.9024
16,05/15/21 06:54:57 AM,1187.7,23.65,1785.8,0.9030
17,05/15/21 06:55:00 AM,1189.8,23.65,1788.9,0.9047
18,05/15/21 06:55:03 AM,1190.8,23.66,1790.1,0.9053
19,05/15/21 06:55:06 AM,1190.8,23.66,1790.1,0.9053
20,05/15/21 06:55:09 AM,1191.9,23.66,1791.7,0.9062
21,05/15/21 06:55:12 AM,1192.9,23.67,1792.9,0.9068
22,05/15/21 06:55:15 AM,1194.0,23.68,1794.1,0.9074
23,05/15/21 06:55:18 AM,1194.0,23.69,1793.8,0.9072
24,05/15/21 06:55:21 AM,1194.0,23.69,1793.8,0.9072
25,05/15/21 06:55:24 AM,1195.0,23.70,1794.9,0.9078
26,05/15/21 06:55:27 AM,1195.5,23.70,1795.7,0.9082
27,05/15/21 06:55:30 AM,1195.0,23.72,1794.2,0.9075
28,05/15/21 06:55:33 AM,1194.5,23.73,1793.0,0.9069
29,05/15/21 06:55:36 AM,1201.3,23.74,1802.9,0.9121
30,05/15/21 06:55:39 AM,1202.3,23.74,1804.4,0.9129
31,05/15/21 06:55:42 AM,1202.3,23.75,1804.0,0.9127
32,05/15/21 06:55:45 AM,1203.3,23.75,1805.5,0.9135
33,05/15/21 06:55:48 AM,1203.3,23.76,1805.1,0.9133
34,05/15/21 06:55:51 AM,1204.4,23.76,1806.8,0.9141
35,05/15/21 06:55:54 AM,1203.3,23.77,1804.8,0.9131
36,05/15/21 06:55:57 AM,1205.4,23.77,1807.9,0.9147
37,05/15/21 06:56:00 AM,1204.9,23.78,1806.8,0.9141
38,05/15/21 06:56:03 AM,1206.5,23.78,1809.2,0.9154
39,05/15/21 06:56:06 AM,1204.9,23.80,1806.0,0.9138
40,05/15/21 06:56:09 AM,1206.5,23.80,1808.4,0.9150
41,05/15/21 06:56:12 AM,1218.5,23.81,1826.0,0.9244
42,05/15/21 06:56:15 AM,1200.7,23.82,1799.0,0.9100
43,05/15/21 06:56:18 AM,1200.2,23.82,1798.2,0.9096
44,05/15/21 06:56:21 AM,1200.2,23.83,1797.9,0.9094
45,05/15/21 06:56:24 AM,1200.7,23.83,1798.6,0.9098
46,05/15/21 06:56:27 AM,1200.2,23.84,1797.5,0.9092
47,05/15/21 06:56:30 AM,1201.3,23.84,1799.2,0.9101
48,05/15/21 06:56:33 AM,1200.2,23.85,1797.1,0.9090
49,05/15/21 06:56:36 AM,1201.3,23.85,1798.8,0.9099
50,05/15/21 06:56:39 AM,1201.3,23.85,1798.8,0.9099
51,05/15/21 06:56:42 AM,1201.3,23.86,1798.4,0.9097
52,05/15/21 06:56:45 AM,1201.3,23.86,1798.4,0.9097
53,05/15/21 06:56:48 AM,1201.3,23.88,1797.7,0.9093
54,05/15/21 06:56:51 AM,1202.3,23.89,1798.8,0.9099
55,05/15/21 06:56:54 AM,1202.3,23.89,1798.8,0.9099
56,05/15/21 06:56:57 AM,1202.8,23.89,1799.5,0.9103
57,05/15/21 06:57:00 AM,1202.3,23.90,1798.4,0.9097
58,05/15/21 06:57:03 AM,1202.3,23.90,1798.4,0.9097
59,05/15/21 06:57:06 AM,1203.3,23.90,1799.9,0.9105
60,05/15/21 06:57:09 AM,1204.4,23.91,1801.2,0.9112
61,05/15/21 06:57:12 AM,1203.3,23.91,1799.5,0.9103
62,05/15/21 06:57:15 AM,1204.4,23.92,1800.8,0.9110
63,05/15/21 06:57:18 AM,1204.9,23.92,1801.6,0.9114
64,05/15/21 06:57:21 AM,1204.9,23.92,1801.6,0.9114
65,05/15/21 06:57:24 AM,1204.9,23.93,1801.2,0.9112
66,05/15/21 06:57:27 AM,1204.9,23.93,1801.2,0.9112
67,05/15/21 06:57:30 AM,1204.4,23.94,1800.1,0.9106
68,05/15/21 06:57:33 AM,1206.0,23.94,1802.5,0.9119
69,05/15/21 06:57:36 AM,1204.9,23.94,1800.8,0.9110
70,05/15/21 06:57:39 AM,1206.0,23.96,1801.7,0.9115
71,05/15/21 06:57:42 AM,1206.0,23.96,1801.7,0.9115
72,05/15/21 06:57:45 AM,1206.5,23.97,1802.1,0.9117
73,05/15/21 06:57:48 AM,1206.0,23.97,1801.4,0.9113
74,05/15/21 06:57:51 AM,1207.0,23.97,1802.8,0.9121
75,05/15/21 06:57:54 AM,1207.0,23.97,1802.8,0.9121
76,05/15/21 06:57:57 AM,1207.0,23.98,1802.5,0.9119
77,05/15/21 06:58:00 AM,1207.0,23.98,1802.5,0.9119
78,05/15/21 06:58:03 AM,1207.0,23.99,1802.1,0.9117
79,05/15/21 06:58:06 AM,1207.0,23.99,1802.1,0.9117
80,05/15/21 06:58:09 AM,1207.0,23.99,1802.1,0.9117
81,05/15/21 06:58:12 AM,1208.0,23.99,1803.6,0.9125
82,05/15/21 06:58:15 AM,1208.0,24.00,1803.2,0.9123
83,05/15/21 06:58:18 AM,1208.6,24.01,1803.7,0.9125
84,05/15/21 06:58:21 AM,1208.6,24.01,1803.7,0.9125
85,05/15/21 06:58:24 AM,1210.1,24.01,1806.0,0.9137
86,05/15/21 06:58:27 AM,1209.6,24.01,1805.2,0.9133
87,05/15/21 06:58:30 AM,1209.6,24.01,1805.2,0.9133
88,05/15/21 06:58:33 AM,1209.6,24.01,1805.2,0.9133
89,05/15/21 06:58:36 AM,1210.7,24.01,1806.9,0.9142
90,05/15/21 06:58:39 AM,1211.2,24.02,1807.3,0.9144
91,05/15/21 06:58:42 AM,1211.2,24.02,1807.3,0.9144
92,05/15/21 06:58:45 AM,1211.2,24.03,1806.9,0.9142
93,05/15/21 06:58:48 AM,1211.2,24.03,1806.9,0.9142
94,05/15/21 06:58:51 AM,1211.2,24.03,1806.9,0.9142
95,05/15/21 06:58:54 AM,1212.2,24.05,1807.6,0.9146
96,05/15/21 06:58:57 AM,1211.2,24.05,1806.1,0.9138
97,05/15/21 06:59:00 AM,1212.2,24.05,1807.6,0.9146
98,05/15/21 06:59:03 AM,1212.2,24.06,1807.3,0.9144
99,05/15/21 06:59:06 AM,1211.2,24.06,1805.8,0.9136
100,05/15/21 06:59:09 AM,1212.2,24.06,1807.3,0.9144
101,05/15/21 06:59:12 AM,1213.3,24.06,1808.9,0.9153
102,05/15/21 06:59:15 AM,1212.2,24.06,1807.3,0.9144
103,05/15/21 06:59:18 AM,1173.7,24.07,1749.5,0.8838
104,05/15/21 06:59:21 AM,1173.7,24.07,1749.5,0.8838
105,05/15/21 06:59:24 AM,1098.1,24.11,1635.5,0.8236
106,05/15/21 06:59:27 AM,1096.5,24.10,1633.4,0.8225
107,05/15/21 06:59:30 AM,1096.0,24.09,1633.0,0.8223
108,05/15/21 06:59:33 AM,1097.1,24.09,1634.6,0.8231
109,05/15/21 06:59:36 AM,1096.5,24.10,1633.4,0.8225
110,05/15/21 06:59:39 AM,1096.5,24.10,1633.4,0.8225
111,05/15/21 06:59:42 AM,1096.5,24.10,1633.4,0.8225
112,05/15/21 06:59:45 AM,1044.7,24.15,1554.7,0.7810
113,05/15/21 06:59:48 AM,1406.7,24.25,2089.1,1.0646
114,05/15/21 06:59:51 AM,1362.1,24.27,2022.0,1.0287
115,05/15/21 06:59:54 AM,1375.9,24.39,2037.5,1.0370
116,05/15/21 06:59:57 AM,1379.6,24.39,2042.9,1.0399
117,05/15/21 07:00:00 AM,1382.8,24.43,2046.0,1.0416
118,05/15/21 07:00:03 AM,1328.3,24.49,1962.9,0.9972
119,05/15/21 07:00:06 AM,1017.1,24.49,1503.1,0.7539
120,05/15/21 07:00:09 AM,976.4,24.48,1443.2,0.7226
121,05/15/21 07:00:12 AM,996.2,24.46,1473.1,0.7382
122,05/15/21 07:00:15 AM,999.7,24.43,1479.2,0.7414
123,05/15/21 07:00:18 AM,1034.9,24.47,1530.0,0.7681
124,05/15/21 07:00:21 AM,1013.0,24.48,1497.3,0.7509
125,05/15/21 07:00:24 AM,1068.8,24.49,1579.5,0.7941
126,05/15/21 07:00:27 AM,1103.2,24.48,1630.6,0.8210
127,05/15/21 07:00:30 AM,938.4,24.51,1386.2,0.6928
128,05/15/21 07:00:33 AM,1092.4,24.48,1614.7,0.8126
129,05/15/21 07:00:36 AM,1025.7,24.47,1516.4,0.7609
130,05/15/21 07:00:39 AM,947.5,24.75,1392.8,0.6963
131,05/15/21 07:00:42 AM,1085.7,24.67,1598.5,0.8041
132,05/15/21 07:00:45 AM,1008.9,24.71,1484.3,0.7441
133,05/15/21 07:00:48 AM,946.0,24.65,1393.4,0.6966
134,05/15/21 07:00:51 AM,956.6,24.57,1411.3,0.7059
135,05/15/21 07:00:54 AM,958.6,24.54,1415.2,0.7079
136,05/15/21 07:00:57 AM,961.7,24.52,1420.3,0.7106
137,05/15/21 07:01:00 AM,963.7,24.51,1423.6,0.7123
138,05/15/21 07:01:03 AM,966.2,24.49,1427.8,0.7146
139,05/15/21 07:01:06 AM,967.2,24.49,1429.3,0.7153
140,05/15/21 07:01:09 AM,969.3,24.48,1432.7,0.7171
141,05/15/21 07:01:12 AM,971.3,24.48,1435.7,0.7187
142,05/15/21 07:01:15 AM,973.3,24.47,1438.9,0.7204
143,05/15/21 07:01:18 AM,974.8,24.47,1441.1,0.7215
144,05/15/21 07:01:21 AM,976.9,24.47,1444.2,0.7231
145,05/15/21 07:01:24 AM,977.9,24.47,1445.7,0.7239
146,05/15/21 07:01:27 AM,978.4,24.47,1446.5,0.7243
147,05/15/21 07:01:30 AM,979.4,24.47,1447.9,0.7251
148,05/15/21 07:01:33 AM,981.4,24.47,1450.9,0.7266
149,05/15/21 07:01:36 AM,981.9,24.47,1451.6,0.7270
150,05/15/21 07:01:39 AM,983.5,24.47,1454.0,0.7282
151,05/15/21 07:01:42 AM,983.5,24.48,1453.7,0.7281
152,05/15/21 07:01:45 AM,984.5,24.49,1454.9,0.7287
153,05/15/21 07:01:48 AM,984.5,24.48,1455.2,0.7289
154,05/15/21 07:01:51 AM,983.0,24.49,1452.7,0.7275
155,05/15/21 07:01:54 AM,983.0,24.49,1452.7,0.7275
156,05/15/21 07:01:57 AM,983.5,24.50,1453.1,0.7278
157,05/15/21 07:02:00 AM,983.5,24.50,1453.1,0.7278
158,05/15/21 07:02:03 AM,983.5,24.51,1452.8,0.7276
159,05/15/21 07:02:06 AM,983.5,24.51,1452.8,0.7276
160,05/15/21 07:02:09 AM,983.0,24.51,1452.1,0.7272
161,05/15/21 07:02:12 AM,983.5,24.52,1452.5,0.7275
162,05/15/21 07:02:15 AM,984.5,24.52,1454.0,0.7282
163,05/15/21 07:02:18 AM,984.5,24.52,1454.0,0.7282
164,05/15/21 07:02:21 AM,984.5,24.54,1453.4,0.7279
165,05/15/21 07:02:24 AM,984.5,24.54,1453.4,0.7279
166,05/15/21 07:02:27 AM,985.0,24.54,1454.1,0.7283
167,05/15/21 07:02:30 AM,984.5,24.55,1453.1,0.7278
168,05/15/21 07:02:33 AM,984.5,24.55,1453.1,0.7278
169,05/15/21 07:02:36 AM,984.5,24.55,1453.1,0.7278
170,05/15/21 07:02:39 AM,985.5,24.55,1454.6,0.7285
171,05/15/21 07:02:42 AM,985.5,24.56,1454.3,0.7284
172,05/15/21 07:02:45 AM,986.0,24.56,1455.0,0.7288
173,05/15/21 07:02:48 AM,985.5,24.56,1454.3,0.7284
174,05/15/21 07:02:51 AM,985.0,24.56,1453.5,0.7280
175,05/15/21 07:02:54 AM,986.0,24.57,1454.7,0.7286
176,05/15/21 07:02:57 AM,985.0,24.56,1453.5,0.7280
177,05/15/21 07:03:00 AM,985.0,24.57,1453.2,0.7279
178,05/15/21 07:03:03 AM,985.0,24.57,1453.2,0.7279
179,05/15/21 07:03:06 AM,985.5,24.58,1453.7,0.7281
180,05/15/21 07:03:09 AM,985.0,24.57,1453.2,0.7279
181,05/15/21 07:03:12 AM,985.5,24.58,1453.7,0.7281
182,05/15/21 07:03:15 AM,985.0,24.58,1453.0,0.7277
183,05/15/21 07:03:18 AM,985.5,24.58,1453.7,0.7281
184,05/15/21 07:03:21 AM,985.5,24.58,1453.7,0.7281
185,05/15/21 07:03:24 AM,985.5,24.59,1453.4,0.7279
186,05/15/21 07:03:27 AM,984.5,24.58,1452.2,0.7273
187,05/15/21 07:03:30 AM,985.0,24.59,1452.7,0.7275
188,05/15/21 07:03:33 AM,984.5,24.59,1451.9,0.7272
189,05/15/21 07:03:36 AM,985.0,24.59,1452.7,0.7275
190,05/15/21 07:03:39 AM,985.0,24.59,1452.7,0.7275
191,05/15/21 07:03:42 AM,985.0,24.59,1452.7,0.7275
192,05/15/21 07:03:45 AM,984.0,24.60,1450.9,0.7266
193,05/15/21 07:03:48 AM,984.0,24.60,1450.9,0.7266
194,05/15/21 07:03:51 AM,984.0,24.60,1450.9,0.7266
195,05/15/21 07:03:54 AM,984.0,24.60,1450.9,0.7266
196,05/15/21 07:03:57 AM,985.0,24.60,1452.4,0.7274
197,05/15/21 07:04:00 AM,984.0,24.60,1450.9,0.7266
198,05/15/21 07:04:03 AM,983.5,24.60,1450.1,0.7262
199,05/15/21 07:04:06 AM,983.5,24.60,1450.1,0.7262
200,05/15/21 07:04:09 AM,983.5,24.62,1449.6,0.7259
201,05/15/21 07:04:12 AM,983.5,24.60,1450.1,0.7262
202,05/15/21 07:04:15 AM,983.0,24.60,1449.4,0.7258
203,05/15/21 07:04:18 AM,982.5,24.60,1448.7,0.7255
204,05/15/21 07:04:21 AM,983.0,24.62,1448.8,0.7255
205,05/15/21 07:04:24 AM,981.4,24.62,1446.5,0.7243
206,05/15/21 07:04:27 AM,980.9,24.62,1445.7,0.7239
207,05/15/21 07:04:30 AM,981.9,24.62,1447.2,0.7247
208,05/15/21 07:04:33 AM,980.9,24.62,1445.7,0.7239
209,05/15/21 07:04:36 AM,980.9,24.62,1445.7,0.7239
210,05/15/21 07:04:39 AM,979.9,24.62,1444.2,0.7231
211,05/15/21 07:04:42 AM,980.4,24.62,1445.0,0.7235
212,05/15/21 07:04:45 AM,982.5,24.62,1448.1,0.7251
213,05/15/21 07:04:48 AM,981.4,24.62,1446.5,0.7243
214,05/15/21 07:04:51 AM,981.4,24.62,1446.5,0.7243
215,05/15/21 07:04:54 AM,980.9,24.62,1445.7,0.7239
216,05/15/21 07:04:57 AM,980.9,24.62,1445.7,0.7239
217,05/15/21 07:05:00 AM,979.9,24.62,1444.2,0.7231
218,05/15/21 07:05:03 AM,966.7,24.62,1424.8,0.7130
219,05/15/21 07:05:06 AM,974.3,24.62,1436.0,0.7188
220,05/15/21 07:05:09 AM,974.3,24.62,1436.0,0.7188
221,05/15/21 07:05:12 AM,973.3,24.62,1434.5,0.7181
222,05/15/21 07:05:15 AM,972.3,24.62,1433.0,0.7173
223,05/15/21 07:05:18 AM,969.3,24.62,1428.6,0.7150
224,05/15/21 07:05:21 AM,968.2,24.62,1427.0,0.7141
225,05/15/21 07:05:24 AM,966.2,24.62,1424.1,0.7126
226,05/15/21 07:05:27 AM,965.7,24.62,1423.3,0.7122
227,05/15/21 07:05:30 AM,965.2,24.62,1422.6,0.7118
228,05/15/21 07:05:33 AM,965.2,24.63,1422.3,0.7117
229,05/15/21 07:05:36 AM,963.7,24.62,1420.4,0.7107
230,05/15/21 07:05:39 AM,963.7,24.62,1420.4,0.7107
231,05/15/21 07:05:42 AM,963.2,24.62,1419.6,0.7103
232,05/15/21 07:05:45 AM,963.2,24.62,1419.6,0.7103
233,05/15/21 07:05:48 AM,963.7,24.60,1421.0,0.7110
234,05/15/21 07:05:51 AM,963.7,24.60,1421.0,0.7110
235,05/15/21 07:05:54 AM,963.7,24.60,1421.0,0.7110
236,05/15/21 07:05:57 AM,964.2,24.60,1421.7,0.7113
237,05/15/21 07:06:00 AM,963.2,24.60,1420.2,0.7106
238,05/15/21 07:06:03 AM,963.2,24.60,1420.2,0.7106
239,05/15/21 07:06:06 AM,963.7,24.60,1421.0,0.7110
240,05/15/21 07:06:09 AM,962.2,24.60,1418.7,0.7098
241,05/15/21 07:06:12 AM,963.2,24.60,1420.2,0.7106
242,05/15/21 07:06:15 AM,962.2,24.60,1418.7,0.7098
243,05/15/21 07:06:18 AM,962.2,24.60,1418.7,0.7098
244,05/15/21 07:06:21 AM,962.7,24.60,1419.5,0.7102
245,05/15/21 07:06:24 AM,962.7,24.60,1419.5,0.7102
246,05/15/21 07:06:27 AM,961.7,24.60,1418.0,0.7094
247,05/15/21 07:06:30 AM,962.2,24.60,1418.7,0.7098
248,05/15/21 07:06:33 AM,962.2,24.60,1418.7,0.7098
249,05/15/21 07:06:36 AM,961.2,24.60,1417.3,0.7090
250,05/15/21 07:06:39 AM,961.2,24.60,1417.3,0.7090
251,05/15/21 07:06:42 AM,961.7,24.60,1418.0,0.7094
252,05/15/21 07:06:45 AM,960.6,24.60,1416.4,0.7086
253,05/15/21 07:06:48 AM,960.1,24.59,1415.9,0.7083
254,05/15/21 07:06:51 AM,960.1,24.59,1415.9,0.7083
255,05/15/21 07:06:54 AM,960.6,24.60,1416.4,0.7086
256,05/15/21 07:06:57 AM,960.6,24.60,1416.4,0.7086
257,05/15/21 07:07:00 AM,959.6,24.60,1414.9,0.7078
258,05/15/21 07:07:03 AM,959.6,24.59,1415.2,0.7080
259,05/15/21 07:07:06 AM,959.1,24.60,1414.2,0.7074
260,05/15/21 07:07:09 AM,959.1,24.59,1414.5,0.7076
261,05/15/21 07:07:12 AM,959.1,24.59,1414.5,0.7076
262,05/15/21 07:07:15 AM,959.1,24.59,1414.5,0.7076
263,05/15/21 07:07:18 AM,959.1,24.59,1414.5,0.7076
264,05/15/21 07:07:21 AM,958.6,24.59,1413.7,0.7072
265,05/15/21 07:07:24 AM,958.1,24.59,1413.0,0.7068
266,05/15/21 07:07:27 AM,959.1,24.59,1414.5,0.7076
267,05/15/21 07:07:30 AM,958.6,24.59,1413.7,0.7072
268,05/15/21 07:07:33 AM,958.6,24.58,1414.0,0.7073
269,05/15/21 07:07:36 AM,958.6,24.58,1414.0,0.7073
270,05/15/21 07:07:39 AM,957.6,24.58,1412.5,0.7066
271,05/15/21 07:07:42 AM,957.6,24.59,1412.2,0.7064
272,05/15/21 07:07:45 AM,957.6,24.58,1412.5,0.7066
273,05/15/21 07:07:48 AM,957.6,24.58,1412.5,0.7066
274,05/15/21 07:07:51 AM,956.6,24.58,1411.1,0.7058
275,05/15/21 07:07:54 AM,956.6,24.58,1411.1,0.7058
276,05/15/21 07:07:57 AM,956.6,24.58,1411.1,0.7058
277,05/15/21 07:08:00 AM,956.6,24.58,1411.1,0.7058
278,05/15/21 07:08:03 AM,956.6,24.58,1411.1,0.7058
279,05/15/21 07:08:06 AM,955.6,24.58,1409.6,0.7050
280,05/15/21 07:08:09 AM,955.6,24.58,1409.6,0.7050
281,05/15/21 07:08:12 AM,955.6,24.58,1409.6,0.7050
282,05/15/21 07:08:15 AM,956.1,24.57,1410.6,0.7056
283,05/15/21 07:08:18 AM,956.1,24.57,1410.6,0.7056
284,05/15/21 07:08:21 AM,956.1,24.57,1410.6,0.7056
285,05/15/21 07:08:24 AM,955.1,24.58,1408.8,0.7046
286,05/15/21 07:08:27 AM,954.1,24.58,1407.4,0.7039
287,05/15/21 07:08:30 AM,955.1,24.57,1409.1,0.7048
288,05/15/21 07:08:33 AM,954.6,24.57,1408.4,0.7044
289,05/15/21 07:08:36 AM,954.6,24.57,1408.4,0.7044
290,05/15/21 07:08:39 AM,955.6,24.56,1410.2,0.7053
291,05/15/21 07:08:42 AM,954.6,24.57,1408.4,0.7044
292,05/15/21 07:08:45 AM,954.6,24.57,1408.4,0.7044
293,05/15/21 07:08:48 AM,955.1,24.56,1409.4,0.7049
294,05/15/21 07:08:51 AM,954.6,24.56,1408.7,0.7046
295,05/15/21 07:08:54 AM,934.9,24.56,1379.6,0.6894
296,05/15/21 07:08:57 AM,937.9,24.56,1384.0,0.6917
297,05/15/21 07:09:00 AM,954.6,24.55,1409.0,0.7047
298,05/15/21 07:09:03 AM,955.6,24.55,1410.4,0.7055
299,05/15/21 07:09:06 AM,955.6,24.55,1410.4,0.7055
300,05/15/21 07:09:09 AM,951.0,24.55,1403.7,0.7019
301,05/15/21 07:09:12 AM,932.3,24.55,1376.1,0.6875
302,05/15/21 07:09:15 AM,948.0,24.54,1399.5,0.6998
303,05/15/21 07:09:18 AM,923.3,24.55,1362.8,0.6806
304,05/15/21 07:09:21 AM,926.8,24.55,1367.9,0.6833
305,05/15/21 07:09:24 AM,933.9,24.54,1378.7,0.6889
306,05/15/21 07:09:27 AM,940.4,24.55,1388.0,0.6938
307,05/15/21 07:09:30 AM,940.4,24.55,1388.0,0.6938
308,05/15/21 07:09:33 AM,939.9,24.55,1387.3,0.6934
309,05/15/21 07:09:36 AM,939.4,24.55,1386.5,0.6930
310,05/15/21 07:09:39 AM,938.9,24.55,1385.8,0.6926
311,05/15/21 07:09:42 AM,937.4,24.55,1383.6,0.6915
312,05/15/21 07:09:45 AM,937.4,24.55,1383.6,0.6915
313,05/15/21 07:09:48 AM,937.9,24.55,1384.3,0.6918
314,05/15/21 07:09:51 AM,936.9,24.55,1382.8,0.6911
315,05/15/21 07:09:54 AM,936.9,24.55,1382.8,0.6911
316,05/15/21 07:09:57 AM,935.9,24.56,1381.1,0.6902
317,05/15/21 07:10:00 AM,935.9,24.56,1381.1,0.6902
318,05/15/21 07:10:03 AM,994.7,24.56,1467.9,0.7355
319,05/15/21 07:10:06 AM,1012.0,24.56,1493.4,0.7489
320,05/15/21 07:10:09 AM,950.0,24.56,1401.9,0.7010
321,05/15/21 07:10:12 AM,953.6,24.56,1407.2,0.7038
322,05/15/21 07:10:15 AM,972.8,24.57,1435.2,0.7184
323,05/15/21 07:10:18 AM,961.7,24.57,1418.9,0.7099
324,05/15/21 07:10:21 AM,970.8,24.57,1432.3,0.7169
325,05/15/21 07:10:24 AM,980.9,24.57,1447.2,0.7247
326,05/15/21 07:10:27 AM,928.8,24.57,1370.3,0.6845
327,05/15/21 07:10:30 AM,927.3,24.57,1368.1,0.6834
328,05/15/21 07:10:33 AM,927.3,24.57,1368.1,0.6834
329,05/15/21 07:10:36 AM,927.3,24.57,1368.1,0.6834
330,05/15/21 07:10:39 AM,926.3,24.57,1366.6,0.6826
331,05/15/21 07:10:42 AM,926.3,24.57,1366.6,0.6826
332,05/15/21 07:10:45 AM,925.3,24.57,1365.2,0.6819
333,05/15/21 07:10:48 AM,925.3,24.57,1365.2,0.6819
334,05/15/21 07:10:51 AM,924.8,24.58,1364.2,0.6813
335,05/15/21 07:10:54 AM,924.8,24.57,1364.4,0.6815
336,05/15/21 07:10:57 AM,923.8,24.57,1363.0,0.6807
337,05/15/21 07:11:00 AM,923.8,24.57,1363.0,0.6807
338,05/15/21 07:11:03 AM,923.8,24.57,1363.0,0.6807
339,05/15/21 07:11:06 AM,922.8,24.58,1361.2,0.6798
340,05/15/21 07:11:09 AM,921.3,24.58,1359.0,0.6786
341,05/15/21 07:11:12 AM,921.3,24.58,1359.0,0.6786
342,05/15/21 07:11:15 AM,920.3,24.58,1357.5,0.6779
343,05/15/21 07:11:18 AM,919.2,24.58,1355.9,0.6770
344,05/15/21 07:11:21 AM,919.2,24.58,1355.9,0.6770
345,05/15/21 07:11:24 AM,918.2,24.58,1354.4,0.6763
346,05/15/21 07:11:27 AM,918.2,24.58,1354.4,0.6763
347,05/15/21 07:11:30 AM,914.2,24.58,1348.5,0.6732
348,05/15/21 07:11:33 AM,911.2,24.58,1344.1,0.6709
349,05/15/21 07:11:36 AM,910.7,24.58,1343.4,0.6705
350,05/15/21 07:11:39 AM,910.2,24.59,1342.3,0.6700
351,05/15/21 07:11:42 AM,909.2,24.58,1341.1,0.6693
352,05/15/21 07:11:45 AM,908.2,24.59,1339.4,0.6684
353,05/15/21 07:11:48 AM,907.2,24.59,1337.9,0.6677
354,05/15/21 07:11:51 AM,906.7,24.59,1337.2,0.6673
355,05/15/21 07:11:54 AM,905.7,24.59,1335.7,0.6665
356,05/15/21 07:11:57 AM,905.2,24.59,1335.0,0.6661
357,05/15/21 07:12:00 AM,903.7,24.59,1332.8,0.6650
358,05/15/21 07:12:03 AM,903.7,24.59,1332.8,0.6650
359,05/15/21 07:12:06 AM,902.7,24.59,1331.3,0.6642
360,05/15/21 07:12:09 AM,902.7,24.59,1331.3,0.6642
361,05/15/21 07:12:12 AM,901.7,24.59,1329.8,0.6634
362,05/15/21 07:12:15 AM,901.7,24.59,1329.8,0.6634
363,05/15/21 07:12:18 AM,900.7,24.59,1328.3,0.6627
364,05/15/21 07:12:21 AM,900.7,24.59,1328.3,0.6627
365,05/15/21 07:12:24 AM,899.6,24.59,1326.7,0.6618
366,05/15/21 07:12:27 AM,899.6,24.60,1326.4,0.6617
367,05/15/21 07:12:30 AM,899.1,24.60,1325.7,0.6613
368,05/15/21 07:12:33 AM,899.1,24.59,1326.0,0.6614
369,05/15/21 07:12:36 AM,898.1,24.60,1324.2,0.6605
370,05/15/21 07:12:39 AM,897.6,24.60,1323.5,0.6602
371,05/15/21 07:12:42 AM,895.1,24.60,1319.8,0.6582
372,05/15/21 07:12:45 AM,895.1,24.60,1319.8,0.6582
373,05/15/21 07:12:48 AM,894.1,24.60,1318.3,0.6575
374,05/15/21 07:12:51 AM,893.6,24.60,1317.6,0.6571
375,05/15/21 07:12:54 AM,893.6,24.60,1317.6,0.6571
376,05/15/21 07:12:57 AM,893.6,24.60,1317.6,0.6571
377,05/15/21 07:13:00 AM,893.6,24.60,1317.6,0.6571
378,05/15/21 07:13:03 AM,893.6,24.60,1317.6,0.6571
379,05/15/21 07:13:06 AM,893.1,24.60,1316.9,0.6567
380,05/15/21 07:13:09 AM,893.1,24.60,1316.9,0.6567
381,05/15/21 07:13:12 AM,893.1,24.60,1316.9,0.6567
382,05/15/21 07:13:15 AM,892.1,24.60,1315.4,0.6559
383,05/15/21 07:13:18 AM,892.1,24.62,1314.8,0.6557
384,05/15/21 07:13:21 AM,891.1,24.60,1313.9,0.6552
385,05/15/21 07:13:24 AM,891.1,24.60,1313.9,0.6552
386,05/15/21 07:13:27 AM,891.1,24.62,1313.4,0.6549
387,05/15/21 07:13:30 AM,891.1,24.62,1313.4,0.6549
388,05/15/21 07:13:33 AM,890.1,24.62,1311.9,0.6541
389,05/15/21 07:13:36 AM,890.6,24.62,1312.6,0.6545
390,05/15/21 07:13:39 AM,890.1,24.62,1311.9,0.6541
391,05/15/21 07:13:42 AM,889.6,24.62,1311.2,0.6537
