"Plot Title: CT_738_Cabral"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20494738, SEN S/N: 20494738, LBL: <Conduct_Hi>55,000)","Temp, °C (LGR S/N: 20494738, SEN S/N: 20494738, LBL: Temperature)"
126,06/08/21 08:40:00 AM,40706.4,27.61
127,06/08/21 09:00:00 AM,40755.5,27.68
128,06/08/21 09:20:00 AM,40804.7,27.79
129,06/08/21 09:40:00 AM,40810.1,27.92
130,06/08/21 10:00:00 AM,40766.4,28.00
131,06/08/21 10:20:00 AM,40925.3,28.13
132,06/08/21 10:40:00 AM,40952.8,28.29
133,06/08/21 11:00:00 AM,40914.3,28.40
134,06/08/21 11:20:00 AM,40941.8,28.40
135,06/08/21 11:40:00 AM,40980.4,28.49
136,06/08/21 12:00:00 PM,41013.4,28.58
137,06/08/21 12:20:00 PM,40991.4,28.70
138,06/08/21 12:40:00 PM,41107.3,28.75
139,06/08/21 01:00:00 PM,41096.3,28.74
140,06/08/21 01:20:00 PM,41135.0,28.91
141,06/08/21 01:40:00 PM,41057.6,28.94
142,06/08/21 02:00:00 PM,41024.4,28.91
143,06/08/21 02:20:00 PM,41107.3,28.89
144,06/08/21 02:40:00 PM,41030.0,28.85
145,06/08/21 03:00:00 PM,41030.0,28.90
146,06/08/21 03:20:00 PM,41035.5,28.87
147,06/08/21 03:40:00 PM,41041.0,28.84
148,06/08/21 04:00:00 PM,40936.3,28.79
149,06/08/21 04:20:00 PM,40914.3,28.73
150,06/08/21 04:40:00 PM,40930.8,28.70
151,06/08/21 05:00:00 PM,40996.9,28.68
152,06/08/21 05:20:00 PM,41007.9,28.63
153,06/08/21 05:40:00 PM,40996.9,28.57
154,06/08/21 06:00:00 PM,40952.8,28.56
155,06/08/21 06:20:00 PM,40925.3,28.52
156,06/08/21 06:40:00 PM,41030.0,28.52
157,06/08/21 07:00:00 PM,40941.8,28.38
158,06/08/21 07:20:00 PM,40854.0,28.38
159,06/08/21 07:40:00 PM,40854.0,28.39
160,06/08/21 08:00:00 PM,40897.9,28.30
161,06/08/21 08:20:00 PM,40914.3,28.17
162,06/08/21 08:40:00 PM,40881.4,28.14
163,06/08/21 09:00:00 PM,40859.5,28.10
164,06/08/21 09:20:00 PM,40875.9,28.04
165,06/08/21 09:40:00 PM,40919.8,28.09
166,06/08/21 10:00:00 PM,40886.9,28.10
167,06/08/21 10:20:00 PM,41024.4,28.12
168,06/08/21 10:40:00 PM,40941.8,28.08
169,06/08/21 11:00:00 PM,40881.4,28.04
170,06/08/21 11:20:00 PM,40941.8,27.99
171,06/08/21 11:40:00 PM,40936.3,27.96
172,06/09/21 12:00:00 AM,40908.8,27.89
173,06/09/21 12:20:00 AM,40854.0,27.83
174,06/09/21 12:40:00 AM,40848.5,27.79
175,06/09/21 01:00:00 AM,40870.4,27.78
176,06/09/21 01:20:00 AM,40728.2,27.73
177,06/09/21 01:40:00 AM,40854.0,27.76
178,06/09/21 02:00:00 AM,40760.9,27.69
179,06/09/21 02:20:00 AM,40744.5,27.66
180,06/09/21 02:40:00 AM,40728.2,27.66
181,06/09/21 03:00:00 AM,40755.5,27.73
182,06/09/21 03:20:00 AM,40728.2,27.70
183,06/09/21 03:40:00 AM,40728.2,27.69
184,06/09/21 04:00:00 AM,40755.5,27.69
185,06/09/21 04:20:00 AM,40733.6,27.75
186,06/09/21 04:40:00 AM,40722.7,27.75
187,06/09/21 05:00:00 AM,40706.4,27.77
188,06/09/21 05:20:00 AM,40788.3,27.78
189,06/09/21 05:40:00 AM,40870.4,27.95
190,06/09/21 06:00:00 AM,40815.6,27.86
191,06/09/21 06:20:00 AM,40881.4,27.89
192,06/09/21 06:40:00 AM,40843.0,27.88
193,06/09/21 07:00:00 AM,40919.8,27.93
194,06/09/21 07:20:00 AM,40908.8,27.97
195,06/09/21 07:40:00 AM,40859.5,27.95
196,06/09/21 08:00:00 AM,40947.3,28.01
197,06/09/21 08:20:00 AM,40919.8,28.11
198,06/09/21 08:40:00 AM,40925.3,28.24
199,06/09/21 09:00:00 AM,40936.3,28.32
200,06/09/21 09:20:00 AM,40897.9,28.27
201,06/09/21 09:40:00 AM,40897.9,28.50
202,06/09/21 10:00:00 AM,40848.5,28.23
203,06/09/21 10:20:00 AM,40843.0,28.32
204,06/09/21 10:40:00 AM,40859.5,28.37
205,06/09/21 11:00:00 AM,40914.3,28.41
206,06/09/21 11:20:00 AM,40892.4,28.38
207,06/09/21 11:40:00 AM,40766.4,28.38
208,06/09/21 12:00:00 PM,40925.3,28.49
209,06/09/21 12:20:00 PM,40908.8,28.43
210,06/09/21 12:40:00 PM,40892.4,28.40
211,06/09/21 01:00:00 PM,40843.0,28.31
212,06/09/21 01:20:00 PM,40777.3,28.34
213,06/09/21 01:40:00 PM,40810.1,28.40
214,06/09/21 02:00:00 PM,40804.7,28.45
215,06/09/21 02:20:00 PM,40799.2,28.54
216,06/09/21 02:40:00 PM,40919.8,28.63
217,06/09/21 03:00:00 PM,40963.8,28.70
218,06/09/21 03:20:00 PM,41030.0,28.78
219,06/09/21 03:40:00 PM,40936.3,28.84
220,06/09/21 04:00:00 PM,40941.8,28.90
221,06/09/21 04:20:00 PM,40952.8,28.91
222,06/09/21 04:40:00 PM,40930.8,28.91
223,06/09/21 05:00:00 PM,40963.8,28.89
224,06/09/21 05:20:00 PM,40810.1,28.74
225,06/09/21 05:40:00 PM,40793.7,28.71
226,06/09/21 06:00:00 PM,40859.5,28.73
227,06/09/21 06:20:00 PM,40837.5,28.73
228,06/09/21 06:40:00 PM,40952.8,28.73
229,06/09/21 07:00:00 PM,40826.6,28.66
230,06/09/21 07:20:00 PM,40886.9,28.67
231,06/09/21 07:40:00 PM,40870.4,28.68
232,06/09/21 08:00:00 PM,40864.9,28.67
233,06/09/21 08:20:00 PM,40980.4,28.65
234,06/09/21 08:40:00 PM,40919.8,28.67
235,06/09/21 09:00:00 PM,40969.3,28.68
236,06/09/21 09:20:00 PM,41052.0,28.72
237,06/09/21 09:40:00 PM,41002.4,28.73
238,06/09/21 10:00:00 PM,40974.8,28.70
239,06/09/21 10:20:00 PM,40969.3,28.66
240,06/09/21 10:40:00 PM,40996.9,28.63
241,06/09/21 11:00:00 PM,40952.8,28.57
242,06/09/21 11:20:00 PM,40919.8,28.53
243,06/09/21 11:40:00 PM,40952.8,28.52
244,06/10/21 12:00:00 AM,40936.3,28.49
245,06/10/21 12:20:00 AM,40886.9,28.46
246,06/10/21 12:40:00 AM,40854.0,28.43
247,06/10/21 01:00:00 AM,40864.9,28.41
248,06/10/21 01:20:00 AM,40875.9,28.37
249,06/10/21 01:40:00 AM,40908.8,28.35
250,06/10/21 02:00:00 AM,40826.6,28.31
251,06/10/21 02:20:00 AM,40870.4,28.27
252,06/10/21 02:40:00 AM,40947.3,28.22
253,06/10/21 03:00:00 AM,40843.0,28.20
254,06/10/21 03:20:00 AM,40826.6,28.14
255,06/10/21 03:40:00 AM,40760.9,28.01
256,06/10/21 04:00:00 AM,40733.6,28.00
257,06/10/21 04:20:00 AM,40755.5,27.97
258,06/10/21 04:40:00 AM,40706.4,27.93
259,06/10/21 05:00:00 AM,40744.5,27.89
260,06/10/21 05:20:00 AM,40739.1,27.89
261,06/10/21 05:40:00 AM,40744.5,27.88
262,06/10/21 06:00:00 AM,40722.7,27.88
263,06/10/21 06:20:00 AM,40771.9,27.86
264,06/10/21 06:40:00 AM,40782.8,27.87
265,06/10/21 07:00:00 AM,40755.5,27.87
266,06/10/21 07:20:00 AM,40804.7,27.89
267,06/10/21 07:40:00 AM,40755.5,27.92
268,06/10/21 08:00:00 AM,40815.6,27.95
269,06/10/21 08:20:00 AM,40870.4,27.99
270,06/10/21 08:40:00 AM,40815.6,27.97
271,06/10/21 09:00:00 AM,40793.7,28.00
272,06/10/21 09:20:00 AM,40837.5,28.30
273,06/10/21 09:40:00 AM,40832.0,28.50
274,06/10/21 10:00:00 AM,40771.9,28.47
275,06/10/21 10:20:00 AM,40821.1,28.48
276,06/10/21 10:40:00 AM,40766.4,28.48
277,06/10/21 11:00:00 AM,40755.5,28.56
278,06/10/21 11:20:00 AM,40832.0,28.58
279,06/10/21 11:40:00 AM,40832.0,28.55
280,06/10/21 12:00:00 PM,40848.5,28.61
281,06/10/21 12:20:00 PM,40826.6,28.65
282,06/10/21 12:40:00 PM,40859.5,28.76
283,06/10/21 01:00:00 PM,40859.5,28.78
284,06/10/21 01:20:00 PM,40870.4,28.76
285,06/10/21 01:40:00 PM,40941.8,28.82
286,06/10/21 02:00:00 PM,40930.8,28.98
287,06/10/21 02:20:00 PM,40958.3,29.08
288,06/10/21 02:40:00 PM,40854.0,28.96
289,06/10/21 03:00:00 PM,40941.8,29.01
290,06/10/21 03:20:00 PM,40947.3,28.99
291,06/10/21 03:40:00 PM,40908.8,28.97
292,06/10/21 04:00:00 PM,40952.8,28.96
293,06/10/21 04:20:00 PM,40870.4,28.93
294,06/10/21 04:40:00 PM,40875.9,28.93
295,06/10/21 05:00:00 PM,40826.6,28.87
296,06/10/21 05:20:00 PM,40903.4,28.82
297,06/10/21 05:40:00 PM,40848.5,28.80
298,06/10/21 06:00:00 PM,40854.0,28.80
299,06/10/21 06:20:00 PM,40864.9,28.88
300,06/10/21 06:40:00 PM,40881.4,28.85
301,06/10/21 07:00:00 PM,40908.8,28.85
302,06/10/21 07:20:00 PM,40826.6,28.84
303,06/10/21 07:40:00 PM,40903.4,28.80
304,06/10/21 08:00:00 PM,40919.8,28.85
305,06/10/21 08:20:00 PM,40919.8,28.84
306,06/10/21 08:40:00 PM,40892.4,28.78
307,06/10/21 09:00:00 PM,40886.9,28.84
308,06/10/21 09:20:00 PM,40881.4,28.85
309,06/10/21 09:40:00 PM,40903.4,28.82
310,06/10/21 10:00:00 PM,40908.8,28.80
311,06/10/21 10:20:00 PM,40870.4,28.81
312,06/10/21 10:40:00 PM,40892.4,28.76
313,06/10/21 11:00:00 PM,40892.4,28.76
314,06/10/21 11:20:00 PM,40848.5,28.75
315,06/10/21 11:40:00 PM,40881.4,28.72
316,06/11/21 12:00:00 AM,40952.8,28.68
317,06/11/21 12:20:00 AM,40908.8,28.68
318,06/11/21 12:40:00 AM,40914.3,28.68
319,06/11/21 01:00:00 AM,40903.4,28.67
320,06/11/21 01:20:00 AM,40881.4,28.67
321,06/11/21 01:40:00 AM,40897.9,28.65
322,06/11/21 02:00:00 AM,40821.1,28.64
323,06/11/21 02:20:00 AM,40914.3,28.61
324,06/11/21 02:40:00 AM,40864.9,28.61
325,06/11/21 03:00:00 AM,40832.0,28.57
326,06/11/21 03:20:00 AM,40903.4,28.54
327,06/11/21 03:40:00 AM,40936.3,28.52
328,06/11/21 04:00:00 AM,40848.5,28.50
329,06/11/21 04:20:00 AM,40892.4,28.47
330,06/11/21 04:40:00 AM,40859.5,28.44
331,06/11/21 05:00:00 AM,40837.5,28.43
332,06/11/21 05:20:00 AM,40760.9,28.40
333,06/11/21 05:40:00 AM,40799.2,28.38
334,06/11/21 06:00:00 AM,40826.6,28.36
335,06/11/21 06:20:00 AM,40788.3,28.36
336,06/11/21 06:40:00 AM,40815.6,28.32
337,06/11/21 07:00:00 AM,40782.8,28.28
338,06/11/21 07:20:00 AM,40771.9,28.28
339,06/11/21 07:40:00 AM,40848.5,28.27
340,06/11/21 08:00:00 AM,40815.6,28.23
341,06/11/21 08:20:00 AM,40832.0,28.24
342,06/11/21 08:40:00 AM,40810.1,28.21
343,06/11/21 09:00:00 AM,40848.5,28.22
344,06/11/21 09:20:00 AM,40793.7,28.22
345,06/11/21 09:40:00 AM,40810.1,28.21
346,06/11/21 10:00:00 AM,40760.9,28.20
347,06/11/21 10:20:00 AM,40744.5,28.17
348,06/11/21 10:40:00 AM,40706.4,28.19
349,06/11/21 11:00:00 AM,40832.0,28.20
350,06/11/21 11:20:00 AM,40843.0,28.20
351,06/11/21 11:40:00 AM,40782.8,28.18
352,06/11/21 12:00:00 PM,40744.5,28.19
353,06/11/21 12:20:00 PM,40777.3,28.28
354,06/11/21 12:40:00 PM,40771.9,28.24
355,06/11/21 01:00:00 PM,40843.0,28.29
356,06/11/21 01:20:00 PM,40750.0,28.24
357,06/11/21 01:40:00 PM,40799.2,28.24
358,06/11/21 02:00:00 PM,40782.8,28.24
359,06/11/21 02:20:00 PM,40799.2,28.30
360,06/11/21 02:40:00 PM,40777.3,28.32
361,06/11/21 03:00:00 PM,40782.8,28.34
362,06/11/21 03:20:00 PM,40782.8,28.36
363,06/11/21 03:40:00 PM,40810.1,28.38
364,06/11/21 04:00:00 PM,40810.1,28.39
365,06/11/21 04:20:00 PM,40810.1,28.37
366,06/11/21 04:40:00 PM,40739.1,28.36
367,06/11/21 05:00:00 PM,40793.7,28.37
368,06/11/21 05:20:00 PM,40755.5,28.36
369,06/11/21 05:40:00 PM,40711.8,28.29
370,06/11/21 06:00:00 PM,40695.4,28.27
371,06/11/21 06:20:00 PM,40728.2,28.29
372,06/11/21 06:40:00 PM,40728.2,28.27
373,06/11/21 07:00:00 PM,40679.1,28.23
374,06/11/21 07:20:00 PM,40635.6,28.19
375,06/11/21 07:40:00 PM,40651.9,28.14
376,06/11/21 08:00:00 PM,40684.5,28.12
377,06/11/21 08:20:00 PM,40624.7,28.08
378,06/11/21 08:40:00 PM,40662.8,28.06
379,06/11/21 09:00:00 PM,40630.1,28.02
380,06/11/21 09:20:00 PM,40684.5,28.02
381,06/11/21 09:40:00 PM,40635.6,28.02
382,06/11/21 10:00:00 PM,40472.9,27.93
383,06/11/21 10:20:00 PM,40559.5,27.91
384,06/11/21 10:40:00 PM,40510.8,27.85
385,06/11/21 11:00:00 PM,40581.2,27.88
386,06/11/21 11:20:00 PM,40548.7,27.84
387,06/11/21 11:40:00 PM,40418.9,27.76
388,06/12/21 12:00:00 AM,40435.1,27.80
389,06/12/21 12:20:00 AM,40381.2,27.71
390,06/12/21 12:40:00 AM,40408.1,27.68
391,06/12/21 01:00:00 AM,40429.7,27.66
392,06/12/21 01:20:00 AM,40467.5,27.64
393,06/12/21 01:40:00 AM,40483.7,27.61
394,06/12/21 02:00:00 AM,40467.5,27.55
395,06/12/21 02:20:00 AM,40510.8,27.51
396,06/12/21 02:40:00 AM,40478.3,27.48
397,06/12/21 03:00:00 AM,40440.5,27.45
398,06/12/21 03:20:00 AM,40516.2,27.40
399,06/12/21 03:40:00 AM,40494.5,27.39
400,06/12/21 04:00:00 AM,40462.1,27.34
401,06/12/21 04:20:00 AM,40338.1,27.34
402,06/12/21 04:40:00 AM,40386.5,27.36
403,06/12/21 05:00:00 AM,40375.8,27.34
404,06/12/21 05:20:00 AM,40327.3,27.34
405,06/12/21 05:40:00 AM,40305.8,27.35
406,06/12/21 06:00:00 AM,40273.6,27.34
407,06/12/21 06:20:00 AM,40359.6,27.35
408,06/12/21 06:40:00 AM,40327.3,27.36
409,06/12/21 07:00:00 AM,40402.7,27.40
410,06/12/21 07:20:00 AM,40440.5,27.45
411,06/12/21 07:40:00 AM,40435.1,27.44
412,06/12/21 08:00:00 AM,40445.9,27.47
413,06/12/21 08:20:00 AM,40543.3,27.60
414,06/12/21 08:40:00 AM,40575.8,27.76
415,06/12/21 09:00:00 AM,40668.2,27.96
416,06/12/21 09:20:00 AM,40744.5,28.27
417,06/12/21 09:40:00 AM,40717.3,28.00
418,06/12/21 10:00:00 AM,40657.3,28.08
419,06/12/21 10:20:00 AM,40532.4,28.17
420,06/12/21 10:40:00 AM,40690.0,28.45
421,06/12/21 11:00:00 AM,40651.9,28.32
422,06/12/21 11:20:00 AM,40608.4,28.48
423,06/12/21 11:40:00 AM,40554.1,28.49
424,06/12/21 12:00:00 PM,40651.9,28.55
425,06/12/21 12:20:00 PM,40586.7,28.64
426,06/12/21 12:40:00 PM,40624.7,28.61
427,06/12/21 01:00:00 PM,40651.9,28.52
428,06/12/21 01:20:00 PM,40711.8,28.81
429,06/12/21 01:40:00 PM,40690.0,28.82
430,06/12/21 02:00:00 PM,40755.5,28.99
431,06/12/21 02:20:00 PM,40613.8,28.85
432,06/12/21 02:40:00 PM,40777.3,29.07
433,06/12/21 03:00:00 PM,40815.6,29.10
434,06/12/21 03:20:00 PM,40870.4,29.27
435,06/12/21 03:40:00 PM,40859.5,29.31
436,06/12/21 04:00:00 PM,40897.9,29.20
437,06/12/21 04:20:00 PM,40914.3,29.15
438,06/12/21 04:40:00 PM,40897.9,29.19
439,06/12/21 05:00:00 PM,40771.9,29.23
440,06/12/21 05:20:00 PM,40815.6,29.08
441,06/12/21 05:40:00 PM,40826.6,29.15
442,06/12/21 06:00:00 PM,40848.5,29.08
443,06/12/21 06:20:00 PM,40832.0,29.10
444,06/12/21 06:40:00 PM,40793.7,29.05
445,06/12/21 07:00:00 PM,40799.2,29.02
446,06/12/21 07:20:00 PM,40788.3,29.01
447,06/12/21 07:40:00 PM,40722.7,28.90
448,06/12/21 08:00:00 PM,40832.0,28.88
449,06/12/21 08:20:00 PM,40832.0,28.83
450,06/12/21 08:40:00 PM,40881.4,28.84
451,06/12/21 09:00:00 PM,40864.9,28.84
452,06/12/21 09:20:00 PM,40815.6,28.81
453,06/12/21 09:40:00 PM,40848.5,28.82
454,06/12/21 10:00:00 PM,40881.4,28.81
455,06/12/21 10:20:00 PM,40854.0,28.82
456,06/12/21 10:40:00 PM,40766.4,28.73
457,06/12/21 11:00:00 PM,40728.2,28.64
458,06/12/21 11:20:00 PM,40722.7,28.56
459,06/12/21 11:40:00 PM,40782.8,28.54
460,06/13/21 12:00:00 AM,40711.8,28.49
461,06/13/21 12:20:00 AM,40750.0,28.44
462,06/13/21 12:40:00 AM,40684.5,28.38
463,06/13/21 01:00:00 AM,40668.2,28.35
464,06/13/21 01:20:00 AM,40771.9,28.35
465,06/13/21 01:40:00 AM,40744.5,28.29
466,06/13/21 02:00:00 AM,40711.8,28.29
467,06/13/21 02:20:00 AM,40690.0,28.28
468,06/13/21 02:40:00 AM,40706.4,28.28
469,06/13/21 03:00:00 AM,40619.3,28.26
470,06/13/21 03:20:00 AM,40728.2,28.23
471,06/13/21 03:40:00 AM,40695.4,28.19
472,06/13/21 04:00:00 AM,40706.4,28.17
473,06/13/21 04:20:00 AM,40662.8,28.13
474,06/13/21 04:40:00 AM,40733.6,28.13
475,06/13/21 05:00:00 AM,40668.2,28.10
476,06/13/21 05:20:00 AM,40684.5,28.08
477,06/13/21 05:40:00 AM,40570.4,28.02
478,06/13/21 06:00:00 AM,40630.1,28.01
479,06/13/21 06:20:00 AM,40630.1,27.97
480,06/13/21 06:40:00 AM,40613.8,27.96
481,06/13/21 07:00:00 AM,40651.9,27.96
482,06/13/21 07:20:00 AM,40597.5,27.99
483,06/13/21 07:40:00 AM,40668.2,28.01
484,06/13/21 08:00:00 AM,40619.3,28.00
485,06/13/21 08:20:00 AM,40739.1,28.38
486,06/13/21 08:40:00 AM,40771.9,28.32
487,06/13/21 09:00:00 AM,40766.4,28.18
488,06/13/21 09:20:00 AM,40722.7,28.46
489,06/13/21 09:40:00 AM,40766.4,28.23
490,06/13/21 10:00:00 AM,40662.8,28.29
491,06/13/21 10:20:00 AM,40668.2,28.12
492,06/13/21 10:40:00 AM,40608.4,28.15
493,06/13/21 11:00:00 AM,40673.7,28.27
494,06/13/21 11:20:00 AM,40646.4,28.24
495,06/13/21 11:40:00 AM,40657.3,28.20
496,06/13/21 12:00:00 PM,40673.7,28.29
497,06/13/21 12:20:00 PM,40662.8,28.48
498,06/13/21 12:40:00 PM,40602.9,28.43
499,06/13/21 01:00:00 PM,40739.1,28.48
500,06/13/21 01:20:00 PM,40771.9,28.54
501,06/13/21 01:40:00 PM,40673.7,28.44
502,06/13/21 02:00:00 PM,40657.3,28.32
503,06/13/21 02:20:00 PM,40662.8,28.28
504,06/13/21 02:40:00 PM,40733.6,28.34
505,06/13/21 03:00:00 PM,40662.8,28.31
506,06/13/21 03:20:00 PM,40733.6,28.38
507,06/13/21 03:40:00 PM,40739.1,28.45
508,06/13/21 04:00:00 PM,40722.7,28.45
509,06/13/21 04:20:00 PM,40711.8,28.38
510,06/13/21 04:40:00 PM,40695.4,28.41
511,06/13/21 05:00:00 PM,40668.2,28.44
512,06/13/21 05:20:00 PM,40679.1,28.41
513,06/13/21 05:40:00 PM,40635.6,28.40
514,06/13/21 06:00:00 PM,40624.7,28.37
515,06/13/21 06:20:00 PM,40657.3,28.36
516,06/13/21 06:40:00 PM,40608.4,28.35
517,06/13/21 07:00:00 PM,40646.4,28.31
518,06/13/21 07:20:00 PM,40630.1,28.32
519,06/13/21 07:40:00 PM,40608.4,28.32
520,06/13/21 08:00:00 PM,40619.3,28.38
521,06/13/21 08:20:00 PM,40651.9,28.38
522,06/13/21 08:40:00 PM,40641.0,28.38
523,06/13/21 09:00:00 PM,40483.7,28.41
524,06/13/21 09:20:00 PM,40624.7,28.41
525,06/13/21 09:40:00 PM,40635.6,28.39
526,06/13/21 10:00:00 PM,40565.0,28.37
527,06/13/21 10:20:00 PM,40510.8,28.38
528,06/13/21 10:40:00 PM,40565.0,28.36
