Plot Title: CT_327_Cabral,,,
#,"Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739327, SEN S/N: 20739327)","Temp, °C (LGR S/N: 20739327, SEN S/N: 20739327)"
47,6/7/21 6:00,47854,28.28
48,6/7/21 6:20,48052.2,28.14
49,6/7/21 6:40,47847.6,28.26
50,6/7/21 7:00,47885.9,28.26
51,6/7/21 7:20,47796.6,28
52,6/7/21 7:40,47822.1,27.91
53,6/7/21 8:00,47777.6,27.83
54,6/7/21 8:20,47745.8,27.75
55,6/7/21 8:40,47873.1,27.84
56,6/7/21 9:00,48039.4,27.78
57,6/7/21 9:20,47905,27.7
58,6/7/21 9:40,47930.6,27.65
59,6/7/21 10:00,47879.5,27.58
60,6/7/21 10:20,47783.9,27.48
61,6/7/21 10:40,47688.6,27.32
62,6/7/21 11:00,47574.7,27.2
63,6/7/21 11:20,47448.5,27.04
64,6/7/21 11:40,47385.7,26.98
65,6/7/21 12:00,46936.7,26.64
66,6/7/21 12:20,46980,26.66
67,6/7/21 12:40,46856.3,26.67
68,6/7/21 13:00,47341.7,27.29
69,6/7/21 13:20,48065.1,28
70,6/7/21 13:40,48148.6,28.07
71,6/7/21 14:00,48381.1,28.2
72,6/7/21 14:20,48368.1,28.21
73,6/7/21 14:40,48465.5,28.43
74,6/7/21 15:00,48498,28.69
75,6/7/21 15:20,48446,28.76
76,6/7/21 15:40,47803,28.37
77,6/7/21 16:00,47771.2,28.3
78,6/7/21 16:20,48007.3,28.23
79,6/7/21 16:40,48026.6,28.12
80,6/7/21 17:00,47860.3,27.94
81,6/7/21 17:20,47937,27.89
82,6/7/21 17:40,47873.1,27.79
83,6/7/21 18:00,47815.7,27.68
84,6/7/21 18:20,47783.9,27.61
85,6/7/21 18:40,47803,27.64
86,6/7/21 19:00,47822.1,27.57
87,6/7/21 19:20,47739.4,27.51
88,6/7/21 19:40,47606.3,27.46
89,6/7/21 20:00,47524.2,27.36
90,6/7/21 20:20,47461.1,27.31
91,6/7/21 20:40,47147.9,27.3
92,6/7/21 21:00,47803,27.69
93,6/7/21 21:20,48213,28.01
94,6/7/21 21:40,48355.2,28.36
95,6/7/21 22:00,48550.1,28.72
96,6/7/21 22:20,48700.3,28.9
97,6/7/21 22:40,48706.8,29
98,6/7/21 23:00,48674.1,28.9
99,6/7/21 23:20,48472,28.68
100,6/7/21 23:40,48446,28.51
101,6/8/21 0:00,48219.5,28.42
102,6/8/21 0:20,48065.1,28.22
103,6/8/21 0:40,47898.6,28.1
104,6/8/21 1:00,47335.5,27.91
105,6/8/21 1:20,47726.7,28.11
106,6/8/21 1:40,48155,28.25
107,6/8/21 2:00,48026.6,28.22
108,6/8/21 2:20,48245.3,28.16
109,6/8/21 2:40,48238.8,28.11
110,6/8/21 3:00,48219.5,28.02
111,6/8/21 3:20,48110,27.94
112,6/8/21 3:40,48065.1,27.85
113,6/8/21 4:00,47854,27.73
114,6/8/21 4:20,47191.6,27.4
115,6/8/21 4:40,48000.9,27.64
116,6/8/21 5:00,47962.5,27.67
117,6/8/21 5:20,48007.3,27.72
118,6/8/21 5:40,48007.3,27.7
119,6/8/21 6:00,48020.2,27.78
120,6/8/21 6:20,47962.5,27.85
121,6/8/21 6:40,47898.6,27.9
122,6/8/21 7:00,48052.2,28.06
123,6/8/21 7:20,48000.9,28.05
124,6/8/21 7:40,47937,28.01
125,6/8/21 8:00,47618.9,27.74
126,6/8/21 8:20,47229,27.42
127,6/8/21 8:40,47341.7,27.54
128,6/8/21 9:00,47467.4,27.57
129,6/8/21 9:20,47304.1,27.4
130,6/8/21 9:40,47498.9,27.4
131,6/8/21 10:00,47669.6,27.35
132,6/8/21 10:20,47606.3,27.3
133,6/8/21 10:40,47777.6,27.27
134,6/8/21 11:00,47442.3,27.2
135,6/8/21 11:20,47524.2,27.17
136,6/8/21 11:40,47404.5,27.11
137,6/8/21 12:00,47316.7,27
138,6/8/21 12:20,46986.2,26.75
139,6/8/21 12:40,47011.1,26.8
140,6/8/21 13:00,47373.1,27.3
141,6/8/21 13:20,47841.2,27.89
142,6/8/21 13:40,48290.5,28.28
143,6/8/21 14:00,48517.5,28.67
144,6/8/21 14:20,48608.8,29.01
145,6/8/21 14:40,48608.8,29.15
146,6/8/21 15:00,48792,29.31
147,6/8/21 15:20,48621.8,29.38
148,6/8/21 15:40,48537,29.07
149,6/8/21 16:00,48335.8,28.81
150,6/8/21 16:20,48110,28.49
151,6/8/21 16:40,48020.2,28.33
152,6/8/21 17:00,47879.5,28.15
153,6/8/21 17:20,47733.1,27.98
154,6/8/21 17:40,47656.9,27.99
155,6/8/21 18:00,47618.9,27.95
156,6/8/21 18:20,47631.6,27.83
157,6/8/21 18:40,47587.3,27.73
158,6/8/21 19:00,47480,27.62
159,6/8/21 19:20,47373.1,27.42
160,6/8/21 19:40,47079.4,27.3
161,6/8/21 20:00,46992.5,27.05
162,6/8/21 20:20,46967.7,26.98
163,6/8/21 20:40,46856.3,27.08
164,6/8/21 21:00,47048.3,27.51
165,6/8/21 21:20,47179.1,27.78
166,6/8/21 21:40,47322.9,27.99
167,6/8/21 22:00,47341.7,28.17
168,6/8/21 22:20,47335.5,28.22
169,6/8/21 22:40,47229,28.05
170,6/8/21 23:00,47341.7,28.49
171,6/8/21 23:20,47222.8,28.35
172,6/8/21 23:40,46955.3,28.12
173,6/9/21 0:00,46942.9,27.96
174,6/9/21 0:20,46677.8,27.85
175,6/9/21 0:40,46530.8,27.75
176,6/9/21 1:00,46573.6,27.68
177,6/9/21 1:20,46506.4,27.64
178,6/9/21 1:40,46396.7,27.62
179,6/9/21 2:00,46616.4,27.67
180,6/9/21 2:20,46567.5,27.62
181,6/9/21 2:40,46549.1,27.48
182,6/9/21 3:00,46293.5,27.33
183,6/9/21 3:20,46106.2,27.17
184,6/9/21 3:40,45776.7,27.03
185,6/9/21 4:00,45480.3,26.84
186,6/9/21 4:20,45563,26.93
187,6/9/21 4:40,45812.5,27.16
188,6/9/21 5:00,46106.2,27.58
189,6/9/21 5:20,46372.4,27.93
190,6/9/21 5:40,46549.1,28.36
191,6/9/21 6:00,46585.8,28.59
192,6/9/21 6:20,46293.5,28.68
193,6/9/21 6:40,46082.1,28.6
194,6/9/21 7:00,46070,28.69
195,6/9/21 7:20,46082.1,28.59
196,6/9/21 7:40,45634.1,28.56
197,6/9/21 8:00,45598.5,28.47
198,6/9/21 8:20,45586.7,28.3
199,6/9/21 8:40,45427.3,28.25
200,6/9/21 9:00,45327.4,28.16
201,6/9/21 9:20,45315.7,27.98
202,6/9/21 9:40,45286.4,27.82
203,6/9/21 10:00,45000.7,27.74
204,6/9/21 10:20,44971.7,27.68
205,6/9/21 10:40,44844.5,27.67
206,6/9/21 11:00,44971.7,27.63
207,6/9/21 11:20,44873.4,27.57
208,6/9/21 11:40,44942.8,27.53
209,6/9/21 12:00,44879.2,27.46
210,6/9/21 12:20,44809.9,27.42
211,6/9/21 12:40,44954.4,27.52
212,6/9/21 13:00,45163.6,27.73
213,6/9/21 13:20,45227.8,27.91
214,6/9/21 13:40,45239.5,28.07
215,6/9/21 14:00,45204.5,28.16
216,6/9/21 14:20,45239.5,28.27
217,6/9/21 14:40,45198.6,28.39
218,6/9/21 15:00,45093.7,28.38
219,6/9/21 15:20,45058.8,28.32
220,6/9/21 15:40,44631.9,28.19
221,6/9/21 16:00,44420.8,28.09
222,6/9/21 16:20,44386.7,27.96
223,6/9/21 16:40,44386.7,27.88
224,6/9/21 17:00,44256.4,27.86
225,6/9/21 17:20,44358.3,27.77
226,6/9/21 17:40,44347,27.7
227,6/9/21 18:00,44540.4,27.61
228,6/9/21 18:20,44341.3,27.51
229,6/9/21 18:40,44381,27.42
230,6/9/21 19:00,44369.7,27.33
231,6/9/21 19:20,44511.9,27.25
232,6/9/21 19:40,43897.1,27
233,6/9/21 20:00,44053.8,27
234,6/9/21 20:20,44290.4,27.04
235,6/9/21 20:40,44798.4,27.47
236,6/9/21 21:00,45006.5,27.59
237,6/9/21 21:20,44919.6,27.73
238,6/9/21 21:40,44971.7,27.91
239,6/9/21 22:00,44844.5,27.96
240,6/9/21 22:20,44574.7,27.9
241,6/9/21 22:40,44729.4,27.98
242,6/9/21 23:00,44700.7,28
243,6/9/21 23:20,44574.7,28
244,6/9/21 23:40,44460.6,27.96
245,6/10/21 0:00,44631.9,27.93
246,6/10/21 0:20,44506.2,27.86
247,6/10/21 0:40,44318.7,27.79
248,6/10/21 1:00,44466.3,27.73
249,6/10/21 1:20,44483.4,27.61
250,6/10/21 1:40,44290.4,27.53
251,6/10/21 2:00,44403.7,27.4
252,6/10/21 2:20,44335.7,27.27
253,6/10/21 2:40,43880.4,26.96
254,6/10/21 3:00,43919.5,26.96
255,6/10/21 3:20,43852.5,26.82
256,6/10/21 3:40,43953,26.77
257,6/10/21 4:00,44307.3,26.92
258,6/10/21 4:20,44318.7,26.87
259,6/10/21 4:40,44563.2,27.25
260,6/10/21 5:00,44729.4,27.51
261,6/10/21 5:20,45433.2,27.7
262,6/10/21 5:40,45274.7,27.93
263,6/10/21 6:00,45687.5,28.3
264,6/10/21 6:20,45717.2,28.56
265,6/10/21 6:40,45818.4,28.75
266,6/10/21 7:00,45687.5,28.76
267,6/10/21 7:20,45468.5,28.64
268,6/10/21 7:40,45239.5,28.47
269,6/10/21 8:00,45227.8,28.33
270,6/10/21 8:20,45216.2,28.2
271,6/10/21 8:40,45192.8,28.1
272,6/10/21 9:00,45058.8,27.99
273,6/10/21 9:20,45064.6,27.88
274,6/10/21 9:40,44902.3,27.78
275,6/10/21 10:00,44827.2,27.69
276,6/10/21 10:20,44786.9,27.59
277,6/10/21 10:40,44511.9,27.41
278,6/10/21 11:00,44437.8,27.37
279,6/10/21 11:20,44307.3,27.25
280,6/10/21 11:40,44267.8,27.14
281,6/10/21 12:00,44262.1,27.06
282,6/10/21 12:20,44211.3,27.09
283,6/10/21 12:40,44233.9,27.17
284,6/10/21 13:00,44369.7,27.47
285,6/10/21 13:20,44827.2,27.9
286,6/10/21 13:40,44965.9,28.25
287,6/10/21 14:00,45474.4,28.79
288,6/10/21 14:20,45409.7,29.09
289,6/10/21 14:40,45657.8,29.17
290,6/10/21 15:00,45705.3,29.28
291,6/10/21 15:20,45539.4,29.28
292,6/10/21 15:40,45169.4,28.9
293,6/10/21 16:00,45099.5,28.58
294,6/10/21 16:20,44919.6,28.38
295,6/10/21 16:40,44873.4,28.27
296,6/10/21 17:00,44672,28.04
297,6/10/21 17:20,44443.5,27.86
298,6/10/21 17:40,44381,27.67
299,6/10/21 18:00,44138,27.78
300,6/10/21 18:20,44786.9,27.7
301,6/10/21 18:40,44580.4,27.56
302,6/10/21 19:00,44769.6,27.47
303,6/10/21 19:20,44551.8,27.29
304,6/10/21 19:40,44020.1,27.14
305,6/10/21 20:00,44216.9,27.12
306,6/10/21 20:20,44273.4,27.1
307,6/10/21 20:40,44211.3,27.16
308,6/10/21 21:00,44104.3,27.47
309,6/10/21 21:20,44211.3,27.78
310,6/10/21 21:40,44126.8,27.77
311,6/10/21 22:00,44290.4,27.86
312,6/10/21 22:20,44318.7,27.95
313,6/10/21 22:40,44149.3,27.93
314,6/10/21 23:00,43936.2,27.73
315,6/10/21 23:20,43713.7,27.49
316,6/10/21 23:40,43421.6,27.33
317,6/11/21 0:00,43465.5,27.21
318,6/11/21 0:20,43399.6,27.14
319,6/11/21 0:40,43465.5,27.12
320,6/11/21 1:00,42744.9,27.1
321,6/11/21 1:20,43328.5,27.1
322,6/11/21 1:40,43268.5,27.08
323,6/11/21 2:00,43355.9,27.04
324,6/11/21 2:20,43219.5,26.99
325,6/11/21 2:40,43252.1,26.98
326,6/11/21 3:00,43295.8,26.94
327,6/11/21 3:20,43350.4,26.92
328,6/11/21 3:40,43273.9,26.89
329,6/11/21 4:00,43176,26.87
330,6/11/21 4:20,43078.4,26.92
331,6/11/21 4:40,43203.2,26.9
332,6/11/21 5:00,43110.9,26.82
333,6/11/21 5:20,42648.8,26.75
334,6/11/21 5:40,43056.7,26.89
335,6/11/21 6:00,43246.7,27.29
336,6/11/21 6:20,43691.5,27.79
337,6/11/21 6:40,43416.1,27.79
338,6/11/21 7:00,42981.1,27.75
339,6/11/21 7:20,42981.1,27.62
340,6/11/21 7:40,42868.1,27.35
341,6/11/21 8:00,42889.6,27.17
342,6/11/21 8:20,42819.8,27.09
343,6/11/21 8:40,42905.7,27.16
344,6/11/21 9:00,42819.8,27.2
345,6/11/21 9:20,42884.2,27.2
346,6/11/21 9:40,42814.4,27.14
347,6/11/21 10:00,42862.7,27.22
348,6/11/21 10:20,42809.1,27.16
349,6/11/21 10:40,41517.9,27.09
350,6/11/21 11:00,41497.5,27.04
351,6/11/21 11:20,42194.7,26.99
352,6/11/21 11:40,41908.4,27.04
353,6/11/21 12:00,42236.6,27
354,6/11/21 12:20,42064.2,27.04
355,6/11/21 12:40,42383.8,27.12
356,6/11/21 13:00,42100.6,27.31
357,6/11/21 13:20,42336.4,27.58
358,6/11/21 13:40,42648.8,27.94
359,6/11/21 14:00,42835.9,28.37
360,6/11/21 14:20,43443.5,28.9
361,6/11/21 14:40,43421.6,29.33
362,6/11/21 15:00,43636.2,29.64
363,6/11/21 15:20,43094.6,29.31
364,6/11/21 15:40,42921.9,29
365,6/11/21 16:00,42895,28.78
366,6/11/21 16:20,42712.8,28.6
367,6/11/21 16:40,42600.9,28.46
368,6/11/21 17:00,42262.8,28.3
369,6/11/21 17:20,41645.7,28.21
370,6/11/21 17:40,41743.2,28.17
371,6/11/21 18:00,42116.3,28.06
372,6/11/21 18:20,42310.1,27.94
373,6/11/21 18:40,42163.3,27.83
374,6/11/21 19:00,42090.2,27.69
375,6/11/21 19:20,41872.2,27.58
376,6/11/21 19:40,41635.4,27.45
377,6/11/21 20:00,40641.2,27.33
378,6/11/21 20:20,41799.9,27.32
379,6/11/21 20:40,41446.6,27.41
380,6/11/21 21:00,42163.3,27.53
381,6/11/21 21:20,42048.5,27.59
382,6/11/21 21:40,42027.7,27.82
383,6/11/21 22:00,42163.3,28.21
384,6/11/21 22:20,42484.2,28.59
385,6/11/21 22:40,42463,28.95
386,6/11/21 23:00,42542.5,29.1
387,6/11/21 23:20,42142.4,29
388,6/11/21 23:40,41830.8,28.9
389,6/12/21 0:00,41769,28.54
390,6/12/21 0:20,41882.5,28.41
391,6/12/21 0:40,41727.8,28.3
392,6/12/21 1:00,41563.8,28.17
393,6/12/21 1:20,41640.6,28.06
394,6/12/21 1:40,41568.9,27.93
395,6/12/21 2:00,41370.5,27.74
396,6/12/21 2:20,41058.2,27.53
397,6/12/21 2:40,41058.2,27.46
398,6/12/21 3:00,40943.3,27.37
399,6/12/21 3:20,40759.6,27.25
400,6/12/21 3:40,40665.9,27.14
401,6/12/21 4:00,40547.9,27
402,6/12/21 4:20,40547.9,26.88
403,6/12/21 4:40,40562.6,27
404,6/12/21 5:00,40567.5,27.42
405,6/12/21 5:20,41113.3,27.79
406,6/12/21 5:40,40883.6,27.88
407,6/12/21 6:00,41073.2,28.28
408,6/12/21 6:20,41609.8,28.68
409,6/12/21 6:40,41620.1,29.16
410,6/12/21 7:00,41355.3,28.99
411,6/12/21 7:20,41355.3,28.75
412,6/12/21 7:40,40479.3,28.19
413,6/12/21 8:00,41239,28.44
414,6/12/21 8:20,41309.7,28.21
415,6/12/21 8:40,40898.5,27.88
416,6/12/21 9:00,40943.3,27.84
417,6/12/21 9:20,40998.2,27.68
418,6/12/21 9:40,40863.7,27.52
419,6/12/21 10:00,40547.9,27.38
420,6/12/21 10:20,40953.3,27.29
421,6/12/21 10:40,40943.3,27.15
422,6/12/21 11:00,40829,27.05
423,6/12/21 11:20,40799.2,26.84
424,6/12/21 11:40,40675.7,26.63
425,6/12/21 12:00,40562.6,26.45
426,6/12/21 12:20,40406.1,26.34
427,6/12/21 12:40,40587.1,26.59
428,6/12/21 13:00,40759.6,27.03
429,6/12/21 13:20,41350.2,27.45
430,6/12/21 13:40,41903.2,27.75
431,6/12/21 14:00,41996.5,27.9
432,6/12/21 14:20,41929.1,27.95
433,6/12/21 14:40,42215.6,28.21
434,6/12/21 15:00,42310.1,28.33
435,6/12/21 15:20,42247.1,28.3
436,6/12/21 15:40,42079.8,28.14
437,6/12/21 16:00,41939.4,27.95
438,6/12/21 16:20,41769,27.74
439,6/12/21 16:40,41980.9,27.59
440,6/12/21 17:00,42105.9,27.51
441,6/12/21 17:20,42158.1,27.49
442,6/12/21 17:40,42320.6,27.52
443,6/12/21 18:00,42526.6,27.48
444,6/12/21 18:20,42341.7,27.38
445,6/12/21 18:40,42426,27.32
446,6/12/21 19:00,42325.9,27.24
447,6/12/21 19:20,42173.8,27.11
448,6/12/21 19:40,42205.2,27.03
449,6/12/21 20:00,42163.3,26.99
450,6/12/21 20:20,41650.8,26.95
451,6/12/21 20:40,43040.5,27.12
452,6/12/21 21:00,43170.5,27.4
453,6/12/21 21:20,43394.2,27.69
454,6/12/21 21:40,43925,27.93
455,6/12/21 22:00,43902.7,28.11
456,6/12/21 22:20,43947.4,28.15
457,6/12/21 22:40,44093.1,28.44
458,6/12/21 23:00,44121.2,28.47
459,6/12/21 23:20,43713.7,28.23
460,6/12/21 23:40,43339.5,27.95
461,6/13/21 0:00,43203.2,27.84
462,6/13/21 0:20,43100,27.65
463,6/13/21 0:40,43214,27.54
464,6/13/21 1:00,43235.8,27.48
465,6/13/21 1:20,42852,27.31
466,6/13/21 1:40,42997.3,27.15
467,6/13/21 2:00,42771.6,27.08
468,6/13/21 2:20,42927.2,27.14
469,6/13/21 2:40,42905.7,27.04
470,6/13/21 3:00,42819.8,26.88
471,6/13/21 3:20,42675.5,26.74
472,6/13/21 3:40,42739.5,26.58
473,6/13/21 4:00,42712.8,26.48
474,6/13/21 4:20,42389.1,26.5
475,6/13/21 4:40,42654.1,26.67
476,6/13/21 5:00,43078.4,26.96
477,6/13/21 5:20,43328.5,27.41
478,6/13/21 5:40,43570,27.78
479,6/13/21 6:00,43536.9,28.11
480,6/13/21 6:20,44014.5,28.47
481,6/13/21 6:40,43975.3,28.68
482,6/13/21 7:00,44171.8,28.68
483,6/13/21 7:20,44529,28.56
484,6/13/21 7:40,44290.4,28.38
485,6/13/21 8:00,44330,28.25
486,6/13/21 8:20,44166.2,28.11
487,6/13/21 8:40,44087.4,27.96
488,6/13/21 9:00,44048.2,27.82
489,6/13/21 9:20,43880.4,27.69
490,6/13/21 9:40,43796.9,27.58
491,6/13/21 10:00,43641.7,27.48
492,6/13/21 10:20,43514.9,27.41
493,6/13/21 10:40,43410.6,27.36
494,6/13/21 11:00,43284.9,27.26
495,6/13/21 11:20,43143.4,27.2
496,6/13/21 11:40,43024.3,27.14
497,6/13/21 12:00,42970.3,27.14
498,6/13/21 12:20,43073,27.12
499,6/13/21 12:40,42686.1,27.25
500,6/13/21 13:00,41609.8,27.59
501,6/13/21 13:20,44087.4,27.91
502,6/13/21 13:40,44121.2,28.04
503,6/13/21 14:00,44070.6,28.2
504,6/13/21 14:20,44222.6,28.36
505,6/13/21 14:40,43925,28.43
506,6/13/21 15:00,44087.4,28.59
507,6/13/21 15:20,44076.2,28.58
508,6/13/21 15:40,43841.4,28.44
509,6/13/21 16:00,43808,28.31
510,6/13/21 16:20,43658.3,28.19
511,6/13/21 16:40,43553.4,28.01
512,6/13/21 17:00,43383.2,27.93
513,6/13/21 17:20,43279.4,27.79
514,6/13/21 17:40,43208.6,27.69
515,6/13/21 18:00,42505.4,27.58
516,6/13/21 18:20,43121.7,27.51
517,6/13/21 18:40,42975.7,27.4
518,6/13/21 19:00,42954.2,27.32
519,6/13/21 19:20,42542.5,27.15
520,6/13/21 19:40,42798.4,27.26
521,6/13/21 20:00,43051.3,27.17
522,6/13/21 20:20,43127.1,27.12
523,6/13/21 20:40,43051.3,27.08
524,6/13/21 21:00,43051.3,27.19
525,6/13/21 21:20,42728.8,27.63
526,6/13/21 21:40,42579.7,27.95
527,6/13/21 22:00,43029.7,28.07
528,6/13/21 22:20,43051.3,28.11
529,6/13/21 22:40,43542.4,28.53
530,6/13/21 23:00,44025.7,28.67
531,6/13/21 23:20,43460,28.49
532,6/13/21 23:40,43487.4,28.3
533,6/14/21 0:00,43525.9,28.15
534,6/14/21 0:20,43481.9,28
535,6/14/21 0:40,43460,27.86
536,6/14/21 1:00,43078.4,27.79
537,6/14/21 1:20,43197.7,27.7
538,6/14/21 1:40,43094.6,27.63
539,6/14/21 2:00,43273.9,27.52
540,6/14/21 2:20,43192.3,27.41
541,6/14/21 2:40,43121.7,27.29
542,6/14/21 3:00,43029.7,27.19
543,6/14/21 3:20,43073,27.15
544,6/14/21 3:40,43002.7,27.05
545,6/14/21 4:00,42739.5,26.87
546,6/14/21 4:20,42916.5,26.87
547,6/14/21 4:40,43024.3,26.83
548,6/14/21 5:00,42873.5,27.06
549,6/14/21 5:20,43116.3,27.49
550,6/14/21 5:40,43880.4,27.9
551,6/14/21 6:00,44138,28.38
552,6/14/21 6:20,44149.3,28.33
553,6/14/21 6:40,44403.7,28.52
554,6/14/21 7:00,44109.9,28.26
555,6/14/21 7:20,44087.4,28.14
556,6/14/21 7:40,43841.4,27.77
557,6/14/21 8:00,43559,27.62
558,6/14/21 8:20,43658.3,27.51
559,6/14/21 8:40,43564.5,27.42
560,6/14/21 9:00,43514.9,27.31
561,6/14/21 9:20,43559,27.27
562,6/14/21 9:40,43586.5,27.22
563,6/14/21 10:00,43476.4,27.24
564,6/14/21 10:20,43361.3,27.11
565,6/14/21 10:40,43344.9,27.09
566,6/14/21 11:00,43312.1,26.93
567,6/14/21 11:20,43100,26.78
568,6/14/21 11:40,43344.9,26.89
569,6/14/21 12:00,43252.1,26.9
570,6/14/21 12:20,43246.7,26.87
571,6/14/21 12:40,43273.9,26.92
572,6/14/21 13:00,43078.4,27.11
573,6/14/21 13:20,43520.4,27.26
574,6/14/21 13:40,43154.3,27.16
575,6/14/21 14:00,43170.5,27.3
576,6/14/21 14:20,43608.6,27.74
577,6/14/21 14:40,43658.3,27.93
578,6/14/21 15:00,43730.3,27.91
579,6/14/21 15:20,43902.7,27.83
580,6/14/21 15:40,43608.6,27.64
581,6/14/21 16:00,43443.5,27.51
582,6/14/21 16:20,43388.7,27.4
583,6/14/21 16:40,43306.7,27.27
584,6/14/21 17:00,43089.2,27.04
585,6/14/21 17:20,42932.6,26.89
586,6/14/21 17:40,42878.8,26.67
587,6/14/21 18:00,42373.3,26.34
588,6/14/21 18:20,42394.4,26.26
589,6/14/21 18:40,42352.2,26.22
590,6/14/21 19:00,42394.4,26.22
591,6/14/21 19:20,42320.6,26.26
592,6/14/21 19:40,42585,26.25
593,6/14/21 20:00,42431.3,26.11
594,6/14/21 20:20,41918.7,25.84
595,6/14/21 20:40,42336.4,26.14
596,6/14/21 21:00,42494.8,26.41
597,6/14/21 21:20,42241.8,26.67
598,6/14/21 21:40,42857.4,27.09
599,6/14/21 22:00,43268.5,27.48
600,6/14/21 22:20,43268.5,27.86
601,6/14/21 22:40,43438,27.98
602,6/14/21 23:00,43785.8,28.33
603,6/14/21 23:20,43553.4,28.3
604,6/14/21 23:40,43487.4,28.1
605,6/15/21 0:00,43181.4,27.88
606,6/15/21 0:20,42986.5,27.65
607,6/15/21 0:40,42868.1,27.47
608,6/15/21 1:00,42675.5,27.46
609,6/15/21 1:20,42970.3,27.41
610,6/15/21 1:40,42868.1,27.31
611,6/15/21 2:00,42868.1,27.29
612,6/15/21 2:20,42916.5,27.25
613,6/15/21 2:40,42884.2,27.17
614,6/15/21 3:00,42632.8,27.09
615,6/15/21 3:20,42712.8,27.21
616,6/15/21 3:40,42782.3,27.14
617,6/15/21 4:00,42691.5,27.11
618,6/15/21 4:20,42420.8,27.14
619,6/15/21 4:40,42027.7,27.1
620,6/15/21 5:00,42803.7,27.29
621,6/15/21 5:20,42389.1,27.53
622,6/15/21 5:40,43192.3,27.93
623,6/15/21 6:00,43377.7,28.21
624,6/15/21 6:20,43509.4,28.51
625,6/15/21 6:40,43465.5,28.6
626,6/15/21 7:00,43197.7,28.43
627,6/15/21 7:20,43383.2,28.32
628,6/15/21 7:40,43192.3,28.14
629,6/15/21 8:00,43186.8,28.05
630,6/15/21 8:20,42814.4,27.88
631,6/15/21 8:40,42873.5,27.73
632,6/15/21 9:00,42718.1,27.63
633,6/15/21 9:20,42638.2,27.54
634,6/15/21 9:40,42659.5,27.43
635,6/15/21 10:00,42574.3,27.32
636,6/15/21 10:20,42484.2,27.25
637,6/15/21 10:40,42553.1,27.24
638,6/15/21 11:00,42526.6,27.26
639,6/15/21 11:20,42558.4,27.26
640,6/15/21 11:40,42648.8,27.19
641,6/15/21 12:00,42558.4,27.2
642,6/15/21 12:20,42632.8,27.24
643,6/15/21 12:40,42611.5,27.3
644,6/15/21 13:00,42755.5,27.57
645,6/15/21 13:20,42803.7,27.72
646,6/15/21 13:40,42997.3,27.86
647,6/15/21 14:00,43067.5,28.06
648,6/15/21 14:20,43203.2,28.38
649,6/15/21 14:40,43089.2,28.54
650,6/15/21 15:00,42975.7,28.51
651,6/15/21 15:20,42058.9,28.36
652,6/15/21 15:40,41918.7,28.15
653,6/15/21 16:00,42032.9,28.05
654,6/15/21 16:20,42179,27.94
655,6/15/21 16:40,42310.1,27.88
656,6/15/21 17:00,42299.6,27.75
657,6/15/21 17:20,42283.8,27.63
658,6/15/21 17:40,42252.3,27.53
659,6/15/21 18:00,42058.9,27.4
660,6/15/21 18:20,42038.1,27.36
661,6/15/21 18:40,42022.5,27.27
662,6/15/21 19:00,42085,27.19
663,6/15/21 19:20,41975.8,27.1
664,6/15/21 19:40,41965.4,27.05
