"Plot Title: CT_353_SandSGD1"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739353, SEN S/N: 20739353)","Temp, °C (LGR S/N: 20739353, SEN S/N: 20739353)"
1,06/14/23 12:02:00 PM,0.0,24.64
2,06/14/23 12:04:00 PM,0.0,24.94
3,06/14/23 12:06:00 PM,0.0,25.11
4,06/14/23 12:08:00 PM,0.0,25.13
5,06/14/23 12:10:00 PM,0.0,25.09
6,06/14/23 12:12:00 PM,0.0,25.04
7,06/14/23 12:14:00 PM,0.0,24.99
8,06/14/23 12:16:00 PM,0.0,24.93
9,06/14/23 12:18:00 PM,0.0,24.87
10,06/14/23 12:20:00 PM,0.0,24.83
11,06/14/23 12:22:00 PM,0.0,24.81
12,06/14/23 12:24:00 PM,0.0,24.78
13,06/14/23 12:26:00 PM,0.0,24.75
14,06/14/23 12:28:00 PM,0.0,24.73
15,06/14/23 12:30:00 PM,0.0,24.72
16,06/14/23 12:32:00 PM,0.0,24.71
17,06/14/23 12:34:00 PM,0.0,24.70
18,06/14/23 12:36:00 PM,0.0,24.68
19,06/14/23 12:38:00 PM,0.0,24.68
20,06/14/23 12:40:00 PM,0.0,24.68
21,06/14/23 12:42:00 PM,0.0,24.67
22,06/14/23 12:44:00 PM,0.0,24.66
23,06/14/23 12:46:00 PM,0.0,24.66
24,06/14/23 12:48:00 PM,0.0,24.66
25,06/14/23 12:50:00 PM,0.0,24.64
26,06/14/23 12:52:00 PM,0.0,24.64
27,06/14/23 12:54:00 PM,0.0,24.62
28,06/14/23 12:56:00 PM,0.0,24.62
29,06/14/23 12:58:00 PM,0.0,24.61
30,06/14/23 01:00:00 PM,0.0,24.61
31,06/14/23 01:02:00 PM,0.0,24.61
32,06/14/23 01:04:00 PM,0.0,24.60
33,06/14/23 01:06:00 PM,0.0,24.59
34,06/14/23 01:08:00 PM,0.0,24.59
35,06/14/23 01:10:00 PM,0.0,24.59
36,06/14/23 01:12:00 PM,0.0,24.57
37,06/14/23 01:14:00 PM,0.0,24.57
38,06/14/23 01:16:00 PM,0.0,24.56
39,06/14/23 01:18:00 PM,0.0,24.56
40,06/14/23 01:20:00 PM,0.0,24.55
41,06/14/23 01:22:00 PM,0.0,24.55
42,06/14/23 01:24:00 PM,0.0,24.55
43,06/14/23 01:26:00 PM,0.0,24.55
44,06/14/23 01:28:00 PM,0.0,24.55
45,06/14/23 01:30:00 PM,0.0,24.54
46,06/14/23 01:32:00 PM,0.0,24.54
47,06/14/23 01:34:00 PM,0.0,24.55
48,06/14/23 01:36:00 PM,0.0,24.54
49,06/14/23 01:38:00 PM,0.0,24.54
50,06/14/23 01:40:00 PM,0.0,24.54
51,06/14/23 01:42:00 PM,0.0,24.53
52,06/14/23 01:44:00 PM,0.0,24.53
53,06/14/23 01:46:00 PM,0.0,24.51
54,06/14/23 01:48:00 PM,0.0,24.51
55,06/14/23 01:50:00 PM,0.0,24.50
56,06/14/23 01:52:00 PM,0.0,24.49
57,06/14/23 01:54:00 PM,0.0,24.49
58,06/14/23 01:56:00 PM,0.0,24.48
59,06/14/23 01:58:00 PM,0.0,24.48
60,06/14/23 02:00:00 PM,0.0,24.46
61,06/14/23 02:02:00 PM,0.0,24.46
62,06/14/23 02:04:00 PM,0.0,24.44
63,06/14/23 02:06:00 PM,0.0,24.44
64,06/14/23 02:08:00 PM,0.0,24.43
65,06/14/23 02:10:00 PM,0.0,24.41
66,06/14/23 02:12:00 PM,0.0,24.41
67,06/14/23 02:14:00 PM,0.0,24.40
68,06/14/23 02:16:00 PM,0.0,24.40
