"Plot Title: CT_335_ReefAmb1"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739335, SEN S/N: 20739335)","Temp, °C (LGR S/N: 20739335, SEN S/N: 20739335)"
1,06/14/23 11:44:00 AM,0.0,25.70
2,06/14/23 11:46:00 AM,0.0,25.64
3,06/14/23 11:48:00 AM,0.0,25.51
4,06/14/23 11:50:00 AM,0.0,25.43
5,06/14/23 11:52:00 AM,0.0,25.32
6,06/14/23 11:54:00 AM,0.0,25.24
7,06/14/23 11:56:00 AM,0.0,25.14
8,06/14/23 11:58:00 AM,0.0,25.07
9,06/14/23 12:00:00 PM,0.0,24.99
10,06/14/23 12:02:00 PM,0.0,24.93
11,06/14/23 12:04:00 PM,0.0,24.86
12,06/14/23 12:06:00 PM,0.0,24.81
13,06/14/23 12:08:00 PM,0.0,24.76
14,06/14/23 12:10:00 PM,0.0,24.74
15,06/14/23 12:12:00 PM,0.0,24.72
16,06/14/23 12:14:00 PM,0.0,24.69
17,06/14/23 12:16:00 PM,0.0,24.67
18,06/14/23 12:18:00 PM,0.0,24.64
19,06/14/23 12:20:00 PM,0.0,24.63
20,06/14/23 12:22:00 PM,0.0,24.61
21,06/14/23 12:24:00 PM,0.0,24.61
22,06/14/23 12:26:00 PM,0.0,24.60
23,06/14/23 12:28:00 PM,0.0,24.60
24,06/14/23 12:30:00 PM,0.0,24.59
25,06/14/23 12:32:00 PM,0.0,24.58
26,06/14/23 12:34:00 PM,0.0,24.56
27,06/14/23 12:36:00 PM,0.0,24.56
28,06/14/23 12:38:00 PM,0.0,24.56
29,06/14/23 12:40:00 PM,0.0,24.55
30,06/14/23 12:42:00 PM,0.0,24.55
31,06/14/23 12:44:00 PM,0.0,24.54
32,06/14/23 12:46:00 PM,0.0,24.53
33,06/14/23 12:48:00 PM,0.0,24.52
34,06/14/23 12:50:00 PM,0.0,24.52
35,06/14/23 12:52:00 PM,0.0,24.52
36,06/14/23 12:54:00 PM,0.0,24.52
37,06/14/23 12:56:00 PM,0.0,24.50
38,06/14/23 12:58:00 PM,0.0,24.52
39,06/14/23 01:00:00 PM,0.0,24.52
40,06/14/23 01:02:00 PM,0.0,24.50
41,06/14/23 01:04:00 PM,0.0,24.50
42,06/14/23 01:06:00 PM,0.0,24.50
43,06/14/23 01:08:00 PM,0.0,24.50
44,06/14/23 01:10:00 PM,0.0,24.50
45,06/14/23 01:12:00 PM,0.0,24.47
46,06/14/23 01:14:00 PM,0.0,24.47
47,06/14/23 01:16:00 PM,0.0,24.48
48,06/14/23 01:18:00 PM,0.0,24.47
49,06/14/23 01:20:00 PM,0.0,24.47
50,06/14/23 01:22:00 PM,0.0,24.47
51,06/14/23 01:24:00 PM,0.0,24.47
52,06/14/23 01:26:00 PM,0.0,24.48
53,06/14/23 01:28:00 PM,0.0,24.48
54,06/14/23 01:30:00 PM,0.0,24.48
55,06/14/23 01:32:00 PM,0.0,24.48
56,06/14/23 01:34:00 PM,0.0,24.47
57,06/14/23 01:36:00 PM,0.0,24.47
58,06/14/23 01:38:00 PM,0.0,24.44
59,06/14/23 01:40:00 PM,0.0,24.43
60,06/14/23 01:42:00 PM,0.0,24.43
61,06/14/23 01:44:00 PM,0.0,24.43
62,06/14/23 01:46:00 PM,0.0,24.43
63,06/14/23 01:48:00 PM,0.0,24.40
64,06/14/23 01:50:00 PM,0.0,24.40
65,06/14/23 01:52:00 PM,0.0,24.40
66,06/14/23 01:54:00 PM,0.0,24.40
67,06/14/23 01:56:00 PM,0.0,24.40
68,06/14/23 01:58:00 PM,0.0,24.39
69,06/14/23 02:00:00 PM,0.0,24.38
70,06/14/23 02:02:00 PM,0.0,24.37
71,06/14/23 02:04:00 PM,0.0,24.36
72,06/14/23 02:06:00 PM,0.0,24.34
73,06/14/23 02:08:00 PM,0.0,24.34
74,06/14/23 02:10:00 PM,0.0,24.33
75,06/14/23 02:12:00 PM,0.0,24.33
76,06/14/23 02:14:00 PM,0.0,24.33
77,06/14/23 02:16:00 PM,0.0,24.32
78,06/14/23 02:18:00 PM,0.0,24.31
79,06/14/23 02:20:00 PM,0.0,24.31
80,06/14/23 02:22:00 PM,0.0,24.31
81,06/14/23 02:24:00 PM,0.0,24.31
82,06/14/23 02:26:00 PM,0.0,24.29
83,06/14/23 02:28:00 PM,0.0,24.31
84,06/14/23 02:30:00 PM,0.0,24.29
85,06/14/23 02:32:00 PM,0.0,24.28
86,06/14/23 02:34:00 PM,0.0,24.27
87,06/14/23 02:36:00 PM,0.0,24.27
88,06/14/23 02:38:00 PM,0.0,24.28
89,06/14/23 02:40:00 PM,0.0,24.27
90,06/14/23 02:42:00 PM,0.0,24.27
91,06/14/23 02:44:00 PM,0.0,24.27
92,06/14/23 02:46:00 PM,0.0,24.27
93,06/14/23 02:48:00 PM,0.0,24.27
94,06/14/23 02:50:00 PM,0.0,24.26
95,06/14/23 02:52:00 PM,0.0,24.25
96,06/14/23 02:54:00 PM,0.0,24.23
97,06/14/23 02:56:00 PM,0.0,24.25
98,06/14/23 02:58:00 PM,0.0,24.23
99,06/14/23 03:00:00 PM,0.0,24.23
100,06/14/23 03:02:00 PM,0.0,24.23
101,06/14/23 03:04:00 PM,0.0,24.22
102,06/14/23 03:06:00 PM,0.0,24.22
103,06/14/23 03:08:00 PM,0.0,24.22
104,06/14/23 03:10:00 PM,0.0,24.22
105,06/14/23 03:12:00 PM,0.0,24.21
106,06/14/23 03:14:00 PM,0.0,24.21
107,06/14/23 03:16:00 PM,0.0,24.21
108,06/14/23 03:18:00 PM,0.0,24.20
109,06/14/23 03:20:00 PM,0.0,24.20
110,06/14/23 03:22:00 PM,0.0,24.20
111,06/14/23 03:24:00 PM,0.0,24.21
112,06/14/23 03:26:00 PM,0.0,24.21
