date,AbsPressure,TempInSitu,Depth,Serial
2021-01-15T10:31:20Z,104.212,29.853,0.243,876
2021-01-15T10:31:30Z,104.264,29.853,0.248,876
2021-01-15T10:31:40Z,104.402,29.853,0.262,876
2021-01-15T10:31:50Z,104.316,29.853,0.253,876
2021-01-15T10:32:00Z,104.195,29.853,0.241,876
2021-01-15T10:32:10Z,104.109,29.853,0.232,876
2021-01-15T10:32:20Z,104.436,29.853,0.265,876
2021-01-15T10:32:30Z,104.436,29.853,0.265,876
2021-01-15T10:32:40Z,104.539,29.853,0.275,876
2021-01-15T10:32:50Z,104.763,29.853,0.298,876
2021-01-15T10:33:00Z,104.505,29.853,0.272,876
2021-01-15T10:33:10Z,104.522,29.853,0.274,876
2021-01-15T10:33:20Z,104.626,29.853,0.284,876
2021-01-15T10:33:30Z,104.419,29.853,0.263,876
2021-01-15T10:33:40Z,104.66,29.853,0.287,876
2021-01-15T10:33:50Z,104.35,29.853,0.256,876
2021-01-15T10:34:00Z,104.798,29.853,0.301,876
2021-01-15T10:34:10Z,104.247,29.853,0.246,876
2021-01-15T10:34:20Z,104.574,29.853,0.279,876
2021-01-15T10:34:30Z,104.023,29.853,0.224,876
2021-01-15T10:34:40Z,104.419,29.853,0.263,876
2021-01-15T10:34:50Z,104.247,29.853,0.246,876
2021-01-15T10:35:00Z,104.419,29.853,0.263,876
2021-01-15T10:35:10Z,104.281,29.853,0.25,876
2021-01-15T10:35:20Z,104.471,29.853,0.269,876
2021-01-15T10:35:30Z,104.126,29.853,0.234,876
2021-01-15T10:35:40Z,104.298,29.853,0.251,876
2021-01-15T10:35:50Z,104.456,29.953,0.267,876
2021-01-15T10:36:00Z,104.37,29.953,0.258,876
2021-01-15T10:36:10Z,104.542,29.953,0.276,876
2021-01-15T10:36:20Z,104.818,29.953,0.303,876
2021-01-15T10:36:30Z,104.68,29.953,0.289,876
2021-01-15T10:36:40Z,104.387,29.953,0.26,876
2021-01-15T10:36:50Z,104.422,29.953,0.264,876
2021-01-15T10:37:00Z,104.594,29.953,0.281,876
2021-01-15T10:37:10Z,104.473,29.953,0.269,876
2021-01-15T10:37:20Z,104.387,29.953,0.26,876
2021-01-15T10:37:30Z,104.111,29.953,0.233,876
2021-01-15T10:37:40Z,104.611,29.953,0.282,876
2021-01-15T10:37:50Z,104.146,29.953,0.236,876
2021-01-15T10:38:00Z,104.37,29.953,0.258,876
2021-01-15T10:38:10Z,104.111,29.953,0.233,876
2021-01-15T10:38:20Z,104.094,29.953,0.231,876
2021-01-15T10:38:30Z,104.008,29.953,0.222,876
2021-01-15T10:38:40Z,104.422,29.953,0.264,876
2021-01-15T10:38:50Z,104.49,29.953,0.27,876
2021-01-15T10:39:00Z,104.542,29.953,0.276,876
2021-01-15T10:39:10Z,104.525,29.953,0.274,876
2021-01-15T10:39:20Z,104.631,30.054,0.284,876
2021-01-15T10:39:30Z,104.284,29.953,0.25,876
2021-01-15T10:39:40Z,104.545,30.054,0.276,876
2021-01-15T10:39:50Z,104.321,30.054,0.254,876
2021-01-15T10:40:00Z,104.545,30.054,0.276,876
2021-01-15T10:40:10Z,104.51,30.054,0.272,876
2021-01-15T10:40:20Z,104.545,30.054,0.276,876
2021-01-15T10:40:30Z,104.39,30.054,0.26,876
2021-01-15T10:40:40Z,104.338,30.054,0.255,876
2021-01-15T10:40:50Z,104.441,30.054,0.266,876
2021-01-15T10:41:00Z,104.286,30.054,0.25,876
2021-01-15T10:41:10Z,104.097,30.054,0.231,876
2021-01-15T10:41:20Z,104.149,30.054,0.236,876
2021-01-15T10:41:30Z,104.304,30.054,0.252,876
2021-01-15T10:41:40Z,104.286,30.054,0.25,876
2021-01-15T10:41:50Z,104.269,30.054,0.248,876
2021-01-15T10:42:00Z,104.304,30.054,0.252,876
2021-01-15T10:42:10Z,104.476,30.054,0.269,876
2021-01-15T10:42:20Z,104.562,30.054,0.278,876
2021-01-15T10:42:30Z,104.476,30.054,0.269,876
2021-01-15T10:42:40Z,104.304,30.054,0.252,876
2021-01-15T10:42:50Z,104.252,30.054,0.247,876
2021-01-15T10:43:00Z,104.683,30.054,0.29,876
2021-01-15T10:43:10Z,104.441,30.054,0.266,876
2021-01-15T10:43:20Z,104.889,30.054,0.31,876
2021-01-15T10:43:30Z,104.562,30.054,0.278,876
2021-01-15T10:43:40Z,104.786,30.054,0.3,876
2021-01-15T10:43:50Z,104.683,30.054,0.29,876
2021-01-15T10:44:00Z,104.683,30.054,0.29,876
2021-01-15T10:44:10Z,104.631,30.054,0.284,876
2021-01-15T10:44:20Z,104.304,30.054,0.252,876
2021-01-15T10:44:30Z,104.304,30.054,0.252,876
2021-01-15T10:44:40Z,104.097,30.054,0.231,876
2021-01-15T10:44:50Z,104.252,30.054,0.247,876
2021-01-15T10:45:00Z,104.114,30.054,0.233,876
2021-01-15T10:45:10Z,104.149,30.054,0.236,876
2021-01-15T10:45:20Z,104.51,30.054,0.272,876
2021-01-15T10:45:30Z,104.304,30.054,0.252,876
2021-01-15T10:45:40Z,104.717,30.054,0.293,876
2021-01-15T10:45:50Z,104.218,30.054,0.243,876
2021-01-15T10:46:00Z,104.252,30.054,0.247,876
2021-01-15T10:46:10Z,104.183,30.054,0.24,876
2021-01-15T10:46:20Z,104.373,30.054,0.259,876
2021-01-15T10:46:30Z,104.39,30.054,0.26,876
2021-01-15T10:46:40Z,104.321,30.054,0.254,876
2021-01-15T10:46:50Z,104.683,30.054,0.29,876
2021-01-15T10:47:00Z,104.424,30.054,0.264,876
2021-01-15T10:47:10Z,104.321,30.054,0.254,876
2021-01-15T10:47:20Z,104.304,30.054,0.252,876
2021-01-15T10:47:30Z,104.614,30.054,0.283,876
2021-01-15T10:47:40Z,104.614,30.054,0.283,876
2021-01-15T10:47:50Z,104.545,30.054,0.276,876
2021-01-15T10:48:00Z,104.614,30.054,0.283,876
2021-01-15T10:48:10Z,104.838,30.054,0.305,876
2021-01-15T10:48:20Z,104.286,30.054,0.25,876
2021-01-15T10:48:30Z,104.579,30.054,0.279,876
2021-01-15T10:48:40Z,104.131,30.054,0.235,876
2021-01-15T10:48:50Z,104.631,30.054,0.284,876
2021-01-15T10:49:00Z,104.459,30.054,0.267,876
2021-01-15T10:49:10Z,104.648,30.054,0.286,876
2021-01-15T10:49:20Z,104.769,30.054,0.298,876
2021-01-15T10:49:30Z,104.39,30.054,0.26,876
2021-01-15T10:49:40Z,104.183,30.054,0.24,876
2021-01-15T10:49:50Z,104.39,30.054,0.26,876
2021-01-15T10:50:00Z,104.39,30.054,0.26,876
2021-01-15T10:50:10Z,104.355,30.054,0.257,876
2021-01-15T10:50:20Z,104.269,30.054,0.248,876
2021-01-15T10:50:30Z,104.479,30.154,0.269,876
2021-01-15T10:50:40Z,104.479,30.154,0.269,876
2021-01-15T10:50:50Z,104.289,30.154,0.25,876
2021-01-15T10:51:00Z,104.427,30.154,0.264,876
2021-01-15T10:51:10Z,104.272,30.154,0.249,876
2021-01-15T10:51:20Z,104.237,30.154,0.245,876
2021-01-15T10:51:30Z,104.134,30.154,0.235,876
2021-01-15T10:51:40Z,104.203,30.154,0.242,876
2021-01-15T10:51:50Z,104.358,30.154,0.257,876
2021-01-15T10:52:00Z,104.151,30.154,0.237,876
2021-01-15T10:52:10Z,104.599,30.154,0.281,876
2021-01-15T10:52:20Z,104.392,30.154,0.261,876
2021-01-15T10:52:30Z,104.84,30.154,0.305,876
2021-01-15T10:52:40Z,104.513,30.154,0.273,876
2021-01-15T10:52:50Z,104.548,30.154,0.276,876
2021-01-15T10:53:00Z,104.703,30.154,0.292,876
2021-01-15T10:53:10Z,104.461,30.154,0.268,876
2021-01-15T10:53:20Z,104.306,30.154,0.252,876
2021-01-15T10:53:30Z,104.324,30.154,0.254,876
2021-01-15T10:53:40Z,104.461,30.154,0.268,876
2021-01-15T10:53:50Z,104.565,30.154,0.278,876
2021-01-15T10:54:00Z,104.22,30.154,0.244,876
2021-01-15T10:54:10Z,104.186,30.154,0.24,876
2021-01-15T10:54:20Z,104.255,30.154,0.247,876
2021-01-15T10:54:30Z,104.306,30.154,0.252,876
2021-01-15T10:54:40Z,104.255,30.154,0.247,876
2021-01-15T10:54:50Z,104.151,30.154,0.237,876
2021-01-15T10:55:00Z,104.134,30.154,0.235,876
2021-01-15T10:55:10Z,104.341,30.154,0.256,876
2021-01-15T10:55:20Z,104.358,30.154,0.257,876
2021-01-15T10:55:30Z,104.461,30.154,0.268,876
2021-01-15T10:55:40Z,104.599,30.154,0.281,876
2021-01-15T10:55:50Z,104.513,30.154,0.273,876
2021-01-15T10:56:00Z,104.53,30.154,0.274,876
2021-01-15T10:56:10Z,104.634,30.154,0.285,876
2021-01-15T10:56:20Z,104.668,30.154,0.288,876
2021-01-15T10:56:30Z,104.513,30.154,0.273,876
2021-01-15T10:56:40Z,104.341,30.154,0.256,876
2021-01-15T10:56:50Z,104.306,30.154,0.252,876
2021-01-15T10:57:00Z,104.306,30.154,0.252,876
2021-01-15T10:57:10Z,104.134,30.154,0.235,876
2021-01-15T10:57:20Z,103.927,30.154,0.214,876
2021-01-15T10:57:30Z,104.341,30.154,0.256,876
2021-01-15T10:57:40Z,104.1,30.154,0.232,876
2021-01-15T10:57:50Z,104.375,30.154,0.259,876
2021-01-15T10:58:00Z,104.117,30.154,0.233,876
2021-01-15T10:58:10Z,104.065,30.154,0.228,876
2021-01-15T10:58:20Z,104.272,30.154,0.249,876
2021-01-15T10:58:30Z,104.1,30.154,0.232,876
2021-01-15T10:58:40Z,104.235,30.054,0.245,876
2021-01-15T10:58:50Z,104.355,30.054,0.257,876
2021-01-15T10:59:00Z,104.269,30.054,0.248,876
2021-01-15T10:59:10Z,104.338,30.054,0.255,876
2021-01-15T10:59:20Z,104.545,30.054,0.276,876
2021-01-15T10:59:30Z,104.373,30.054,0.259,876
2021-01-15T10:59:40Z,104.424,30.054,0.264,876
2021-01-15T10:59:50Z,104.459,30.054,0.267,876
2021-01-15T11:00:00Z,104.269,30.054,0.248,876
2021-01-15T11:00:10Z,104.338,30.054,0.255,876
2021-01-15T11:00:20Z,104.338,30.054,0.255,876
2021-01-15T11:00:30Z,104.51,30.054,0.272,876
2021-01-15T11:00:40Z,104.097,30.054,0.231,876
2021-01-15T11:00:50Z,103.994,30.054,0.221,876
2021-01-15T11:01:00Z,104.183,30.054,0.24,876
2021-01-15T11:01:10Z,104.252,30.054,0.247,876
2021-01-15T11:01:20Z,104.286,30.054,0.25,876
2021-01-15T11:01:30Z,104.2,30.054,0.242,876
2021-01-15T11:01:40Z,104.097,30.054,0.231,876
2021-01-15T11:01:50Z,104.166,30.054,0.238,876
2021-01-15T11:02:00Z,104.321,30.054,0.254,876
2021-01-15T11:02:10Z,104.545,30.054,0.276,876
2021-01-15T11:02:20Z,104.562,30.054,0.278,876
2021-01-15T11:02:30Z,104.665,30.054,0.288,876
2021-01-15T11:02:40Z,104.218,30.054,0.243,876
2021-01-15T11:02:50Z,104.545,30.054,0.276,876
2021-01-15T11:03:00Z,104.338,30.054,0.255,876
2021-01-15T11:03:10Z,104.614,30.054,0.283,876
2021-01-15T11:03:20Z,104.407,30.054,0.262,876
2021-01-15T11:03:30Z,104.493,30.054,0.271,876
2021-01-15T11:03:40Z,104.373,30.054,0.259,876
2021-01-15T11:03:50Z,104.373,30.054,0.259,876
2021-01-15T11:04:00Z,104.045,30.054,0.226,876
2021-01-15T11:04:10Z,104.373,30.054,0.259,876
2021-01-15T11:04:20Z,104.045,30.054,0.226,876
2021-01-15T11:04:30Z,104.114,30.054,0.233,876
2021-01-15T11:04:40Z,104.407,30.054,0.262,876
2021-01-15T11:04:50Z,104.528,30.054,0.274,876
2021-01-15T11:05:00Z,104.545,30.054,0.276,876
2021-01-15T11:05:10Z,104.355,30.054,0.257,876
2021-01-15T11:05:20Z,104.269,30.054,0.248,876
2021-01-15T11:05:30Z,104.114,30.054,0.233,876
2021-01-15T11:05:40Z,104.373,30.054,0.259,876
2021-01-15T11:05:50Z,104.424,30.054,0.264,876
2021-01-15T11:06:00Z,104.803,30.054,0.302,876
2021-01-15T11:06:10Z,104.958,30.054,0.317,876
2021-01-15T11:06:20Z,104.476,30.054,0.269,876
2021-01-15T11:06:30Z,104.717,30.054,0.293,876
2021-01-15T11:06:40Z,104.665,30.054,0.288,876
2021-01-15T11:06:50Z,105.044,30.054,0.326,876
2021-01-15T11:07:00Z,104.424,30.054,0.264,876
2021-01-15T11:07:10Z,104.717,30.054,0.293,876
2021-01-15T11:07:20Z,104.441,30.054,0.266,876
2021-01-15T11:07:30Z,104.976,30.054,0.319,876
2021-01-15T11:07:40Z,104.51,30.054,0.272,876
2021-01-15T11:07:50Z,104.976,30.054,0.319,876
2021-01-15T11:08:00Z,104.596,30.054,0.281,876
2021-01-15T11:08:10Z,104.596,30.054,0.281,876
2021-01-15T11:08:20Z,104.596,30.054,0.281,876
2021-01-15T11:08:30Z,104.528,30.054,0.274,876
2021-01-15T11:08:40Z,104.7,30.054,0.291,876
2021-01-15T11:08:50Z,104.51,30.054,0.272,876
2021-01-15T11:09:00Z,104.631,30.054,0.284,876
2021-01-15T11:09:10Z,104.39,30.054,0.26,876
2021-01-15T11:09:20Z,104.441,30.054,0.266,876
2021-01-15T11:09:30Z,104.596,30.054,0.281,876
2021-01-15T11:09:40Z,104.596,30.054,0.281,876
2021-01-15T11:09:50Z,104.596,30.054,0.281,876
2021-01-15T11:10:00Z,104.7,30.054,0.291,876
2021-01-15T11:10:10Z,104.683,30.054,0.29,876
2021-01-15T11:10:20Z,104.218,30.054,0.243,876
2021-01-15T11:10:30Z,104.579,30.054,0.279,876
2021-01-15T11:10:40Z,104.269,30.054,0.248,876
2021-01-15T11:10:50Z,104.269,30.054,0.248,876
2021-01-15T11:11:00Z,104.218,30.054,0.243,876
2021-01-15T11:11:10Z,104.665,30.054,0.288,876
2021-01-15T11:11:20Z,104.596,30.054,0.281,876
2021-01-15T11:11:30Z,104.493,30.054,0.271,876
2021-01-15T11:11:40Z,104.459,30.054,0.267,876
2021-01-15T11:11:50Z,104.441,30.054,0.266,876
2021-01-15T11:12:00Z,104.407,30.054,0.262,876
2021-01-15T11:12:10Z,104.235,30.054,0.245,876
2021-01-15T11:12:20Z,104.459,30.054,0.267,876
2021-01-15T11:12:30Z,104.2,30.054,0.242,876
2021-01-15T11:12:40Z,104.321,30.054,0.254,876
2021-01-15T11:12:50Z,103.959,30.054,0.218,876
2021-01-15T11:13:00Z,104.7,30.054,0.291,876
2021-01-15T11:13:10Z,104.252,30.054,0.247,876
2021-01-15T11:13:20Z,104.304,30.054,0.252,876
2021-01-15T11:13:30Z,104.407,30.054,0.262,876
2021-01-15T11:13:40Z,104.2,30.054,0.242,876
2021-01-15T11:13:50Z,104.51,30.054,0.272,876
2021-01-15T11:14:00Z,104.493,30.054,0.271,876
2021-01-15T11:14:10Z,104.39,30.054,0.26,876
2021-01-15T11:14:20Z,104.476,30.054,0.269,876
