"Plot Title: CT_336_051921"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739336, SEN S/N: 20739336)","Temp, °C (LGR S/N: 20739336, SEN S/N: 20739336)","Specific Conductance, μS/cm (LGR S/N: 20739336)","Salinity, ppt (LGR S/N: 20739336)"
1,05/19/21 07:30:00 AM,1499.3,24.88,2192.3,1.1200
2,05/19/21 07:30:10 AM,1500.5,24.89,2193.6,1.1207
3,05/19/21 07:30:20 AM,1501.0,24.91,2193.4,1.1206
4,05/19/21 07:30:30 AM,1501.0,24.92,2193.0,1.1204
5,05/19/21 07:30:40 AM,1501.0,24.92,2193.0,1.1204
6,05/19/21 07:30:50 AM,1501.0,24.91,2193.4,1.1206
7,05/19/21 07:31:00 AM,1501.0,24.91,2193.4,1.1206
8,05/19/21 07:31:10 AM,1501.6,24.91,2194.3,1.1211
9,05/19/21 07:31:20 AM,1501.6,24.91,2194.3,1.1211
10,05/19/21 07:31:30 AM,1502.1,24.92,2194.6,1.1212
11,05/19/21 07:31:40 AM,1503.8,24.94,2196.2,1.1221
12,05/19/21 07:31:50 AM,1503.8,24.96,2195.3,1.1216
13,05/19/21 07:32:00 AM,1504.3,24.97,2195.6,1.1218
14,05/19/21 07:32:10 AM,1504.9,24.97,2196.4,1.1222
15,05/19/21 07:32:20 AM,1502.7,24.91,2195.9,1.1219
16,05/19/21 07:32:30 AM,1504.3,24.94,2196.9,1.1225
17,05/19/21 07:32:40 AM,1504.9,24.96,2196.9,1.1225
18,05/19/21 07:32:50 AM,1504.9,24.96,2196.9,1.1225
19,05/19/21 07:33:00 AM,1506.0,24.98,2197.6,1.1228
20,05/19/21 07:33:10 AM,1506.0,24.96,2198.5,1.1233
21,05/19/21 07:33:20 AM,1506.0,24.97,2198.0,1.1231
22,05/19/21 07:33:30 AM,1507.1,24.98,2199.2,1.1237
23,05/19/21 07:33:40 AM,1508.2,25.01,2199.5,1.1239
24,05/19/21 07:33:50 AM,1508.7,25.01,2200.2,1.1242
25,05/19/21 07:34:00 AM,1509.3,25.02,2200.6,1.1245
26,05/19/21 07:34:10 AM,1509.3,25.03,2200.2,1.1242
27,05/19/21 07:34:20 AM,1509.3,25.03,2200.2,1.1242
28,05/19/21 07:34:30 AM,1511.0,25.05,2201.8,1.1251
29,05/19/21 07:34:40 AM,1511.5,25.05,2202.5,1.1255
30,05/19/21 07:34:50 AM,1512.1,25.07,2202.5,1.1255
31,05/19/21 07:35:00 AM,1512.6,25.08,2202.8,1.1256
32,05/19/21 07:35:10 AM,1512.6,25.08,2202.8,1.1256
33,05/19/21 07:35:20 AM,1513.2,25.08,2203.6,1.1261
34,05/19/21 07:35:30 AM,1512.1,25.04,2203.8,1.1262
35,05/19/21 07:35:40 AM,1508.7,24.98,2201.5,1.1250
36,05/19/21 07:35:50 AM,1506.0,24.92,2200.3,1.1243
37,05/19/21 07:36:00 AM,1507.6,24.96,2200.8,1.1246
38,05/19/21 07:36:10 AM,1511.0,25.02,2203.1,1.1258
39,05/19/21 07:36:20 AM,1512.1,25.04,2203.8,1.1262
40,05/19/21 07:36:30 AM,1513.7,25.07,2204.8,1.1267
41,05/19/21 07:36:40 AM,1513.2,25.07,2204.1,1.1263
42,05/19/21 07:36:50 AM,1513.2,25.05,2205.0,1.1268
43,05/19/21 07:37:00 AM,1511.0,25.02,2203.1,1.1258
44,05/19/21 07:37:10 AM,1509.8,24.99,2202.7,1.1256
45,05/19/21 07:37:20 AM,1512.6,25.04,2204.5,1.1266
46,05/19/21 07:37:30 AM,1514.3,25.08,2205.2,1.1269
47,05/19/21 07:37:40 AM,1515.4,25.10,2205.9,1.1273
48,05/19/21 07:37:50 AM,1515.4,25.09,2206.4,1.1276
49,05/19/21 07:38:00 AM,1514.8,25.08,2206.0,1.1273
50,05/19/21 07:38:10 AM,1514.8,25.08,2206.0,1.1273
51,05/19/21 07:38:20 AM,1515.4,25.09,2206.4,1.1276
52,05/19/21 07:38:30 AM,1515.4,25.09,2206.4,1.1276
53,05/19/21 07:38:40 AM,1517.0,25.09,2208.7,1.1288
54,05/19/21 07:38:50 AM,1517.0,25.10,2208.3,1.1286
55,05/19/21 07:39:00 AM,1517.0,25.12,2207.4,1.1281
56,05/19/21 07:39:10 AM,1515.4,25.13,2204.6,1.1266
57,05/19/21 07:39:20 AM,1517.0,25.12,2207.4,1.1281
58,05/19/21 07:39:30 AM,1508.7,25.04,2198.9,1.1235
59,05/19/21 07:39:40 AM,1509.8,25.02,2201.4,1.1249
60,05/19/21 07:39:50 AM,1511.0,24.99,2204.4,1.1265
61,05/19/21 07:40:00 AM,1511.5,24.77,2215.1,1.1322
62,05/19/21 07:40:10 AM,1504.3,24.82,2202.3,1.1254
63,05/19/21 07:40:20 AM,1499.9,24.83,2195.4,1.1217
64,05/19/21 07:40:30 AM,1503.2,24.85,2199.3,1.1238
65,05/19/21 07:40:40 AM,1504.3,24.86,2200.5,1.1244
66,05/19/21 07:40:50 AM,1510.4,24.89,2208.0,1.1285
67,05/19/21 07:41:00 AM,1503.8,24.91,2197.5,1.1228
68,05/19/21 07:41:10 AM,1506.0,24.87,2202.5,1.1255
69,05/19/21 07:41:20 AM,1499.9,24.88,2193.1,1.1205
70,05/19/21 07:41:30 AM,1506.0,24.88,2202.1,1.1252
71,05/19/21 07:41:40 AM,1503.8,24.88,2198.8,1.1235
72,05/19/21 07:41:50 AM,1504.3,24.89,2199.1,1.1237
73,05/19/21 07:42:00 AM,1507.6,24.92,2202.6,1.1255
74,05/19/21 07:42:10 AM,1509.3,24.93,2204.6,1.1266
75,05/19/21 07:42:20 AM,1509.8,24.93,2205.4,1.1270
76,05/19/21 07:42:30 AM,1507.1,24.93,2201.4,1.1249
77,05/19/21 07:42:40 AM,1509.8,24.98,2203.1,1.1258
78,05/19/21 07:42:50 AM,1507.1,24.96,2200.1,1.1242
79,05/19/21 07:43:00 AM,1509.3,24.94,2204.2,1.1264
80,05/19/21 07:43:10 AM,1509.3,24.94,2204.2,1.1264
81,05/19/21 07:43:20 AM,1504.9,24.92,2198.7,1.1234
82,05/19/21 07:43:30 AM,1508.2,24.94,2202.6,1.1255
83,05/19/21 07:43:40 AM,1512.1,25.02,2204.7,1.1267
84,05/19/21 07:43:50 AM,1511.5,25.08,2201.1,1.1248
85,05/19/21 07:44:00 AM,1516.5,25.13,2206.2,1.1275
86,05/19/21 07:44:10 AM,1513.7,25.16,2200.8,1.1246
87,05/19/21 07:44:20 AM,1518.1,25.16,2207.2,1.1280
88,05/19/21 07:44:30 AM,1518.1,25.19,2205.8,1.1273
89,05/19/21 07:44:40 AM,1521.5,25.20,2210.3,1.1297
90,05/19/21 07:44:50 AM,1519.2,25.21,2206.5,1.1277
91,05/19/21 07:45:00 AM,1520.4,25.23,2207.4,1.1281
92,05/19/21 07:45:10 AM,1522.6,25.21,2211.5,1.1303
93,05/19/21 07:45:20 AM,1522.0,25.23,2209.7,1.1294
94,05/19/21 07:45:30 AM,1519.8,25.24,2206.1,1.1274
95,05/19/21 07:45:40 AM,1527.5,25.27,2215.9,1.1327
96,05/19/21 07:45:50 AM,1518.7,25.27,2203.1,1.1258
97,05/19/21 07:46:00 AM,1523.7,25.30,2209.1,1.1290
