Serial Number:20555870 --

"Date Time, GMT -1000","Temp, (*C)","Intensity, ( lux)","Button Down","Button Up","Host Connect","Stopped","EOF"
2022-03-14 08:00:00,28.48,"7,967", , , , , 
2022-03-14 08:02:00,28.48,"7,862", , , , , 
2022-03-14 08:04:00,28.48,"8,351", , , , , 
2022-03-14 08:06:00,28.53,"8,932", , , , , 
2022-03-14 08:08:00,28.57,"9,132", , , , , 
2022-03-14 08:10:00,28.57,"8,684", , , , , 
2022-03-14 08:12:00,28.57,"8,719", , , , , 
2022-03-14 08:14:00,28.57,"8,174", , , , , 
2022-03-14 08:16:00,28.61,"8,146", , , , , 
2022-03-14 08:18:00,28.61,"8,543", , , , , 
2022-03-14 08:20:00,28.61,"9,400", , , , , 
2022-03-14 08:22:00,28.65,"10,373", , , , , 
2022-03-14 08:24:00,28.91,"29,000", , , , , 
2022-03-14 08:26:00,29.34,"22,712", , , , , 
2022-03-14 08:28:00,29.38,"25,764", , , , , 
2022-03-14 08:30:00,29.81,"39,373", , , , , 
2022-03-14 08:32:00,29.98,"42,332", , , , , 
2022-03-14 08:34:00,30.07,"43,500", , , , , 
2022-03-14 08:36:00,30.11,"41,503", , , , , 
2022-03-14 08:38:00,30.24,"42,762", , , , , 
2022-03-14 08:40:00,30.28,"40,714", , , , , 
2022-03-14 08:42:00,30.16,"39,434", , , , , 
2022-03-14 08:44:00,30.20,"46,244", , , , , 
2022-03-14 08:46:00,30.20,"45,834", , , , , 
2022-03-14 08:48:00,30.41,"51,528", , , , , 
2022-03-14 08:50:00,30.50,"64,963", , , , , 
2022-03-14 08:52:00,30.20,"30,034", , , , , 
2022-03-14 08:54:00,29.81,"21,371", , , , , 
2022-03-14 08:56:00,29.56,"17,475", , , , , 
2022-03-14 08:58:00,29.56,"20,900", , , , , 
2022-03-14 09:00:00,29.51,"16,174", , , , , 
2022-03-14 09:02:00,29.47,"17,807", , , , , 
2022-03-14 09:04:00,29.56,"20,449", , , , , 
2022-03-14 09:06:00,29.56,"17,966", , , , , 
2022-03-14 09:08:00,30.24,"41,021", , , , , 
2022-03-14 09:10:00,30.24,"50,729", , , , , 
2022-03-14 09:12:00,30.54,"55,767", , , , , 
2022-03-14 09:14:00,30.59,"28,652", , , , , 
2022-03-14 09:16:00,30.89,"61,379", , , , , 
2022-03-14 09:18:00,30.97,"61,297", , , , , 
2022-03-14 09:20:00,30.76,"19,318", , , , , 
2022-03-14 09:22:00,31.19,"64,082", , , , , 
2022-03-14 09:24:00,30.50,"24,678", , , , , 
2022-03-14 09:26:00,30.80,"42,025", , , , , 
2022-03-14 09:28:00,30.80,"70,656", , , , , 
2022-03-14 09:30:00,30.33,"18,877", , , , , 
2022-03-14 09:32:00,30.89,"56,218", , , , , 
2022-03-14 09:34:00,30.97,"45,486", , , , , 
2022-03-14 09:36:00,30.20,"18,780", , , , , 
2022-03-14 09:38:00,31.14,"47,964", , , , , 
2022-03-14 09:40:00,30.03,"13,978", , , , , 
2022-03-14 09:42:00,30.50,"70,124", , , , , 
2022-03-14 09:44:00,31.31,"63,570", , , , , 
2022-03-14 09:46:00,31.01,"15,386", , , , , 
2022-03-14 09:48:00,30.71,"52,552", , , , , 
2022-03-14 09:50:00,31.19,"22,528", , , , , 
2022-03-14 09:52:00,30.63,"32,072", , , , , 
2022-03-14 09:54:00,31.06,"60,211", , , , , 
2022-03-14 09:56:00,30.50,"14,602", , , , , 
2022-03-14 09:58:00,30.71,"77,312", , , , , 
2022-03-14 10:00:00,30.80,"74,895", , , , , 
2022-03-14 10:02:00,30.67,"14,003", , , , , 
2022-03-14 10:04:00,30.54,"15,416", , , , , 
2022-03-14 10:06:00,30.46,"31,898", , , , , 
2022-03-14 10:08:00,30.37,"20,306", , , , , 
2022-03-14 10:10:00,30.16,"41,748", , , , , 
2022-03-14 10:12:00,30.54,"34,038", , , , , 
2022-03-14 10:14:00,30.07,"16,481", , , , , 
2022-03-14 10:16:00,29.98,"21,258", , , , , 
2022-03-14 10:18:00,29.94,"20,357", , , , , 
2022-03-14 10:20:00,30.11,"24,832", , , , , 
2022-03-14 10:22:00,29.86,"16,394", , , , , 
2022-03-14 10:24:00,29.73,"15,980", , , , , 
2022-03-14 10:26:00,29.68,"15,048", , , , , 
2022-03-14 10:28:00,29.56,"15,729", , , , , 
2022-03-14 10:30:00,30.20,"23,276", , , , , 
2022-03-14 10:32:00,29.81,"17,623", , , , , 
2022-03-14 10:34:00,29.60,"13,102", , , , , 
2022-03-14 10:36:00,29.56,"14,879", , , , , 
2022-03-14 10:38:00,29.68,"22,897", , , , , 
2022-03-14 10:40:00,29.94,"60,436", , , , , 
2022-03-14 10:42:00,29.73,"21,074", , , , , 
2022-03-14 10:44:00,29.68,"19,149", , , , , 
2022-03-14 10:46:00,29.64,"14,971", , , , , 
2022-03-14 10:48:00,29.60,"17,341", , , , , 
2022-03-14 10:50:00,29.68,"19,988", , , , , 
2022-03-14 10:52:00,29.86,"28,068", , , , , 
2022-03-14 10:54:00,29.94,"24,443", , , , , 
2022-03-14 10:56:00,29.81,"18,673", , , , , 
2022-03-14 10:58:00,29.73,"17,848", , , , , 
2022-03-14 11:00:00,29.77,"17,920", , , , , 
2022-03-14 11:02:00,29.77,"19,681", , , , , 
2022-03-14 11:04:00,30.33,"29,102", , , , , 
2022-03-14 11:06:00,29.90,"18,396", , , , , 
2022-03-14 11:08:00,29.73,"15,601", , , , , 
2022-03-14 11:10:00,29.73,"17,756", , , , , 
2022-03-14 11:12:00,29.73,"18,371", , , , , 
2022-03-14 11:14:00,29.77,"18,821", , , , , 
2022-03-14 11:16:00,29.77,"21,371", , , , , 
2022-03-14 11:18:00,29.81,"19,953", , , , , 
2022-03-14 11:20:00,29.77,"17,029", , , , , 
2022-03-14 11:22:00,29.73,"18,217", , , , , 
2022-03-14 11:24:00,29.81,"19,901", , , , , 
2022-03-14 11:26:00,29.86,"20,332", , , , , 
2022-03-14 11:28:00,29.77,"18,401", , , , , 
2022-03-14 11:30:00,29.68,"14,833", , , , , 
2022-03-14 11:32:00,29.68,"15,304", , , , , 
2022-03-14 11:34:00,29.68,"17,562", , , , , 
2022-03-14 11:36:00,29.73,"17,900", , , , , 
2022-03-14 11:38:00,29.73,"19,589", , , , , 
2022-03-14 11:40:00,29.81,"25,590", , , , , 
2022-03-14 11:42:00,29.90,"20,603", , , , , 
2022-03-14 11:44:00,29.90,"21,299", , , , , 
2022-03-14 11:46:00,29.81,"19,190", , , , , 
2022-03-14 11:48:00,29.94,"35,277", , , , , 
2022-03-14 11:50:00,31.23,"61,829", , , , , 
2022-03-14 11:52:00,31.66,"89,661", , , , , 
