Serial Number:20555838 --

"Date Time, GMT -1000","Temp, (*C)","Intensity, ( lux)","Button Down","Button Up","Host Connect","Stopped","EOF"
2022-03-14 08:00:00,28.44,"7,992", , , , , 
2022-03-14 08:02:00,28.48,"8,028", , , , , 
2022-03-14 08:04:00,28.53,"8,532", , , , , 
2022-03-14 08:06:00,28.53,"9,050", , , , , 
2022-03-14 08:08:00,28.53,"9,221", , , , , 
2022-03-14 08:10:00,28.57,"8,701", , , , , 
2022-03-14 08:12:00,28.57,"8,865", , , , , 
2022-03-14 08:14:00,28.53,"8,284", , , , , 
2022-03-14 08:16:00,28.53,"8,420", , , , , 
2022-03-14 08:18:00,28.61,"8,893", , , , , 
2022-03-14 08:20:00,28.65,"9,213", , , , , 
2022-03-14 08:22:00,28.65,"10,496", , , , , 
2022-03-14 08:24:00,28.74,"15,406", , , , , 
2022-03-14 08:26:00,29.13,"23,112", , , , , 
2022-03-14 08:28:00,29.51,"35,297", , , , , 
2022-03-14 08:30:00,29.86,"38,369", , , , , 
2022-03-14 08:32:00,29.98,"37,366", , , , , 
2022-03-14 08:34:00,30.03,"39,393", , , , , 
2022-03-14 08:36:00,30.07,"39,025", , , , , 
2022-03-14 08:38:00,30.16,"39,977", , , , , 
2022-03-14 08:40:00,30.20,"41,718", , , , , 
2022-03-14 08:42:00,30.07,"34,929", , , , , 
2022-03-14 08:44:00,30.11,"40,346", , , , , 
2022-03-14 08:46:00,29.98,"41,533", , , , , 
2022-03-14 08:48:00,30.20,"45,158", , , , , 
2022-03-14 08:50:00,30.03,"28,058", , , , , 
2022-03-14 08:52:00,29.81,"20,874", , , , , 
2022-03-14 08:54:00,29.90,"38,963", , , , , 
2022-03-14 08:56:00,29.86,"24,361", , , , , 
2022-03-14 08:58:00,29.64,"17,782", , , , , 
2022-03-14 09:00:00,29.47,"16,256", , , , , 
2022-03-14 09:02:00,29.60,"21,197", , , , , 
2022-03-14 09:04:00,29.64,"22,415", , , , , 
2022-03-14 09:06:00,29.64,"19,471", , , , , 
2022-03-14 09:08:00,30.37,"49,111", , , , , 
2022-03-14 09:10:00,30.20,"46,612", , , , , 
2022-03-14 09:12:00,30.54,"54,026", , , , , 
2022-03-14 09:14:00,30.54,"31,447", , , , , 
2022-03-14 09:16:00,30.80,"58,307", , , , , 
2022-03-14 09:18:00,30.84,"44,954", , , , , 
2022-03-14 09:20:00,30.71,"17,418", , , , , 
2022-03-14 09:22:00,31.06,"70,451", , , , , 
2022-03-14 09:24:00,30.50,"21,146", , , , , 
2022-03-14 09:26:00,30.76,"58,757", , , , , 
2022-03-14 09:28:00,30.67,"62,444", , , , , 
2022-03-14 09:30:00,30.24,"19,697", , , , , 
2022-03-14 09:32:00,30.71,"41,595", , , , , 
2022-03-14 09:34:00,30.89,"38,543", , , , , 
2022-03-14 09:36:00,30.16,"19,057", , , , , 
2022-03-14 09:38:00,31.01,"68,792", , , , , 
2022-03-14 09:40:00,29.98,"14,403", , , , , 
2022-03-14 09:42:00,30.37,"79,503", , , , , 
2022-03-14 09:44:00,31.19,"70,472", , , , , 
2022-03-14 09:46:00,30.93,"15,058", , , , , 
2022-03-14 09:48:00,30.67,"50,893", , , , , 
2022-03-14 09:50:00,31.10,"21,658", , , , , 
2022-03-14 09:52:00,30.50,"33,475", , , , , 
2022-03-14 09:54:00,30.89,"60,989", , , , , 
2022-03-14 09:56:00,30.41,"16,343", , , , , 
2022-03-14 09:58:00,30.59,"66,724", , , , , 
2022-03-14 10:00:00,30.67,"79,073", , , , , 
2022-03-14 10:02:00,30.59,"14,889", , , , , 
2022-03-14 10:04:00,30.50,"15,227", , , , , 
2022-03-14 10:06:00,30.37,"29,092", , , , , 
2022-03-14 10:08:00,30.33,"20,229", , , , , 
2022-03-14 10:10:00,30.11,"36,588", , , , , 
2022-03-14 10:12:00,30.41,"30,751", , , , , 
2022-03-14 10:14:00,29.98,"16,236", , , , , 
2022-03-14 10:16:00,29.94,"21,473", , , , , 
2022-03-14 10:18:00,29.94,"19,717", , , , , 
2022-03-14 10:20:00,30.03,"23,255", , , , , 
2022-03-14 10:22:00,29.86,"16,236", , , , , 
2022-03-14 10:24:00,29.68,"16,123", , , , , 
2022-03-14 10:26:00,29.64,"14,751", , , , , 
2022-03-14 10:28:00,29.56,"15,468", , , , , 
2022-03-14 10:30:00,30.07,"22,118", , , , , 
2022-03-14 10:32:00,29.81,"18,340", , , , , 
2022-03-14 10:34:00,29.56,"13,435", , , , , 
2022-03-14 10:36:00,29.51,"14,771", , , , , 
2022-03-14 10:38:00,29.64,"23,429", , , , , 
2022-03-14 10:40:00,29.81,"45,486", , , , , 
2022-03-14 10:42:00,29.64,"20,762", , , , , 
2022-03-14 10:44:00,29.64,"18,939", , , , , 
2022-03-14 10:46:00,29.56,"15,488", , , , , 
2022-03-14 10:48:00,29.56,"16,425", , , , , 
2022-03-14 10:50:00,29.64,"20,347", , , , , 
2022-03-14 10:52:00,29.73,"26,808", , , , , 
2022-03-14 10:54:00,29.86,"23,439", , , , , 
2022-03-14 10:56:00,29.77,"19,195", , , , , 
2022-03-14 10:58:00,29.73,"19,000", , , , , 
2022-03-14 11:00:00,29.73,"18,319", , , , , 
2022-03-14 11:02:00,29.73,"20,347", , , , , 
2022-03-14 11:04:00,30.28,"28,682", , , , , 
2022-03-14 11:06:00,29.86,"18,596", , , , , 
2022-03-14 11:08:00,29.77,"16,276", , , , , 
2022-03-14 11:10:00,29.73,"17,567", , , , , 
2022-03-14 11:12:00,29.77,"17,526", , , , , 
2022-03-14 11:14:00,29.73,"19,046", , , , , 
2022-03-14 11:16:00,29.81,"20,398", , , , , 
2022-03-14 11:18:00,29.81,"20,086", , , , , 
2022-03-14 11:20:00,29.77,"16,471", , , , , 
2022-03-14 11:22:00,29.68,"17,633", , , , , 
2022-03-14 11:24:00,29.77,"19,850", , , , , 
2022-03-14 11:26:00,29.81,"20,342", , , , , 
2022-03-14 11:28:00,29.81,"18,575", , , , , 
2022-03-14 11:30:00,29.64,"15,427", , , , , 
2022-03-14 11:32:00,29.64,"14,464", , , , , 
2022-03-14 11:34:00,29.60,"16,758", , , , , 
2022-03-14 11:36:00,29.64,"16,645", , , , , 
2022-03-14 11:38:00,29.68,"18,698", , , , , 
2022-03-14 11:40:00,29.86,"24,402", , , , , 
2022-03-14 11:42:00,29.81,"20,511", , , , , 
2022-03-14 11:44:00,29.90,"20,567", , , , , 
