"Plot Title: CT_739_CTD_Cast"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20494739, SEN S/N: 20494739, LBL: <Enter label here>55,000)","Temp, °C (LGR S/N: 20494739, SEN S/N: 20494739)"
200,05/13/21 08:09:57 AM,0.0,26.07
201,05/13/21 08:10:00 AM,0.0,26.07
202,05/13/21 08:10:03 AM,0.0,26.07
203,05/13/21 08:10:06 AM,0.0,26.06
204,05/13/21 08:10:09 AM,0.0,26.07
205,05/13/21 08:10:12 AM,0.0,26.06
206,05/13/21 08:10:15 AM,0.0,26.06
207,05/13/21 08:10:18 AM,0.0,26.06
208,05/13/21 08:10:21 AM,0.0,26.06
209,05/13/21 08:10:24 AM,0.0,26.06
210,05/13/21 08:10:27 AM,0.0,26.05
211,05/13/21 08:10:30 AM,0.0,26.05
212,05/13/21 08:10:33 AM,0.0,26.05
213,05/13/21 08:10:36 AM,0.0,26.05
214,05/13/21 08:10:39 AM,0.0,26.04
215,05/13/21 08:10:42 AM,0.0,26.04
216,05/13/21 08:10:45 AM,0.0,26.04
217,05/13/21 08:10:48 AM,0.0,26.04
218,05/13/21 08:10:51 AM,0.0,26.04
219,05/13/21 08:10:54 AM,0.0,26.04
220,05/13/21 08:10:57 AM,0.0,26.03
221,05/13/21 08:11:00 AM,0.0,26.04
222,05/13/21 08:11:03 AM,0.0,26.03
223,05/13/21 08:11:06 AM,0.0,26.03
224,05/13/21 08:11:09 AM,0.0,26.03
225,05/13/21 08:11:12 AM,0.0,26.03
226,05/13/21 08:11:15 AM,0.0,26.02
227,05/13/21 08:11:18 AM,0.0,26.02
228,05/13/21 08:11:21 AM,0.0,26.02
229,05/13/21 08:11:24 AM,0.0,26.02
230,05/13/21 08:11:27 AM,0.0,26.02
231,05/13/21 08:11:30 AM,0.0,26.02
232,05/13/21 08:11:33 AM,0.0,26.00
233,05/13/21 08:11:36 AM,0.0,26.00
234,05/13/21 08:11:39 AM,0.0,26.00
235,05/13/21 08:11:42 AM,0.0,26.00
236,05/13/21 08:11:45 AM,0.0,26.00
237,05/13/21 08:11:48 AM,0.0,26.00
238,05/13/21 08:11:51 AM,0.0,25.99
239,05/13/21 08:11:54 AM,0.0,26.00
240,05/13/21 08:11:57 AM,0.0,25.99
241,05/13/21 08:12:00 AM,0.0,25.99
242,05/13/21 08:12:03 AM,0.0,25.99
243,05/13/21 08:12:06 AM,0.0,25.99
244,05/13/21 08:12:09 AM,0.0,25.99
245,05/13/21 08:12:12 AM,0.0,25.98
246,05/13/21 08:12:15 AM,0.0,25.98
247,05/13/21 08:12:18 AM,0.0,25.99
248,05/13/21 08:12:21 AM,0.0,25.98
249,05/13/21 08:12:24 AM,0.0,25.98
250,05/13/21 08:12:27 AM,0.0,25.98
251,05/13/21 08:12:30 AM,0.0,25.98
252,05/13/21 08:12:33 AM,0.0,25.97
253,05/13/21 08:12:36 AM,0.0,25.97
254,05/13/21 08:12:39 AM,0.0,25.97
255,05/13/21 08:12:42 AM,0.0,25.97
256,05/13/21 08:12:45 AM,0.0,25.97
257,05/13/21 08:12:48 AM,0.0,25.97
258,05/13/21 08:12:51 AM,0.0,25.97
259,05/13/21 08:12:54 AM,0.0,25.96
260,05/13/21 08:12:57 AM,0.0,25.96
261,05/13/21 08:13:00 AM,0.0,25.97
262,05/13/21 08:13:03 AM,0.0,25.96
263,05/13/21 08:13:06 AM,0.0,25.96
264,05/13/21 08:13:09 AM,0.0,25.95
265,05/13/21 08:13:12 AM,0.0,25.96
266,05/13/21 08:13:15 AM,0.0,25.96
267,05/13/21 08:13:18 AM,0.0,25.95
268,05/13/21 08:13:21 AM,0.0,25.96
269,05/13/21 08:13:24 AM,0.0,25.95
270,05/13/21 08:13:27 AM,0.0,25.95
271,05/13/21 08:13:30 AM,0.0,25.95
272,05/13/21 08:13:33 AM,0.0,25.94
273,05/13/21 08:13:36 AM,0.0,25.94
274,05/13/21 08:13:39 AM,0.0,25.94
275,05/13/21 08:13:42 AM,0.0,25.94
276,05/13/21 08:13:45 AM,0.0,25.94
277,05/13/21 08:13:48 AM,0.0,25.94
278,05/13/21 08:13:51 AM,0.0,25.94
279,05/13/21 08:13:54 AM,0.0,25.94
280,05/13/21 08:13:57 AM,0.0,25.94
281,05/13/21 08:14:00 AM,0.0,25.92
282,05/13/21 08:14:03 AM,0.0,25.92
283,05/13/21 08:14:06 AM,0.0,25.92
284,05/13/21 08:14:09 AM,0.0,25.92
285,05/13/21 08:14:12 AM,0.0,25.91
286,05/13/21 08:14:15 AM,0.0,25.92
287,05/13/21 08:14:18 AM,0.0,25.91
288,05/13/21 08:14:21 AM,0.0,25.91
289,05/13/21 08:14:24 AM,0.0,25.91
290,05/13/21 08:14:27 AM,0.0,25.91
291,05/13/21 08:14:30 AM,0.0,25.91
292,05/13/21 08:14:33 AM,0.0,25.91
293,05/13/21 08:14:36 AM,0.0,25.91
294,05/13/21 08:14:39 AM,0.0,25.90
295,05/13/21 08:14:42 AM,0.0,25.90
296,05/13/21 08:14:45 AM,0.0,25.90
297,05/13/21 08:14:48 AM,0.0,25.90
298,05/13/21 08:14:51 AM,0.0,25.90
299,05/13/21 08:14:54 AM,0.0,25.90
300,05/13/21 08:14:57 AM,0.0,25.89
301,05/13/21 08:15:00 AM,0.0,25.89
302,05/13/21 08:15:03 AM,0.0,25.90
303,05/13/21 08:15:06 AM,0.0,25.89
304,05/13/21 08:15:09 AM,0.0,25.89
305,05/13/21 08:15:12 AM,0.0,25.89
306,05/13/21 08:15:15 AM,0.0,25.89
307,05/13/21 08:15:18 AM,0.0,25.89
308,05/13/21 08:15:21 AM,0.0,25.89
309,05/13/21 08:15:24 AM,0.0,25.88
310,05/13/21 08:15:27 AM,0.0,25.88
311,05/13/21 08:15:30 AM,0.0,25.88
312,05/13/21 08:15:33 AM,0.0,25.88
313,05/13/21 08:15:36 AM,0.0,25.88
314,05/13/21 08:15:39 AM,0.0,25.88
315,05/13/21 08:15:42 AM,0.0,25.88
316,05/13/21 08:15:45 AM,0.0,25.88
317,05/13/21 08:15:48 AM,0.0,25.88
318,05/13/21 08:15:51 AM,0.0,25.87
319,05/13/21 08:15:54 AM,0.0,25.87
320,05/13/21 08:15:57 AM,0.0,25.87
321,05/13/21 08:16:00 AM,0.0,25.87
322,05/13/21 08:16:03 AM,0.0,25.87
323,05/13/21 08:16:06 AM,0.0,25.86
324,05/13/21 08:16:09 AM,0.0,25.87
325,05/13/21 08:16:12 AM,0.0,25.86
326,05/13/21 08:16:15 AM,0.0,25.86
327,05/13/21 08:16:18 AM,0.0,25.86
328,05/13/21 08:16:21 AM,0.0,25.86
329,05/13/21 08:16:24 AM,0.0,25.86
330,05/13/21 08:16:27 AM,0.0,25.85
331,05/13/21 08:16:30 AM,0.0,25.86
332,05/13/21 08:16:33 AM,0.0,25.85
333,05/13/21 08:16:36 AM,0.0,25.85
334,05/13/21 08:16:39 AM,0.0,25.85
335,05/13/21 08:16:42 AM,0.0,25.85
336,05/13/21 08:16:45 AM,0.0,25.85
337,05/13/21 08:16:48 AM,0.0,25.85
338,05/13/21 08:16:51 AM,0.0,25.83
339,05/13/21 08:16:54 AM,0.0,25.83
340,05/13/21 08:16:57 AM,0.0,25.83
341,05/13/21 08:17:00 AM,0.0,25.83
342,05/13/21 08:17:03 AM,0.0,25.83
343,05/13/21 08:17:06 AM,0.0,25.83
344,05/13/21 08:17:09 AM,0.0,25.83
345,05/13/21 08:17:12 AM,0.0,25.83
346,05/13/21 08:17:15 AM,0.0,25.83
347,05/13/21 08:17:18 AM,0.0,25.83
348,05/13/21 08:17:21 AM,0.0,25.82
349,05/13/21 08:17:24 AM,0.0,25.82
350,05/13/21 08:17:27 AM,0.0,25.82
351,05/13/21 08:17:30 AM,0.0,25.82
352,05/13/21 08:17:33 AM,0.0,25.82
353,05/13/21 08:17:36 AM,0.0,25.82
354,05/13/21 08:17:39 AM,0.0,25.82
355,05/13/21 08:17:42 AM,0.0,25.82
356,05/13/21 08:17:45 AM,0.0,25.81
357,05/13/21 08:17:48 AM,0.0,25.81
358,05/13/21 08:17:51 AM,0.0,25.81
359,05/13/21 08:17:54 AM,0.0,25.81
360,05/13/21 08:17:57 AM,0.0,25.81
361,05/13/21 08:18:00 AM,0.0,25.81
362,05/13/21 08:18:03 AM,0.0,25.81
363,05/13/21 08:18:06 AM,0.0,25.80
364,05/13/21 08:18:09 AM,0.0,25.80
365,05/13/21 08:18:12 AM,0.0,25.80
366,05/13/21 08:18:15 AM,0.0,25.80
367,05/13/21 08:18:18 AM,0.0,25.80
368,05/13/21 08:18:21 AM,0.0,25.80
369,05/13/21 08:18:24 AM,0.0,25.80
370,05/13/21 08:18:27 AM,0.0,25.80
371,05/13/21 08:18:30 AM,0.0,25.80
372,05/13/21 08:18:33 AM,0.0,25.80
373,05/13/21 08:18:36 AM,0.0,25.80
374,05/13/21 08:18:39 AM,0.0,25.80
375,05/13/21 08:18:42 AM,0.0,25.79
376,05/13/21 08:18:45 AM,0.0,25.79
377,05/13/21 08:18:48 AM,0.0,25.79
378,05/13/21 08:18:51 AM,0.0,25.79
379,05/13/21 08:18:54 AM,0.0,25.79
380,05/13/21 08:18:57 AM,0.0,25.79
381,05/13/21 08:19:00 AM,0.0,25.79
382,05/13/21 08:19:03 AM,0.0,25.79
383,05/13/21 08:19:06 AM,0.0,25.79
384,05/13/21 08:19:09 AM,0.0,25.78
385,05/13/21 08:19:12 AM,0.0,25.78
386,05/13/21 08:19:15 AM,0.0,25.78
387,05/13/21 08:19:18 AM,0.0,25.79
388,05/13/21 08:19:21 AM,0.0,25.78
389,05/13/21 08:19:24 AM,0.0,25.78
390,05/13/21 08:19:27 AM,0.0,25.78
391,05/13/21 08:19:30 AM,0.0,25.78
392,05/13/21 08:19:33 AM,0.0,25.78
393,05/13/21 08:19:36 AM,0.0,25.78
394,05/13/21 08:19:39 AM,0.0,25.78
395,05/13/21 08:19:42 AM,0.0,25.78
396,05/13/21 08:19:45 AM,0.0,25.78
397,05/13/21 08:19:48 AM,0.0,25.77
398,05/13/21 08:19:51 AM,0.0,25.77
399,05/13/21 08:19:54 AM,0.0,25.77
400,05/13/21 08:19:57 AM,0.0,25.77
401,05/13/21 08:20:00 AM,0.0,25.77
402,05/13/21 08:20:03 AM,0.0,25.77
403,05/13/21 08:20:06 AM,0.0,25.77
404,05/13/21 08:20:09 AM,0.0,25.77
405,05/13/21 08:20:12 AM,0.0,25.77
406,05/13/21 08:20:15 AM,0.0,25.77
407,05/13/21 08:20:18 AM,0.0,25.77
408,05/13/21 08:20:21 AM,0.0,25.77
409,05/13/21 08:20:24 AM,0.0,25.77
410,05/13/21 08:20:27 AM,0.0,25.77
411,05/13/21 08:20:30 AM,0.0,25.75
412,05/13/21 08:20:33 AM,0.0,25.75
413,05/13/21 08:20:36 AM,0.0,25.75
414,05/13/21 08:20:39 AM,0.0,25.75
415,05/13/21 08:20:42 AM,0.0,25.75
416,05/13/21 08:20:45 AM,0.0,25.75
417,05/13/21 08:20:48 AM,0.0,25.75
418,05/13/21 08:20:51 AM,0.0,25.75
419,05/13/21 08:20:54 AM,0.0,25.75
420,05/13/21 08:20:57 AM,0.0,25.75
421,05/13/21 08:21:00 AM,0.0,25.75
422,05/13/21 08:21:03 AM,0.0,25.75
423,05/13/21 08:21:06 AM,0.0,25.75
424,05/13/21 08:21:09 AM,0.0,25.75
425,05/13/21 08:21:12 AM,0.0,25.75
426,05/13/21 08:21:15 AM,0.0,25.75
427,05/13/21 08:21:18 AM,0.0,25.75
428,05/13/21 08:21:21 AM,0.0,25.74
429,05/13/21 08:21:24 AM,0.0,25.74
430,05/13/21 08:21:27 AM,0.0,25.74
431,05/13/21 08:21:30 AM,0.0,25.75
432,05/13/21 08:21:33 AM,0.0,25.74
433,05/13/21 08:21:36 AM,0.0,25.74
434,05/13/21 08:21:39 AM,0.0,25.74
435,05/13/21 08:21:42 AM,0.0,25.74
436,05/13/21 08:21:45 AM,0.0,25.74
437,05/13/21 08:21:48 AM,0.0,25.74
438,05/13/21 08:21:51 AM,0.0,25.74
439,05/13/21 08:21:54 AM,0.0,25.74
440,05/13/21 08:21:57 AM,0.0,25.74
441,05/13/21 08:22:00 AM,0.0,25.73
442,05/13/21 08:22:03 AM,0.0,25.72
443,05/13/21 08:22:06 AM,0.0,25.73
444,05/13/21 08:22:09 AM,0.0,25.73
445,05/13/21 08:22:12 AM,0.0,25.73
446,05/13/21 08:22:15 AM,0.0,25.73
447,05/13/21 08:22:18 AM,0.0,25.73
448,05/13/21 08:22:21 AM,0.0,25.73
449,05/13/21 08:22:24 AM,0.0,25.73
450,05/13/21 08:22:27 AM,0.0,25.73
451,05/13/21 08:22:30 AM,0.0,25.73
452,05/13/21 08:22:33 AM,0.0,25.73
453,05/13/21 08:22:36 AM,0.0,25.73
454,05/13/21 08:22:39 AM,0.0,25.72
455,05/13/21 08:22:42 AM,0.0,25.73
456,05/13/21 08:22:45 AM,0.0,25.72
457,05/13/21 08:22:48 AM,0.0,25.72
458,05/13/21 08:22:51 AM,0.0,25.73
459,05/13/21 08:22:54 AM,0.0,25.73
460,05/13/21 08:22:57 AM,0.0,25.72
461,05/13/21 08:23:00 AM,0.0,25.73
462,05/13/21 08:23:03 AM,0.0,25.73
463,05/13/21 08:23:06 AM,0.0,25.72
464,05/13/21 08:23:09 AM,0.0,25.73
465,05/13/21 08:23:12 AM,0.0,25.72
466,05/13/21 08:23:15 AM,0.0,25.72
467,05/13/21 08:23:18 AM,0.0,25.72
468,05/13/21 08:23:21 AM,0.0,25.72
469,05/13/21 08:23:24 AM,0.0,25.71
470,05/13/21 08:23:27 AM,0.0,25.71
471,05/13/21 08:23:30 AM,0.0,25.71
472,05/13/21 08:23:33 AM,0.0,25.71
473,05/13/21 08:23:36 AM,0.0,25.71
474,05/13/21 08:23:39 AM,0.0,25.71
475,05/13/21 08:23:42 AM,0.0,25.71
476,05/13/21 08:23:45 AM,0.0,25.71
477,05/13/21 08:23:48 AM,0.0,25.71
478,05/13/21 08:23:51 AM,0.0,25.71
479,05/13/21 08:23:54 AM,0.0,25.71
480,05/13/21 08:23:57 AM,0.0,25.71
481,05/13/21 08:24:00 AM,0.0,25.71
482,05/13/21 08:24:03 AM,0.0,25.71
483,05/13/21 08:24:06 AM,0.0,25.71
484,05/13/21 08:24:09 AM,0.0,25.71
485,05/13/21 08:24:12 AM,0.0,25.71
486,05/13/21 08:24:15 AM,0.0,25.71
487,05/13/21 08:24:18 AM,0.0,25.71
488,05/13/21 08:24:21 AM,0.0,25.70
489,05/13/21 08:24:24 AM,0.0,25.71
490,05/13/21 08:24:27 AM,0.0,25.70
491,05/13/21 08:24:30 AM,0.0,25.70
492,05/13/21 08:24:33 AM,0.0,25.70
493,05/13/21 08:24:36 AM,0.0,25.70
494,05/13/21 08:24:39 AM,0.0,25.70
495,05/13/21 08:24:42 AM,0.0,25.71
496,05/13/21 08:24:45 AM,0.0,25.71
497,05/13/21 08:24:48 AM,0.0,25.70
498,05/13/21 08:24:51 AM,0.0,25.71
499,05/13/21 08:24:54 AM,0.0,25.70
500,05/13/21 08:24:57 AM,0.0,25.70
501,05/13/21 08:25:00 AM,0.0,25.71
502,05/13/21 08:25:03 AM,0.0,25.70
503,05/13/21 08:25:06 AM,0.0,25.70
504,05/13/21 08:25:09 AM,0.0,25.70
505,05/13/21 08:25:12 AM,0.0,25.70
506,05/13/21 08:25:15 AM,0.0,25.71
507,05/13/21 08:25:18 AM,0.0,25.70
508,05/13/21 08:25:21 AM,0.0,25.70
509,05/13/21 08:25:24 AM,0.0,25.71
510,05/13/21 08:25:27 AM,0.0,25.70
511,05/13/21 08:25:30 AM,0.0,25.71
512,05/13/21 08:25:33 AM,0.0,25.70
513,05/13/21 08:25:36 AM,0.0,25.70
514,05/13/21 08:25:39 AM,0.0,25.70
515,05/13/21 08:25:42 AM,0.0,25.70
516,05/13/21 08:25:45 AM,0.0,25.70
517,05/13/21 08:25:48 AM,0.0,25.70
518,05/13/21 08:25:51 AM,0.0,25.70
519,05/13/21 08:25:54 AM,0.0,25.70
520,05/13/21 08:25:57 AM,0.0,25.70
521,05/13/21 08:26:00 AM,0.0,25.70
522,05/13/21 08:26:03 AM,0.0,25.70
523,05/13/21 08:26:06 AM,0.0,25.70
524,05/13/21 08:26:09 AM,0.0,25.70
525,05/13/21 08:26:12 AM,0.0,25.69
526,05/13/21 08:26:15 AM,0.0,25.70
527,05/13/21 08:26:18 AM,0.0,25.70
528,05/13/21 08:26:21 AM,0.0,25.70
529,05/13/21 08:26:24 AM,0.0,25.70
530,05/13/21 08:26:27 AM,0.0,25.69
531,05/13/21 08:26:30 AM,0.0,25.70
532,05/13/21 08:26:33 AM,0.0,25.70
533,05/13/21 08:26:36 AM,0.0,25.70
534,05/13/21 08:26:39 AM,0.0,25.69
535,05/13/21 08:26:42 AM,0.0,25.70
536,05/13/21 08:26:45 AM,0.0,25.69
537,05/13/21 08:26:48 AM,0.0,25.69
538,05/13/21 08:26:51 AM,0.0,25.70
539,05/13/21 08:26:54 AM,0.0,25.69
540,05/13/21 08:26:57 AM,0.0,25.69
541,05/13/21 08:27:00 AM,0.0,25.69
542,05/13/21 08:27:03 AM,0.0,25.69
543,05/13/21 08:27:06 AM,0.0,25.69
544,05/13/21 08:27:09 AM,0.0,25.69
545,05/13/21 08:27:12 AM,0.0,25.69
546,05/13/21 08:27:15 AM,0.0,25.69
547,05/13/21 08:27:18 AM,0.0,25.69
548,05/13/21 08:27:21 AM,0.0,25.69
549,05/13/21 08:27:24 AM,0.0,25.67
550,05/13/21 08:27:27 AM,0.0,25.69
