-17.53981, -149.90037, W1A
-17.53920, -149.90081, WA2
-17.53999, -149.89997, WA3
-17.54035, -149.89946, WA4
-17.54073, -149.89878, WA5
-17.54097, -149.89841, WA6
-17.54136, -149.89780, WA7
21.28432, -157.71890, KamiloNui
21.28127, -157.71172, KamiloNui
21.27941, -157.72880, HDOHIn
21.27813, -157.72838, HDOHIn
21.27750, -157.72275, HDOHIn
21.28045, -157.73246, HDOHIn
21.27754, -157.73190, HDOHIn
21.27889, -157.72166, HDOHIn
21.27917, -157.72229, HDOHIn
21.27820, -157.72958, HDOHIn
21.27756, -157.72658, HDOHIn
21.27775, -157.72171, HDOHIn
21.27825, -157.73355, HDOHIn
21.28059, -157.72614, HDOHIn
21.28060, -157.72232, HDOHIn
21.28072, -157.72891, HDOHIn
21.27950, -157.72580, HDOHIn
21.27872, -157.72527, HDOHIn
21.27962, -157.73113, HDOHIn
21.28039, -157.72466, HDOHIn
21.28162, -157.73102, HDOHIn
21.28422, -157.72710, Dulai
21.28369, -157.72165, BWTF
21.28179, -157.72224, BWTF
21.26136, -157.71134, HDOH Reg
21.26695, -157.70998, HDOH Reg
21.27682, -157.74157, HDOHOff
21.27683, -157.71978, HDOHOff
21.26604, -157.77539, HDOHOff
21.27499, -157.73796, Midshore
21.27965, -157.71833, KamiloNui
21.27704, -157.71017, KamiloNui
21.28039, -157.71578, KamiloNui
-17.54139, -149.89767, 
-17.54139, -149.89767, 
-17.54140, -149.89767, 
-17.54140, -149.89767, 
-17.54139, -149.89765, 
-17.54140, -149.89765, 
-17.54140, -149.89765, 
-17.54140, -149.89765, 
-17.54139, -149.89765, 
-17.54139, -149.89765, 
-17.54138, -149.89766, 
-17.54139, -149.89767, 
-17.54140, -149.89766, 
-17.54141, -149.89766, 
-17.54142, -149.89767, 
-17.54142, -149.89768, 
-17.54141, -149.89768, 
-17.54142, -149.89767, 
-17.54140, -149.89769, 
-17.54141, -149.89769, 
-17.54141, -149.89770, 
-17.54141, -149.89768, 
-17.54141, -149.89768, 
-17.54142, -149.89769, 
-17.54142, -149.89770, 
-17.54143, -149.89771, 
-17.54143, -149.89772, 
-17.54141, -149.89769, 
-17.54140, -149.89769, 
-17.54141, -149.89770, 
-17.54140, -149.89769, 
-17.54141, -149.89769, 
-17.54140, -149.89768, 
-17.54141, -149.89769, 
-17.54140, -149.89770, 
-17.54141, -149.89772, 
-17.54141, -149.89773, 
-17.54141, -149.89770, 
-17.54141, -149.89772, 
-17.54141, -149.89769, 
-17.54142, -149.89770, 
-17.54140, -149.89772, 
-17.54139, -149.89773, 
-17.54138, -149.89773, 
-17.54138, -149.89772, 
-17.54137, -149.89775, 
-17.54138, -149.89778, 
-17.54136, -149.89777, 
-17.54133, -149.89783, 
-17.54130, -149.89789, 
-17.54129, -149.89794, 
-17.54126, -149.89799, 
-17.54122, -149.89804, 
-17.54119, -149.89810, 
-17.54114, -149.89818, 
-17.54108, -149.89823, 
-17.54103, -149.89832, 
-17.54099, -149.89836, 
-17.54095, -149.89841, 
-17.54095, -149.89841, 
-17.54091, -149.89844, 
-17.54088, -149.89849, 
-17.54087, -149.89853, 
-17.54086, -149.89859, 
-17.54085, -149.89862, 
-17.54080, -149.89869, 
-17.54078, -149.89872, 
-17.54077, -149.89873, 
-17.54080, -149.89874, 
-17.54078, -149.89873, 
-17.54076, -149.89878, 
-17.54075, -149.89880, 
-17.54071, -149.89884, 
-17.54068, -149.89889, 
-17.54068, -149.89902, 
