36.07842, -112.12557, BirdsEye Satellite Imagery is a subscription service to download high-resolution imagery to your Garmin handheld.  For more information visit www.garmin.com/BirdsEye.
-17.47874, -149.84521, 001
-17.47905, -149.84526, 002
-17.47912, -149.84532, 003
-17.47934, -149.84517, 004
-17.47962, -149.84473, 005
-17.47987, -149.84446, 006
-17.48022, -149.84432, 007
-17.48035, -149.84434, 008
-17.48056, -149.84424, 009
-17.48079, -149.84400, 010
-17.48106, -149.84396, 011
-17.48121, -149.84390, 012
-17.47502, -149.83707, LTER 1 Fore Reef
-17.47825, -149.84227, LTER 1 Back Reef
-17.48500, -149.83408, LTER 1 Fringing Reef
-17.47135, -149.80815, LTER 2 Fore Reef
-17.47722, -149.80233, LTER 2 Back Reef
-17.48027, -149.79957, LTER 2 Fringing Reef
-17.51463, -149.76148, LTER 3 Fore Reef
-17.51380, -149.76415, LTER 3 Back Reef
-17.51305, -149.76688, LTER 3 Fringing Reef
-17.54749, -149.76862, LTER 4 Fore Reef
-17.54365, -149.76948, LTER 4 Back Reef
-17.54295, -149.77415, LTER 4 Fringing Reef
-17.58151, -149.87510, LTER 5 Fore Reef
-17.57933, -149.87143, LTER 5 Back Reef
-17.57900, -149.86425, LTER 5 Fringing Reef
-17.51888, -149.92442, LTER 6 Fore Reef
-17.52095, -149.92078, LTER 6 Back Reef
-17.51553, -149.91452, LTER 6 Fringing Reef
-17.47765, -149.84052, 013
-17.47775, -149.84046, 014
-17.47801, -149.84035, 015
-17.47810, -149.84033, 016
-17.47852, -149.84018, 017
-17.47879, -149.84013, 018
-17.47961, -149.83985, 019
-17.47987, -149.83977, 020
-17.47987, -149.83976, 021
-17.48001, -149.83974, 022
-17.48009, -149.83976, 023
-17.48037, -149.83976, 024
-17.47608, -149.81322, 025
-17.47624, -149.81310, 026
-17.47655, -149.81339, 027
-17.48000, -149.84738, 028
-17.48033, -149.84743, 029
-17.48032, -149.84734, 030
-17.48086, -149.84734, 031
-17.48109, -149.84739, 032
-17.48120, -149.84734, 033
-17.48358, -149.84847, 034
-17.48371, -149.84851, 035
-17.48400, -149.84848, 036
-17.48387, -149.84841, 037
-17.48434, -149.84881, 038
-17.48443, -149.84876, 039
-17.49076, -149.82626, 040
44.24260, -124.11241, 041
-17.48994, -149.88005, MED NUT
-17.48778, -149.87088, 132
-17.48905, -149.88728, 133
-17.48725, -149.88690, 134
-17.48690, -149.88057, 136
-17.49075, -149.86785, 139
-17.48995, -149.85474, 144
-17.48960, -149.84967, 145
-17.48549, -149.84752, 146
