44.75263, -124.06622, MAR OT2
44.75272, -124.06605, MAR OT1
44.75272, -124.06628, OT3
44.75287, -124.06612, OT4
44.75280, -124.06623, OT5
44.75278, -124.06638, 006
44.75283, -124.06625, 007
44.75288, -124.06637, 008
44.75288, -124.06633, 009
44.75277, -124.06632, 010
44.75287, -124.06638, 011
44.75243, -124.06645, 012
44.75227, -124.06638, 013
44.75223, -124.06657, 014
44.75256, -124.06643, 015
44.75256, -124.06641, 016
44.75252, -124.06643, 017
44.75251, -124.06639, 018
44.75251, -124.06639, 019
44.75251, -124.06639, 020
44.75247, -124.06640, 021
44.75246, -124.06640, 022
44.75238, -124.06643, 023
44.75238, -124.06645, 024
44.75236, -124.06645, 025
44.75236, -124.06645, 026
44.75230, -124.06644, 027
44.75227, -124.06643, 028
44.75212, -124.06630, 029
44.75210, -124.06625, 030
44.75216, -124.06631, 031
44.75230, -124.06628, 032
44.75227, -124.06629, 033
44.75225, -124.06630, 034
44.75232, -124.06644, 035
44.75238, -124.06647, 036
44.75242, -124.06649, 037
44.75263, -124.06653, 038
44.75298, -124.06637, 039
44.75299, -124.06637, 040
44.75268, -124.06644, 041
44.75266, -124.06635, 042
44.75268, -124.06636, 043
44.75276, -124.06633, 044
44.75293, -124.06635, 045
44.75285, -124.06626, 046
44.75285, -124.06626, 047
44.75285, -124.06627, 048
44.75289, -124.06623, 049
44.75321, -124.06604, 050
44.75331, -124.06609, 051
44.75303, -124.06607, 052
44.75294, -124.06601, 053
44.75296, -124.06586, 054
44.75296, -124.06582, 055
44.75298, -124.06574, 056
44.75297, -124.06571, 057
44.75300, -124.06566, 058
44.75301, -124.06562, 059
44.75296, -124.06564, 060
44.75293, -124.06555, 061
44.75292, -124.06550, 062
44.75260, -124.06557, 063
44.75255, -124.06551, 064
44.75291, -124.06536, 065
44.75296, -124.06529, 066
44.75286, -124.06530, 067
44.75352, -124.06526, 068
44.75363, -124.06528, 069
44.75370, -124.06523, 070
44.75388, -124.06518, 071
44.75279, -124.06646, 0551
44.75292, -124.06602, 0561
44.75473, -124.06464, 0571
44.74990, -124.06570, 0581
44.75150, -124.06579, 0591
44.75172, -124.06576, 0601
44.75174, -124.06577, 0611
44.75174, -124.06577, 0621
44.75211, -124.06624, 0631
44.75213, -124.06627, 0641
44.75227, -124.06628, 0651
44.75228, -124.06626, 0661
44.75228, -124.06641, 0671
44.75228, -124.06642, 0681
44.75237, -124.06641, 0691
44.75237, -124.06642, 0701
44.75237, -124.06641, 0711
44.75239, -124.06638, 072
44.75243, -124.06637, 073
44.75243, -124.06640, 074
44.75245, -124.06639, 075
44.75239, -124.06649, 076
44.75243, -124.06648, 077
44.75253, -124.06640, 078
44.75253, -124.06638, 079
44.75255, -124.06639, 080
44.75265, -124.06651, 081
44.75268, -124.06644, 082
44.75265, -124.06634, 083
44.75295, -124.06634, 084
44.75284, -124.06624, 085
44.75292, -124.06603, 086
44.75291, -124.06601, 087
44.75289, -124.06600, 088
44.75260, -124.06557, 089
44.75297, -124.06582, 090
44.75296, -124.06585, 091
44.75300, -124.06566, 092
44.75297, -124.06575, 093
44.75315, -124.06579, 094
44.75322, -124.06578, 095
44.75473, -124.06465, 096
44.75493, -124.06455, 097
44.75505, -124.06448, 098
44.75505, -124.06452, 099
44.75484, -124.06482, 100
44.75469, -124.06460, 101
44.75319, -124.06605, 102
44.75321, -124.06604, 103
44.75327, -124.06609, 104
44.75290, -124.06536, 105
44.75292, -124.06528, 106
44.75349, -124.06526, 107
44.75360, -124.06536, 108
44.75362, -124.06530, 109
44.75364, -124.06533, 110
44.75281, -124.06609, 111
44.75389, -124.06517, 112
44.75255, -124.06641, 113
44.75389, -124.06519, 114
44.75366, -124.06523, 115
44.75372, -124.06523, 116
44.75364, -124.06528, 117
