"Plot Title: CT_346_Varari"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739346, SEN S/N: 20739346)","Temp, °C (LGR S/N: 20739346, SEN S/N: 20739346)"
1,06/07/21 01:20:00 PM,0.0,23.47
2,06/07/21 01:40:00 PM,0.0,23.84
3,06/07/21 02:00:00 PM,0.0,23.64
4,06/07/21 02:20:00 PM,0.0,23.53
5,06/07/21 02:40:00 PM,0.0,24.00
6,06/07/21 03:00:00 PM,0.0,26.42
7,06/07/21 03:20:00 PM,40454.8,28.57
8,06/07/21 03:40:00 PM,40704.0,28.66
9,06/07/21 04:00:00 PM,41197.0,28.63
10,06/07/21 04:20:00 PM,41117.3,28.59
11,06/07/21 04:40:00 PM,40788.6,28.58
12,06/07/21 05:00:00 PM,40752.3,28.53
13,06/07/21 05:20:00 PM,40728.1,28.48
14,06/07/21 05:40:00 PM,40737.2,28.43
15,06/07/21 06:00:00 PM,40698.0,28.37
16,06/07/21 06:20:00 PM,40688.9,28.32
17,06/07/21 06:40:00 PM,40649.8,28.26
18,06/07/21 07:00:00 PM,40670.9,28.20
19,06/07/21 07:20:00 PM,40676.9,28.15
20,06/07/21 07:40:00 PM,40628.7,28.09
21,06/07/21 08:00:00 PM,40625.7,28.04
22,06/07/21 08:20:00 PM,40613.7,27.97
23,06/07/21 08:40:00 PM,40598.7,27.89
24,06/07/21 09:00:00 PM,40580.6,27.83
25,06/07/21 09:20:00 PM,40589.6,27.75
26,06/07/21 09:40:00 PM,40544.6,27.72
27,06/07/21 10:00:00 PM,40532.6,27.65
28,06/07/21 10:20:00 PM,40550.6,27.64
29,06/07/21 10:40:00 PM,40553.6,27.62
30,06/07/21 11:00:00 PM,40541.6,27.61
31,06/07/21 11:20:00 PM,40541.6,27.61
32,06/07/21 11:40:00 PM,40541.6,27.62
33,06/08/21 12:00:00 AM,40565.6,27.62
34,06/08/21 12:20:00 AM,40559.6,27.62
35,06/08/21 12:40:00 AM,40571.6,27.64
36,06/08/21 01:00:00 AM,40550.6,27.67
37,06/08/21 01:20:00 AM,40571.6,27.67
38,06/08/21 01:40:00 AM,40571.6,27.69
39,06/08/21 02:00:00 AM,40559.6,27.69
40,06/08/21 02:20:00 AM,40562.6,27.72
41,06/08/21 02:40:00 AM,40604.7,27.72
42,06/08/21 03:00:00 AM,40586.6,27.73
43,06/08/21 03:20:00 AM,40640.7,27.73
44,06/08/21 03:40:00 AM,40604.7,27.73
45,06/08/21 04:00:00 AM,40592.6,27.74
46,06/08/21 04:20:00 AM,40577.6,27.72
47,06/08/21 04:40:00 AM,40604.7,27.73
48,06/08/21 05:00:00 AM,40619.7,27.74
49,06/08/21 05:20:00 AM,40619.7,27.73
50,06/08/21 05:40:00 AM,40616.7,27.73
51,06/08/21 06:00:00 AM,40604.7,27.69
52,06/08/21 06:20:00 AM,40583.6,27.69
53,06/08/21 06:40:00 AM,40589.6,27.67
54,06/08/21 07:00:00 AM,40610.7,27.70
55,06/08/21 07:20:00 AM,40571.6,27.69
56,06/08/21 07:40:00 AM,40604.7,27.69
57,06/08/21 08:00:00 AM,40568.6,27.70
58,06/08/21 08:20:00 AM,40592.6,27.72
59,06/08/21 08:40:00 AM,40589.6,27.73
60,06/08/21 09:00:00 AM,40601.7,27.73
61,06/08/21 09:20:00 AM,40589.6,27.75
62,06/08/21 09:40:00 AM,40610.7,27.80
63,06/08/21 10:00:00 AM,40622.7,27.84
64,06/08/21 10:20:00 AM,40619.7,27.90
65,06/08/21 10:40:00 AM,40676.9,27.99
66,06/08/21 11:00:00 AM,40664.8,28.04
67,06/08/21 11:20:00 AM,40679.9,28.10
68,06/08/21 11:40:00 AM,40679.9,28.18
69,06/08/21 12:00:00 PM,40698.0,28.26
70,06/08/21 12:20:00 PM,40710.0,28.25
71,06/08/21 12:40:00 PM,40710.0,28.23
72,06/08/21 01:00:00 PM,40728.1,28.31
73,06/08/21 01:20:00 PM,40773.5,28.38
74,06/08/21 01:40:00 PM,40761.4,28.42
75,06/08/21 02:00:00 PM,40773.5,28.48
76,06/08/21 02:20:00 PM,40776.5,28.52
77,06/08/21 02:40:00 PM,40734.2,28.53
78,06/08/21 03:00:00 PM,40797.7,28.48
79,06/08/21 03:20:00 PM,40794.6,28.53
80,06/08/21 03:40:00 PM,40779.5,28.54
81,06/08/21 04:00:00 PM,40773.5,28.52
82,06/08/21 04:20:00 PM,40806.7,28.47
83,06/08/21 04:40:00 PM,40806.7,28.45
84,06/08/21 05:00:00 PM,40776.5,28.39
85,06/08/21 05:20:00 PM,40782.5,28.38
86,06/08/21 05:40:00 PM,40752.3,28.34
87,06/08/21 06:00:00 PM,40752.3,28.28
88,06/08/21 06:20:00 PM,40764.4,28.26
89,06/08/21 06:40:00 PM,40773.5,28.22
90,06/08/21 07:00:00 PM,40728.1,28.18
91,06/08/21 07:20:00 PM,40764.4,28.17
92,06/08/21 07:40:00 PM,40737.2,28.13
93,06/08/21 08:00:00 PM,40758.3,28.07
94,06/08/21 08:20:00 PM,40746.3,28.04
95,06/08/21 08:40:00 PM,40734.2,27.97
96,06/08/21 09:00:00 PM,40731.2,27.91
97,06/08/21 09:20:00 PM,40685.9,27.84
98,06/08/21 09:40:00 PM,40710.0,27.80
99,06/08/21 10:00:00 PM,40688.9,27.77
100,06/08/21 10:20:00 PM,40685.9,27.72
101,06/08/21 10:40:00 PM,40664.8,27.67
102,06/08/21 11:00:00 PM,40652.8,27.58
103,06/08/21 11:20:00 PM,40661.8,27.52
104,06/08/21 11:40:00 PM,40667.8,27.51
105,06/09/21 12:00:00 AM,40634.7,27.46
106,06/09/21 12:20:00 AM,40625.7,27.42
107,06/09/21 12:40:00 AM,40589.6,27.38
108,06/09/21 01:00:00 AM,40619.7,27.36
109,06/09/21 01:20:00 AM,40619.7,27.35
110,06/09/21 01:40:00 AM,40598.7,27.33
111,06/09/21 02:00:00 AM,40592.6,27.32
112,06/09/21 02:20:00 AM,40601.7,27.28
113,06/09/21 02:40:00 AM,40610.7,27.26
114,06/09/21 03:00:00 AM,40595.6,27.26
115,06/09/21 03:20:00 AM,40601.7,27.25
116,06/09/21 03:40:00 AM,40583.6,27.24
117,06/09/21 04:00:00 AM,40586.6,27.20
118,06/09/21 04:20:00 AM,40598.7,27.19
119,06/09/21 04:40:00 AM,40604.7,27.20
120,06/09/21 05:00:00 AM,40607.7,27.20
121,06/09/21 05:20:00 AM,40571.6,27.19
122,06/09/21 05:40:00 AM,40559.6,27.17
123,06/09/21 06:00:00 AM,40607.7,27.19
124,06/09/21 06:20:00 AM,40574.6,27.15
125,06/09/21 06:40:00 AM,40544.6,27.15
126,06/09/21 07:00:00 AM,40550.6,27.15
127,06/09/21 07:20:00 AM,40550.6,27.14
128,06/09/21 07:40:00 AM,40562.6,27.16
129,06/09/21 08:00:00 AM,40565.6,27.22
130,06/09/21 08:20:00 AM,40577.6,27.31
131,06/09/21 08:40:00 AM,40598.7,27.43
132,06/09/21 09:00:00 AM,40601.7,27.53
133,06/09/21 09:20:00 AM,40625.7,27.67
134,06/09/21 09:40:00 AM,40643.8,27.77
135,06/09/21 10:00:00 AM,40691.9,27.75
136,06/09/21 10:20:00 AM,40667.8,27.83
137,06/09/21 10:40:00 AM,40679.9,27.88
138,06/09/21 11:00:00 AM,40704.0,27.91
139,06/09/21 11:20:00 AM,40737.2,27.93
140,06/09/21 11:40:00 AM,40722.1,27.96
141,06/09/21 12:00:00 PM,40728.1,28.01
142,06/09/21 12:20:00 PM,40749.3,28.02
143,06/09/21 12:40:00 PM,40749.3,28.07
144,06/09/21 01:00:00 PM,40791.6,28.09
145,06/09/21 01:20:00 PM,40794.6,28.13
146,06/09/21 01:40:00 PM,40767.4,28.17
147,06/09/21 02:00:00 PM,40791.6,28.22
