date,LoggerID,FullLoggerID,TempInSitu,ECond.mS.cm,Salinity_psu
2022-03-23T12:00:00Z,340,CT_340_Varari,31.54,68927.7250272253,40.94724785976326
2022-03-23T12:20:00Z,340,CT_340_Varari,31.709999999999997,68948.8250272253,40.82027096101014
2022-03-23T12:40:00Z,340,CT_340_Varari,31.849999999999998,68969.92502722531,40.718748227174466
2022-03-23T13:00:00Z,340,CT_340_Varari,31.83,68975.92502722531,40.7392811530096
2022-03-23T13:20:00Z,340,CT_340_Varari,31.95,69006.12502722531,40.66068903251407
2022-03-23T13:40:00Z,340,CT_340_Varari,32.08,69015.12502722531,40.56003451332167
2022-03-23T14:00:00Z,340,CT_340_Varari,32.12,69045.42502722531,40.547548372203025
2022-03-23T14:20:00Z,340,CT_340_Varari,32.17999999999999,69033.3250272253,40.49043490034535
2022-03-23T14:40:00Z,340,CT_340_Varari,32.25,69093.92502722531,40.473747415727
2022-03-23T15:00:00Z,340,CT_340_Varari,32.31999999999999,69048.42502722531,40.386474626291616
2022-03-23T15:20:00Z,340,CT_340_Varari,32.37,69090.8250272253,40.374065309835856
2022-03-23T15:40:00Z,340,CT_340_Varari,32.45,69136.42502722531,40.33947697109014
2022-03-23T16:00:00Z,340,CT_340_Varari,32.5,69109.0250272253,40.280833431937744
2022-03-23T16:20:00Z,340,CT_340_Varari,32.54,69106.0250272253,40.24653044535294
2022-03-23T16:40:00Z,340,CT_340_Varari,32.489999999999995,69090.8250272253,40.27684979554453
2022-03-23T17:00:00Z,340,CT_340_Varari,32.459999999999994,69087.8250272253,40.299125594910606
2022-03-23T17:20:00Z,340,CT_340_Varari,32.41,69063.5250272253,40.32348257530021
2022-03-23T17:40:00Z,340,CT_340_Varari,32.379999999999995,69015.12502722531,40.315639511188415
2022-03-23T18:00:00Z,340,CT_340_Varari,32.3,68954.8250272253,40.34043224681695
2022-03-23T18:20:00Z,340,CT_340_Varari,32.23,68933.7250272253,40.38326791120074
2022-03-23T18:40:00Z,340,CT_340_Varari,32.16,68903.7250272253,40.42026049463196
2022-03-23T19:00:00Z,340,CT_340_Varari,32.099999999999994,68897.7250272253,40.465204631243395
2022-03-23T19:20:00Z,340,CT_340_Varari,32.06,68906.7250272253,40.50391167148757
2022-03-23T19:40:00Z,340,CT_340_Varari,32.03,68912.7250272253,40.532476307376186
2022-03-23T20:00:00Z,340,CT_340_Varari,31.979999999999997,68918.7250272253,40.57747211299925
2022-03-23T20:20:00Z,340,CT_340_Varari,31.95,68933.7250272253,40.612149545124865
2022-03-23T20:40:00Z,340,CT_340_Varari,31.909999999999997,68891.7250272253,40.61685007074977
2022-03-23T21:00:00Z,340,CT_340_Varari,31.869999999999997,68906.7250272253,40.65982066523333
2022-03-23T21:20:00Z,340,CT_340_Varari,31.849999999999998,68894.7250272253,40.6682310574116
2022-03-23T21:40:00Z,340,CT_340_Varari,31.81,68909.7250272253,40.71128425060196
2022-03-23T22:00:00Z,340,CT_340_Varari,31.779999999999998,68831.7250272253,40.68358151711521
2022-03-23T22:20:00Z,340,CT_340_Varari,31.74,68828.7250272253,40.71457513710973
2022-03-23T22:40:00Z,340,CT_340_Varari,31.749999999999996,68798.8250272253,40.68619688891609
2022-03-23T23:00:00Z,340,CT_340_Varari,31.689999999999998,68771.92502722531,40.71763306071021
2022-03-23T23:20:00Z,340,CT_340_Varari,31.65,68810.7250272253,40.776878486946046
2022-03-23T23:40:00Z,340,CT_340_Varari,31.63,68825.7250272253,40.80356745390513
2022-03-24T00:00:00Z,340,CT_340_Varari,31.589999999999996,68807.8250272253,40.82466180335534
2022-03-24T00:20:00Z,340,CT_340_Varari,31.569999999999997,68774.92502722531,40.81904162407195
2022-03-24T00:40:00Z,340,CT_340_Varari,31.52,68774.92502722531,40.86057483767233
2022-03-24T01:00:00Z,340,CT_340_Varari,31.49,68810.7250272253,40.90975190763707
2022-03-24T01:20:00Z,340,CT_340_Varari,31.459999999999997,68789.8250272253,40.9205971751374
2022-03-24T01:40:00Z,340,CT_340_Varari,31.409999999999997,68786.8250272253,40.96026619595923
2022-03-24T02:00:00Z,340,CT_340_Varari,31.36,68742.12502722531,40.97171330823945
2022-03-24T02:20:00Z,340,CT_340_Varari,31.349999999999998,68783.92502722531,41.00843378514383
2022-03-24T02:40:00Z,340,CT_340_Varari,31.33,68813.7250272253,41.04539976976545
2022-03-24T03:00:00Z,340,CT_340_Varari,31.299999999999997,68825.7250272253,41.07868842198476
2022-03-24T03:20:00Z,340,CT_340_Varari,31.259999999999998,68840.7250272253,41.12245059136329
2022-03-24T03:40:00Z,340,CT_340_Varari,31.209999999999997,68828.7250272253,41.15631101316436
2022-03-24T04:00:00Z,340,CT_340_Varari,31.189999999999998,68783.92502722531,41.142632810474176
2022-03-24T04:20:00Z,340,CT_340_Varari,31.139999999999997,68771.92502722531,41.176543587263545
2022-03-24T04:40:00Z,340,CT_340_Varari,31.08,68810.7250272253,41.25361977962586
2022-03-24T05:00:00Z,340,CT_340_Varari,31.04,68727.2250272253,41.230395521413286
2022-03-24T05:20:00Z,340,CT_340_Varari,30.979999999999997,68706.42502722531,41.26690362425575
2022-03-24T05:40:00Z,340,CT_340_Varari,30.919999999999998,68679.62502722531,41.29937447932645
2022-03-24T06:00:00Z,340,CT_340_Varari,30.88,68664.8250272253,41.323156648424224
2022-03-24T06:20:00Z,340,CT_340_Varari,30.83,68632.12502722531,41.34318804982078
2022-03-24T06:40:00Z,340,CT_340_Varari,30.79,68602.5250272253,41.35687246912114
2022-03-24T07:00:00Z,340,CT_340_Varari,30.779999999999998,68605.5250272253,41.36743549272688
2022-03-24T07:20:00Z,340,CT_340_Varari,30.779999999999998,68590.7250272253,41.35727528807755
2022-03-24T07:40:00Z,340,CT_340_Varari,30.79,68626.2250272253,41.37313984995741
2022-03-24T08:00:00Z,340,CT_340_Varari,30.819999999999997,68617.3250272253,41.34153168080994
2022-03-24T08:20:00Z,340,CT_340_Varari,30.83,68608.5250272253,41.32700285525803
2022-03-24T08:40:00Z,340,CT_340_Varari,30.869999999999997,68629.2250272253,41.30724653361075
2022-03-24T09:00:00Z,340,CT_340_Varari,30.919999999999998,68655.92502722531,41.283149571946765
2022-03-24T09:20:00Z,340,CT_340_Varari,30.939999999999998,68679.62502722531,41.2824307073376
2022-03-24T09:40:00Z,340,CT_340_Varari,31.02,68632.12502722531,41.18232558321619
2022-03-24T10:00:00Z,340,CT_340_Varari,31.15,68712.3250272253,41.127509818120544
2022-03-24T10:20:00Z,340,CT_340_Varari,31.349999999999998,68798.8250272253,41.0185451684239
2022-03-24T10:40:00Z,340,CT_340_Varari,31.49,68801.8250272253,40.9037298330466
2022-03-24T11:00:00Z,340,CT_340_Varari,31.65,68837.7250272253,40.79508702100707
2022-03-24T11:20:00Z,340,CT_340_Varari,31.79,68912.7250272253,40.72980781221068
2022-03-24T11:40:00Z,340,CT_340_Varari,31.83,68951.8250272253,40.72308312988115
2022-03-24T12:00:00Z,340,CT_340_Varari,31.779999999999998,68948.8250272253,40.76235200879563
2022-03-24T12:20:00Z,340,CT_340_Varari,31.839999999999996,68939.8250272253,40.70677093909984
2022-03-24T12:40:00Z,340,CT_340_Varari,31.86,68945.8250272253,40.69431492629009
2022-03-24T13:00:00Z,340,CT_340_Varari,32.019999999999996,68981.92502722531,40.586988755257906
2022-03-24T13:20:00Z,340,CT_340_Varari,32.209999999999994,69018.2250272253,40.45588835532433
2022-03-24T13:40:00Z,340,CT_340_Varari,32.3,69072.62502722531,40.41884242703441
2022-03-24T14:00:00Z,340,CT_340_Varari,32.45,69057.5250272253,40.28711077124927
2022-03-24T14:20:00Z,340,CT_340_Varari,32.55,69093.92502722531,40.230444719919014
2022-03-24T14:40:00Z,340,CT_340_Varari,32.61,69127.3250272253,40.20417802892119
2022-03-24T15:00:00Z,340,CT_340_Varari,32.67,69148.5250272253,40.1698959047457
2022-03-24T15:20:00Z,340,CT_340_Varari,32.769999999999996,69154.62502722531,40.09362535376692
2022-03-24T15:40:00Z,340,CT_340_Varari,32.86,69154.62502722531,40.021588025422474
2022-03-24T16:00:00Z,340,CT_340_Varari,32.87,69169.8250272253,40.02359999310734
2022-03-24T16:20:00Z,340,CT_340_Varari,32.89,69166.8250272253,40.005649590607334
2022-03-24T16:40:00Z,340,CT_340_Varari,32.879999999999995,69151.62502722531,40.003636006057654
2022-03-24T17:00:00Z,340,CT_340_Varari,32.879999999999995,69163.8250272253,40.01166254331402
2022-03-24T17:20:00Z,340,CT_340_Varari,32.81999999999999,69099.92502722531,40.017547924540494
2022-03-24T17:40:00Z,340,CT_340_Varari,32.75,69096.92502722531,40.07160317172033
2022-03-24T18:00:00Z,340,CT_340_Varari,32.67999999999999,69045.42502722531,40.093753452329835
2022-03-24T18:20:00Z,340,CT_340_Varari,32.62,69030.3250272253,40.13197467670838
2022-03-24T18:40:00Z,340,CT_340_Varari,32.55,69018.2250272253,40.180313083502384
2022-03-24T19:00:00Z,340,CT_340_Varari,32.5,69009.12502722531,40.214606009948504
2022-03-24T19:20:00Z,340,CT_340_Varari,32.45,68972.92502722531,40.23097508680064
2022-03-24T19:40:00Z,340,CT_340_Varari,32.39,68933.7250272253,40.25346276664899
2022-03-24T20:00:00Z,340,CT_340_Varari,32.349999999999994,68945.8250272253,40.293891181562664
2022-03-24T20:20:00Z,340,CT_340_Varari,32.3,68981.92502722531,40.35846814918888
2022-03-24T20:40:00Z,340,CT_340_Varari,32.239999999999995,68954.8250272253,40.38919354673715
2022-03-24T21:00:00Z,340,CT_340_Varari,32.17999999999999,68945.8250272253,40.432050808553456
2022-03-24T21:20:00Z,340,CT_340_Varari,32.12,68942.8250272253,40.47900180437326
2022-03-24T21:40:00Z,340,CT_340_Varari,32.05,68942.8250272253,40.536240701306156
2022-03-24T22:00:00Z,340,CT_340_Varari,31.979999999999997,68897.7250272253,40.56340444290251
2022-03-24T22:20:00Z,340,CT_340_Varari,31.939999999999998,68888.62502722531,40.59012705311488
2022-03-24T22:40:00Z,340,CT_340_Varari,31.889999999999997,68873.62502722531,40.621147016937236
2022-03-24T23:00:00Z,340,CT_340_Varari,31.839999999999996,68903.7250272253,40.68251567103032
2022-03-24T23:20:00Z,340,CT_340_Varari,31.79,68897.7250272253,40.71971932927303
2022-03-24T23:40:00Z,340,CT_340_Varari,31.7,68921.7250272253,40.81029374565092
2022-03-25T00:00:00Z,340,CT_340_Varari,31.639999999999997,68903.7250272253,40.847899298148285
2022-03-25T00:20:00Z,340,CT_340_Varari,31.569999999999997,68882.62502722531,40.89179724752305
2022-03-25T00:40:00Z,340,CT_340_Varari,31.509999999999998,68873.62502722531,40.93564959277897
2022-03-25T01:00:00Z,340,CT_340_Varari,31.419999999999998,68870.62502722531,41.008710536067454
2022-03-25T01:20:00Z,340,CT_340_Varari,31.349999999999998,68825.7250272253,41.03680109531374
2022-03-25T01:40:00Z,340,CT_340_Varari,31.24,68798.8250272253,41.110750585424725
2022-03-25T02:00:00Z,340,CT_340_Varari,31.139999999999997,68742.12502722531,41.156232549554034
2022-03-25T02:20:00Z,340,CT_340_Varari,31.06,68751.0250272253,41.22975683223486
2022-03-25T02:40:00Z,340,CT_340_Varari,30.99,68724.2250272253,41.270613404938686
2022-03-25T03:00:00Z,340,CT_340_Varari,30.929999999999996,68700.42502722531,41.30513862019025
2022-03-25T03:20:00Z,340,CT_340_Varari,30.889999999999997,68661.8250272253,41.31261856619178
2022-03-25T03:40:00Z,340,CT_340_Varari,30.83,68626.2250272253,41.33914164275933
2022-03-25T04:00:00Z,340,CT_340_Varari,30.779999999999998,68685.62502722531,41.42243207296405
2022-03-25T04:20:00Z,340,CT_340_Varari,30.749999999999996,68620.3250272253,41.40313225412069
2022-03-25T04:40:00Z,340,CT_340_Varari,30.709999999999997,68626.2250272253,41.44127872243849
2022-03-25T05:00:00Z,340,CT_340_Varari,30.659999999999997,68596.62502722531,41.46358875611351
2022-03-25T05:20:00Z,340,CT_340_Varari,30.599999999999998,68587.7250272253,41.50874791253844
2022-03-25T05:40:00Z,340,CT_340_Varari,30.549999999999997,68599.62502722531,41.55977688077465
2022-03-25T06:00:00Z,340,CT_340_Varari,30.52,68581.8250272253,41.573222087017506
2022-03-25T06:20:00Z,340,CT_340_Varari,30.49,68543.42502722531,41.57245102472429
2022-03-25T06:40:00Z,340,CT_340_Varari,30.459999999999997,68561.2250272253,41.610515029924684
2022-03-25T07:00:00Z,340,CT_340_Varari,30.429999999999996,68549.3250272253,41.62808216519154
