"Plot Title: CT_739_CTD_Cast"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20494739, SEN S/N: 20494739, LBL: <Enter label here>55,000)","Temp, °C (LGR S/N: 20494739, SEN S/N: 20494739)"
95,05/12/21 06:01:35 PM,34390.4,23.18
96,05/12/21 06:01:40 PM,34387.0,23.18
97,05/12/21 06:01:45 PM,34390.4,23.18
98,05/12/21 06:01:50 PM,34366.3,23.18
99,05/12/21 06:01:55 PM,34411.0,23.18
100,05/12/21 06:02:00 PM,34369.8,23.18
101,05/12/21 06:02:05 PM,34369.8,23.18
102,05/12/21 06:02:10 PM,34376.6,23.18
103,05/12/21 06:02:15 PM,34369.8,23.18
104,05/12/21 06:02:20 PM,34338.9,23.18
105,05/12/21 06:02:25 PM,34393.8,23.18
106,05/12/21 06:02:30 PM,34359.5,23.18
107,05/12/21 06:02:35 PM,34356.0,23.18
108,05/12/21 06:02:40 PM,34390.4,23.18
109,05/12/21 06:02:45 PM,34383.5,23.18
110,05/12/21 06:02:50 PM,34380.1,23.18
111,05/12/21 06:02:55 PM,34390.4,23.18
112,05/12/21 06:03:00 PM,34332.0,23.18
113,05/12/21 06:03:05 PM,34380.1,23.18
114,05/12/21 06:03:10 PM,34328.6,23.18
115,05/12/21 06:03:15 PM,34345.7,23.18
116,05/12/21 06:03:20 PM,34332.0,23.18
117,05/12/21 06:03:25 PM,34345.7,23.18
118,05/12/21 06:03:30 PM,34349.2,23.18
119,05/12/21 06:03:35 PM,34376.6,23.17
120,05/12/21 06:03:40 PM,34328.6,23.18
121,05/12/21 06:03:45 PM,34328.6,23.18
122,05/12/21 06:03:50 PM,34376.6,23.18
123,05/12/21 06:03:55 PM,34335.5,23.18
124,05/12/21 06:04:00 PM,34321.7,23.17
125,05/12/21 06:04:05 PM,34380.1,23.18
126,05/12/21 06:04:10 PM,34387.0,23.17
127,05/12/21 06:04:15 PM,34328.6,23.18
128,05/12/21 06:04:20 PM,34321.7,23.18
129,05/12/21 06:04:25 PM,34362.9,23.17
130,05/12/21 06:04:30 PM,34325.2,23.17
131,05/12/21 06:04:35 PM,34318.3,23.18
132,05/12/21 06:04:40 PM,34335.5,23.17
133,05/12/21 06:04:45 PM,34380.1,23.17
134,05/12/21 06:04:50 PM,34380.1,23.17
135,05/12/21 06:04:55 PM,34352.6,23.17
136,05/12/21 06:05:00 PM,34369.8,23.17
137,05/12/21 06:05:05 PM,34369.8,23.17
138,05/12/21 06:05:10 PM,34349.2,23.17
139,05/12/21 06:05:15 PM,34345.7,23.17
140,05/12/21 06:05:20 PM,2885.5,23.14
141,05/12/21 06:05:25 PM,2947.4,23.07
142,05/12/21 06:05:30 PM,2887.8,23.02
143,05/12/21 06:05:35 PM,2930.7,22.99
144,05/12/21 06:05:40 PM,2740.6,22.91
145,05/12/21 06:05:45 PM,2530.7,22.86
146,05/12/21 06:05:50 PM,0.0,22.91
147,05/12/21 06:05:55 PM,0.0,22.79
148,05/12/21 06:06:00 PM,0.0,22.81
149,05/12/21 06:06:05 PM,0.0,22.78
150,05/12/21 06:06:10 PM,0.0,22.81
151,05/12/21 06:06:15 PM,0.0,22.63
152,05/12/21 06:06:20 PM,0.0,22.79
153,05/12/21 06:06:25 PM,1378.5,23.16
154,05/12/21 06:06:30 PM,1376.9,23.20
155,05/12/21 06:06:35 PM,1399.8,23.19
156,05/12/21 06:06:40 PM,1403.5,23.20
157,05/12/21 06:06:45 PM,1404.6,23.22
158,05/12/21 06:06:50 PM,1405.6,23.20
159,05/12/21 06:06:55 PM,1406.7,23.20
160,05/12/21 06:07:00 PM,1408.3,23.20
161,05/12/21 06:07:05 PM,1410.9,23.19
162,05/12/21 06:07:10 PM,1414.1,23.19
163,05/12/21 06:07:15 PM,1417.9,23.18
164,05/12/21 06:07:20 PM,1420.5,23.18
165,05/12/21 06:07:25 PM,1422.1,23.18
166,05/12/21 06:07:30 PM,1423.7,23.19
167,05/12/21 06:07:35 PM,1424.3,23.19
168,05/12/21 06:07:40 PM,1424.3,23.19
169,05/12/21 06:07:45 PM,1423.2,23.19
170,05/12/21 06:07:50 PM,1422.1,23.20
171,05/12/21 06:07:55 PM,1420.0,23.20
172,05/12/21 06:08:00 PM,1417.9,23.20
173,05/12/21 06:08:05 PM,1415.2,23.20
174,05/12/21 06:08:10 PM,1412.5,23.22
175,05/12/21 06:08:15 PM,1410.9,23.22
176,05/12/21 06:08:20 PM,1408.3,23.22
177,05/12/21 06:08:25 PM,1406.7,23.22
178,05/12/21 06:08:30 PM,1404.6,23.23
179,05/12/21 06:08:35 PM,1402.4,23.23
180,05/12/21 06:08:40 PM,1401.4,23.23
181,05/12/21 06:08:45 PM,1399.2,23.23
182,05/12/21 06:08:50 PM,1397.7,23.23
183,05/12/21 06:08:55 PM,1396.6,23.23
184,05/12/21 06:09:00 PM,1395.0,23.23
185,05/12/21 06:09:05 PM,1393.4,23.23
186,05/12/21 06:09:10 PM,1392.3,23.23
187,05/12/21 06:09:15 PM,1391.3,23.23
188,05/12/21 06:09:20 PM,1390.2,23.23
189,05/12/21 06:09:25 PM,1388.6,23.23
190,05/12/21 06:09:30 PM,1387.6,23.23
191,05/12/21 06:09:35 PM,1387.0,23.24
192,05/12/21 06:09:40 PM,1386.0,23.24
193,05/12/21 06:09:45 PM,1385.4,23.24
194,05/12/21 06:09:50 PM,1384.4,23.24
195,05/12/21 06:09:55 PM,1384.4,23.24
196,05/12/21 06:10:00 PM,1383.8,23.25
197,05/12/21 06:10:05 PM,1382.8,23.24
198,05/12/21 06:10:10 PM,1382.8,23.25
199,05/12/21 06:10:15 PM,1382.3,23.25
200,05/12/21 06:10:20 PM,1381.2,23.25
201,05/12/21 06:10:25 PM,1381.2,23.25
202,05/12/21 06:10:30 PM,1381.2,23.25
203,05/12/21 06:10:35 PM,1380.7,23.25
204,05/12/21 06:10:40 PM,1380.1,23.25
205,05/12/21 06:10:45 PM,1380.1,23.25
206,05/12/21 06:10:50 PM,1380.1,23.25
207,05/12/21 06:10:55 PM,1379.1,23.25
208,05/12/21 06:11:00 PM,1379.6,23.25
209,05/12/21 06:11:05 PM,1378.5,23.25
210,05/12/21 06:11:10 PM,1378.5,23.25
211,05/12/21 06:11:15 PM,1378.5,23.26
212,05/12/21 06:11:20 PM,1378.5,23.25
213,05/12/21 06:11:25 PM,1378.0,23.25
214,05/12/21 06:11:30 PM,1377.5,23.26
215,05/12/21 06:11:35 PM,1377.5,23.26
216,05/12/21 06:11:40 PM,1376.9,23.26
217,05/12/21 06:11:45 PM,1376.9,23.26
218,05/12/21 06:11:50 PM,1375.9,23.26
219,05/12/21 06:11:55 PM,1376.4,23.26
220,05/12/21 06:12:00 PM,1375.9,23.25
221,05/12/21 06:12:05 PM,1375.4,23.26
222,05/12/21 06:12:10 PM,95.8,23.22
223,05/12/21 06:12:15 PM,82.9,23.12
224,05/12/21 06:12:20 PM,84.1,23.11
225,05/12/21 06:12:25 PM,84.1,23.06
226,05/12/21 06:12:30 PM,84.1,23.03
227,05/12/21 06:12:35 PM,0.0,23.02
228,05/12/21 06:12:40 PM,0.0,23.01
229,05/12/21 06:12:45 PM,0.0,22.99
230,05/12/21 06:12:50 PM,0.0,22.98
231,05/12/21 06:12:55 PM,0.0,22.96
232,05/12/21 06:13:00 PM,0.0,22.96
233,05/12/21 06:13:05 PM,0.0,22.96
234,05/12/21 06:13:10 PM,0.0,22.95
235,05/12/21 06:13:15 PM,0.0,22.92
236,05/12/21 06:13:20 PM,0.0,22.90
237,05/12/21 06:13:25 PM,0.0,22.86
238,05/12/21 06:13:30 PM,0.0,22.82
239,05/12/21 06:13:35 PM,0.0,22.82
240,05/12/21 06:13:40 PM,0.0,22.81
241,05/12/21 06:13:45 PM,0.0,22.77
242,05/12/21 06:13:50 PM,0.0,22.74
243,05/12/21 06:13:55 PM,0.0,22.65
244,05/12/21 06:14:00 PM,0.0,22.63
245,05/12/21 06:14:05 PM,0.0,22.61
246,05/12/21 06:14:10 PM,0.0,22.58
247,05/12/21 06:14:15 PM,0.0,22.59
248,05/12/21 06:14:20 PM,0.0,22.50
249,05/12/21 06:14:25 PM,0.0,22.52
250,05/12/21 06:14:30 PM,0.0,22.51
251,05/12/21 06:14:35 PM,0.0,22.52
252,05/12/21 06:14:40 PM,0.0,22.46
253,05/12/21 06:14:45 PM,0.0,22.46
254,05/12/21 06:14:50 PM,0.0,22.46
255,05/12/21 06:14:55 PM,0.0,22.43
256,05/12/21 06:15:00 PM,0.0,22.43
257,05/12/21 06:15:05 PM,0.0,22.44
258,05/12/21 06:15:10 PM,0.0,22.44
259,05/12/21 06:15:15 PM,0.0,22.37
260,05/12/21 06:15:20 PM,0.0,22.41
261,05/12/21 06:15:25 PM,0.0,22.38
262,05/12/21 06:15:30 PM,0.0,22.38
263,05/12/21 06:15:35 PM,0.0,22.37
264,05/12/21 06:15:40 PM,0.0,22.37
265,05/12/21 06:15:45 PM,0.0,22.37
266,05/12/21 06:15:50 PM,0.0,22.35
267,05/12/21 06:15:55 PM,0.0,22.35
268,05/12/21 06:16:00 PM,0.0,22.34
269,05/12/21 06:16:05 PM,0.0,22.34
270,05/12/21 06:16:10 PM,0.0,22.33
271,05/12/21 06:16:15 PM,0.0,22.33
272,05/12/21 06:16:20 PM,0.0,22.30
273,05/12/21 06:16:25 PM,0.0,22.30
274,05/12/21 06:16:30 PM,0.0,22.30
275,05/12/21 06:16:35 PM,0.0,22.29
276,05/12/21 06:16:40 PM,0.0,22.29
277,05/12/21 06:16:45 PM,0.0,22.25
278,05/12/21 06:16:50 PM,0.0,22.25
279,05/12/21 06:16:55 PM,0.0,22.24
280,05/12/21 06:17:00 PM,0.0,22.22
281,05/12/21 06:17:05 PM,0.0,22.22
282,05/12/21 06:17:10 PM,0.0,22.20
283,05/12/21 06:17:15 PM,0.0,22.20
284,05/12/21 06:17:20 PM,0.0,22.20
285,05/12/21 06:17:25 PM,0.0,22.18
286,05/12/21 06:17:30 PM,0.0,22.16
287,05/12/21 06:17:35 PM,0.0,22.13
288,05/12/21 06:17:40 PM,0.0,22.11
289,05/12/21 06:17:45 PM,0.0,22.13
290,05/12/21 06:17:50 PM,0.0,22.13
291,05/12/21 06:17:55 PM,0.0,22.11
292,05/12/21 06:18:00 PM,0.0,22.12
293,05/12/21 06:18:05 PM,0.0,22.09
294,05/12/21 06:18:10 PM,0.0,22.10
295,05/12/21 06:18:15 PM,0.0,22.09
296,05/12/21 06:18:20 PM,0.0,22.08
297,05/12/21 06:18:25 PM,0.0,22.03
298,05/12/21 06:18:30 PM,0.0,22.02
299,05/12/21 06:18:35 PM,0.0,22.01
300,05/12/21 06:18:40 PM,0.0,22.04
301,05/12/21 06:18:45 PM,0.0,22.03
302,05/12/21 06:18:50 PM,0.0,22.04
303,05/12/21 06:18:55 PM,0.0,22.05
304,05/12/21 06:19:00 PM,0.0,22.03
305,05/12/21 06:19:05 PM,0.0,21.94
306,05/12/21 06:19:10 PM,0.0,21.95
307,05/12/21 06:19:15 PM,0.0,21.95
308,05/12/21 06:19:20 PM,0.0,21.95
309,05/12/21 06:19:25 PM,0.0,21.95
310,05/12/21 06:19:30 PM,0.0,21.94
311,05/12/21 06:19:35 PM,0.0,21.91
312,05/12/21 06:19:40 PM,0.0,21.92
313,05/12/21 06:19:45 PM,0.0,21.91
314,05/12/21 06:19:50 PM,0.0,21.91
315,05/12/21 06:19:55 PM,0.0,21.89
316,05/12/21 06:20:00 PM,0.0,21.89
317,05/12/21 06:20:05 PM,0.0,21.88
318,05/12/21 06:20:10 PM,0.0,21.88
319,05/12/21 06:20:15 PM,0.0,21.88
320,05/12/21 06:20:20 PM,0.0,21.89
321,05/12/21 06:20:25 PM,0.0,21.87
322,05/12/21 06:20:30 PM,0.0,21.88
323,05/12/21 06:20:35 PM,0.0,21.87
324,05/12/21 06:20:40 PM,0.0,21.88
