"Plot Title: CT_334"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739334, SEN S/N: 20739334)","Temp, °C (LGR S/N: 20739334, SEN S/N: 20739334)"
1,05/12/21 06:00:00 PM,0.0,22.99
2,05/12/21 06:00:10 PM,0.0,22.99
3,05/12/21 06:00:20 PM,0.0,23.03
4,05/12/21 06:00:30 PM,0.0,23.03
5,05/12/21 06:00:40 PM,0.0,23.03
6,05/12/21 06:00:50 PM,0.0,23.04
7,05/12/21 06:01:00 PM,0.0,23.03
8,05/12/21 06:01:10 PM,0.0,23.04
9,05/12/21 06:01:20 PM,0.0,23.04
10,05/12/21 06:01:30 PM,0.0,23.04
11,05/12/21 06:01:40 PM,0.0,23.05
12,05/12/21 06:01:50 PM,0.0,23.05
13,05/12/21 06:02:00 PM,0.0,23.07
14,05/12/21 06:02:10 PM,0.0,23.07
15,05/12/21 06:02:20 PM,0.0,23.07
16,05/12/21 06:02:30 PM,0.0,23.08
17,05/12/21 06:02:40 PM,0.0,23.08
18,05/12/21 06:02:50 PM,0.0,23.09
19,05/12/21 06:03:00 PM,0.0,23.09
20,05/12/21 06:03:10 PM,0.0,23.09
21,05/12/21 06:03:20 PM,0.0,23.10
22,05/12/21 06:03:30 PM,0.0,23.10
23,05/12/21 06:03:40 PM,0.0,23.10
24,05/12/21 06:03:50 PM,0.0,23.10
25,05/12/21 06:04:00 PM,0.0,23.12
26,05/12/21 06:04:10 PM,0.0,23.12
27,05/12/21 06:04:20 PM,0.0,23.12
28,05/12/21 06:04:30 PM,0.0,23.13
29,05/12/21 06:04:40 PM,0.0,23.13
30,05/12/21 06:04:50 PM,0.0,23.13
31,05/12/21 06:05:00 PM,0.0,23.14
32,05/12/21 06:05:10 PM,0.0,23.14
33,05/12/21 06:05:20 PM,0.0,23.14
34,05/12/21 06:05:30 PM,45534.0,22.88
35,05/12/21 06:05:40 PM,44915.0,22.86
36,05/12/21 06:05:50 PM,44529.7,22.88
37,05/12/21 06:06:00 PM,44185.9,22.88
38,05/12/21 06:06:10 PM,44015.4,22.88
39,05/12/21 06:06:20 PM,43825.8,22.88
40,05/12/21 06:06:30 PM,43665.4,22.88
41,05/12/21 06:06:40 PM,43450.2,22.88
42,05/12/21 06:06:50 PM,43359.0,22.88
43,05/12/21 06:07:00 PM,43256.2,22.88
44,05/12/21 06:07:10 PM,43161.7,22.88
45,05/12/21 06:07:20 PM,43059.6,22.86
46,05/12/21 06:07:30 PM,43012.7,22.86
47,05/12/21 06:07:40 PM,42876.1,22.86
48,05/12/21 06:07:50 PM,42806.1,22.86
49,05/12/21 06:08:00 PM,42786.6,22.85
50,05/12/21 06:08:10 PM,42693.6,22.85
51,05/12/21 06:08:20 PM,42631.8,22.85
52,05/12/21 06:08:30 PM,42550.8,22.85
53,05/12/21 06:08:40 PM,42481.6,22.85
54,05/12/21 06:08:50 PM,42443.2,22.85
55,05/12/21 06:09:00 PM,42416.4,22.85
56,05/12/21 06:09:10 PM,42381.9,22.84
57,05/12/21 06:09:20 PM,42347.5,22.84
58,05/12/21 06:09:30 PM,42252.0,22.84
59,05/12/21 06:09:40 PM,42221.6,22.84
60,05/12/21 06:09:50 PM,42210.2,22.84
61,05/12/21 06:10:00 PM,42214.0,22.84
62,05/12/21 06:10:10 PM,42103.8,22.84
63,05/12/21 06:10:20 PM,42096.2,22.84
64,05/12/21 06:10:30 PM,42054.6,22.83
65,05/12/21 06:10:40 PM,42020.5,22.84
66,05/12/21 06:10:50 PM,42005.4,22.83
67,05/12/21 06:11:00 PM,41948.8,22.83
68,05/12/21 06:11:10 PM,41930.0,22.83
69,05/12/21 06:11:20 PM,41896.1,22.83
70,05/12/21 06:11:30 PM,41858.5,22.83
71,05/12/21 06:11:40 PM,41805.9,22.83
72,05/12/21 06:11:50 PM,41809.7,22.83
73,05/12/21 06:12:00 PM,41761.0,22.83
74,05/12/21 06:12:10 PM,41787.2,22.81
75,05/12/21 06:12:20 PM,41772.2,22.83
76,05/12/21 06:12:30 PM,0.0,22.88
77,05/12/21 06:12:40 PM,41619.0,22.80
78,05/12/21 06:12:50 PM,41611.6,22.80
79,05/12/21 06:13:00 PM,0.0,22.83
80,05/12/21 06:13:10 PM,0.0,22.76
81,05/12/21 06:13:20 PM,0.0,22.75
82,05/12/21 06:13:30 PM,0.0,22.74
83,05/12/21 06:13:40 PM,1268.1,22.68
84,05/12/21 06:13:50 PM,1367.2,22.81
85,05/12/21 06:14:00 PM,1362.5,22.81
86,05/12/21 06:14:10 PM,1362.5,22.81
87,05/12/21 06:14:20 PM,1363.1,22.81
88,05/12/21 06:14:30 PM,1364.8,22.81
89,05/12/21 06:14:40 PM,1368.9,22.81
90,05/12/21 06:14:50 PM,1375.4,22.81
91,05/12/21 06:15:00 PM,1381.9,22.83
92,05/12/21 06:15:10 PM,1387.8,22.83
93,05/12/21 06:15:20 PM,1391.3,22.83
94,05/12/21 06:15:30 PM,1393.1,22.83
95,05/12/21 06:15:40 PM,1393.1,22.83
96,05/12/21 06:15:50 PM,1391.3,22.84
97,05/12/21 06:16:00 PM,1389.6,22.84
98,05/12/21 06:16:10 PM,1387.8,22.84
99,05/12/21 06:16:20 PM,1386.0,22.84
100,05/12/21 06:16:30 PM,1384.8,22.84
101,05/12/21 06:16:40 PM,1383.1,22.84
