date,TempInSitu,AbsPressure,Depth,LoggerID
2022-03-20T19:00:00Z,29.053,106.574,0.515,Pressure_872_VSled_20220320
2022-03-20T19:02:00Z,29.053,107.092,0.566,Pressure_872_VSled_20220320
2022-03-20T19:04:00Z,29.053,106.461,0.503,Pressure_872_VSled_20220320
2022-03-20T19:06:00Z,28.953,106.766,0.534,Pressure_872_VSled_20220320
2022-03-20T19:08:00Z,29.053,107.804,0.637,Pressure_872_VSled_20220320
2022-03-20T19:10:00Z,29.053,106.704,0.527,Pressure_872_VSled_20220320
2022-03-20T19:12:00Z,29.053,107.27,0.584,Pressure_872_VSled_20220320
2022-03-20T19:14:00Z,28.953,107.073,0.564,Pressure_872_VSled_20220320
2022-03-20T19:16:00Z,28.953,106.377,0.495,Pressure_872_VSled_20220320
2022-03-20T19:18:00Z,28.953,106.798,0.537,Pressure_872_VSled_20220320
2022-03-20T19:20:00Z,28.953,106.62,0.519,Pressure_872_VSled_20220320
2022-03-20T19:22:00Z,28.853,106.375,0.495,Pressure_872_VSled_20220320
2022-03-20T19:24:00Z,28.953,106.604,0.518,Pressure_872_VSled_20220320
2022-03-20T19:26:00Z,28.853,106.504,0.508,Pressure_872_VSled_20220320
2022-03-20T19:28:00Z,28.853,106.925,0.549,Pressure_872_VSled_20220320
2022-03-20T19:30:00Z,28.853,106.666,0.524,Pressure_872_VSled_20220320
2022-03-20T19:32:00Z,28.853,107.07,0.564,Pressure_872_VSled_20220320
2022-03-20T19:34:00Z,28.853,106.634,0.521,Pressure_872_VSled_20220320
2022-03-20T19:36:00Z,28.754,106.502,0.507,Pressure_872_VSled_20220320
2022-03-20T19:38:00Z,28.754,106.647,0.522,Pressure_872_VSled_20220320
2022-03-20T19:40:00Z,28.754,106.404,0.498,Pressure_872_VSled_20220320
2022-03-20T19:42:00Z,28.655,106.564,0.514,Pressure_872_VSled_20220320
2022-03-20T19:44:00Z,28.754,107.068,0.564,Pressure_872_VSled_20220320
2022-03-20T19:46:00Z,28.655,107.259,0.583,Pressure_872_VSled_20220320
