date,DO_mg_L,Temperature
2022-03-22T15:32:00Z,9.742,29.669
2022-03-22T15:34:00Z,9.79,29.651
2022-03-22T15:36:00Z,9.669,29.643
2022-03-22T15:38:00Z,9.552,29.66
2022-03-22T15:40:00Z,9.565,29.634
2022-03-22T15:42:00Z,9.453,29.643
2022-03-22T15:44:00Z,9.43,29.625
2022-03-22T15:46:00Z,9.403,29.634
2022-03-22T15:48:00Z,9.407,29.617
2022-03-22T15:50:00Z,9.366,29.6
2022-03-22T15:52:00Z,9.446,29.591
2022-03-22T15:54:00Z,9.477,29.6
2022-03-22T15:56:00Z,9.523,29.591
2022-03-22T15:58:00Z,9.522,29.6
2022-03-22T16:00:00Z,9.56,29.591
2022-03-22T16:02:00Z,9.592,29.582
2022-03-22T16:04:00Z,9.618,29.591
2022-03-22T16:06:00Z,9.625,29.557
2022-03-22T16:08:00Z,9.579,29.565
2022-03-22T16:10:00Z,9.605,29.574
2022-03-22T16:12:00Z,9.537,29.557
2022-03-22T16:14:00Z,9.495,29.548
2022-03-22T16:16:00Z,9.562,29.548
2022-03-22T16:18:00Z,9.581,29.522
2022-03-22T16:20:00Z,9.517,29.522
2022-03-22T16:22:00Z,9.541,29.505
2022-03-22T16:24:00Z,9.561,29.488
2022-03-22T16:26:00Z,9.494,29.496
2022-03-22T16:28:00Z,9.506,29.488
2022-03-22T16:30:00Z,9.437,29.471
2022-03-22T16:32:00Z,9.541,29.496
2022-03-22T16:34:00Z,9.524,29.471
2022-03-22T16:36:00Z,9.515,29.471
2022-03-22T16:38:00Z,9.509,29.453
2022-03-22T16:40:00Z,9.455,29.445
2022-03-22T16:42:00Z,9.468,29.428
2022-03-22T16:44:00Z,9.518,29.41
2022-03-22T16:46:00Z,9.44,29.393
2022-03-22T16:48:00Z,9.436,29.376
2022-03-22T16:50:00Z,9.549,29.393
2022-03-22T16:52:00Z,9.621,29.385
2022-03-22T16:54:00Z,9.596,29.385
2022-03-22T16:56:00Z,9.654,29.376
2022-03-22T16:58:00Z,9.718,29.385
2022-03-22T17:00:00Z,9.771,29.393
2022-03-22T17:02:00Z,9.793,29.402
2022-03-22T17:04:00Z,9.822,29.41
2022-03-22T17:06:00Z,9.827,29.402
2022-03-22T17:08:00Z,9.785,29.41
2022-03-22T17:10:00Z,9.744,29.393
2022-03-22T17:12:00Z,9.703,29.385
2022-03-22T17:14:00Z,9.706,29.402
2022-03-22T17:16:00Z,9.688,29.402
2022-03-22T17:18:00Z,9.609,29.376
2022-03-22T17:20:00Z,9.55,29.376
2022-03-22T17:22:00Z,9.497,29.35
2022-03-22T17:24:00Z,9.513,29.333
2022-03-22T17:26:00Z,9.459,29.325
2022-03-22T17:28:00Z,9.447,29.316
2022-03-22T17:30:00Z,9.432,29.316
2022-03-22T17:32:00Z,9.395,29.316
2022-03-22T17:34:00Z,9.416,29.307
2022-03-22T17:36:00Z,9.392,29.299
2022-03-22T17:38:00Z,9.377,29.325
2022-03-22T17:40:00Z,9.366,29.325
2022-03-22T17:42:00Z,9.384,29.316
2022-03-22T17:44:00Z,9.305,29.316
2022-03-22T17:46:00Z,9.292,29.316
2022-03-22T17:48:00Z,9.227,29.307
2022-03-22T17:50:00Z,9.165,29.299
2022-03-22T17:52:00Z,9.119,29.273
2022-03-22T17:54:00Z,9.063,29.264
2022-03-22T17:56:00Z,9.024,29.256
2022-03-22T17:58:00Z,8.946,29.256
2022-03-22T18:00:00Z,8.885,29.239
2022-03-22T18:02:00Z,8.861,29.222
2022-03-22T18:04:00Z,8.791,29.204
2022-03-22T18:06:00Z,8.753,29.204
2022-03-22T18:08:00Z,8.701,29.23
2022-03-22T18:10:00Z,8.663,29.187
2022-03-22T18:12:00Z,8.602,29.187
2022-03-22T18:14:00Z,8.59,29.196
2022-03-22T18:16:00Z,8.56,29.187
2022-03-22T18:18:00Z,8.438,29.11
2022-03-22T18:20:00Z,8.394,29.101
2022-03-22T18:22:00Z,8.263,29.101
2022-03-22T18:24:00Z,8.254,29.093
2022-03-22T18:26:00Z,8.168,29.084
2022-03-22T18:28:00Z,8.125,29.059
2022-03-22T18:30:00Z,8.118,29.059
2022-03-22T18:32:00Z,8.051,29.007
2022-03-22T18:34:00Z,7.991,28.973
2022-03-22T18:36:00Z,7.91,28.964
2022-03-22T18:38:00Z,7.865,28.973
2022-03-22T18:40:00Z,7.827,28.964
2022-03-22T18:42:00Z,7.779,28.973
2022-03-22T18:44:00Z,7.871,28.99
2022-03-22T18:46:00Z,7.74,28.913
2022-03-22T18:48:00Z,7.662,28.887
2022-03-22T18:50:00Z,7.66,28.887
2022-03-22T18:52:00Z,7.589,28.887
2022-03-22T18:54:00Z,7.562,28.887
2022-03-22T18:56:00Z,7.57,28.896
2022-03-22T18:58:00Z,7.673,28.939
2022-03-22T19:00:00Z,7.718,28.921
2022-03-22T19:02:00Z,7.709,28.904
2022-03-22T19:04:00Z,7.696,28.913
2022-03-22T19:06:00Z,7.702,28.904
2022-03-22T19:08:00Z,7.748,28.939
2022-03-22T19:10:00Z,7.71,28.921
2022-03-22T19:12:00Z,7.683,28.904
2022-03-22T19:14:00Z,7.676,28.93
2022-03-22T19:16:00Z,7.636,28.887
2022-03-22T19:18:00Z,7.573,28.896
2022-03-22T19:20:00Z,7.509,28.861
2022-03-22T19:22:00Z,7.463,28.853
2022-03-22T19:24:00Z,7.466,28.87
2022-03-22T19:26:00Z,7.484,28.887
2022-03-22T19:28:00Z,7.553,28.887
2022-03-22T19:30:00Z,7.455,28.861
2022-03-22T19:32:00Z,7.441,28.861
2022-03-22T19:34:00Z,7.44,28.827
2022-03-22T19:36:00Z,7.493,28.844
2022-03-22T19:38:00Z,7.429,28.801
2022-03-22T19:40:00Z,7.42,28.801
2022-03-22T19:42:00Z,7.346,28.75
2022-03-22T19:44:00Z,7.341,28.784
2022-03-22T19:46:00Z,7.424,28.836
2022-03-22T19:48:00Z,7.289,28.776
2022-03-22T19:50:00Z,7.235,28.784
2022-03-22T19:52:00Z,7.272,28.853
2022-03-22T19:54:00Z,7.262,28.827
2022-03-22T19:56:00Z,7.206,28.819
2022-03-22T19:58:00Z,7.224,28.844
2022-03-22T20:00:00Z,7.181,28.819
2022-03-22T20:02:00Z,7.138,28.844
2022-03-22T20:04:00Z,7.099,28.861
2022-03-22T20:06:00Z,7.128,28.87
2022-03-22T20:08:00Z,7.199,28.879
