TrisCalDate,date,TempInSitu,pH_NBS,mV,pH_total,mVTris
2022-04-04,2022-03-22T16:08:00Z,29.23,8.04,-90.3,7.979034801463163,-89.21569874255897
2022-04-04,2022-03-22T16:10:00Z,29.25,8.1,-93.6,8.033891240327169,-89.18742889027021
2022-04-04,2022-03-22T16:12:00Z,29.15,8.04,-90.5,7.982933349484839,-89.328778151714
2022-04-04,2022-03-22T16:14:00Z,29.13,8.07,-91.94,8.007083064736467,-89.35704800400275
2022-04-04,2022-03-22T16:16:00Z,29.03,8.01,-88.47,7.949924433420957,-89.49839726544653
2022-04-04,2022-03-22T16:18:00Z,29.13,8.07,-92.27,8.01258500012414,-89.35704800400275
2022-04-04,2022-03-22T16:20:00Z,29.13,8.08,-92.36,8.014085527957143,-89.35704800400275
2022-04-04,2022-03-22T16:22:00Z,29.08,8.03,-89.72,7.9704210400659194,-89.42772263472465
2022-04-04,2022-03-22T16:24:00Z,29.05,8.06,-91.69,8.003485199507384,-89.47012741315777
2022-04-04,2022-03-22T16:26:00Z,29,8.03,-89.61,7.969147780246852,-89.54080204387967
2022-04-04,2022-03-22T16:28:00Z,29,8.04,-89.96,7.974985676938192,-89.54080204387967
2022-04-04,2022-03-22T16:30:00Z,28.9,8.03,-89.74,7.972017991925949,-89.68215130532346
2022-04-04,2022-03-22T16:32:00Z,28.95,8.02,-89.32,7.964660451429646,-89.61147667460156
2022-04-04,2022-03-22T16:34:00Z,29,8.08,-92.32,8.014349780342652,-89.54080204387967
2022-04-04,2022-03-22T16:36:00Z,28.9,8.03,-89.35,7.965510753396259,-89.68215130532346
2022-04-04,2022-03-22T16:38:00Z,28.88,8.01,-88.74,7.95547201090195,-89.7104211576122
2022-04-04,2022-03-22T16:40:00Z,28.93,8.04,-89.97,7.975644674806525,-89.63974652689032
2022-04-04,2022-03-22T16:42:00Z,28.8,8,-88.03,7.944178495512895,-89.82350056676722
2022-04-04,2022-03-22T16:44:00Z,28.9,8.03,-89.78,7.972685401005917,-89.68215130532346
2022-04-04,2022-03-22T16:46:00Z,28.75,7.97,-86.22,7.914309289051188,-89.89417519748912
2022-04-04,2022-03-22T16:48:00Z,28.88,8.07,-91.89,8.008033956296758,-89.7104211576122
2022-04-04,2022-03-22T16:50:00Z,28.75,7.99,-87.38,7.933673768897251,-89.89417519748912
2022-04-04,2022-03-22T16:52:00Z,28.85,8.01,-88.22,7.94700311317549,-89.75282593604533
2022-04-04,2022-03-22T16:54:00Z,28.75,8.01,-88.25,7.9481971287818,-89.89417519748912
2022-04-04,2022-03-22T16:56:00Z,28.8,8.03,-89.63,7.970883700030777,-89.82350056676722
2022-04-04,2022-03-22T16:58:00Z,28.75,7.95,-84.99,7.893776263007516,-89.89417519748912
2022-04-04,2022-03-22T17:00:00Z,28.8,8.01,-88.35,7.949519536416471,-89.82350056676722
2022-04-04,2022-03-22T17:02:00Z,28.88,7.92,-82.99,7.859525602641584,-89.7104211576122
2022-04-04,2022-03-22T17:04:00Z,28.78,7.98,-86.94,7.926122798513492,-89.85177041905598
2022-04-04,2022-03-22T17:06:00Z,28.85,8.06,-91.17,7.996232682064802,-89.75282593604533
2022-04-04,2022-03-22T17:08:00Z,28.78,8.05,-90.52,7.9858796516850585,-89.85177041905598
2022-04-04,2022-03-22T17:10:00Z,28.73,7.94,-84.19,7.8805556148224065,-89.92244504977788
2022-04-04,2022-03-22T17:12:00Z,28.71,7.96,-85.53,7.903062050409767,-89.95071490206664
2022-04-04,2022-03-22T17:14:00Z,28.75,8,-87.83,7.941185851596155,-89.89417519748912
2022-04-04,2022-03-22T17:16:00Z,28.68,7.95,-84.88,7.892412195991624,-89.99311968049977
2022-04-04,2022-03-22T17:18:00Z,28.71,7.94,-84.13,7.8796880295353455,-89.95071490206664
2022-04-04,2022-03-22T17:20:00Z,28.71,7.95,-84.94,7.893211570184118,-89.95071490206664
2022-04-04,2022-03-22T17:22:00Z,28.71,7.99,-87.52,7.936286551509838,-89.95071490206664
2022-04-04,2022-03-22T17:24:00Z,28.71,7.93,-83.71,7.872675823273019,-89.95071490206664
2022-04-04,2022-03-22T17:26:00Z,28.71,8,-87.66,7.93862395359728,-89.95071490206664
2022-04-04,2022-03-22T17:28:00Z,28.71,7.97,-86.33,7.91641863376658,-89.95071490206664
2022-04-04,2022-03-22T17:30:00Z,28.73,7.98,-86.78,7.9237946885971935,-89.92244504977788
2022-04-04,2022-03-22T17:32:00Z,28.71,8,-87.8,7.940961355684722,-89.95071490206664
2022-04-04,2022-03-22T17:34:00Z,28.61,7.9,-81.8,7.841444444500029,-90.09206416351041
2022-04-04,2022-03-22T17:36:00Z,28.56,7.96,-85.5,7.903578018102834,-90.1627387942323
2022-04-04,2022-03-22T17:38:00Z,28.66,7.95,-84.97,7.894049964971111,-90.02138953278853
2022-04-04,2022-03-22T17:40:00Z,28.58,7.92,-83.14,7.864023564263005,-90.13446894194355
2022-04-04,2022-03-22T17:42:00Z,28.68,8.01,-88.24,7.948515421843153,-89.99311968049977
2022-04-04,2022-03-22T17:44:00Z,28.63,7.92,-83.08,7.862689164911071,-90.06379431122166
2022-04-04,2022-03-22T17:46:00Z,28.58,7.96,-85.38,7.9014381107311875,-90.13446894194355
2022-04-04,2022-03-22T17:48:00Z,28.63,8,-87.83,7.942014901778222,-90.06379431122166
2022-04-04,2022-03-22T17:50:00Z,28.61,8,-88.03,7.945493306635933,-90.09206416351041
2022-04-04,2022-03-22T17:52:00Z,28.48,7.91,-82.55,7.854830220653032,-90.27581820338733
2022-04-04,2022-03-22T17:54:00Z,28.46,7.92,-83.35,7.868330129938825,-90.30408805567609
2022-04-04,2022-03-22T17:56:00Z,28.48,7.95,-84.71,7.8909204944342735,-90.27581820338733
2022-04-04,2022-03-22T17:58:00Z,28.46,7.89,-81.31,7.834242611146933,-90.30408805567609
2022-04-04,2022-03-22T18:00:00Z,28.53,7.96,-85.55,7.9046166250823005,-90.20514357266543
2022-04-04,2022-03-22T18:02:00Z,28.48,7.94,-84.44,7.886409210211618,-90.27581820338733
2022-04-04,2022-03-22T18:04:00Z,28.53,7.96,-85.69,7.90695542180106,-90.20514357266543
2022-04-04,2022-03-22T18:06:00Z,28.48,7.89,-81.21,7.832440884140595,-90.27581820338733
2022-04-04,2022-03-22T18:08:00Z,28.56,7.98,-86.67,7.923121732907374,-90.1627387942323
2022-04-04,2022-03-22T18:10:00Z,28.46,7.93,-83.75,7.875013957152922,-90.30408805567609
2022-04-04,2022-03-22T18:12:00Z,28.63,8,-87.64,7.938841872303536,-90.06379431122166
2022-04-04,2022-03-22T18:14:00Z,28.56,7.98,-86.75,7.924458055287172,-90.1627387942323
2022-04-04,2022-03-22T18:16:00Z,28.36,7.88,-80.81,7.826539352921491,-90.44543731711987
2022-04-04,2022-03-22T18:18:00Z,28.43,7.95,-84.63,7.889920203470069,-90.34649283410923
2022-04-04,2022-03-22T18:20:00Z,28.38,7.92,-83.16,7.86568696536315,-90.41716746483111
2022-04-04,2022-03-22T18:22:00Z,28.53,7.96,-85.74,7.907790706343474,-90.20514357266543
2022-04-04,2022-03-22T18:24:00Z,28.58,7.93,-83.86,7.876049668484921,-90.13446894194355
2022-04-04,2022-03-22T18:26:00Z,28.56,8,-88.07,7.946507374553832,-90.1627387942323
2022-04-04,2022-03-22T18:28:00Z,28.41,7.93,-83.75,7.8753478880962495,-90.37476268639799
2022-04-04,2022-03-22T18:30:00Z,28.43,7.96,-85.5,7.904458973776937,-90.34649283410923
2022-04-04,2022-03-22T18:32:00Z,28.33,7.9,-81.69,7.841445535837704,-90.487842095553
2022-04-04,2022-03-22T18:34:00Z,28.38,7.95,-84.78,7.892763647485913,-90.41716746483111
2022-04-04,2022-03-22T18:36:00Z,28.46,7.94,-84.41,7.886042272056182,-90.30408805567609
2022-04-04,2022-03-22T18:38:00Z,28.33,7.89,-81.63,7.84044252943958,-90.487842095553
2022-04-04,2022-03-22T18:40:00Z,28.38,7.96,-85.16,7.899114967983845,-90.41716746483111
2022-04-04,2022-03-22T18:42:00Z,28.33,7.98,-86.89,7.928372757008488,-90.487842095553
2022-04-04,2022-03-22T18:44:00Z,28.28,7.88,-80.72,7.825555684205494,-90.55851672627489
2022-04-04,2022-03-22T18:46:00Z,28.33,7.91,-82.25,7.850806928886866,-90.487842095553
2022-04-04,2022-03-22T18:48:00Z,28.33,7.9,-82.22,7.850305425687804,-90.487842095553
2022-04-04,2022-03-22T18:50:00Z,28.28,7.92,-82.97,7.863174663185674,-90.55851672627489
2022-04-04,2022-03-22T18:52:00Z,28.33,7.91,-82.61,7.856824967275612,-90.487842095553
2022-04-04,2022-03-22T18:54:00Z,28.26,7.97,-85.78,7.910292356540168,-90.58678657856365
2022-04-04,2022-03-22T18:56:00Z,28.33,7.92,-83.03,7.863846012062483,-90.487842095553
2022-04-04,2022-03-22T18:58:00Z,28.38,7.94,-84.33,7.8852423468962565,-90.41716746483111
2022-04-04,2022-03-22T19:00:00Z,28.36,7.92,-83.36,7.869162883413111,-90.44543731711987
2022-04-04,2022-03-22T19:02:00Z,28.23,7.87,-80.08,7.815178773008379,-90.62919135699678
2022-04-04,2022-03-22T19:04:00Z,28.33,7.92,-83.25,7.867523702188939,-90.487842095553
2022-04-04,2022-03-22T19:06:00Z,28.26,7.88,-81.03,7.830869242271335,-90.58678657856365
2022-04-04,2022-03-22T19:08:00Z,28.26,7.89,-81.14,7.832708514391245,-90.58678657856365
2022-04-04,2022-03-22T19:10:00Z,28.36,7.96,-85.61,7.906771880905717,-90.44543731711987
2022-04-04,2022-03-22T19:12:00Z,28.36,7.94,-84.52,7.888552411009299,-90.44543731711987
2022-04-04,2022-03-22T19:14:00Z,28.23,7.9,-82.07,7.848456189897579,-90.62919135699678
2022-04-04,2022-03-22T19:16:00Z,28.26,7.87,-79.99,7.81347976041037,-90.58678657856365
2022-04-04,2022-03-22T19:18:00Z,28.41,7.95,-84.69,7.891057486339394,-90.37476268639799
2022-04-04,2022-03-22T19:20:00Z,28.28,7.91,-82.78,7.859997949405125,-90.55851672627489
2022-04-04,2022-03-22T19:22:00Z,28.31,7.94,-84.05,7.881030986766523,-90.51611194784175
2022-04-04,2022-03-22T19:24:00Z,28.33,7.92,-83.22,7.867022198989877,-90.487842095553
2022-04-04,2022-03-22T19:26:00Z,28.18,7.81,-76.75,7.75980776054573,-90.69986598771868
2022-04-04,2022-03-22T19:28:00Z,28.31,7.95,-84.92,7.8955755444164435,-90.51611194784175
2022-04-04,2022-03-22T19:30:00Z,28.28,7.92,-83.07,7.864846617807015,-90.55851672627489
2022-04-04,2022-03-22T19:32:00Z,28.26,7.87,-80.28,7.818328750544678,-90.58678657856365
2022-04-04,2022-03-22T19:34:00Z,28.26,7.88,-80.81,7.827190698031516,-90.58678657856365
2022-04-04,2022-03-22T19:36:00Z,28.16,7.87,-80.17,7.817137093359942,-90.72813584000744
2022-04-04,2022-03-22T19:38:00Z,28.28,7.91,-82.64,7.857657212935248,-90.55851672627489
2022-04-04,2022-03-22T19:40:00Z,28.21,7.89,-81.24,7.834707378307142,-90.65746120928554
2022-04-04,2022-03-22T19:42:00Z,28.26,7.92,-83.19,7.86698585844411,-90.58678657856365
2022-04-04,2022-03-22T19:44:00Z,28.18,7.93,-83.64,7.8750436636954415,-90.69986598771868
2022-04-04,2022-03-22T19:46:00Z,28.16,7.91,-82.3,7.852763909914927,-90.72813584000744
2022-04-04,2022-03-22T19:48:00Z,28.13,7.9,-81.67,7.842423148566629,-90.77054061844056
2022-04-04,2022-03-22T19:50:00Z,28.16,7.92,-82.91,7.862966894937716,-90.72813584000744
2022-04-04,2022-03-22T19:52:00Z,28.11,7.88,-80.75,7.827163642591481,-90.79881047072932
2022-04-04,2022-03-22T19:54:00Z,28.18,7.94,-84.32,7.886416728157241,-90.69986598771868
2022-04-04,2022-03-22T19:56:00Z,28.28,7.93,-83.44,7.871032849905978,-90.55851672627489
2022-04-04,2022-03-22T19:58:00Z,28.23,7.88,-80.86,7.828222182643342,-90.62919135699678
2022-04-04,2022-03-22T20:00:00Z,28.26,7.94,-84.02,7.880864002621611,-90.58678657856365
2022-04-04,2022-03-22T20:02:00Z,28.26,7.93,-83.49,7.872002055134773,-90.58678657856365
2022-04-04,2022-03-22T20:04:00Z,28.28,7.92,-83.28,7.868357722511832,-90.55851672627489
2022-04-04,2022-03-22T20:06:00Z,28.28,7.94,-84.28,7.8850772687252455,-90.55851672627489
2022-04-04,2022-03-22T20:08:00Z,28.26,7.91,-82.33,7.852606094597542,-90.58678657856365
2022-04-04,2022-03-22T20:10:00Z,28.16,7.84,-78.46,7.788535282886221,-90.72813584000744
2022-04-04,2022-03-22T20:12:00Z,28.18,7.88,-80.66,7.825202881201081,-90.69986598771868
2022-04-04,2022-03-22T20:14:00Z,28.18,7.86,-79.46,7.805132767444963,-90.69986598771868
2022-04-04,2022-03-22T20:16:00Z,28.31,7.96,-85.39,7.9034329491238715,-90.51611194784175
2022-04-04,2022-03-22T20:18:00Z,28.36,7.98,-86.38,7.919642515603187,-90.44543731711987
2022-04-04,2022-03-22T20:20:00Z,28.26,7.94,-84.05,7.881365622290677,-90.58678657856365
2022-04-04,2022-03-22T20:22:00Z,28.21,7.92,-82.97,7.8636389119218855,-90.65746120928554
2022-04-04,2022-03-22T20:24:00Z,28.11,7.86,-79.75,7.810434661594637,-90.79881047072932
2022-04-04,2022-03-22T20:26:00Z,28.18,7.92,-83.07,7.865510359661285,-90.69986598771868
2022-04-04,2022-03-22T20:28:00Z,28.26,7.94,-84.11,7.882368861628811,-90.58678657856365
2022-04-04,2022-03-22T20:30:00Z,28.11,7.85,-79.17,7.800731852616467,-90.79881047072932
2022-04-04,2022-03-22T20:32:00Z,28.18,7.87,-80.27,7.818680094230342,-90.69986598771868
2022-04-04,2022-03-22T20:34:00Z,28.16,7.85,-79.11,7.799407316107226,-90.72813584000744
2022-04-04,2022-03-22T20:36:00Z,28.23,7.92,-82.85,7.861499599532542,-90.62919135699678
2022-04-04,2022-03-22T20:38:00Z,28.21,7.89,-81.22,7.8343729097104395,-90.65746120928554
2022-04-04,2022-03-22T20:40:00Z,28.21,7.87,-79.97,7.813468622416551,-90.65746120928554
2022-04-04,2022-03-22T20:42:00Z,28.16,7.87,-79.96,7.813624590319309,-90.72813584000744
2022-04-04,2022-03-22T20:44:00Z,28.18,7.92,-83.03,7.864841355869414,-90.69986598771868
2022-04-04,2022-03-22T20:46:00Z,28.13,7.87,-80.44,7.8218478678889065,-90.77054061844056
2022-04-04,2022-03-22T20:48:00Z,28.16,7.92,-83.14,7.866813922077457,-90.72813584000744
2022-04-04,2022-03-22T20:50:00Z,28.16,7.9,-81.81,7.844568069486785,-90.72813584000744
2022-04-04,2022-03-22T20:52:00Z,28.16,7.84,-78.36,7.786862662390682,-90.72813584000744
2022-04-04,2022-03-22T20:54:00Z,28.23,7.94,-84.07,7.881900829987228,-90.62919135699678
2022-04-04,2022-03-22T20:56:00Z,28.13,7.85,-78.77,7.793912324204518,-90.77054061844056
2022-04-04,2022-03-22T20:58:00Z,28.16,7.85,-78.77,7.793720406422392,-90.72813584000744
2022-04-04,2022-03-22T21:00:00Z,28.23,7.93,-83.69,7.875546348370195,-90.62919135699678
2022-04-04,2022-03-22T21:02:00Z,28.18,7.84,-78.53,7.789578429283972,-90.69986598771868
2022-04-04,2022-03-22T21:04:00Z,28.21,7.89,-81.39,7.8372158927824085,-90.65746120928554
2022-04-04,2022-03-22T21:06:00Z,28.26,7.97,-85.8,7.910626769652879,-90.58678657856365
2022-04-04,2022-03-22T21:08:00Z,28.33,7.94,-84.5,7.888419668816532,-90.487842095553
2022-04-04,2022-03-22T21:10:00Z,28.16,7.88,-80.52,7.822991265094329,-90.72813584000744
2022-04-04,2022-03-22T21:12:00Z,28.21,7.91,-82.67,7.8586218829713514,-90.65746120928554
2022-04-04,2022-03-22T21:14:00Z,28.18,7.9,-82.08,7.8489525158124875,-90.69986598771868
2022-04-04,2022-03-22T21:16:00Z,28.13,7.89,-81.06,7.832219147580116,-90.77054061844056
2022-04-04,2022-03-22T21:18:00Z,28.11,7.85,-78.99,7.7977206360370355,-90.79881047072932
2022-04-04,2022-03-22T21:20:00Z,28.26,7.91,-82.47,7.854946986386518,-90.58678657856365
2022-04-04,2022-03-22T21:22:00Z,28.13,7.86,-79.55,7.806960063170879,-90.77054061844056
2022-04-04,2022-03-22T21:24:00Z,28.09,7.89,-81.08,7.832814700671341,-90.82708032301807
2022-04-04,2022-03-22T21:26:00Z,28.11,7.84,-78.38,7.78751595762896,-90.79881047072932
2022-04-04,2022-03-22T21:28:00Z,28.04,7.88,-80.96,7.831132961840304,-90.89775495373996
2022-04-04,2022-03-22T21:30:00Z,28.09,7.91,-82.72,7.8602520510125276,-90.82708032301807
2022-04-04,2022-03-22T21:32:00Z,28.26,7.94,-84.52,7.889224330439383,-90.58678657856365
2022-04-04,2022-03-22T21:34:00Z,28.06,7.82,-77.36,7.7707682895358285,-90.8694851014512
2022-04-04,2022-03-22T21:36:00Z,28.31,7.96,-85.6,7.90694370441868,-90.51611194784175
2022-04-04,2022-03-22T21:38:00Z,28.18,7.93,-83.82,7.878054180758859,-90.69986598771868
2022-04-04,2022-03-22T21:40:00Z,28.13,7.91,-82.44,7.855303608828294,-90.77054061844056
2022-04-04,2022-03-22T21:42:00Z,28.21,7.91,-82.66,7.858454648673001,-90.65746120928554
2022-04-04,2022-03-22T21:44:00Z,28.21,7.91,-82.55,7.856615071391138,-90.65746120928554
2022-04-04,2022-03-22T21:46:00Z,28.01,7.87,-80.36,7.821287742800243,-90.9401597321731
2022-04-04,2022-03-22T21:48:00Z,28.18,7.92,-82.92,7.86300159544177,-90.69986598771868
2022-04-04,2022-03-22T21:50:00Z,28.16,7.9,-81.86,7.845404379734554,-90.72813584000744
2022-04-04,2022-03-22T21:52:00Z,28.09,7.86,-79.63,7.80855606774773,-90.82708032301807
2022-04-04,2022-03-22T21:54:00Z,28.09,7.92,-83.32,7.870290106015401,-90.82708032301807
2022-04-04,2022-03-22T21:56:00Z,28.01,7.83,-77.97,7.781292202130463,-90.9401597321731
2022-04-04,2022-03-22T21:58:00Z,28.21,7.9,-81.88,7.845410373401614,-90.65746120928554
2022-04-04,2022-03-22T22:00:00Z,28.23,7.94,-84.44,7.888088088403814,-90.62919135699678
2022-04-04,2022-03-22T22:02:00Z,28.21,7.93,-83.44,7.8714989239443875,-90.65746120928554
2022-04-04,2022-03-22T22:04:00Z,28.06,7.83,-77.8,7.778130263038196,-90.8694851014512
2022-04-04,2022-03-22T22:06:00Z,28.21,7.93,-83.64,7.87484360991141,-90.65746120928554
2022-04-04,2022-03-22T22:08:00Z,28.21,7.95,-84.72,7.8929049141333305,-90.65746120928554
2022-04-04,2022-03-22T22:10:00Z,28.26,7.94,-84.44,7.88788667798854,-90.58678657856365
2022-04-04,2022-03-22T22:12:00Z,28.18,7.91,-82.71,7.859489325534449,-90.69986598771868
2022-04-04,2022-03-22T22:14:00Z,28.11,7.87,-80,7.814616906843848,-90.79881047072932
2022-04-04,2022-03-22T22:16:00Z,28.13,7.92,-83.21,7.868184069089957,-90.77054061844056
2022-04-04,2022-03-22T22:18:00Z,28.11,7.85,-79,7.797887925847004,-90.79881047072932
2022-04-04,2022-03-22T22:20:00Z,28.09,7.94,-84.16,7.884343383019424,-90.82708032301807
2022-04-04,2022-03-22T22:22:00Z,28.11,7.86,-79.66,7.8089290533049205,-90.79881047072932
2022-04-04,2022-03-22T22:24:00Z,28.06,7.84,-78.41,7.78833663539375,-90.8694851014512
2022-04-04,2022-03-22T22:26:00Z,28.11,7.92,-83,7.86480384983438,-90.79881047072932
2022-04-04,2022-03-22T22:28:00Z,28.13,7.9,-81.78,7.844263214318295,-90.77054061844056
2022-04-04,2022-03-22T22:30:00Z,28.06,7.85,-78.77,7.794360068259324,-90.8694851014512
2022-04-04,2022-03-22T22:32:00Z,28.06,7.88,-80.91,7.830166030293564,-90.8694851014512
2022-04-04,2022-03-22T22:34:00Z,28.13,7.93,-83.89,7.8795590210093485,-90.77054061844056
2022-04-04,2022-03-22T22:36:00Z,28.11,7.88,-80.47,7.822479527912364,-90.79881047072932
2022-04-04,2022-03-22T22:38:00Z,28.11,7.89,-81.31,7.836531871949713,-90.79881047072932
2022-04-04,2022-03-22T22:40:00Z,28.16,7.94,-84.3,7.886216319825711,-90.72813584000744
2022-04-04,2022-03-22T22:42:00Z,28.06,7.91,-82.28,7.853088538698663,-90.8694851014512
2022-04-04,2022-03-22T22:44:00Z,27.99,7.89,-81.14,7.834471207145271,-90.96842958446186
2022-04-04,2022-03-22T22:46:00Z,28.09,7.93,-83.42,7.871963115182547,-90.82708032301807
2022-04-04,2022-03-22T22:48:00Z,28.11,7.92,-83.13,7.866978617363969,-90.79881047072932
2022-04-04,2022-03-22T22:50:00Z,28.04,7.92,-82.78,7.861586783426342,-90.89775495373996
2022-04-04,2022-03-22T22:52:00Z,28.11,7.93,-83.86,7.879190773491666,-90.79881047072932
2022-04-04,2022-03-22T22:54:00Z,28.04,7.89,-81.49,7.840001382412062,-90.89775495373996
2022-04-04,2022-03-22T22:56:00Z,27.99,7.91,-82.32,7.854219270909065,-90.96842958446186
2022-04-04,2022-03-22T22:58:00Z,28.13,7.95,-84.83,7.89528321925086,-90.77054061844056
2022-04-04,2022-03-22T23:00:00Z,28.09,7.89,-81.33,7.836997223589205,-90.82708032301807
2022-04-04,2022-03-22T23:02:00Z,28.09,7.92,-83.03,7.865438379430679,-90.82708032301807
2022-04-04,2022-03-22T23:04:00Z,28.16,7.92,-82.97,7.86397046723504,-90.72813584000744
2022-04-04,2022-03-22T23:06:00Z,28.11,7.94,-84.41,7.88839171303993,-90.79881047072932
2022-04-04,2022-03-22T23:08:00Z,28.13,7.93,-83.77,7.877551676552986,-90.77054061844056
2022-04-04,2022-03-22T23:10:00Z,28.01,7.9,-81.69,7.843544675474222,-90.9401597321731
2022-04-04,2022-03-22T23:12:00Z,28.01,7.91,-82.36,7.854756814490437,-90.9401597321731
2022-04-04,2022-03-22T23:14:00Z,28.06,7.94,-83.99,7.881699844810136,-90.8694851014512
2022-04-04,2022-03-22T23:16:00Z,28.04,7.95,-84.67,7.8932119058426125,-90.89775495373996
2022-04-04,2022-03-22T23:18:00Z,28.04,7.91,-82.32,7.853889663684816,-90.89775495373996
2022-04-04,2022-03-22T23:20:00Z,28.04,7.9,-82.16,7.851212404644285,-90.89775495373996
2022-04-04,2022-03-22T23:22:00Z,27.99,7.89,-81.44,7.839491901322507,-90.96842958446186
2022-04-04,2022-03-22T23:24:00Z,28.04,7.93,-83.57,7.874805749938963,-90.89775495373996
2022-04-04,2022-03-22T23:26:00Z,28.01,7.9,-81.83,7.845887510492536,-90.9401597321731
2022-04-04,2022-03-22T23:28:00Z,28.04,7.93,-83.39,7.871793833518366,-90.89775495373996
2022-04-04,2022-03-22T23:30:00Z,28.11,7.96,-85.6,7.908299200426174,-90.79881047072932
2022-04-04,2022-03-22T23:32:00Z,28.06,7.93,-83.82,7.878855445956948,-90.8694851014512
2022-04-04,2022-03-22T23:34:00Z,28.04,7.92,-83.14,7.8676106162675365,-90.89775495373996
2022-04-04,2022-03-22T23:36:00Z,28.01,7.89,-81.5,7.840365113663654,-90.9401597321731
2022-04-04,2022-03-22T23:38:00Z,27.86,7.88,-80.75,7.828789740653102,-91.15218362433878
2022-04-04,2022-03-22T23:40:00Z,27.99,7.87,-79.99,7.8152252127992,-90.96842958446186
2022-04-04,2022-03-22T23:42:00Z,28.04,7.92,-83.32,7.870622532688134,-90.89775495373996
2022-04-04,2022-03-22T23:44:00Z,27.99,7.88,-80.8,7.828781087077737,-90.96842958446186
2022-04-04,2022-03-22T23:46:00Z,28.11,7.97,-85.89,7.913150604915259,-90.79881047072932
2022-04-04,2022-03-22T23:48:00Z,28.04,7.91,-82.22,7.852216376784484,-90.89775495373996
2022-04-04,2022-03-22T23:50:00Z,28.09,7.94,-84.44,7.889027808687431,-90.82708032301807
2022-04-04,2022-03-22T23:52:00Z,28.06,7.93,-83.61,7.875341776785364,-90.8694851014512
2022-04-04,2022-03-22T23:54:00Z,28.04,7.93,-83.69,7.8768136942193605,-90.89775495373996
2022-04-04,2022-03-22T23:56:00Z,28.04,7.92,-82.82,7.862256098186474,-90.89775495373996
2022-04-04,2022-03-22T23:58:00Z,28.11,7.97,-85.8,7.911644996625543,-90.79881047072932
2022-04-04,2022-03-23T00:00:00Z,28.04,7.92,-83,7.8652680146070715,-90.89775495373996
2022-04-04,2022-03-23T00:02:00Z,28.01,7.94,-84.32,7.887556504746826,-90.9401597321731
2022-04-04,2022-03-23T00:04:00Z,28.01,7.93,-83.72,7.877515783239768,-90.9401597321731
2022-04-04,2022-03-23T00:06:00Z,27.96,7.91,-82.61,7.859270836385674,-91.010834362895
2022-04-04,2022-03-23T00:08:00Z,27.96,7.92,-83.25,7.869982717763476,-91.010834362895
2022-04-04,2022-03-23T00:10:00Z,28.04,7.94,-84.42,7.889028688591782,-90.89775495373996
2022-04-04,2022-03-23T00:12:00Z,27.94,7.91,-82.58,7.8589008271509595,-91.03910421518376
2022-04-04,2022-03-23T00:14:00Z,27.96,7.95,-84.63,7.89308021198436,-91.010834362895
2022-04-04,2022-03-23T00:16:00Z,27.81,7.88,-80.47,7.824426047492877,-91.22285825506066
2022-04-04,2022-03-23T00:18:00Z,27.89,7.92,-83.13,7.868438737346109,-91.10977884590564
2022-04-04,2022-03-23T00:20:00Z,27.91,7.91,-82.44,7.856755366843686,-91.0815089936169
2022-04-04,2022-03-23T00:22:00Z,28.01,7.96,-85.39,7.905462458101079,-90.9401597321731
2022-04-04,2022-03-23T00:24:00Z,27.99,7.91,-82.21,7.852378349710745,-90.96842958446186
