date,PAR,Temperature
2022-03-24T13:39:31Z,1363.69107,30.183
2022-03-24T13:41:31Z,1373.23474,30.199
2022-03-24T13:43:31Z,1541.62386,30.223
2022-03-24T13:45:31Z,1454.64702,30.263
2022-03-24T13:47:31Z,1398.82181,30.271
2022-03-24T13:49:31Z,1368.70135,30.279
2022-03-24T13:51:31Z,1445.59261,30.312
2022-03-24T13:53:31Z,1586.71321,30.32
2022-03-24T13:55:31Z,1155.72453,30.336
2022-03-24T13:57:31Z,1427.77797,30.352
2022-03-24T13:59:31Z,1448.48172,30.368
2022-03-24T14:01:31Z,1407.39935,30.376
2022-03-24T14:03:31Z,1379.41862,30.4
2022-03-24T14:05:31Z,1379.47746,30.416
2022-03-24T14:07:31Z,1365.84939,30.424
2022-03-24T14:09:31Z,1423.36533,30.456
2022-03-24T14:11:31Z,1347.34111,30.472
2022-03-24T14:13:31Z,1337.39798,30.464
2022-03-24T14:15:31Z,1192.53981,30.513
2022-03-24T14:17:31Z,1192.87424,30.537
2022-03-24T14:19:31Z,1027.03362,30.545
2022-03-24T14:21:31Z,1196.1721,30.577
2022-03-24T14:23:31Z,1426.40928,30.585
2022-03-24T14:25:31Z,305.412,30.609
2022-03-24T14:27:31Z,1201.4920300000001,30.617
2022-03-24T14:29:31Z,1298.37484,30.641
2022-03-24T14:31:31Z,1135.03935,30.657
2022-03-24T14:33:31Z,1221.21417,30.641
2022-03-24T14:35:31Z,1059.99675,30.665
2022-03-24T14:37:31Z,1247.30289,30.665
2022-03-24T14:39:31Z,1246.57829,30.665
2022-03-24T14:41:31Z,1108.81439,30.657
2022-03-24T14:43:31Z,1134.85665,30.649
2022-03-24T14:45:31Z,1199.0736,30.665
2022-03-24T14:47:31Z,991.4322,30.665
2022-03-24T14:49:31Z,1166.99919,30.673
2022-03-24T14:51:31Z,994.29034,30.689
2022-03-24T14:53:31Z,935.84852,30.689
2022-03-24T14:55:31Z,1006.2029,30.705
2022-03-24T14:57:31Z,975.92141,30.705
2022-03-24T14:59:31Z,543.0624,30.705
2022-03-24T15:01:31Z,991.82237,30.713
2022-03-24T15:03:31Z,952.58246,30.713
2022-03-24T15:05:31Z,955.05973,30.713
2022-03-24T15:07:31Z,921.92938,30.713
2022-03-24T15:09:31Z,1015.33163,30.697
2022-03-24T15:11:31Z,862.05384,30.713
2022-03-24T15:13:31Z,899.68043,30.705
2022-03-24T15:15:31Z,228.97284,30.705
2022-03-24T15:17:31Z,993.16009,30.713
2022-03-24T15:19:31Z,704.3913,30.697
2022-03-24T15:21:31Z,652.89511,30.705
2022-03-24T15:23:31Z,744.21955,30.681
2022-03-24T15:25:31Z,556.76787,30.689
2022-03-24T15:27:31Z,221.51627,30.673
2022-03-24T15:29:31Z,185.69189,30.673
2022-03-24T15:31:31Z,186.38243,30.673
2022-03-24T15:33:31Z,166.75938,30.665
2022-03-24T15:35:31Z,167.07833,30.665
2022-03-24T15:37:31Z,177.06791,30.633
2022-03-24T15:39:31Z,355.19268,30.609
2022-03-24T15:41:31Z,216.17776,30.585
2022-03-24T15:43:31Z,582.59028,30.529
2022-03-24T15:45:31Z,622.33803,30.456
2022-03-24T15:47:31Z,117.13044,30.392
2022-03-24T15:49:31Z,481.63857,30.312
2022-03-24T15:51:31Z,374.84669,30.263
2022-03-24T15:53:31Z,405.06935,30.142
2022-03-24T15:55:31Z,149.19866,29.973
2022-03-24T15:57:31Z,155.76032,29.876
2022-03-24T15:59:31Z,110.64309,29.811
2022-03-24T16:01:31Z,147.30355,29.747
2022-03-24T16:03:31Z,136.53363,29.755
2022-03-24T16:05:31Z,136.43763,29.755
2022-03-24T16:07:31Z,145.91628,29.755
2022-03-24T16:09:31Z,128.63734,29.73
2022-03-24T16:11:31Z,159.57531,29.69
2022-03-24T16:13:31Z,142.6308,29.641
2022-03-24T16:15:31Z,158.02082,29.593
2022-03-24T16:17:31Z,143.8137,29.471
2022-03-24T16:19:31Z,163.48319,29.398
2022-03-24T16:21:31Z,124.65204,29.3
2022-03-24T16:23:31Z,160.88206,29.186
2022-03-24T16:25:31Z,123.99866,29.097
2022-03-24T16:27:31Z,143.22844,29.056
2022-03-24T16:29:31Z,105.07853,28.991
2022-03-24T16:31:31Z,129.16066,28.926
2022-03-24T16:33:31Z,134.37221,28.803
2022-03-24T16:35:31Z,115.69672,28.754
2022-03-24T16:37:31Z,97.81705,28.689
2022-03-24T16:39:31Z,98.10812,28.615
2022-03-24T16:41:31Z,80.69913,28.55
2022-03-24T16:43:31Z,90.23661,28.542
2022-03-24T16:45:31Z,82.52921,28.468
2022-03-24T16:47:31Z,80.52263,28.419
2022-03-24T16:49:31Z,79.62771,28.329
2022-03-24T16:51:31Z,85.00338,28.296
2022-03-24T16:53:31Z,97.216309999999993,28.247
2022-03-24T16:55:31Z,93.10405,28.189
2022-03-24T16:57:31Z,95.53796,28.132
2022-03-24T16:59:31Z,71.33816,28.115
2022-03-24T17:01:31Z,95.83833,28.05
2022-03-24T17:03:31Z,74.36043,27.968
2022-03-24T17:05:31Z,85.03125,27.91
2022-03-24T17:07:31Z,87.71289,27.803
2022-03-24T17:09:31Z,81.80771,27.729
2022-03-24T17:11:31Z,81.95944,27.663
2022-03-24T17:13:31Z,67.63155,27.589
2022-03-24T17:15:31Z,78.97124,27.589
2022-03-24T17:17:31Z,64.99945,27.581
2022-03-24T17:19:31Z,65.40511,27.589
2022-03-24T17:21:31Z,55.19877,27.647
2022-03-24T17:23:31Z,55.40005,27.68
2022-03-24T17:25:31Z,52.72769,27.737
2022-03-24T17:27:31Z,54.629,27.688
2022-03-24T17:29:31Z,51.68724,27.713
2022-03-24T17:31:31Z,43.79405,27.655
2022-03-24T17:33:31Z,36.68739,27.597
2022-03-24T17:35:31Z,38.30071,27.597
2022-03-24T17:37:31Z,34.46404,27.54
2022-03-24T17:39:31Z,41.94539,27.515
2022-03-24T17:41:31Z,41.85249,27.466
2022-03-24T17:43:31Z,36.59449,27.424
2022-03-24T17:45:31Z,23.1739,27.375
2022-03-24T17:47:31Z,28.02315,27.4
2022-03-24T17:49:31Z,27.80639,27.375
2022-03-24T17:51:31Z,20.5511,27.35
2022-03-24T17:53:31Z,18.68076,27.383
2022-03-24T17:55:31Z,15.68017,27.326
2022-03-24T17:57:31Z,12.65171,27.334
2022-03-24T17:59:31Z,11.34805,27.293
2022-03-24T18:01:31Z,8.15238,27.235
2022-03-24T18:03:31Z,7.36894,27.243
2022-03-24T18:05:31Z,5.09295,27.293
2022-03-24T18:07:31Z,3.69949,27.383
2022-03-24T18:09:31Z,2.5073,27.359
2022-03-24T18:11:31Z,1.97779,27.35
2022-03-24T18:13:31Z,1.68671,27.334
2022-03-24T18:15:31Z,1.07978,27.284
2022-03-24T18:17:31Z,0.62458,27.185
2022-03-24T18:19:31Z,0.43569,27.111
2022-03-24T18:21:31Z,0.17558000000000001,27.061
2022-03-24T18:23:31Z,0.16938,27.086
2022-03-24T18:25:31Z,0.061,27.061
2022-03-24T18:27:31Z,0.12603,27.053
2022-03-24T18:29:31Z,0.08578,27.061
2022-03-24T18:31:31Z,0.02384,27.103
2022-03-24T18:33:31Z,-0.0288,27.119
2022-03-24T18:35:31Z,-0.09383,27.227
2022-03-24T18:37:31Z,-0.09692,27.309
2022-03-24T18:39:31Z,-0.08454,27.383
2022-03-24T18:41:31Z,-0.05976,27.408
2022-03-24T18:43:31Z,-0.02261,27.49
2022-03-24T18:45:31Z,0.01146,27.523
2022-03-24T18:47:31Z,-0.14028,27.548
2022-03-24T18:49:31Z,-0.06596,27.54
2022-03-24T18:51:31Z,-0.05357,27.515
2022-03-24T18:53:31Z,-0.03499,27.515
2022-03-24T18:55:31Z,-0.07525,27.523
2022-03-24T18:57:31Z,0.00217,27.532
2022-03-24T18:59:31Z,-0.04428,27.532
2022-03-24T19:01:31Z,-0.09073,27.532
2022-03-24T19:03:31Z,0.01146,27.556
2022-03-24T19:05:31Z,0.08578,27.548
2022-03-24T19:07:31Z,0.03313,27.54
2022-03-24T19:09:31Z,-0.03809,27.548
2022-03-24T19:11:31Z,-0.1155,27.556
2022-03-24T19:13:31Z,-0.01951,27.556
2022-03-24T19:15:31Z,-0.05047,27.565
2022-03-24T19:17:31Z,0.05481,27.523
2022-03-24T19:19:31Z,-0.10621,27.499
2022-03-24T19:21:31Z,0.03933,27.499
2022-03-24T19:23:31Z,-0.07834,27.507
2022-03-24T19:25:31Z,-0.03809,27.474
2022-03-24T19:27:31Z,-0.13718,27.424
2022-03-24T19:29:31Z,-0.10931,27.424
2022-03-24T19:31:31Z,0.04862,27.433
2022-03-24T19:33:31Z,-0.05357,27.482
2022-03-24T19:35:31Z,0.11055,27.433
2022-03-24T19:37:31Z,-0.05976,27.482
2022-03-24T19:39:31Z,-0.04428,27.499
2022-03-24T19:41:31Z,0.02384,27.449
2022-03-24T19:43:31Z,-0.04428,27.424
2022-03-24T19:45:31Z,0.03933,27.424
2022-03-24T19:47:31Z,-0.05667,27.408
2022-03-24T19:49:31Z,-0.08144,27.408
2022-03-24T19:51:31Z,0.02075,27.449
2022-03-24T19:53:31Z,-0.12479,27.441
2022-03-24T19:55:31Z,0.09816,27.457
2022-03-24T19:57:31Z,-0.02261,27.408
2022-03-24T19:59:31Z,-0.0257,27.375
2022-03-24T20:01:31Z,0.02694,27.326
2022-03-24T20:03:31Z,-0.02261,27.276
2022-03-24T20:05:31Z,0.11055,27.21
2022-03-24T20:07:31Z,0.08268,27.169
2022-03-24T20:09:31Z,0.04552,27.111
2022-03-24T20:11:31Z,-0.10621,27.128
2022-03-24T20:13:31Z,-0.16814,27.185
2022-03-24T20:15:31Z,0.03623,27.227
2022-03-24T20:17:31Z,-0.04738,27.227
2022-03-24T20:19:31Z,-0.00403,27.227
2022-03-24T20:21:31Z,-0.03499,27.235
2022-03-24T20:23:31Z,-0.04428,27.301
2022-03-24T20:25:31Z,0.02075,27.334
2022-03-24T20:27:31Z,-0.10002,27.375
2022-03-24T20:29:31Z,-0.05357,27.383
2022-03-24T20:31:31Z,-0.09073,27.391
2022-03-24T20:33:31Z,-0.08763,27.408
2022-03-24T20:35:31Z,0.08887,27.441
2022-03-24T20:37:31Z,-0.01951,27.466
2022-03-24T20:39:31Z,-0.03499,27.49
2022-03-24T20:41:31Z,0.05481,27.499
2022-03-24T20:43:31Z,-0.09692,27.523
2022-03-24T20:45:31Z,-0.04428,27.532
2022-03-24T20:47:31Z,0.03933,27.556
2022-03-24T20:49:31Z,0.04242,27.532
2022-03-24T20:51:31Z,-0.1155,27.54
2022-03-24T20:53:31Z,-0.04118,27.54
2022-03-24T20:55:31Z,-0.01332,27.523
2022-03-24T20:57:31Z,0.03313,27.507
2022-03-24T20:59:31Z,0.12293,27.499
2022-03-24T21:01:31Z,-0.04428,27.54
2022-03-24T21:03:31Z,-0.02261,27.532
2022-03-24T21:05:31Z,-0.10312,27.54
2022-03-24T21:07:31Z,-0.17743,27.606
2022-03-24T21:09:31Z,0.02384,27.606
2022-03-24T21:11:31Z,0.05481,27.606
2022-03-24T21:13:31Z,-0.04738,27.614
2022-03-24T21:15:31Z,-0.10002,27.68
2022-03-24T21:17:31Z,0.02694,27.672
2022-03-24T21:19:31Z,0.03313,27.68
2022-03-24T21:21:31Z,-0.06286,27.655
2022-03-24T21:23:31Z,0.02384,27.614
2022-03-24T21:25:31Z,-0.05667,27.597
2022-03-24T21:27:31Z,-0.04738,27.597
2022-03-24T21:29:31Z,0.03004,27.597
2022-03-24T21:31:31Z,-0.03189,27.589
2022-03-24T21:33:31Z,0.01765,27.589
2022-03-24T21:35:31Z,0.03623,27.597
2022-03-24T21:37:31Z,0.02384,27.614
2022-03-24T21:39:31Z,-0.10312,27.614
2022-03-24T21:41:31Z,0.02694,27.622
2022-03-24T21:43:31Z,0.00526,27.597
2022-03-24T21:45:31Z,-0.09383,27.597
2022-03-24T21:47:31Z,-0.11241,27.573
2022-03-24T21:49:31Z,-0.05976,27.581
2022-03-24T21:51:31Z,0.07649,27.556
2022-03-24T21:53:31Z,-0.04118,27.581
2022-03-24T21:55:31Z,-0.0288,27.589
2022-03-24T21:57:31Z,-0.0288,27.548
2022-03-24T21:59:31Z,-0.10931,27.54
2022-03-24T22:01:31Z,-0.06286,27.482
2022-03-24T22:03:31Z,-0.09383,27.515
2022-03-24T22:05:31Z,0.02075,27.548
2022-03-24T22:07:31Z,-0.12479,27.556
2022-03-24T22:09:31Z,-0.00093000000000000005,27.523
2022-03-24T22:11:31Z,0.08268,27.556
2022-03-24T22:13:31Z,-0.00403,27.556
2022-03-24T22:15:31Z,-0.08454,27.54
2022-03-24T22:17:31Z,-0.00403,27.556
2022-03-24T22:19:31Z,-0.05667,27.532
2022-03-24T22:21:31Z,-0.09073,27.474
2022-03-24T22:23:31Z,-0.00712,27.49
2022-03-24T22:25:31Z,0.01765,27.482
2022-03-24T22:27:31Z,-0.06905,27.474
2022-03-24T22:29:31Z,0.01455,27.441
2022-03-24T22:31:31Z,-0.03809,27.359
2022-03-24T22:33:31Z,-0.03809,27.359
2022-03-24T22:35:31Z,-0.0288,27.367
2022-03-24T22:37:31Z,0.07029,27.367
2022-03-24T22:39:31Z,0.00836,27.367
2022-03-24T22:41:31Z,-0.07215,27.391
2022-03-24T22:43:31Z,-0.13718,27.408
2022-03-24T22:45:31Z,-0.00403,27.449
2022-03-24T22:47:31Z,-0.09692,27.441
2022-03-24T22:49:31Z,0.08887,27.449
2022-03-24T22:51:31Z,-0.07834,27.424
2022-03-24T22:53:31Z,0.04862,27.416
2022-03-24T22:55:31Z,0.02075,27.35
2022-03-24T22:57:31Z,-0.10002,27.326
2022-03-24T22:59:31Z,0.00526,27.301
2022-03-24T23:01:31Z,-0.02261,27.301
2022-03-24T23:03:31Z,-0.01951,27.284
2022-03-24T23:05:31Z,0.08887,27.293
2022-03-24T23:07:31Z,-0.07834,27.301
2022-03-24T23:09:31Z,-0.05976,27.359
2022-03-24T23:11:31Z,-0.05667,27.35
2022-03-24T23:13:31Z,-0.0288,27.342
2022-03-24T23:15:31Z,0.03933,27.359
2022-03-24T23:17:31Z,-0.05357,27.367
2022-03-24T23:19:31Z,-0.06905,27.4
2022-03-24T23:21:31Z,-0.13099,27.4
2022-03-24T23:23:31Z,-0.04428,27.359
2022-03-24T23:25:31Z,-0.05047,27.334
2022-03-24T23:27:31Z,-0.15885,27.359
2022-03-24T23:29:31Z,-0.08763,27.433
2022-03-24T23:31:31Z,-0.04428,27.391
2022-03-24T23:33:31Z,0.09197,27.441
2022-03-24T23:35:31Z,-0.05047,27.424
2022-03-24T23:37:31Z,0.04552,27.441
2022-03-24T23:39:31Z,-0.14956,27.424
