"","date","TempInSitu","AbsPressure","Depth","LoggerID"
"35",2022-03-22 16:38:00,28.555,107.694,0.61,"Pressure_872_VSled_20220322"
"36",2022-03-22 16:40:00,28.655,108.069,0.647,"Pressure_872_VSled_20220322"
"37",2022-03-22 16:42:00,28.655,107.826,0.623,"Pressure_872_VSled_20220322"
"38",2022-03-22 16:44:00,28.655,108.312,0.671,"Pressure_872_VSled_20220322"
"39",2022-03-22 16:46:00,28.754,107.634,0.604,"Pressure_872_VSled_20220322"
"40",2022-03-22 16:48:00,28.655,108.182,0.658,"Pressure_872_VSled_20220322"
"41",2022-03-22 16:50:00,28.655,107.858,0.626,"Pressure_872_VSled_20220322"
"42",2022-03-22 16:52:00,28.655,107.939,0.634,"Pressure_872_VSled_20220322"
"43",2022-03-22 16:54:00,28.555,107.532,0.594,"Pressure_872_VSled_20220322"
"44",2022-03-22 16:56:00,28.655,107.858,0.626,"Pressure_872_VSled_20220322"
"45",2022-03-22 16:58:00,28.655,107.551,0.595,"Pressure_872_VSled_20220322"
"46",2022-03-22 17:00:00,28.555,107.92,0.632,"Pressure_872_VSled_20220322"
"47",2022-03-22 17:02:00,28.655,108.279,0.668,"Pressure_872_VSled_20220322"
"48",2022-03-22 17:04:00,28.655,107.356,0.576,"Pressure_872_VSled_20220322"
"49",2022-03-22 17:06:00,28.655,108.101,0.65,"Pressure_872_VSled_20220322"
"50",2022-03-22 17:08:00,28.655,107.065,0.547,"Pressure_872_VSled_20220322"
"51",2022-03-22 17:10:00,28.555,107.354,0.576,"Pressure_872_VSled_20220322"
"52",2022-03-22 17:12:00,28.555,107.289,0.569,"Pressure_872_VSled_20220322"
"53",2022-03-22 17:14:00,28.555,107.661,0.606,"Pressure_872_VSled_20220322"
"54",2022-03-22 17:16:00,28.655,107.292,0.57,"Pressure_872_VSled_20220322"
"55",2022-03-22 17:18:00,28.655,107.551,0.595,"Pressure_872_VSled_20220322"
"56",2022-03-22 17:20:00,28.655,107.259,0.566,"Pressure_872_VSled_20220322"
"57",2022-03-22 17:22:00,28.555,107.888,0.629,"Pressure_872_VSled_20220322"
"58",2022-03-22 17:24:00,28.555,107.629,0.603,"Pressure_872_VSled_20220322"
"59",2022-03-22 17:26:00,28.555,107.192,0.56,"Pressure_872_VSled_20220322"
"60",2022-03-22 17:28:00,28.555,107.192,0.56,"Pressure_872_VSled_20220322"
"61",2022-03-22 17:30:00,28.555,107.5,0.59,"Pressure_872_VSled_20220322"
"62",2022-03-22 17:32:00,28.555,107.678,0.608,"Pressure_872_VSled_20220322"
"63",2022-03-22 17:34:00,28.456,106.85,0.526,"Pressure_872_VSled_20220322"
"64",2022-03-22 17:36:00,28.456,107.643,0.605,"Pressure_872_VSled_20220322"
"65",2022-03-22 17:38:00,28.555,108.309,0.671,"Pressure_872_VSled_20220322"
"66",2022-03-22 17:40:00,28.357,107.154,0.556,"Pressure_872_VSled_20220322"
"67",2022-03-22 17:42:00,28.456,107.189,0.559,"Pressure_872_VSled_20220322"
"68",2022-03-22 17:44:00,28.555,107.305,0.571,"Pressure_872_VSled_20220322"
"69",2022-03-22 17:46:00,28.555,107.321,0.573,"Pressure_872_VSled_20220322"
"70",2022-03-22 17:48:00,28.456,107.319,0.572,"Pressure_872_VSled_20220322"
"71",2022-03-22 17:50:00,28.456,107.594,0.6,"Pressure_872_VSled_20220322"
"72",2022-03-22 17:52:00,28.456,106.882,0.529,"Pressure_872_VSled_20220322"
"73",2022-03-22 17:54:00,28.456,106.575,0.498,"Pressure_872_VSled_20220322"
"74",2022-03-22 17:56:00,28.357,107.187,0.559,"Pressure_872_VSled_20220322"
"75",2022-03-22 17:58:00,28.555,106.836,0.524,"Pressure_872_VSled_20220322"
"76",2022-03-22 18:00:00,28.456,107.319,0.572,"Pressure_872_VSled_20220322"
"77",2022-03-22 18:02:00,28.357,106.815,0.522,"Pressure_872_VSled_20220322"
"78",2022-03-22 18:04:00,28.357,107.073,0.548,"Pressure_872_VSled_20220322"
"79",2022-03-22 18:06:00,28.456,106.979,0.539,"Pressure_872_VSled_20220322"
"80",2022-03-22 18:08:00,28.258,107.071,0.548,"Pressure_872_VSled_20220322"
"81",2022-03-22 18:10:00,28.357,106.863,0.527,"Pressure_872_VSled_20220322"
"82",2022-03-22 18:12:00,28.357,107.429,0.583,"Pressure_872_VSled_20220322"
"83",2022-03-22 18:14:00,28.357,107.187,0.559,"Pressure_872_VSled_20220322"
"84",2022-03-22 18:16:00,28.258,106.424,0.483,"Pressure_872_VSled_20220322"
"85",2022-03-22 18:18:00,28.258,107.071,0.548,"Pressure_872_VSled_20220322"
"86",2022-03-22 18:20:00,28.258,106.456,0.486,"Pressure_872_VSled_20220322"
"87",2022-03-22 18:22:00,28.357,106.928,0.533,"Pressure_872_VSled_20220322"
"88",2022-03-22 18:24:00,28.357,107.446,0.585,"Pressure_872_VSled_20220322"
"89",2022-03-22 18:26:00,28.258,106.812,0.522,"Pressure_872_VSled_20220322"
"90",2022-03-22 18:28:00,28.258,106.941,0.535,"Pressure_872_VSled_20220322"
"91",2022-03-22 18:30:00,28.357,106.362,0.477,"Pressure_872_VSled_20220322"
"92",2022-03-22 18:32:00,28.357,106.604,0.501,"Pressure_872_VSled_20220322"
"93",2022-03-22 18:34:00,28.258,106.747,0.515,"Pressure_872_VSled_20220322"
"94",2022-03-22 18:36:00,28.357,106.863,0.527,"Pressure_872_VSled_20220322"
"95",2022-03-22 18:38:00,28.258,106.569,0.498,"Pressure_872_VSled_20220322"
"96",2022-03-22 18:40:00,28.159,106.567,0.498,"Pressure_872_VSled_20220322"
"97",2022-03-22 18:42:00,28.258,106.86,0.527,"Pressure_872_VSled_20220322"
"98",2022-03-22 18:44:00,28.159,106.195,0.461,"Pressure_872_VSled_20220322"
"99",2022-03-22 18:46:00,28.258,106.44,0.485,"Pressure_872_VSled_20220322"
"100",2022-03-22 18:48:00,28.258,106.375,0.478,"Pressure_872_VSled_20220322"
"101",2022-03-22 18:50:00,28.258,106.424,0.483,"Pressure_872_VSled_20220322"
"102",2022-03-22 18:52:00,28.258,106.44,0.485,"Pressure_872_VSled_20220322"
"103",2022-03-22 18:54:00,28.258,106.359,0.477,"Pressure_872_VSled_20220322"
"104",2022-03-22 18:56:00,28.159,106.534,0.494,"Pressure_872_VSled_20220322"
"105",2022-03-22 18:58:00,28.258,106.715,0.512,"Pressure_872_VSled_20220322"
"106",2022-03-22 19:00:00,28.159,106.712,0.512,"Pressure_872_VSled_20220322"
"107",2022-03-22 19:02:00,28.159,106.081,0.449,"Pressure_872_VSled_20220322"
"108",2022-03-22 19:04:00,28.06,106.321,0.473,"Pressure_872_VSled_20220322"
"109",2022-03-22 19:06:00,28.159,106.453,0.486,"Pressure_872_VSled_20220322"
"110",2022-03-22 19:08:00,28.258,106.036,0.445,"Pressure_872_VSled_20220322"
"111",2022-03-22 19:10:00,28.258,105.971,0.438,"Pressure_872_VSled_20220322"
"112",2022-03-22 19:12:00,28.258,106.278,0.469,"Pressure_872_VSled_20220322"
"113",2022-03-22 19:14:00,28.258,106.23,0.464,"Pressure_872_VSled_20220322"
"114",2022-03-22 19:16:00,28.159,106.389,0.48,"Pressure_872_VSled_20220322"
"115",2022-03-22 19:18:00,28.258,106.391,0.48,"Pressure_872_VSled_20220322"
"116",2022-03-22 19:20:00,28.258,106.294,0.47,"Pressure_872_VSled_20220322"
"117",2022-03-22 19:22:00,28.159,106.47,0.488,"Pressure_872_VSled_20220322"
"118",2022-03-22 19:24:00,28.159,106.47,0.488,"Pressure_872_VSled_20220322"
"119",2022-03-22 19:26:00,28.159,105.871,0.428,"Pressure_872_VSled_20220322"
"120",2022-03-22 19:28:00,28.159,106.292,0.47,"Pressure_872_VSled_20220322"
"121",2022-03-22 19:30:00,28.258,106.278,0.469,"Pressure_872_VSled_20220322"
"122",2022-03-22 19:32:00,28.258,106.343,0.475,"Pressure_872_VSled_20220322"
"123",2022-03-22 19:34:00,28.258,106.246,0.466,"Pressure_872_VSled_20220322"
"124",2022-03-22 19:36:00,28.258,105.745,0.416,"Pressure_872_VSled_20220322"
"125",2022-03-22 19:38:00,28.258,106.666,0.507,"Pressure_872_VSled_20220322"
"126",2022-03-22 19:40:00,28.159,106.017,0.443,"Pressure_872_VSled_20220322"
"127",2022-03-22 19:42:00,28.258,106.116,0.453,"Pressure_872_VSled_20220322"
"128",2022-03-22 19:44:00,28.258,106.084,0.449,"Pressure_872_VSled_20220322"
"129",2022-03-22 19:46:00,28.159,106.227,0.464,"Pressure_872_VSled_20220322"
"130",2022-03-22 19:48:00,28.258,106.133,0.454,"Pressure_872_VSled_20220322"
"131",2022-03-22 19:50:00,28.159,106.874,0.528,"Pressure_872_VSled_20220322"
"132",2022-03-22 19:52:00,28.258,106.133,0.454,"Pressure_872_VSled_20220322"
"133",2022-03-22 19:54:00,28.06,106.03,0.444,"Pressure_872_VSled_20220322"
"134",2022-03-22 19:56:00,28.159,106.162,0.457,"Pressure_872_VSled_20220322"
"135",2022-03-22 19:58:00,28.159,106.356,0.477,"Pressure_872_VSled_20220322"
"136",2022-03-22 20:00:00,28.06,106.16,0.457,"Pressure_872_VSled_20220322"
"137",2022-03-22 20:02:00,28.159,106.308,0.472,"Pressure_872_VSled_20220322"
"138",2022-03-22 20:04:00,28.159,106.13,0.454,"Pressure_872_VSled_20220322"
"139",2022-03-22 20:06:00,28.159,106.486,0.489,"Pressure_872_VSled_20220322"
"140",2022-03-22 20:08:00,28.159,106.324,0.473,"Pressure_872_VSled_20220322"
"141",2022-03-22 20:10:00,28.159,105.871,0.428,"Pressure_872_VSled_20220322"
"142",2022-03-22 20:12:00,28.159,106.421,0.483,"Pressure_872_VSled_20220322"
"143",2022-03-22 20:14:00,28.06,106.192,0.46,"Pressure_872_VSled_20220322"
"144",2022-03-22 20:16:00,28.159,106.647,0.505,"Pressure_872_VSled_20220322"
"145",2022-03-22 20:18:00,28.06,106.823,0.523,"Pressure_872_VSled_20220322"
"146",2022-03-22 20:20:00,28.06,106.451,0.486,"Pressure_872_VSled_20220322"
"147",2022-03-22 20:22:00,28.159,106.534,0.494,"Pressure_872_VSled_20220322"
"148",2022-03-22 20:24:00,28.159,106.098,0.451,"Pressure_872_VSled_20220322"
"149",2022-03-22 20:26:00,28.06,106.127,0.454,"Pressure_872_VSled_20220322"
"150",2022-03-22 20:28:00,28.06,106.321,0.473,"Pressure_872_VSled_20220322"
"151",2022-03-22 20:30:00,28.159,106.065,0.448,"Pressure_872_VSled_20220322"
"152",2022-03-22 20:32:00,28.159,106.453,0.486,"Pressure_872_VSled_20220322"
"153",2022-03-22 20:34:00,28.159,106.243,0.465,"Pressure_872_VSled_20220322"
"154",2022-03-22 20:36:00,28.159,106.389,0.48,"Pressure_872_VSled_20220322"
"155",2022-03-22 20:38:00,28.159,106.437,0.485,"Pressure_872_VSled_20220322"
"156",2022-03-22 20:40:00,28.258,106.359,0.477,"Pressure_872_VSled_20220322"
"157",2022-03-22 20:42:00,28.159,106.567,0.498,"Pressure_872_VSled_20220322"
"158",2022-03-22 20:44:00,28.159,106.34,0.475,"Pressure_872_VSled_20220322"
"159",2022-03-22 20:46:00,28.06,106.241,0.465,"Pressure_872_VSled_20220322"
"160",2022-03-22 20:48:00,28.06,106.305,0.471,"Pressure_872_VSled_20220322"
"161",2022-03-22 20:50:00,28.06,106.354,0.476,"Pressure_872_VSled_20220322"
"162",2022-03-22 20:52:00,28.159,106.534,0.494,"Pressure_872_VSled_20220322"
"163",2022-03-22 20:54:00,28.06,106.515,0.492,"Pressure_872_VSled_20220322"
"164",2022-03-22 20:56:00,28.06,106.079,0.449,"Pressure_872_VSled_20220322"
"165",2022-03-22 20:58:00,28.159,106.389,0.48,"Pressure_872_VSled_20220322"
"166",2022-03-22 21:00:00,28.159,106.745,0.515,"Pressure_872_VSled_20220322"
"167",2022-03-22 21:02:00,28.06,106.467,0.488,"Pressure_872_VSled_20220322"
"168",2022-03-22 21:04:00,28.159,106.599,0.501,"Pressure_872_VSled_20220322"
"169",2022-03-22 21:06:00,28.159,106.647,0.505,"Pressure_872_VSled_20220322"
"170",2022-03-22 21:08:00,28.159,107.02,0.543,"Pressure_872_VSled_20220322"
"171",2022-03-22 21:10:00,28.06,106.321,0.473,"Pressure_872_VSled_20220322"
"172",2022-03-22 21:12:00,28.06,106.742,0.515,"Pressure_872_VSled_20220322"
"173",2022-03-22 21:14:00,28.06,106.677,0.508,"Pressure_872_VSled_20220322"
"174",2022-03-22 21:16:00,27.961,106.626,0.503,"Pressure_872_VSled_20220322"
"175",2022-03-22 21:18:00,28.06,106.532,0.494,"Pressure_872_VSled_20220322"
"176",2022-03-22 21:20:00,28.159,107.02,0.543,"Pressure_872_VSled_20220322"
"177",2022-03-22 21:22:00,28.06,106.629,0.504,"Pressure_872_VSled_20220322"
"178",2022-03-22 21:24:00,28.06,106.629,0.504,"Pressure_872_VSled_20220322"
"179",2022-03-22 21:26:00,28.06,106.483,0.489,"Pressure_872_VSled_20220322"
"180",2022-03-22 21:28:00,27.961,106.367,0.478,"Pressure_872_VSled_20220322"
"181",2022-03-22 21:30:00,27.961,106.383,0.479,"Pressure_872_VSled_20220322"
"182",2022-03-22 21:32:00,27.961,107.031,0.544,"Pressure_872_VSled_20220322"
"183",2022-03-22 21:34:00,27.961,106.27,0.468,"Pressure_872_VSled_20220322"
"184",2022-03-22 21:36:00,28.06,107.049,0.545,"Pressure_872_VSled_20220322"
"185",2022-03-22 21:38:00,28.06,106.726,0.513,"Pressure_872_VSled_20220322"
"186",2022-03-22 21:40:00,28.06,106.483,0.489,"Pressure_872_VSled_20220322"
"187",2022-03-22 21:42:00,28.06,107.098,0.55,"Pressure_872_VSled_20220322"
"188",2022-03-22 21:44:00,28.06,106.904,0.531,"Pressure_872_VSled_20220322"
"189",2022-03-22 21:46:00,28.06,106.548,0.496,"Pressure_872_VSled_20220322"
"190",2022-03-22 21:48:00,28.06,107.017,0.542,"Pressure_872_VSled_20220322"
"191",2022-03-22 21:50:00,28.06,106.807,0.521,"Pressure_872_VSled_20220322"
"192",2022-03-22 21:52:00,28.06,106.677,0.508,"Pressure_872_VSled_20220322"
"193",2022-03-22 21:54:00,27.961,106.82,0.523,"Pressure_872_VSled_20220322"
"194",2022-03-22 21:56:00,27.961,106.658,0.507,"Pressure_872_VSled_20220322"
"195",2022-03-22 21:58:00,28.06,106.936,0.534,"Pressure_872_VSled_20220322"
"196",2022-03-22 22:00:00,28.06,107.066,0.547,"Pressure_872_VSled_20220322"
"197",2022-03-22 22:02:00,28.06,106.774,0.518,"Pressure_872_VSled_20220322"
"198",2022-03-22 22:04:00,28.06,106.402,0.481,"Pressure_872_VSled_20220322"
"199",2022-03-22 22:06:00,28.06,107.324,0.573,"Pressure_872_VSled_20220322"
"200",2022-03-22 22:08:00,28.06,107.195,0.56,"Pressure_872_VSled_20220322"
"201",2022-03-22 22:10:00,28.06,107.341,0.575,"Pressure_872_VSled_20220322"
"202",2022-03-22 22:12:00,28.06,107.535,0.594,"Pressure_872_VSled_20220322"
"203",2022-03-22 22:14:00,28.06,106.774,0.518,"Pressure_872_VSled_20220322"
"204",2022-03-22 22:16:00,28.06,107.033,0.544,"Pressure_872_VSled_20220322"
"205",2022-03-22 22:18:00,28.06,107.098,0.55,"Pressure_872_VSled_20220322"
"206",2022-03-22 22:20:00,28.06,107.146,0.555,"Pressure_872_VSled_20220322"
"207",2022-03-22 22:22:00,27.961,107.095,0.55,"Pressure_872_VSled_20220322"
"208",2022-03-22 22:24:00,27.961,106.966,0.537,"Pressure_872_VSled_20220322"
"209",2022-03-22 22:26:00,27.862,107.012,0.542,"Pressure_872_VSled_20220322"
"210",2022-03-22 22:28:00,27.961,107.322,0.573,"Pressure_872_VSled_20220322"
"211",2022-03-22 22:30:00,27.961,106.901,0.531,"Pressure_872_VSled_20220322"
"212",2022-03-22 22:32:00,27.961,106.966,0.537,"Pressure_872_VSled_20220322"
"213",2022-03-22 22:34:00,27.961,107.646,0.605,"Pressure_872_VSled_20220322"
"214",2022-03-22 22:36:00,27.961,107.128,0.553,"Pressure_872_VSled_20220322"
"215",2022-03-22 22:38:00,27.961,107.548,0.595,"Pressure_872_VSled_20220322"
"216",2022-03-22 22:40:00,27.961,107.662,0.606,"Pressure_872_VSled_20220322"
"217",2022-03-22 22:42:00,27.862,107.222,0.563,"Pressure_872_VSled_20220322"
"218",2022-03-22 22:44:00,27.862,107.093,0.55,"Pressure_872_VSled_20220322"
"219",2022-03-22 22:46:00,27.862,107.352,0.576,"Pressure_872_VSled_20220322"
"220",2022-03-22 22:48:00,27.961,107.451,0.585,"Pressure_872_VSled_20220322"
"221",2022-03-22 22:50:00,27.862,107.076,0.548,"Pressure_872_VSled_20220322"
"222",2022-03-22 22:52:00,27.862,107.87,0.627,"Pressure_872_VSled_20220322"
"223",2022-03-22 22:54:00,27.862,107.319,0.572,"Pressure_872_VSled_20220322"
"224",2022-03-22 22:56:00,27.862,107.352,0.576,"Pressure_872_VSled_20220322"
"225",2022-03-22 22:58:00,27.862,107.967,0.637,"Pressure_872_VSled_20220322"
"226",2022-03-22 23:00:00,27.961,107.694,0.61,"Pressure_872_VSled_20220322"
"227",2022-03-22 23:02:00,27.961,107.387,0.579,"Pressure_872_VSled_20220322"
"228",2022-03-22 23:04:00,27.961,107.824,0.623,"Pressure_872_VSled_20220322"
"229",2022-03-22 23:06:00,27.961,107.257,0.566,"Pressure_872_VSled_20220322"
"230",2022-03-22 23:08:00,27.961,107.694,0.61,"Pressure_872_VSled_20220322"
"231",2022-03-22 23:10:00,27.961,107.387,0.579,"Pressure_872_VSled_20220322"
"232",2022-03-22 23:12:00,27.764,107.834,0.624,"Pressure_872_VSled_20220322"
"233",2022-03-22 23:14:00,27.862,107.61,0.601,"Pressure_872_VSled_20220322"
"234",2022-03-22 23:16:00,27.764,107.721,0.612,"Pressure_872_VSled_20220322"
"235",2022-03-22 23:18:00,27.862,107.691,0.609,"Pressure_872_VSled_20220322"
"236",2022-03-22 23:20:00,27.862,107.627,0.603,"Pressure_872_VSled_20220322"
"237",2022-03-22 23:22:00,27.862,107.789,0.619,"Pressure_872_VSled_20220322"
"238",2022-03-22 23:24:00,27.862,107.708,0.611,"Pressure_872_VSled_20220322"
"239",2022-03-22 23:26:00,27.862,107.918,0.632,"Pressure_872_VSled_20220322"
"240",2022-03-22 23:28:00,27.862,107.918,0.632,"Pressure_872_VSled_20220322"
"241",2022-03-22 23:30:00,27.862,108.517,0.692,"Pressure_872_VSled_20220322"
"242",2022-03-22 23:32:00,27.862,108.258,0.666,"Pressure_872_VSled_20220322"
"243",2022-03-22 23:34:00,27.764,108.142,0.654,"Pressure_872_VSled_20220322"
"244",2022-03-22 23:36:00,27.764,108.029,0.643,"Pressure_872_VSled_20220322"
"245",2022-03-22 23:38:00,27.862,107.141,0.555,"Pressure_872_VSled_20220322"
"246",2022-03-22 23:40:00,27.862,107.562,0.597,"Pressure_872_VSled_20220322"
"247",2022-03-22 23:42:00,27.862,108.112,0.651,"Pressure_872_VSled_20220322"
"248",2022-03-22 23:44:00,27.862,107.627,0.603,"Pressure_872_VSled_20220322"
"249",2022-03-22 23:46:00,27.862,108.744,0.714,"Pressure_872_VSled_20220322"
"250",2022-03-22 23:48:00,27.862,107.967,0.637,"Pressure_872_VSled_20220322"
"251",2022-03-22 23:50:00,27.862,108.226,0.663,"Pressure_872_VSled_20220322"
"252",2022-03-22 23:52:00,27.862,108.436,0.683,"Pressure_872_VSled_20220322"
"253",2022-03-22 23:54:00,27.862,108.452,0.685,"Pressure_872_VSled_20220322"
"254",2022-03-22 23:56:00,27.764,108.239,0.664,"Pressure_872_VSled_20220322"
"255",2022-03-22 23:58:00,27.961,108.374,0.677,"Pressure_872_VSled_20220322"
"256",2022-03-23 00:00:00,27.862,107.821,0.622,"Pressure_872_VSled_20220322"
"257",2022-03-23 00:02:00,27.862,108.906,0.73,"Pressure_872_VSled_20220322"
"258",2022-03-23 00:04:00,27.862,108.469,0.687,"Pressure_872_VSled_20220322"
"259",2022-03-23 00:06:00,27.764,108.142,0.654,"Pressure_872_VSled_20220322"
"260",2022-03-23 00:08:00,27.764,108.239,0.664,"Pressure_872_VSled_20220322"
"261",2022-03-23 00:10:00,27.862,108.647,0.704,"Pressure_872_VSled_20220322"
"262",2022-03-23 00:12:00,27.764,108.077,0.648,"Pressure_872_VSled_20220322"
"263",2022-03-23 00:14:00,27.764,108.628,0.703,"Pressure_872_VSled_20220322"
"264",2022-03-23 00:16:00,27.665,108.172,0.657,"Pressure_872_VSled_20220322"
"265",2022-03-23 00:18:00,27.567,108.477,0.688,"Pressure_872_VSled_20220322"
"266",2022-03-23 00:20:00,27.764,108.596,0.699,"Pressure_872_VSled_20220322"
"267",2022-03-23 00:22:00,27.764,108.855,0.725,"Pressure_872_VSled_20220322"
"268",2022-03-23 00:24:00,27.961,108.018,0.642,"Pressure_872_VSled_20220322"
"269",2022-03-23 00:26:00,27.961,108.131,0.653,"Pressure_872_VSled_20220322"
"270",2022-03-23 00:28:00,27.665,108.609,0.701,"Pressure_872_VSled_20220322"
"271",2022-03-23 00:30:00,27.665,108.237,0.664,"Pressure_872_VSled_20220322"
"272",2022-03-23 00:32:00,27.567,108.364,0.676,"Pressure_872_VSled_20220322"
"273",2022-03-23 00:34:00,27.567,108.72,0.712,"Pressure_872_VSled_20220322"
"274",2022-03-23 00:36:00,27.665,107.848,0.625,"Pressure_872_VSled_20220322"
"275",2022-03-23 00:38:00,27.665,109.128,0.752,"Pressure_872_VSled_20220322"
"276",2022-03-23 00:40:00,27.665,108.22,0.662,"Pressure_872_VSled_20220322"
"277",2022-03-23 00:42:00,27.567,107.878,0.628,"Pressure_872_VSled_20220322"
"278",2022-03-23 00:44:00,27.665,108.917,0.731,"Pressure_872_VSled_20220322"
"279",2022-03-23 00:46:00,27.567,108.04,0.644,"Pressure_872_VSled_20220322"
"280",2022-03-23 00:48:00,27.468,108.539,0.694,"Pressure_872_VSled_20220322"
"281",2022-03-23 00:50:00,27.665,108.334,0.673,"Pressure_872_VSled_20220322"
"282",2022-03-23 00:52:00,27.665,109.176,0.757,"Pressure_872_VSled_20220322"
"283",2022-03-23 00:54:00,27.665,108.334,0.673,"Pressure_872_VSled_20220322"
"284",2022-03-23 00:56:00,27.764,108.952,0.735,"Pressure_872_VSled_20220322"
"285",2022-03-23 00:58:00,27.862,108.695,0.709,"Pressure_872_VSled_20220322"
"286",2022-03-23 01:00:00,27.764,108.417,0.682,"Pressure_872_VSled_20220322"
"287",2022-03-23 01:02:00,27.764,109.26,0.765,"Pressure_872_VSled_20220322"
"288",2022-03-23 01:04:00,27.862,109.409,0.78,"Pressure_872_VSled_20220322"
"289",2022-03-23 01:06:00,27.862,108.355,0.675,"Pressure_872_VSled_20220322"
"290",2022-03-23 01:08:00,27.764,108.806,0.72,"Pressure_872_VSled_20220322"
"291",2022-03-23 01:10:00,27.764,108.498,0.69,"Pressure_872_VSled_20220322"
"292",2022-03-23 01:12:00,27.862,108.582,0.698,"Pressure_872_VSled_20220322"
"293",2022-03-23 01:14:00,27.961,109.265,0.766,"Pressure_872_VSled_20220322"
"294",2022-03-23 01:16:00,27.862,109.052,0.745,"Pressure_872_VSled_20220322"
"295",2022-03-23 01:18:00,27.862,108.971,0.737,"Pressure_872_VSled_20220322"
"296",2022-03-23 01:20:00,27.862,109.279,0.767,"Pressure_872_VSled_20220322"
"297",2022-03-23 01:22:00,27.862,109.214,0.761,"Pressure_872_VSled_20220322"
"298",2022-03-23 01:24:00,27.862,109.003,0.74,"Pressure_872_VSled_20220322"
"299",2022-03-23 01:26:00,27.862,108.874,0.727,"Pressure_872_VSled_20220322"
"300",2022-03-23 01:28:00,27.862,109.165,0.756,"Pressure_872_VSled_20220322"
"301",2022-03-23 01:30:00,27.862,109.165,0.756,"Pressure_872_VSled_20220322"
"302",2022-03-23 01:32:00,27.961,109.087,0.748,"Pressure_872_VSled_20220322"
"303",2022-03-23 01:34:00,27.961,109.152,0.755,"Pressure_872_VSled_20220322"
"304",2022-03-23 01:36:00,27.961,108.974,0.737,"Pressure_872_VSled_20220322"
"305",2022-03-23 01:38:00,27.862,108.598,0.7,"Pressure_872_VSled_20220322"
"306",2022-03-23 01:40:00,27.862,109.441,0.783,"Pressure_872_VSled_20220322"
"307",2022-03-23 01:42:00,27.961,108.812,0.721,"Pressure_872_VSled_20220322"
"308",2022-03-23 01:44:00,27.961,108.52,0.692,"Pressure_872_VSled_20220322"
"309",2022-03-23 01:46:00,27.961,108.52,0.692,"Pressure_872_VSled_20220322"
