date,LoggerID,FullLoggerID,TempInSitu,ECond.mS.cm,Salinity_psu
2022-03-22T15:30:00Z,335,CT_335_VSled_20220322,29.869729144095338,59450.41831214198,35.834373770247716
2022-03-22T15:32:00Z,335,CT_335_VSled_20220322,29.849702058504874,59484.05901728216,35.872145760529854
2022-03-22T15:34:00Z,335,CT_335_VSled_20220322,29.759674972914407,59491.69972242235,35.94436942031971
2022-03-22T15:36:00Z,335,CT_335_VSled_20220322,29.509647887323943,59010.54042756253,35.80186357880062
2022-03-22T15:38:00Z,335,CT_335_VSled_20220322,29.699620801733477,59395.881132702714,35.92375440733909
2022-03-22T15:40:00Z,335,CT_335_VSled_20220322,29.729593716143007,59414.621837842904,35.91420171526536
2022-03-22T15:42:00Z,335,CT_335_VSled_20220322,29.589566630552547,59157.26254298309,35.84272570283394
2022-03-22T15:44:00Z,335,CT_335_VSled_20220322,29.329539544962078,58446.90324812327,35.54935790655283
2022-03-22T15:46:00Z,335,CT_335_VSled_20220322,29.519512459371615,58989.84395326345,35.78034482471423
2022-03-22T15:48:00Z,335,CT_335_VSled_20220322,29.40948537378115,58715.384658403644,35.67416250885346
2022-03-22T15:50:00Z,335,CT_335_VSled_20220322,29.31945828819068,58640.32536354382,35.68963757248871
2022-03-22T15:52:00Z,335,CT_335_VSled_20220322,29.519431202600217,59129.16606868401,35.87580930385645
2022-03-22T15:54:00Z,335,CT_335_VSled_20220322,29.53940411700975,59195.306773824195,35.90618919738846
2022-03-22T15:56:00Z,335,CT_335_VSled_20220322,29.359377031419285,58813.64747896438,35.77890227613617
2022-03-22T15:58:00Z,335,CT_335_VSled_20220322,29.419349945828817,58933.18818410456,35.81618573663985
2022-03-22T16:00:00Z,335,CT_335_VSled_20220322,29.29932286023835,58659.42888924475,35.717763278797555
2022-03-22T16:02:00Z,335,CT_335_VSled_20220322,29.189295774647885,58527.36959438494,35.70900332045628
2022-03-22T16:04:00Z,335,CT_335_VSled_20220322,29.24926868905742,58574.010299525115,35.69635935921407
2022-03-22T16:06:00Z,335,CT_335_VSled_20220322,28.869241603466953,57615.151004665306,35.31776101556039
2022-03-22T16:08:00Z,335,CT_335_VSled_20220322,28.969214517876487,57690.89170980549,35.29603822590924
2022-03-22T16:10:00Z,335,CT_335_VSled_20220322,29.309187432286024,58836.93241494567,35.832390216239
2022-03-22T16:12:00Z,335,CT_335_VSled_20220322,29.039160346695557,57843.273120085854,35.34935820216656
2022-03-22T16:14:00Z,335,CT_335_VSled_20220322,28.97913326110509,57798.61382522604,35.36301843409023
2022-03-22T16:16:00Z,335,CT_335_VSled_20220322,28.859106175514626,57340.25453036623,35.13529758676341
2022-03-22T16:18:00Z,335,CT_335_VSled_20220322,29.149079089924157,58472.29523550641,35.70109476590788
2022-03-22T16:20:00Z,335,CT_335_VSled_20220322,28.969052004333694,57524.435940646596,35.181348075817986
2022-03-22T16:22:00Z,335,CT_335_VSled_20220322,28.719024918743226,56712.67664578678,34.804450358153204
2022-03-22T16:24:00Z,335,CT_335_VSled_20220322,28.918997833152762,57651.617350926965,35.3060944880006
2022-03-22T16:26:00Z,335,CT_335_VSled_20220322,28.908970747562297,57385.45805606715,35.129755285948214
2022-03-22T16:28:00Z,335,CT_335_VSled_20220322,28.858943661971832,57440.09876120734,35.20439932857378
2022-03-22T16:30:00Z,335,CT_335_VSled_20220322,28.988916576381364,58005.33946634752,35.49842857831882
2022-03-22T16:32:00Z,335,CT_335_VSled_20220322,28.708889490790895,55673.880171487705,34.09460597045135
2022-03-22T16:34:00Z,335,CT_335_VSled_20220322,28.698862405200433,56753.62087662789,34.847533675572585
2022-03-22T16:36:00Z,335,CT_335_VSled_20220322,28.658835319609967,56510.86158176807,34.70884684897265
2022-03-22T16:38:00Z,335,CT_335_VSled_20220322,28.7188082340195,57046.60228690825,35.0356372259366
2022-03-22T16:40:00Z,335,CT_335_VSled_20220322,28.838781148429035,57393.94299204845,35.1873967557386
2022-03-22T16:42:00Z,335,CT_335_VSled_20220322,28.72875406283857,57667.483697188625,35.45844003688172
2022-03-22T16:44:00Z,335,CT_335_VSled_20220322,28.598726977248102,56854.12440232881,34.99073869475197
2022-03-22T16:46:00Z,335,CT_335_VSled_20220322,28.418699891657635,55537.665107469,34.20910194461836
2022-03-22T16:48:00Z,335,CT_335_VSled_20220322,28.34867280606717,55261.50581260918,34.06802603439641
2022-03-22T16:50:00Z,335,CT_335_VSled_20220322,28.308645720476704,55566.246517749365,34.308553980965776
2022-03-22T16:52:00Z,335,CT_335_VSled_20220322,28.068618634886242,53957.68722288955,33.36234291069442
2022-03-22T16:54:00Z,335,CT_335_VSled_20220322,28.22859154929577,53871.02792802973,33.18957947868679
2022-03-22T16:56:00Z,335,CT_335_VSled_20220322,28.188564463705305,53750.268633169915,33.13400380966814
