"","date","LoggerID","FullLoggerID","TempInSitu","E_Cond","Salinity_psu"
"1",2021-08-03 18:00:00,"340","CT_340_Varari",27.584201183432,58846.9449704142,37.1697744228721
"2",2021-08-03 18:20:00,"340","CT_340_Varari",27.5333727810651,58852.7656804734,37.2143937976111
"3",2021-08-03 18:40:00,"340","CT_340_Varari",27.4625443786982,58800.1863905325,37.2332772574805
"4",2021-08-03 19:00:00,"340","CT_340_Varari",27.3717159763314,58851.4071005917,37.3426082018144
"5",2021-08-03 19:20:00,"340","CT_340_Varari",27.3108875739645,58834.4278106509,37.3792208046241
"6",2021-08-03 19:40:00,"340","CT_340_Varari",27.2600591715976,58866.2485207101,37.442946428925
"7",2021-08-03 20:00:00,"340","CT_340_Varari",27.2292307692308,58881.7692307692,37.4789410654639
"8",2021-08-03 20:20:00,"340","CT_340_Varari",27.1384023668639,58929.9899408284,37.587040830452
"9",2021-08-03 20:40:00,"340","CT_340_Varari",27.117573964497,59043.6106508876,37.6858842347048
"10",2021-08-03 21:00:00,"340","CT_340_Varari",27.0767455621302,58756.6313609467,37.5118743550132
"11",2021-08-03 21:20:00,"340","CT_340_Varari",27.0259171597633,58659.2520710059,37.4826690519495
"12",2021-08-03 21:40:00,"340","CT_340_Varari",26.9750887573965,58703.5727810651,37.5558448267254
"13",2021-08-03 22:00:00,"340","CT_340_Varari",26.9642603550296,58683.5934911243,37.5501739263516
"14",2021-08-03 22:20:00,"340","CT_340_Varari",26.9634319526627,58702.2142011834,37.5643134981115
"15",2021-08-03 22:40:00,"340","CT_340_Varari",26.9526035502959,58714.4349112426,37.5819381103502
"16",2021-08-03 23:00:00,"340","CT_340_Varari",26.931775147929,58700.8556213018,37.5890169096603
"17",2021-08-03 23:20:00,"340","CT_340_Varari",26.9209467455621,58725.9763313609,37.6159975527203
"18",2021-08-03 23:40:00,"340","CT_340_Varari",26.8901183431953,58725.2970414201,37.6405699173162
"19",2021-08-04 00:00:00,"340","CT_340_Varari",26.8692899408284,58698.8177514793,37.6383262629779
"20",2021-08-04 00:20:00,"340","CT_340_Varari",26.8884615384615,58762.7384615385,37.6690482959587
"21",2021-08-04 00:40:00,"340","CT_340_Varari",26.9176331360947,58736.2591715976,37.6261362149418
"22",2021-08-04 01:00:00,"340","CT_340_Varari",26.9468047337278,58709.6798816568,37.583203415137
"23",2021-08-04 01:20:00,"340","CT_340_Varari",26.9759763313609,58725.200591716,37.5707650894251
