Serial Number:20555859 --

"Date Time, GMT -1000","Temp, (*C)","Intensity, ( lux)","Button Down","Button Up","Host Connect","Stopped","EOF"
2022-03-28 13:10:00,31.83,948, , , , , 
2022-03-28 13:20:00,31.49,298, , , , , 
2022-03-28 13:30:00,31.10,100, , , , , 
2022-03-28 13:40:00,30.11,19, , , , , 
2022-03-28 13:50:00,29.73,6, , , , , 
2022-03-28 14:00:00,29.77,416, , , , , 
2022-03-28 14:10:00,33.67,"18,237", , , , , 
2022-03-28 14:20:00,30.84,"21,504", , , , , 
2022-03-28 14:30:00,30.50,"34,970", , , , , 
2022-03-28 14:40:00,30.71,"29,082", , , , , 
2022-03-28 14:50:00,30.46,"17,623", , , , , 
2022-03-28 15:00:00,30.20,"16,261", , , , , 
2022-03-28 15:10:00,29.56,"8,404", , , , , 
2022-03-28 15:20:00,29.43,"8,676", , , , , 
2022-03-28 15:30:00,30.03,"9,981", , , , , 
2022-03-28 15:40:00,30.50,"23,163", , , , , 
2022-03-28 15:50:00,30.37,"20,183", , , , , 
2022-03-28 16:00:00,30.33,"23,839", , , , , 
2022-03-28 16:10:00,30.07,"17,695", , , , , 
2022-03-28 16:20:00,30.11,"58,409", , , , , 
2022-03-28 16:30:00,30.07,"16,538", , , , , 
2022-03-28 16:40:00,29.94,"12,652", , , , , 
2022-03-28 16:50:00,29.77,"11,341", , , , , 
2022-03-28 17:00:00,29.60,"9,679", , , , , 
2022-03-28 17:10:00,29.51,"6,723", , , , , 
2022-03-28 17:20:00,29.30,"5,123", , , , , 
2022-03-28 17:30:00,29.21,"4,540", , , , , 
2022-03-28 17:40:00,29.13,"2,328", , , , , 
2022-03-28 17:50:00,29.08,"1,379", , , , , 
2022-03-28 18:00:00,29.00,471, , , , , 
2022-03-28 18:10:00,28.95,115, , , , , 
2022-03-28 18:20:00,28.95,14, , , , , 
2022-03-28 18:30:00,28.95,0, , , , , 
2022-03-28 18:40:00,28.91,0, , , , , 
2022-03-28 18:50:00,28.91,0, , , , , 
2022-03-28 19:00:00,28.87,0, , , , , 
2022-03-28 19:10:00,28.78,0, , , , , 
2022-03-28 19:20:00,28.78,0, , , , , 
2022-03-28 19:30:00,28.78,0, , , , , 
2022-03-28 19:40:00,28.78,0, , , , , 
2022-03-28 19:50:00,28.78,0, , , , , 
2022-03-28 20:00:00,28.78,0, , , , , 
2022-03-28 20:10:00,28.87,0, , , , , 
2022-03-28 20:20:00,28.91,0, , , , , 
2022-03-28 20:30:00,28.91,0, , , , , 
2022-03-28 20:40:00,29.00,0, , , , , 
2022-03-28 20:50:00,28.91,0, , , , , 
2022-03-28 21:00:00,28.95,0, , , , , 
2022-03-28 21:10:00,28.91,0, , , , , 
2022-03-28 21:20:00,28.87,0, , , , , 
2022-03-28 21:30:00,28.78,0, , , , , 
2022-03-28 21:40:00,28.74,0, , , , , 
2022-03-28 21:50:00,28.74,0, , , , , 
2022-03-28 22:00:00,28.70,0, , , , , 
2022-03-28 22:10:00,28.70,0, , , , , 
