date,TempInSitu,Lux,Light_Serial
2022-06-03T07:50:00Z,25.99,949,LUX_870
2022-06-03T07:52:00Z,26.04,828,LUX_870
2022-06-03T07:54:00Z,26.04,848,LUX_870
2022-06-03T07:56:00Z,26.08,904,LUX_870
2022-06-03T07:58:00Z,26.12,915,LUX_870
2022-06-03T08:00:00Z,26.08,959,LUX_870
2022-06-03T08:02:00Z,26.12,924,LUX_870
2022-06-03T08:04:00Z,26.08,854,LUX_870
2022-06-03T08:06:00Z,26.08,814,LUX_870
2022-06-03T08:08:00Z,26.12,770,LUX_870
2022-06-03T08:10:00Z,26.12,819,LUX_870
2022-06-03T08:12:00Z,26.12,815,LUX_870
2022-06-03T08:14:00Z,26.12,774,LUX_870
2022-06-03T08:16:00Z,26.17,758,LUX_870
2022-06-03T08:18:00Z,26.17,777,LUX_870
2022-06-03T08:20:00Z,26.12,724,LUX_870
2022-06-03T08:22:00Z,26.21,712,LUX_870
2022-06-03T08:24:00Z,26.17,767,LUX_870
2022-06-03T08:26:00Z,26.17,847,LUX_870
2022-06-03T08:28:00Z,26.12,935,LUX_870
2022-06-03T08:30:00Z,26.12,1202,LUX_870
2022-06-03T08:32:00Z,26.21,1476,LUX_870
2022-06-03T08:34:00Z,26.21,1605,LUX_870
2022-06-03T08:36:00Z,26.12,2338,LUX_870
2022-06-03T08:38:00Z,26.04,2876,LUX_870
2022-06-03T08:40:00Z,25.99,2806,LUX_870
2022-06-03T08:42:00Z,26.04,2628,LUX_870
2022-06-03T08:44:00Z,25.99,2772,LUX_870
2022-06-03T08:46:00Z,25.95,2579,LUX_870
2022-06-03T08:48:00Z,25.95,2510,LUX_870
2022-06-03T08:50:00Z,25.95,2678,LUX_870
2022-06-03T08:52:00Z,25.95,2742,LUX_870
2022-06-03T08:54:00Z,25.99,2676,LUX_870
2022-06-03T08:56:00Z,25.99,2708,LUX_870
2022-06-03T08:58:00Z,25.99,3583,LUX_870
2022-06-03T09:00:00Z,25.99,3969,LUX_870
2022-06-03T09:02:00Z,26.04,3651,LUX_870
2022-06-03T09:04:00Z,26.04,3284,LUX_870
2022-06-03T09:06:00Z,26.04,3304,LUX_870
2022-06-03T09:08:00Z,25.99,3154,LUX_870
2022-06-03T09:10:00Z,26.08,3310,LUX_870
2022-06-03T09:12:00Z,26.04,3565,LUX_870
2022-06-03T09:14:00Z,26.04,3855,LUX_870
2022-06-03T09:16:00Z,26.04,4058,LUX_870
2022-06-03T09:18:00Z,26.08,6566,LUX_870
2022-06-03T09:20:00Z,26.12,6077,LUX_870
2022-06-03T09:22:00Z,26.12,6134,LUX_870
2022-06-03T09:24:00Z,26.12,6275,LUX_870
2022-06-03T09:26:00Z,26.12,7406,LUX_870
2022-06-03T09:28:00Z,26.17,7747,LUX_870
2022-06-03T09:30:00Z,26.17,7677,LUX_870
2022-06-03T09:32:00Z,26.17,8179,LUX_870
2022-06-03T09:34:00Z,26.17,8195,LUX_870
2022-06-03T09:36:00Z,26.21,7434,LUX_870
2022-06-03T09:38:00Z,26.21,9272,LUX_870
2022-06-03T09:40:00Z,26.21,9352,LUX_870
2022-06-03T09:42:00Z,26.25,9160,LUX_870
2022-06-03T09:44:00Z,26.25,9436,LUX_870
2022-06-03T09:46:00Z,26.25,8243,LUX_870
2022-06-03T09:48:00Z,26.25,7918,LUX_870
2022-06-03T09:50:00Z,26.3,8499,LUX_870
2022-06-03T09:52:00Z,26.25,5381,LUX_870
2022-06-03T09:54:00Z,26.25,4686,LUX_870
2022-06-03T09:56:00Z,26.25,4488,LUX_870
