21.43391, -157.78692, 001
21.43406, -157.78662, 002
21.43411, -157.78648, 003
21.43407, -157.78646, 004
21.43416, -157.78656, 005
21.43419, -157.78659, 006
21.43419, -157.78658, 007
21.43416, -157.78657, 008
-17.54117, -149.89784, 009
-17.54001, -149.90025, CT335X U
-17.54018, -149.90012, CT338X-U
-17.54031, -149.89987, CT316X-U
-17.54077, -149.89879, CT317X
-17.54050, -149.89922, CT318X
-17.54028, -149.89963, CT319X
-17.54061, -149.89957, CT320X
-17.54012, -149.89992, CT321X
-17.54020, -149.89975, CT322X
-17.54082, -149.89931, CT323X
-17.54007, -149.89999, CT324X
-17.54016, -149.90021, CT326X
-17.54072, -149.89943, 350
-17.54045, -149.89987, CT331X
-17.54090, -149.89911, CT332X
-17.54066, -149.89908, CT334X
-17.54029, -149.90015, CT340X
-17.54043, -149.89972, CT342X
-17.54071, -149.89896, CT343X
-17.54051, -149.89964, CT345X
-17.54040, -149.90010, CT346X
-17.54038, -149.89980, CT347X
-17.54038, -149.89998, CT349X
-17.54004, -149.90012, CT352X
-17.54011, -149.90016, CT355X
-17.54036, -149.89951, CT738X
-17.54024, -149.90018, PH 450-455
21.27505, -157.76171, HDOHIn
21.27923, -157.74114, HDOHIn
21.27857, -157.73625, HDOHIn
21.27912, -157.74372, HDOHIn
21.27924, -157.73476, HDOHIn
21.27700, -157.74864, HDOHIn
21.27290, -157.76318, HDOHIn
21.27761, -157.74412, HDOHIn
21.27742, -157.73988, HDOHIn
21.27431, -157.76330, HDOHIn
21.27696, -157.74996, HDOHIn
21.27463, -157.76090, HDOHIn
21.27703, -157.74369, HDOHIn
21.27568, -157.75294, HDOHIn
21.25512, -157.80554, HDOHIn
21.27874, -157.73745, HDOHIn
21.27797, -157.73503, HDOHIn
21.27418, -157.76442, HDOHIn
21.27587, -157.75054, HDOHIn
21.27373, -157.76038, HDOHIn
21.27970, -157.74005, HDOHIn
21.28000, -157.73800, Stream
21.27560, -157.76250, Dulai
21.27566, -157.76305, Dulai
21.27924, -157.74423, Dulai
21.25715, -157.79690, BWTF
21.27595, -157.75458, BWTF
21.27726, -157.74583, McManus Lab sensor
21.25657, -157.81589, Act 125
21.25622, -157.80013, MBHUI
21.25551, -157.79108, Act 125
21.27682, -157.74157, HDOHOff
21.27683, -157.71978, HDOHOff
21.26604, -157.77539, HDOHOff
21.27499, -157.73796, Midshore
21.27965, -157.71833, KamiloNui
21.27704, -157.71017, KamiloNui
21.28039, -157.71578, KamiloNui
-17.54116, -149.89783, 
-17.54116, -149.89783, 
-17.54117, -149.89784, 
-17.54118, -149.89784, 
-17.54116, -149.89785, 
-17.54115, -149.89785, 
-17.54119, -149.89787, 
-17.54119, -149.89786, 
-17.54120, -149.89786, 
-17.54126, -149.89787, 
-17.54128, -149.89790, 
-17.54129, -149.89791, 
-17.54129, -149.89791, 
-17.54131, -149.89793, 
-17.54135, -149.89795, 
-17.54138, -149.89796, 
-17.54140, -149.89797, 
-17.54142, -149.89799, 
-17.54147, -149.89802, 
-17.54154, -149.89806, 
-17.54160, -149.89811, 
-17.54163, -149.89813, 
-17.54170, -149.89817, 
-17.54178, -149.89824, 
-17.54180, -149.89827, 
-17.54182, -149.89828, 
-17.54184, -149.89829, 
-17.54185, -149.89830, 
-17.54187, -149.89832, 
-17.54189, -149.89832, 
-17.54191, -149.89834, 
-17.54193, -149.89836, 
-17.54195, -149.89837, 
-17.54197, -149.89839, 
-17.54198, -149.89840, 
-17.54200, -149.89841, 
-17.54202, -149.89841, 
-17.54204, -149.89842, 
-17.54204, -149.89843, 
-17.54205, -149.89843, 
-17.54205, -149.89844, 
-17.54205, -149.89844, 
-17.54205, -149.89844, 
-17.54205, -149.89844, 
-17.54205, -149.89845, 
-17.54205, -149.89845, 
-17.54206, -149.89845, 
-17.54205, -149.89845, 
-17.54205, -149.89844, 
-17.54199, -149.89840, 
-17.54196, -149.89838, 
-17.54194, -149.89836, 
-17.54191, -149.89835, 
-17.54188, -149.89832, 
-17.54185, -149.89832, 
-17.54184, -149.89831, 
-17.54184, -149.89830, 
-17.54182, -149.89826, 
-17.54179, -149.89825, 
-17.54174, -149.89821, 
-17.54171, -149.89820, 
-17.54170, -149.89819, 
-17.54169, -149.89819, 
-17.54166, -149.89816, 
-17.54163, -149.89814, 
-17.54161, -149.89813, 
-17.54161, -149.89812, 
-17.54158, -149.89810, 
-17.54157, -149.89809, 
-17.54156, -149.89805, 
-17.54152, -149.89807, 
-17.54145, -149.89802, 
-17.54144, -149.89800, 
-17.54141, -149.89799, 
-17.54136, -149.89795, 
-17.54131, -149.89792, 
-17.54129, -149.89790, 
-17.54124, -149.89787, 
-17.54123, -149.89787, 
-17.54119, -149.89784, 
-17.54118, -149.89783, 
-17.54118, -149.89783, 
-17.54117, -149.89782, 
-17.54116, -149.89781, 
-17.54116, -149.89781, 
-17.54116, -149.89781, 
-17.54116, -149.89782, 
-17.54116, -149.89782, 
-17.54115, -149.89782, 
-17.54115, -149.89781, 
-17.54115, -149.89782, 
-17.54115, -149.89782, 
-17.54115, -149.89782, 
-17.54115, -149.89781, 
-17.54115, -149.89781, 
-17.54115, -149.89781, 
-17.54114, -149.89781, 
-17.54116, -149.89782, 
-17.54116, -149.89783, 
-17.54116, -149.89783, 
-17.54088, -149.89911, 
-17.54081, -149.89886, 
-17.54080, -149.89884, 
-17.54079, -149.89879, 
-17.54079, -149.89879, 
-17.54079, -149.89877, 
-17.54079, -149.89876, 
-17.54081, -149.89875, 
-17.54082, -149.89875, 
-17.54082, -149.89874, 
-17.54083, -149.89874, 
-17.54083, -149.89873, 
-17.54084, -149.89876, 
-17.54085, -149.89882, 
-17.54085, -149.89886, 
-17.54084, -149.89890, 
-17.54085, -149.89891, 
-17.54085, -149.89894, 
-17.54087, -149.89898, 
-17.54085, -149.89902, 
-17.54086, -149.89905, 
-17.54089, -149.89910, 
-17.54089, -149.89910, 
-17.54089, -149.89910, 
-17.54089, -149.89911, 
-17.54088, -149.89910, 
-17.54088, -149.89910, 
-17.54089, -149.89911, 
-17.54089, -149.89911, 
-17.54090, -149.89912, 
-17.54089, -149.89912, 
-17.54093, -149.89907, 
-17.54105, -149.89902, 
-17.54114, -149.89898, 
-17.54124, -149.89893, 
-17.54128, -149.89894, 
-17.54129, -149.89896, 
-17.54128, -149.89895, 
-17.54130, -149.89895, 
-17.54132, -149.89894, 
-17.54133, -149.89892, 
-17.54137, -149.89886, 
-17.54139, -149.89883, 
-17.54139, -149.89879, 
-17.54139, -149.89879, 
-17.54140, -149.89874, 
-17.54140, -149.89873, 
-17.54140, -149.89873, 
-17.54143, -149.89861, 
-17.54144, -149.89859, 
-17.54145, -149.89859, 
-17.54145, -149.89859, 
-17.54145, -149.89858, 
-17.54145, -149.89858, 
-17.54145, -149.89857, 
-17.54146, -149.89857, 
-17.54145, -149.89858, 
-17.54149, -149.89855, 
-17.54156, -149.89849, 
-17.54163, -149.89843, 
-17.54161, -149.89841, 
-17.54162, -149.89842, 
-17.54161, -149.89842, 
-17.54161, -149.89842, 
-17.54161, -149.89842, 
-17.54161, -149.89842, 
-17.54160, -149.89841, 
-17.54159, -149.89841, 
-17.54154, -149.89846, 
-17.54152, -149.89847, 
-17.54151, -149.89849, 
-17.54148, -149.89852, 
-17.54144, -149.89853, 
-17.54137, -149.89856, 
-17.54125, -149.89851, 
-17.54126, -149.89853, 
-17.54135, -149.89861, 
-17.54141, -149.89868, 
-17.54143, -149.89884, 
-17.54138, -149.89888, 
-17.54130, -149.89880, 
-17.54125, -149.89872, 
-17.54121, -149.89866, 
-17.54121, -149.89867, 
-17.54127, -149.89862, 
-17.54128, -149.89853, 
-17.54134, -149.89845, 
-17.54141, -149.89846, 
-17.54145, -149.89859, 
-17.54145, -149.89869, 
-17.54146, -149.89880, 
-17.54150, -149.89889, 
-17.54145, -149.89890, 
-17.54139, -149.89884, 
-17.54135, -149.89881, 
-17.54127, -149.89874, 
-17.54117, -149.89868, 
-17.54110, -149.89871, 
-17.54101, -149.89867, 
-17.54097, -149.89870, 
-17.54097, -149.89874, 
-17.54093, -149.89884, 
-17.54091, -149.89893, 
-17.54092, -149.89907, 
-17.54097, -149.89926, 
-17.54101, -149.89940, 
-17.54100, -149.89952, 
-17.54101, -149.89955, 
-17.54100, -149.89955, 
-17.54102, -149.89954, 
-17.54099, -149.89950, 
-17.54095, -149.89937, 
-17.54088, -149.89927, 
-17.54084, -149.89917, 
-17.54079, -149.89904, 
-17.54073, -149.89895, 
-17.54073, -149.89895, 
-17.54072, -149.89895, 
-17.54072, -149.89894, 
-17.54073, -149.89895, 
-17.54074, -149.89896, 
-17.54074, -149.89896, 
-17.54075, -149.89896, 
-17.54074, -149.89896, 
-17.54074, -149.89896, 
-17.54074, -149.89896, 
-17.54074, -149.89896, 
-17.54074, -149.89896, 
-17.54071, -149.89895, 
-17.54071, -149.89894, 
-17.54070, -149.89893, 
-17.54066, -149.89891, 
-17.54068, -149.89893, 
-17.54071, -149.89896, 
-17.54072, -149.89896, 
-17.54072, -149.89895, 
-17.54072, -149.89896, 
-17.54072, -149.89896, 
-17.54071, -149.89896, 
-17.54070, -149.89896, 
-17.54071, -149.89895, 
-17.54070, -149.89897, 
-17.54071, -149.89896, 
-17.54070, -149.89896, 
-17.54070, -149.89896, 
-17.54070, -149.89896, 
-17.54070, -149.89896, 
-17.54070, -149.89897, 
-17.54070, -149.89897, 
-17.54070, -149.89897, 
-17.54070, -149.89897, 
-17.54070, -149.89897, 
-17.54072, -149.89897, 
-17.54070, -149.89899, 
-17.54063, -149.89910, 
-17.54059, -149.89915, 
-17.54056, -149.89915, 
-17.54056, -149.89915, 
-17.54057, -149.89916, 
-17.54057, -149.89917, 
-17.54057, -149.89917, 
-17.54056, -149.89917, 
-17.54057, -149.89916, 
-17.54057, -149.89914, 
-17.54057, -149.89912, 
-17.54057, -149.89910, 
-17.54057, -149.89910, 
-17.54058, -149.89911, 
-17.54059, -149.89912, 
-17.54058, -149.89912, 
